feature,importance
humidity_variability,0.03290843184765666
runoff_ratio_zaid_mean,0.020630853595801607
t2m_peak_sin,0.02018059790678344
tp_kharif_std,0.016696631402121867
swvl1_rabi_std,0.015426955759677813
runoff_ratio_rabi_mean,0.013636424781683804
swvl1_amplitude,0.01334031955226278
e_zaid_std,0.012312078579346478
e_zaid_mean,0.010701568944744107
tp_kharif_fraction,0.010046610295668265
GDD_rabi,0.009788839333960523
t2m_amplitude,0.008453514052957158
soil_moisture_seasonality,0.00785827602745684
tp_kharif_mean,0.00775799956027879
soil_air_diff_kharif_mean,0.007656220311554838
e_kharif_mean,0.007399973755435126
tp_zaid_mean,0.007143657707798799
swvl1_kharif_mean,0.007016991599684813
swvl1_stability,0.006085063158274461
swvl1_rabi_mean,0.006063522996248064
soil_air_diff_zaid_mean,0.005873138969432062
water_retention_index,0.0056409137580371435
humidity_stress_index,0.00550043245851485
runoff_ratio_kharif_mean,0.005244775807673324
GDD_kharif,0.0051686115253154145
e_rabi_mean,0.004932422611515315
e_kharif_std,0.004803923006741562
e_rabi_std,0.00441486894796804
cvh,0.0041184842956840505
soil_air_diff_rabi_mean,0.003590984369662894
soil_air_diff_kharif_std,0.0033783413357926584
swvl1_zaid_std,0.0029185679914504764
soil_air_diff_rabi_std,0.0027976467114159
t2m_peak_cos,0.0012780314713593311
heat_months_30C,0.000831467676108526
heat_months_35C,0.00017065670032168504
