feature,importance
runoff_ratio_rabi_mean,0.014545789948176718
e_zaid_std,0.0123787658893109
e_kharif_std,0.011331668226531696
tp_kharif_std,0.010391820766250767
GDD_rabi,0.009803764820060774
swvl1_rabi_std,0.009729781497620356
runoff_ratio_zaid_mean,0.00952162667560375
e_rabi_mean,0.009006081590119069
swvl1_amplitude,0.00900237807152496
e_zaid_mean,0.008839697706407822
soil_air_diff_kharif_std,0.008389274309844475
cvh,0.008066858223705514
e_rabi_std,0.007986284593517858
heat_months_30C,0.007802581537648842
soil_air_diff_kharif_mean,0.007767151140246229
swvl1_zaid_std,0.007751816906299952
soil_air_diff_zaid_mean,0.00771349693210119
humidity_stress_index,0.00771282944739256
heat_months_35C,0.007652237853106383
swvl1_stability,0.007646600606551608
t2m_peak_sin,0.0074863583764716345
t2m_peak_cos,0.007423274997594957
swvl1_rabi_mean,0.0073145424398674014
humidity_variability,0.007153407848182809
soil_air_diff_rabi_mean,0.007150214222001089
water_retention_index,0.0070493875477386034
swvl1_kharif_mean,0.0070398583553102165
soil_moisture_seasonality,0.006816138234204165
t2m_amplitude,0.006440352955075885
e_kharif_mean,0.006414951144462439
GDD_kharif,0.006338960127070701
runoff_ratio_kharif_mean,0.006129067027656251
tp_zaid_mean,0.005975855975297153
tp_kharif_fraction,0.0058953615717418344
tp_kharif_mean,0.005836029684930531
soil_air_diff_rabi_std,0.005422285582879594
