feature,importance
e_zaid_std,0.020555261757215733
runoff_ratio_rabi_mean,0.01868381487857387
heat_months_30C,0.01522506059820434
humidity_variability,0.01444503272692571
water_retention_index,0.014150888528455826
swvl1_rabi_std,0.014009274826795232
swvl1_rabi_mean,0.013875130892585455
swvl1_amplitude,0.013739852837595564
e_kharif_std,0.012632189349788447
t2m_amplitude,0.01244742196294944
humidity_stress_index,0.012312155397989077
t2m_peak_sin,0.012014954641497658
e_zaid_mean,0.011769967133081118
soil_moisture_seasonality,0.011635612853606066
cvh,0.011448978575379007
swvl1_zaid_std,0.011093748265886275
t2m_peak_cos,0.011024007129656285
tp_kharif_std,0.010805876852334617
soil_air_diff_zaid_mean,0.010589485911843794
tp_kharif_fraction,0.010312081999538297
e_kharif_mean,0.01026216656838973
soil_air_diff_kharif_mean,0.009934244127516341
GDD_rabi,0.009920092789001233
e_rabi_std,0.009577425712204227
GDD_kharif,0.009521066852825794
runoff_ratio_kharif_mean,0.009343191308153833
soil_air_diff_kharif_std,0.009051145624648394
tp_zaid_mean,0.008804819179901122
e_rabi_mean,0.00859560030592207
tp_kharif_mean,0.008249271379440471
heat_months_35C,0.00796295424079479
runoff_ratio_zaid_mean,0.00770737129607834
soil_air_diff_rabi_mean,0.0076634714111835965
swvl1_kharif_mean,0.007589431263708694
soil_air_diff_rabi_std,0.007527693344682865
swvl1_stability,0.006563718539003396
