feature,importance
humidity_variability,0.05035200753440481
e_zaid_mean,0.04650170800803813
tp_kharif_mean,0.02736925440774359
swvl1_zaid_std,0.023933984599243997
tp_zaid_mean,0.021999189336243608
soil_air_diff_kharif_std,0.02066495144583486
tp_kharif_fraction,0.018944363738448572
humidity_stress_index,0.017731391337958206
runoff_ratio_rabi_mean,0.01752746421575599
e_kharif_std,0.01675581245050077
e_kharif_mean,0.016024757250074927
runoff_ratio_kharif_mean,0.015647474687389657
swvl1_kharif_mean,0.01520032511072352
t2m_amplitude,0.013392973316705447
GDD_kharif,0.012355298702430868
e_zaid_std,0.01215776683965595
soil_moisture_seasonality,0.011583231211375038
GDD_rabi,0.011134729715722633
runoff_ratio_zaid_mean,0.011039691407100616
soil_air_diff_kharif_mean,0.010861486838030556
swvl1_rabi_std,0.010378892215291367
cvh,0.008872472415986958
e_rabi_mean,0.007635177678809782
swvl1_amplitude,0.0072667368219395565
tp_kharif_std,0.006089291160449284
soil_air_diff_rabi_mean,0.005853636391337678
water_retention_index,0.005497166665711341
soil_air_diff_zaid_mean,0.004975569964515926
swvl1_stability,0.004765501780371559
heat_months_30C,0.00453381291242049
swvl1_rabi_mean,0.0044269965831667795
e_rabi_std,0.00440635693579144
soil_air_diff_rabi_std,0.004210344937682281
t2m_peak_sin,0.0016742690634842451
t2m_peak_cos,0.000639917544894532
heat_months_35C,0.0001409124860155898
