feature,importance
swvl1_rabi_std,0.01740627518796794
GDD_rabi,0.013523221101879809
water_retention_index,0.013133036440028866
runoff_ratio_rabi_mean,0.012344758971959576
t2m_amplitude,0.012201190707518846
e_kharif_std,0.012151196949053632
soil_moisture_seasonality,0.01203841057756495
humidity_stress_index,0.011495359912305433
swvl1_zaid_std,0.011309705387995847
cvh,0.011274430370696004
heat_months_30C,0.011121844878112857
tp_kharif_std,0.010552668315287044
t2m_peak_cos,0.010451457147703094
e_zaid_std,0.010113650394019704
humidity_variability,0.010111763345403074
swvl1_amplitude,0.009769642223561779
e_rabi_std,0.009441819360998952
t2m_peak_sin,0.009335820130709771
soil_air_diff_zaid_mean,0.009144065605371727
e_zaid_mean,0.009143470092648294
runoff_ratio_zaid_mean,0.009135602471005397
tp_zaid_mean,0.00910989224490648
e_kharif_mean,0.009072161782399502
tp_kharif_fraction,0.00903771511684674
swvl1_kharif_mean,0.00836524687295084
soil_air_diff_kharif_std,0.008258977712059606
swvl1_rabi_mean,0.008173083891275381
tp_kharif_mean,0.007743144275536301
runoff_ratio_kharif_mean,0.0074941659284710836
GDD_kharif,0.007273199808406369
e_rabi_mean,0.006928329638448474
soil_air_diff_kharif_mean,0.0060789408303340555
soil_air_diff_rabi_std,0.005952839921421068
soil_air_diff_rabi_mean,0.005937241102092998
swvl1_stability,0.0048521531280990675
heat_months_35C,0.00364321741846708
