feature,importance
cvh,0.03372234524213242
t2m_peak_sin,0.026710763729320346
runoff_ratio_zaid_mean,0.025423110816078304
water_retention_index,0.024480912160600988
GDD_kharif,0.023004124968688793
GDD_rabi,0.0225061521491152
tp_zaid_mean,0.018965470296123423
humidity_variability,0.018555956023495242
tp_kharif_fraction,0.015150718555227299
swvl1_amplitude,0.014669274569908788
swvl1_zaid_std,0.013642628567054135
swvl1_rabi_std,0.013107465593641971
soil_air_diff_kharif_mean,0.009625094705644243
tp_kharif_std,0.009026792421504275
heat_months_30C,0.008997344261139652
e_zaid_mean,0.008246899058531437
e_kharif_mean,0.008135029934248288
soil_moisture_seasonality,0.007892653624215805
soil_air_diff_rabi_mean,0.007884542028408981
runoff_ratio_kharif_mean,0.007863615122096938
e_rabi_mean,0.007738187075116432
t2m_amplitude,0.007711835712133491
runoff_ratio_rabi_mean,0.0075271558265405745
humidity_stress_index,0.006816264912337151
soil_air_diff_rabi_std,0.006343513794697832
tp_kharif_mean,0.005806037967429062
swvl1_stability,0.005341194757813151
soil_air_diff_zaid_mean,0.005335239992177499
swvl1_kharif_mean,0.005186425075826622
t2m_peak_cos,0.004590460233803543
soil_air_diff_kharif_std,0.0044073160950169835
e_rabi_std,0.004191249345845629
e_zaid_std,0.0038182963642496535
swvl1_rabi_mean,0.00368269994558289
e_kharif_std,0.002302542962984892
heat_months_35C,1.747062709784178e-05
