feature,importance
tp_zaid_mean,0.41952705
tp_kharif_fraction,0.35131457
water_retention_index,0.2793754
swvl1_rabi_std,0.21193779
GDD_rabi,0.21122141
humidity_stress_index,0.19262889
e_kharif_mean,0.16938809
soil_air_diff_rabi_std,0.14736705
runoff_ratio_rabi_mean,0.14136091
GDD_kharif,0.13278034
humidity_variability,0.13143183
tp_kharif_std,0.123757504
runoff_ratio_zaid_mean,0.11905241
cvh,0.11830272
swvl1_zaid_std,0.095646575
soil_moisture_seasonality,0.094609216
e_zaid_mean,0.08940315
soil_air_diff_rabi_mean,0.08755604
e_zaid_std,0.08600466
swvl1_amplitude,0.080729224
soil_air_diff_kharif_std,0.078468874
e_rabi_std,0.07670354
swvl1_stability,0.07055134
swvl1_rabi_mean,0.0702201
runoff_ratio_kharif_mean,0.066329785
t2m_amplitude,0.06277589
e_kharif_std,0.06273894
e_rabi_mean,0.06117756
swvl1_kharif_mean,0.05921223
soil_air_diff_zaid_mean,0.057564355
soil_air_diff_kharif_mean,0.039742734
tp_kharif_mean,0.027949732
heat_months_30C,0.012948543
t2m_peak_cos,0.005471411
t2m_peak_sin,0.0013287317
heat_months_35C,0.0009269466
