feature,importance
humidity_variability,0.019680024698559367
runoff_ratio_zaid_mean,0.015568072212669768
runoff_ratio_rabi_mean,0.015040673536447332
cvh,0.01465443233545383
swvl1_amplitude,0.014091296964593759
swvl1_rabi_std,0.014055767302178035
t2m_amplitude,0.01328382115509103
tp_kharif_std,0.01319594649047943
e_kharif_std,0.013130264955804027
water_retention_index,0.01264758753055881
e_zaid_std,0.01195667702791825
e_zaid_mean,0.011893210578011437
tp_kharif_mean,0.011733064063815375
humidity_stress_index,0.01153118901139628
runoff_ratio_kharif_mean,0.011397953908577205
soil_moisture_seasonality,0.011306994441002036
e_kharif_mean,0.01083367992828671
t2m_peak_sin,0.01069407281278629
heat_months_30C,0.010641705937504914
GDD_rabi,0.01063636847215805
t2m_peak_cos,0.010549662000066577
tp_zaid_mean,0.009924457044074228
swvl1_zaid_std,0.009846718790721864
soil_air_diff_zaid_mean,0.009418993021041532
tp_kharif_fraction,0.00928220008502708
swvl1_stability,0.009130578664438564
swvl1_rabi_mean,0.008430416425330654
e_rabi_std,0.00840407787244268
swvl1_kharif_mean,0.008108310485777601
soil_air_diff_kharif_std,0.007054140096813865
e_rabi_mean,0.006220722540716385
soil_air_diff_kharif_mean,0.005780864934281341
soil_air_diff_rabi_mean,0.005752464704986359
GDD_kharif,0.005615308509163576
soil_air_diff_rabi_std,0.004517384068146885
heat_months_35C,0.0040595071636771295
