feature,importance
e_kharif_std,0.014754932313835293
runoff_ratio_rabi_mean,0.014493731084783445
water_retention_index,0.01408748887768021
swvl1_rabi_std,0.012968711313486769
swvl1_amplitude,0.012925111423535246
humidity_variability,0.011960647333090199
e_zaid_mean,0.011853529614756716
soil_air_diff_kharif_std,0.010753978419823795
GDD_rabi,0.010718127890436793
tp_kharif_std,0.010347151770722462
soil_moisture_seasonality,0.01032485100045937
runoff_ratio_kharif_mean,0.00980654628110259
swvl1_zaid_std,0.009759667021367798
cvh,0.00969070302485908
soil_air_diff_zaid_mean,0.009540780675189636
humidity_stress_index,0.009356653511610205
heat_months_30C,0.008986960018538995
swvl1_kharif_mean,0.008831244303072135
tp_kharif_mean,0.008664654736014438
t2m_peak_cos,0.008544898431395687
e_zaid_std,0.008408085746332127
t2m_amplitude,0.00828245120989848
tp_zaid_mean,0.008184308188030495
e_kharif_mean,0.008156864395784221
t2m_peak_sin,0.007905136074603698
runoff_ratio_zaid_mean,0.007835825260968172
swvl1_rabi_mean,0.007451072209319615
tp_kharif_fraction,0.0072084597231072325
soil_air_diff_kharif_mean,0.007113923664312638
e_rabi_std,0.00710343382981897
GDD_kharif,0.00702356114299213
soil_air_diff_rabi_mean,0.007017155921191944
e_rabi_mean,0.006281477925116877
soil_air_diff_rabi_std,0.00597003937124862
heat_months_35C,0.00584774113196356
swvl1_stability,0.004481513838882253
