State,District,Mean,Median,Max
Gujarat,Ahmadabad,0.86,0.97,1.27
Gujarat,Amreli,1.7033333333333331,1.225,3.2
Gujarat,Anand,0.9700000000000001,1.04,1.33
Gujarat,Banas Kantha,0.904,0.94,1.34
Gujarat,Bharuch,1.09625,0.9650000000000001,3.0
Gujarat,Bhavnagar,0.7,0.595,1.36
Gujarat,Chhotaudepur,0.6025,0.55,0.81
Gujarat,Dang,0.5428571428571428,0.585,0.93
Gujarat,Devbhumi Dwarka,0.6,0.6,0.6
Gujarat,Dohad,0.8699999999999999,0.8,1.36
Gujarat,Gandhinagar,0.6966666666666667,0.5,1.5
Gujarat,Gir Somnath,0.62,0.62,0.67
Gujarat,Jamnagar,1.2000000000000002,1.2000000000000002,1.28
Gujarat,Junagadh,1.1708333333333334,1.31,1.75
Gujarat,Kachchh,1.11,1.11,1.11
Gujarat,Kheda,1.1941666666666666,1.23,1.98
Gujarat,Mahesana,0.9,0.85,2.43
Gujarat,Mahisagar,0.664,0.64,0.81
Gujarat,Morbi,0.875,0.875,1.14
Gujarat,Narmada,0.7799999999999999,0.7150000000000001,1.0
Gujarat,Navsari,1.36,0.97,3.0
Gujarat,Panch Mahals,0.8035,0.72,2.5
Gujarat,Patan,0.690625,0.71,1.0
Gujarat,Porbandar,1.1320000000000001,1.0,1.33
Gujarat,Rajkot,0.7916666666666666,0.84,1.0
Gujarat,Sabar Kantha,1.0975000000000001,1.1,1.5
Gujarat,Surat,0.90625,0.745,2.0
Gujarat,Surendranagar,0.9033333333333333,1.06,1.23
Gujarat,Tapi,0.7746153846153846,0.75,1.2
Gujarat,Vadodara,0.86,0.76,1.36
Gujarat,Valsad,0.5660000000000001,0.6,1.0
Jammu & Kashmir,Anantnag,0.18,0.18,0.18
Jammu & Kashmir,Bandipora,0.525,0.445,0.88
Jammu & Kashmir,Baramulla,0.403,0.4,0.43
Jammu & Kashmir,Budgam,0.6,0.6,0.6
Jammu & Kashmir,Doda,1.6954545454545453,0.25,10.39
Jammu & Kashmir,Ganderbal,0.3266666666666667,0.4,0.4
Jammu & Kashmir,Jammu,0.40800000000000003,0.225,1.5
Jammu & Kashmir,Kathua,0.4111111111111112,0.45,0.7
Jammu & Kashmir,Kishtwar,0.49,0.5,0.56
Jammu & Kashmir,Kulgam,0.335,0.335,0.5
Jammu & Kashmir,Kupwara,5.45375,5.505000000000001,10.38
Jammu & Kashmir,Rajouri,0.48500000000000004,0.485,0.67
Jammu & Kashmir,Ramban,0.21999999999999997,0.22,0.25
Jammu & Kashmir,Reasi,0.4766666666666666,0.5,0.73
Jammu & Kashmir,Samba,0.2475,0.25,0.3
Jammu & Kashmir,Srinagar,0.472,0.4,0.98
