State,District,Mean,Median,Max
Andhra Pradesh,Anantapur,0.887142857142857,1.0,1.85
Andhra Pradesh,Annamayya,0.96,0.96,0.96
Andhra Pradesh,Chittoor,0.9693333333333333,0.69,3.28
Andhra Pradesh,East Godavari,0.508,0.49,0.73
Andhra Pradesh,Guntur,2.0,2.0,2.0
Andhra Pradesh,Krishna,0.415,0.415,0.58
Andhra Pradesh,Kurnool,0.35666666666666663,0.32499999999999996,0.6
Andhra Pradesh,Prakasam,0.40800000000000003,0.48,0.59
Andhra Pradesh,Spsr Nellore,0.6060000000000001,0.57,0.98
Andhra Pradesh,Srikakulam,0.1,0.1,0.1
Andhra Pradesh,Visakhapatanam,0.7968421052631579,0.76,1.58
Andhra Pradesh,Vizianagaram,0.35,0.35,0.5
Andhra Pradesh,West Godavari,0.4366666666666667,0.44,0.76
Andhra Pradesh,Y.s.r.,1.433,0.8,6.0
Arunachal Pradesh,Anjaw,0.8,0.8,0.8
Arunachal Pradesh,Changlang,0.5585714285714286,0.55,0.58
Arunachal Pradesh,Dibang Valley,0.4742857142857143,0.48,0.53
Arunachal Pradesh,East Kameng,0.5385714285714285,0.54,0.55
Arunachal Pradesh,East Siang,0.45000000000000007,0.38,0.76
Arunachal Pradesh,Kamle,0.65,0.65,0.65
Arunachal Pradesh,Kra Daadi,1.6857142857142855,1.89,1.89
Arunachal Pradesh,Kurung Kumey,0.9214285714285714,0.94,1.0
Arunachal Pradesh,Leparada,0.505,0.53,0.53
Arunachal Pradesh,Lohit,0.8371428571428571,0.87,0.89
Arunachal Pradesh,Longding,1.0399999999999998,1.09,1.14
Arunachal Pradesh,Lower Dibang Valley,0.7042857142857144,0.71,0.74
Arunachal Pradesh,Lower Siang,0.46799999999999997,0.45,0.7
Arunachal Pradesh,Lower Subansiri,0.48,0.48,0.48
Arunachal Pradesh,Namsai,0.5014285714285714,0.5,0.57
Arunachal Pradesh,Pakke Kessang,0.545,0.545,0.55
Arunachal Pradesh,Papum Pare,0.73,0.73,0.73
Arunachal Pradesh,Shi Yomi,0.575,0.6,0.6
Arunachal Pradesh,Siang,0.7128571428571429,0.7,0.9
Arunachal Pradesh,Tawang,1.0857142857142859,1.11,1.12
Arunachal Pradesh,Tirap,0.65,0.65,0.65
Arunachal Pradesh,Upper Siang,0.6542857142857142,0.62,0.74
Arunachal Pradesh,Upper Subansiri,0.76,0.76,0.76
Arunachal Pradesh,West Kameng,0.7314285714285714,0.74,0.75
Arunachal Pradesh,West Siang,0.4114285714285714,0.37,0.63
Assam,Baksa,0.8320000000000001,0.9,0.94
Assam,Barpeta,0.5957142857142858,0.5800000000000001,1.0
Assam,Biswanath,1.08,1.02,1.22
Assam,Bongaigaon,0.5878571428571427,0.585,0.83
Assam,Cachar,0.7585714285714287,0.675,1.25
Assam,Charaideo,0.6900000000000001,0.69,0.7
Assam,Chirang,0.608,0.625,0.73
Assam,Darrang,0.7157142857142855,0.735,1.01
Assam,Dhemaji,0.6176923076923077,0.5,1.26
Assam,Dhubri,0.7842857142857144,0.735,1.06
Assam,Dibrugarh,0.49923076923076926,0.5,0.62
Assam,Dima Hasao,0.5215384615384615,0.52,0.58
Assam,Goalpara,0.6299999999999999,0.5700000000000001,1.24
Assam,Golaghat,0.5346153846153844,0.52,0.68
Assam,Hailakandi,0.8535714285714285,0.715,1.28
Assam,Hojai,0.5833333333333334,0.58,0.61
Assam,Jorhat,0.4553846153846154,0.42,0.75
Assam,Kamrup,0.6235714285714284,0.615,0.78
Assam,Kamrup Metro,0.721,0.725,0.91
Assam,Karbi Anglong,0.5700000000000001,0.58,0.59
Assam,Karimganj,0.6049999999999999,0.51,1.2
Assam,Kokrajhar,0.5928571428571427,0.54,1.18
Assam,Lakhimpur,0.6361538461538461,0.5,1.26
Assam,Majuli,0.48,0.48,0.48
Assam,Marigaon,0.5271428571428572,0.565,1.15
Assam,Nagaon,0.4935714285714286,0.5,0.75
Assam,Nalbari,0.677142857142857,0.69,0.77
Assam,Sivasagar,0.5046153846153846,0.5,0.61
Assam,Sonitpur,0.65,0.625,0.84
Assam,South Salmara Mancachar,0.8633333333333333,0.87,0.87
Assam,Tinsukia,0.7661538461538461,0.88,1.25
Assam,Udalguri,0.793,0.76,1.13
Assam,West Karbi Anglong,0.58,0.58,0.58
Bihar,Araria,0.7675000000000001,0.75,1.0
Bihar,Arwal,0.73,0.73,0.73
Bihar,Aurangabad,0.8125,0.85,1.0
Bihar,Banka,0.9073684210526317,1.01,1.37
Bihar,Begusarai,0.8409090909090909,0.75,1.0
Bihar,Bhagalpur,0.8788888888888888,0.9,1.14
Bihar,Bhojpur,0.8683333333333333,0.875,1.13
Bihar,Buxar,0.9143749999999999,1.0,1.11
Bihar,Darbhanga,0.8657142857142858,0.74,1.34
Bihar,Gaya,0.7100000000000001,0.72,0.75
Bihar,Gopalganj,0.9109090909090909,0.99,1.0
Bihar,Jamui,0.722857142857143,0.67,1.0
Bihar,Jehanabad,0.705,0.705,0.71
Bihar,Katihar,0.8746666666666667,0.76,1.11
Bihar,Khagaria,0.8642105263157895,0.77,1.1
Bihar,Kishanganj,0.73,0.74,0.75
Bihar,Madhepura,0.74,0.74,0.74
Bihar,Madhubani,0.898421052631579,1.0,1.11
Bihar,Munger,0.74,0.74,0.75
Bihar,Muzaffarpur,0.856842105263158,1.0,1.11
Bihar,Nalanda,0.98125,1.0,1.1
Bihar,Nawada,0.88,0.88,1.01
Bihar,Pashchim Champaran,0.8677272727272729,1.0,1.11
Bihar,Patna,1.0,1.0,1.0
Bihar,Purbi Champaran,0.8250000000000001,0.745,1.11
Bihar,Purnia,0.725,0.725,0.74
Bihar,Rohtas,0.6525,0.67,0.71
Bihar,Saharsa,0.76,0.76,0.77
Bihar,Samastipur,0.9061111111111112,1.0,1.11
Bihar,Saran,0.9407142857142856,0.99,1.0
Bihar,Sheohar,0.818125,0.74,1.11
Bihar,Sitamarhi,0.8713636363636366,1.005,1.11
Bihar,Siwan,0.9595,1.0,1.11
Bihar,Supaul,0.7375,0.74,0.76
Bihar,Vaishali,0.85,0.885,1.1
Chhattisgarh,Balod,0.40750000000000003,0.315,1.0
Chhattisgarh,Baloda Bazar,0.41250000000000003,0.33,1.42
Chhattisgarh,Balrampur,0.3911111111111112,0.3,1.21
Chhattisgarh,Bastar,0.3409090909090909,0.325,1.33
Chhattisgarh,Bemetara,0.2508333333333333,0.15,1.19
Chhattisgarh,Bijapur,0.21866666666666668,0.13,1.02
Chhattisgarh,Bilaspur,0.3156521739130435,0.25,1.16
Chhattisgarh,Dantewada,0.41187500000000005,0.29,1.5
