State,District,Mean,Median,Max
Andhra Pradesh,Anakapalli,0.58,0.58,0.58
Andhra Pradesh,Anantapur,0.3631818181818182,0.3,0.69
Andhra Pradesh,Annamayya,0.56,0.56,0.56
Andhra Pradesh,Bapatla,1.0,1.0,1.0
Andhra Pradesh,Chittoor,0.5156521739130435,0.51,0.69
Andhra Pradesh,East Godavari,0.4959090909090909,0.5,1.0
Andhra Pradesh,Eluru,0.59,0.59,0.59
Andhra Pradesh,Guntur,0.45,0.46499999999999997,0.64
Andhra Pradesh,Krishna,0.53,0.52,0.92
Andhra Pradesh,Kurnool,0.5334782608695652,0.54,1.0
Andhra Pradesh,Nandyal,0.54,0.54,0.54
Andhra Pradesh,Palnadu,0.3,0.3,0.3
Andhra Pradesh,Parvathipuram Manyam,0.58,0.58,0.58
Andhra Pradesh,Prakasam,0.534761904761905,0.51,0.96
Andhra Pradesh,Spsr Nellore,0.4809523809523809,0.46,0.71
Andhra Pradesh,Sri Sathya Sai,0.42,0.42,0.42
Andhra Pradesh,Srikakulam,0.5778260869565218,0.55,0.83
Andhra Pradesh,Tirupati,0.47,0.47,0.47
Andhra Pradesh,Visakhapatanam,0.6065217391304347,0.58,0.97
Andhra Pradesh,Vizianagaram,0.43565217391304345,0.43,0.75
Andhra Pradesh,West Godavari,0.5233333333333334,0.54,1.0
Andhra Pradesh,Y.s.r.,0.41409090909090907,0.415,0.67
Bihar,Araria,0.9242857142857143,0.95,1.01
Bihar,Arwal,0.906,0.925,1.0
Bihar,Aurangabad,0.86625,0.835,1.0
Bihar,Banka,0.8969999999999999,0.94,0.97
Bihar,Begusarai,0.8594736842105264,0.88,0.97
Bihar,Bhagalpur,0.8969999999999999,0.94,0.97
Bihar,Bhojpur,0.94875,1.0,1.0
Bihar,Buxar,1.0,1.0,1.0
Bihar,Darbhanga,0.7299999999999999,0.74,1.0
Bihar,Gaya,0.8975000000000002,0.92,0.99
Bihar,Jamui,0.8794736842105262,0.87,0.97
Bihar,Jehanabad,0.9133333333333334,0.95,1.0
Bihar,Kaimur (Bhabua),0.785,0.785,0.9
Bihar,Katihar,0.9175000000000001,0.94,0.97
Bihar,Khagaria,0.8895,0.87,1.03
Bihar,Kishanganj,0.8933333333333332,0.94,0.97
Bihar,Lakhisarai,0.8300000000000001,0.8,1.0
Bihar,Madhepura,0.8689473684210526,0.92,0.97
