State,District,Mean,Median,Max
Bihar,Araria,0.7446666666666668,0.67,1.26
Bihar,Arwal,0.9284210526315789,0.84,1.47
Bihar,Aurangabad,0.7669565217391304,0.76,1.09
Bihar,Banka,0.6773913043478261,0.63,1.27
Bihar,Begusarai,1.000909090909091,0.985,1.49
Bihar,Bhagalpur,0.6782608695652175,0.63,1.27
Bihar,Bhojpur,1.1143478260869564,1.01,1.72
Bihar,Buxar,1.0930434782608693,1.13,1.73
Bihar,Darbhanga,0.8747826086956522,0.94,1.26
Bihar,Gaya,0.8752173913043481,0.85,1.24
Bihar,Gopalganj,0.9185714285714285,0.925,1.2
Bihar,Jamui,1.018888888888889,0.985,1.49
Bihar,Jehanabad,0.9913043478260868,0.94,2.13
Bihar,Kaimur (Bhabua),0.8473913043478261,0.85,1.23
Bihar,Katihar,0.7800000000000001,0.76,1.27
Bihar,Khagaria,1.0008695652173913,1.0,1.49
Bihar,Kishanganj,0.8278260869565217,0.9,1.26
Bihar,Lakhisarai,0.9843478260869566,0.95,1.76
Bihar,Madhepura,0.7256521739130435,0.69,1.37
Bihar,Madhubani,0.8813043478260869,0.98,1.26
Bihar,Munger,1.0004347826086957,1.0,1.49
Bihar,Muzaffarpur,0.771904761904762,0.82,1.31
Bihar,Nalanda,0.9356521739130435,1.01,1.77
Bihar,Nawada,0.8426086956521739,0.81,1.15
Bihar,Pashchim Champaran,0.7757142857142858,0.82,1.12
Bihar,Patna,1.2678260869565217,1.25,2.08
Bihar,Purbi Champaran,0.8081818181818181,0.825,1.31
Bihar,Purnia,0.8050000000000002,0.835,1.26
Bihar,Rohtas,1.0521739130434782,0.95,1.81
Bihar,Saharsa,0.7236363636363637,0.67,1.37
Bihar,Samastipur,0.8795652173913046,0.94,1.26
Bihar,Saran,0.9545454545454546,0.965,1.27
Bihar,Sheikhpura,1.0213043478260868,1.0,1.43
Bihar,Sheohar,0.7947826086956522,0.82,1.29
Bihar,Sitamarhi,0.7965217391304348,0.82,1.3
Bihar,Siwan,0.8320000000000001,0.8,1.06
Bihar,Supaul,0.7052173913043479,0.64,1.37
Bihar,Vaishali,0.7943478260869566,0.82,1.31
Chhattisgarh,Balod,0.5783333333333334,0.49,1.64
Chhattisgarh,Baloda Bazar,0.6575000000000001,0.48,2.35
Chhattisgarh,Balrampur,0.875,0.47,3.0
Chhattisgarh,Bastar,0.7880952380952382,0.67,2.5
Chhattisgarh,Bemetara,0.5800000000000001,0.47,1.86
Chhattisgarh,Bilaspur,0.6873913043478261,0.67,1.24
Chhattisgarh,Dhamtari,0.6630434782608695,0.62,1.25
Chhattisgarh,Durg,0.6465217391304348,0.53,2.61
Chhattisgarh,Gariyaband,0.6050000000000001,0.51,1.57
Chhattisgarh,Gaurella Pendra Marwahi,0.665,0.745,0.83
Chhattisgarh,Janjgir-Champa,0.7043478260869565,0.71,1.17
Chhattisgarh,Jashpur,0.5160869565217392,0.47,1.8
Chhattisgarh,Kabirdham,0.4569565217391305,0.39,1.99
Chhattisgarh,Kanker,0.7321739130434782,0.73,1.25
Chhattisgarh,Khairgarh Chhuikhadan Gandai,0.53,0.53,0.53
Chhattisgarh,Kondagaon,0.7300000000000001,0.71,1.18
Chhattisgarh,Korba,0.5882608695652174,0.55,1.4
Chhattisgarh,Korea,0.47652173913043466,0.42,1.71
Chhattisgarh,Mahasamund,0.5508695652173913,0.52,1.51
Chhattisgarh,Manendragarh Chirimiri Bharatpur,0.52,0.52,0.52
Chhattisgarh,Mohla Manpur Ambagarh Chouki,0.53,0.53,0.53
Chhattisgarh,Mungeli,0.8316666666666667,0.8049999999999999,1.17
Chhattisgarh,Narayanpur,0.8211111111111111,1.0,1.0
Chhattisgarh,Raigarh,0.558695652173913,0.53,1.47
Chhattisgarh,Raipur,0.5656521739130435,0.54,1.25
Chhattisgarh,Rajnandgaon,0.49434782608695654,0.46,1.72
Chhattisgarh,Sarangarh Bilaigarh,0.6,0.6,0.6
Chhattisgarh,Surajpur,0.6166666666666667,0.57,1.37
Chhattisgarh,Surguja,0.5233333333333334,0.5,1.08
