State,District,Mean,Median,Max
Andhra Pradesh,Anantapur,0.47000000000000003,0.39,1.65
Andhra Pradesh,Annamayya,0.6,0.6,0.6
Andhra Pradesh,Guntur,0.33,0.33,0.33
Andhra Pradesh,Kurnool,0.47954545454545455,0.46499999999999997,0.95
Andhra Pradesh,Nandyal,0.46,0.46,0.46
Andhra Pradesh,Prakasam,0.50625,0.5,0.69
Andhra Pradesh,Spsr Nellore,0.348,0.32,0.57
Andhra Pradesh,Sri Sathya Sai,0.58,0.58,0.58
Andhra Pradesh,Srikakulam,0.56,0.56,0.56
Andhra Pradesh,Visakhapatanam,0.14,0.14,0.14
Andhra Pradesh,Vizianagaram,0.5,0.5,0.5
Andhra Pradesh,West Godavari,0.33,0.33,0.33
Andhra Pradesh,Y.s.r.,0.5823076923076924,0.52,1.6
Bihar,Araria,1.0,1.0,1.0
Bihar,Aurangabad,0.67,0.67,0.67
Bihar,Banka,0.79,0.79,0.83
Bihar,Begusarai,0.9166666666666666,1.0,1.0
Bihar,Bhagalpur,0.785,0.775,1.0
Bihar,Bhojpur,0.875,0.875,1.0
Bihar,Buxar,0.9075,0.915,1.0
Bihar,Darbhanga,0.7960000000000002,0.8,0.82
Bihar,Gaya,0.9375,1.0,1.0
Bihar,Gopalganj,0.81,0.81,0.82
Bihar,Katihar,0.8,0.8,0.8
Bihar,Khagaria,0.8385714285714286,0.81,1.0
Bihar,Kishanganj,0.78,0.78,0.78
Bihar,Madhepura,0.91,0.925,1.0
Bihar,Munger,0.81,0.81,0.81
Bihar,Muzaffarpur,0.9,0.915,1.0
Bihar,Nalanda,0.8,0.8,0.8
Bihar,Nawada,0.75,0.75,0.75
Bihar,Pashchim Champaran,0.8072727272727274,0.81,1.0
Bihar,Patna,0.67,0.67,0.67
Bihar,Purnia,0.8,0.8,0.8
Bihar,Rohtas,0.825,0.825,0.83
Bihar,Saharsa,0.8233333333333333,0.8,1.0
Bihar,Samastipur,0.6566666666666666,0.75,0.81
Bihar,Saran,0.875,0.875,1.0
Bihar,Sitamarhi,0.8433333333333333,0.83,1.0
Bihar,Siwan,1.0,1.0,1.0
Bihar,Supaul,0.93,1.0,1.0
Bihar,Vaishali,0.8133333333333334,0.81,0.83
Chhattisgarh,Balod,0.23333333333333334,0.25,0.32
Chhattisgarh,Baloda Bazar,0.24363636363636365,0.25,0.33
Chhattisgarh,Bastar,0.41500000000000004,0.41500000000000004,0.5
Chhattisgarh,Bemetara,0.38999999999999996,0.345,1.0
Chhattisgarh,Bilaspur,0.48952380952380947,0.36,2.13
Chhattisgarh,Dhamtari,0.29315789473684206,0.26,0.5
