feature,importance
humidity_variability,0.43393368
tp_kharif_mean,0.26480505
swvl1_kharif_mean,0.21914034
soil_moisture_seasonality,0.1938242
GDD_rabi,0.19023144
e_zaid_mean,0.1725736
e_rabi_std,0.15703508
GDD_kharif,0.15439059
runoff_ratio_kharif_mean,0.14289805
e_kharif_mean,0.14120658
e_rabi_mean,0.1406003
tp_kharif_std,0.13612942
swvl1_amplitude,0.1357758
tp_zaid_mean,0.13412812
runoff_ratio_zaid_mean,0.13148081
cvh,0.12920967
swvl1_stability,0.12753011
soil_air_diff_kharif_std,0.123706974
e_zaid_std,0.121426284
e_kharif_std,0.12074679
runoff_ratio_rabi_mean,0.114009336
water_retention_index,0.10848789
humidity_stress_index,0.102153406
swvl1_zaid_std,0.092393294
t2m_amplitude,0.08725117
soil_air_diff_rabi_std,0.084402286
tp_kharif_fraction,0.08226939
soil_air_diff_kharif_mean,0.08094542
swvl1_rabi_mean,0.08021537
swvl1_rabi_std,0.079433635
soil_air_diff_zaid_mean,0.057830475
soil_air_diff_rabi_mean,0.056839425
heat_months_30C,0.013994165
t2m_peak_cos,0.0022870745
t2m_peak_sin,0.0015084338
heat_months_35C,0.00013719426
