State,District,Mean,Median,Max
Bihar,Araria,1.205,1.17,1.6
Bihar,Arwal,1.1373684210526316,1.12,1.74
Bihar,Aurangabad,1.093913043478261,1.04,2.14
Bihar,Banka,1.163478260869565,1.03,2.42
Bihar,Begusarai,1.1189473684210525,1.05,2.0
Bihar,Bhagalpur,0.9543478260869565,0.91,1.86
Bihar,Bhojpur,1.5656521739130433,1.46,2.86
Bihar,Buxar,1.6417391304347826,1.63,2.45
Bihar,Darbhanga,1.266842105263158,1.2,2.0
Bihar,Gaya,1.196086956521739,1.15,2.22
Bihar,Gopalganj,1.3846153846153846,1.47,1.73
Bihar,Jamui,1.1495652173913045,1.11,1.99
Bihar,Jehanabad,1.4382608695652173,1.13,8.05
Bihar,Kaimur (Bhabua),1.2969565217391303,1.29,1.73
Bihar,Katihar,1.4066666666666667,1.31,2.27
Bihar,Khagaria,1.1165217391304347,1.06,1.98
Bihar,Kishanganj,1.4618181818181817,1.17,2.28
Bihar,Lakhisarai,1.1344444444444446,0.95,1.73
Bihar,Madhepura,1.3063636363636364,1.19,2.0
Bihar,Madhubani,1.3608695652173912,1.3,2.0
Bihar,Munger,0.9626666666666668,0.92,1.54
Bihar,Muzaffarpur,1.392608695652174,1.5,2.06
Bihar,Nalanda,1.557391304347826,1.48,2.26
Bihar,Nawada,1.0844999999999998,1.06,1.74
Bihar,Pashchim Champaran,1.3564705882352943,1.3,2.1
Bihar,Patna,1.5834782608695652,1.65,2.26
Bihar,Purbi Champaran,1.3184615384615386,1.14,2.64
Bihar,Purnia,1.10375,1.09,1.25
Bihar,Rohtas,1.56,1.63,2.39
Bihar,Saharsa,1.2,1.15,1.58
Bihar,Samastipur,1.3613043478260871,1.3,2.0
Bihar,Saran,1.4695238095238095,1.47,1.98
Bihar,Sheikhpura,1.03125,1.0,1.67
Bihar,Sheohar,1.278,1.2349999999999999,2.05
Bihar,Sitamarhi,1.3530434782608696,1.35,2.07
Bihar,Siwan,1.4482608695652173,1.46,1.99
Bihar,Supaul,1.1044444444444443,1.11,1.26
Bihar,Vaishali,1.3591304347826088,1.35,2.06
Chhattisgarh,Balod,1.5,1.5,2.0
Chhattisgarh,Baloda Bazar,1.0,1.0,1.0
Chhattisgarh,Balrampur,0.7854545454545455,0.8,1.12
Chhattisgarh,Bemetara,0.77,0.64,1.5
Chhattisgarh,Bilaspur,0.8985,1.0,1.42
Chhattisgarh,Durg,0.9115789473684209,0.85,2.69
Chhattisgarh,Gariyaband,1.75,1.75,2.0
Chhattisgarh,Jashpur,0.8625,0.915,1.27
Chhattisgarh,Korba,0.8326086956521739,0.82,2.0
Chhattisgarh,Korea,0.738695652173913,0.72,1.46
Chhattisgarh,Mahasamund,1.3,1.0,2.0
Chhattisgarh,Manendragarh Chirimiri Bharatpur,0.84,0.84,0.84
Chhattisgarh,Mungeli,2.0,2.0,2.0
Chhattisgarh,Raigarh,0.67,0.67,0.67
Chhattisgarh,Raipur,1.5,1.5,2.0
Chhattisgarh,Rajnandgaon,1.2152380952380955,1.0,2.75
Chhattisgarh,Sukma,0.83,0.83,0.83
Chhattisgarh,Surajpur,0.9299999999999998,0.94,1.28
Chhattisgarh,Surguja,0.8669565217391305,0.83,1.75
Delhi,Central,2.84,2.82,3.0
Haryana,Ambala,3.395,3.29,4.0
Haryana,Bhiwani,3.0934782608695657,3.18,3.9
Haryana,Charki Dadri,3.635,3.505,4.36
Haryana,Faridabad,3.549333333333334,3.29,8.24
Haryana,Fatehabad,3.575217391304348,3.73,4.44
Haryana,Gurugram,3.660000000000001,3.72,4.95
Haryana,Hisar,3.3226086956521748,3.39,3.88
Haryana,Jhajjar,3.3986956521739136,3.5,4.42
Haryana,Jind,3.7830434782608697,3.54,7.09
Haryana,Kaithal,3.5533333333333332,3.33,4.0
Haryana,Karnal,3.43,3.3600000000000003,4.0
Haryana,Kurukshetra,3.61,3.5,4.0
Haryana,Mahendragarh,3.5585,3.395,5.89
Haryana,Nuh,3.0944444444444446,3.255,4.21
Haryana,Palwal,3.275333333333333,3.17,4.31
Haryana,Panchkula,3.6666666666666665,4.0,4.0
Haryana,Panipat,3.6425,3.785,4.0
Haryana,Rewari,3.705909090909091,3.8899999999999997,5.04
Haryana,Rohtak,2.6052173913043477,2.56,4.0
Haryana,Sirsa,3.4213043478260876,3.62,4.2
Haryana,Sonipat,3.6366666666666667,3.565,5.24
Haryana,Yamunanagar,3.776666666666667,4.0,4.0
Himachal Pradesh,Bilaspur,1.4160869565217389,1.39,1.95
Himachal Pradesh,Chamba,1.352608695652174,1.34,2.16
Himachal Pradesh,Hamirpur,1.316521739130435,1.39,1.76
Himachal Pradesh,Kangra,1.4517391304347826,1.44,2.14
Himachal Pradesh,Kinnaur,1.787391304347826,1.7,3.05
Himachal Pradesh,Kullu,1.4904347826086957,1.43,2.0
Himachal Pradesh,Lahul And Spiti,1.2721739130434784,1.3,1.78
Himachal Pradesh,Mandi,1.4756521739130437,1.59,2.1
Himachal Pradesh,Shimla,1.1878260869565218,1.17,2.55
Himachal Pradesh,Sirmaur,1.23,1.31,2.49
Himachal Pradesh,Solan,0.9704347826086956,0.91,1.76
Himachal Pradesh,Una,1.0,1.0,1.0
Jammu & Kashmir,Bandipora,0.9,0.9,0.9
