State,District,Mean,Median,Max
Meghalaya,West Garo Hills,5.369090909090907,5.58,5.77
Meghalaya,West Jaintia Hills,10.859999999999996,11.04,11.04
Meghalaya,West Khasi Hills,6.329999999999998,6.11,7.64
Mizoram,Aizawl,8.081,7.5,16.55
Mizoram,Champhai,2.373333333333333,1.48,9.2
Mizoram,Hnahthial,5.1066666666666665,6.75,6.75
Mizoram,Khawzawl,1.67,1.67,1.67
Mizoram,Kolasib,17.093333333333334,11.75,37.97
Mizoram,Lawngtlai,4.440714285714285,3.565,10.0
Mizoram,Lunglei,7.584705882352941,8.57,14.38
Mizoram,Mamit,2.7099999999999995,1.84,9.24
Mizoram,Saiha,2.62,2.62,2.62
Mizoram,Saitual,1.49,1.5,1.5
Nagaland,Chumoukedima,22.46,22.46,22.46
Nagaland,Dimapur,19.866875,20.275,23.56
Nagaland,Kiphire,20.009333333333334,20.25,23.5
Nagaland,Kohima,20.62375,20.26,23.88
Nagaland,Longleng,19.676666666666666,20.24,23.75
Nagaland,Mokokchung,20.549375,20.259999999999998,23.62
Nagaland,Mon,19.93,20.229999999999997,23.42
Nagaland,Niuland,22.45,22.45,22.45
Nagaland,Noklak,17.595,17.595,22.44
Nagaland,Peren,20.354,20.27,23.7
Nagaland,Phek,20.04,20.265,23.5
Nagaland,Shamator,22.11,22.11,22.11
Nagaland,Tseminyu,22.22,22.22,22.22
Nagaland,Tuensang,19.994374999999994,20.275,23.47
Nagaland,Wokha,19.82,20.25,23.57
Nagaland,Zunheboto,20.004374999999996,20.255000000000003,23.58
Puducherry,Mahe,22.061666666666667,12.9,42.0
Puducherry,Pondicherry,27.88095238095238,25.43,41.0
Tamil Nadu,Ariyalur,35.348333333333336,34.585,42.49
Tamil Nadu,Chengalpattu,36.78333333333333,37.6,42.92
Tamil Nadu,Coimbatore,37.568,37.935,55.05
Tamil Nadu,Cuddalore,33.397000000000006,32.28,70.52
Tamil Nadu,Dharmapuri,31.708999999999996,30.18,49.72
Tamil Nadu,Dindigul,35.3755,35.205,42.46
Tamil Nadu,Erode,37.443999999999996,36.370000000000005,52.31
