State,District,Mean,Median,Max
A & N Islands,Nicobars,0.5,0.5,0.5
A & N Islands,North And Middle Andaman,0.575,0.575,0.67
Andhra Pradesh,Alluri Sitharama Raju,1.24,1.24,1.24
Andhra Pradesh,Anakapalli,1.0,1.0,1.0
Andhra Pradesh,Anantapur,0.4588235294117647,0.29,1.41
Andhra Pradesh,Annamayya,1.31,1.31,1.31
Andhra Pradesh,Chittoor,0.42909090909090913,0.295,1.44
Andhra Pradesh,East Godavari,0.625,0.55,0.96
Andhra Pradesh,Eluru,1.0,1.0,1.0
Andhra Pradesh,Krishna,0.6,0.6,0.6
Andhra Pradesh,Kurnool,0.215,0.2,0.33
Andhra Pradesh,Nandyal,1.0,1.0,1.0
Andhra Pradesh,Prakasam,0.6125,0.525,1.0
Andhra Pradesh,Spsr Nellore,0.43,0.43,0.43
Andhra Pradesh,Sri Sathya Sai,0.81,0.81,0.81
Andhra Pradesh,Srikakulam,0.50875,0.5,0.62
Andhra Pradesh,Tirupati,1.21,1.21,1.21
Andhra Pradesh,Visakhapatanam,0.8225,0.83,1.82
Andhra Pradesh,West Godavari,0.42400000000000004,0.38,0.58
Andhra Pradesh,Y.s.r.,0.42722222222222217,0.32499999999999996,1.38
Arunachal Pradesh,Anjaw,1.1500000000000001,1.21,1.21
Arunachal Pradesh,Changlang,0.7685714285714286,0.76,0.83
Arunachal Pradesh,Dibang Valley,0.6085714285714285,0.63,0.63
Arunachal Pradesh,East Kameng,0.8399999999999999,0.84,0.88
Arunachal Pradesh,East Siang,0.6014285714285715,0.45,1.04
Arunachal Pradesh,Kamle,1.752,1.88,1.96
Arunachal Pradesh,Kra Daadi,0.21833333333333335,0.16999999999999998,0.52
Arunachal Pradesh,Kurung Kumey,0.3583333333333334,0.33,0.5
Arunachal Pradesh,Leparada,1.1925,1.17,1.3
Arunachal Pradesh,Lohit,1.1985714285714286,1.2,1.28
Arunachal Pradesh,Longding,0.6428571428571429,0.63,0.79
Arunachal Pradesh,Lower Dibang Valley,0.9000000000000001,0.9,0.95
Arunachal Pradesh,Lower Siang,0.45600000000000007,0.37,0.83
Arunachal Pradesh,Lower Subansiri,0.9599999999999999,1.01,1.02
Arunachal Pradesh,Namsai,1.1185714285714285,1.04,1.42
Arunachal Pradesh,Pakke Kessang,0.88,0.86,0.96
Arunachal Pradesh,Papum Pare,1.135714285714286,1.12,1.23
Arunachal Pradesh,Shi Yomi,1.3399999999999999,1.39,1.52
Arunachal Pradesh,Siang,0.9557142857142856,0.95,1.05
Arunachal Pradesh,Tawang,1.3357142857142856,1.35,1.44
Arunachal Pradesh,Tirap,1.2557142857142858,1.31,1.33
Arunachal Pradesh,Upper Siang,0.8514285714285714,0.85,0.92
Arunachal Pradesh,Upper Subansiri,1.4885714285714287,1.62,1.64
Arunachal Pradesh,West Kameng,0.8214285714285714,0.82,0.87
Arunachal Pradesh,West Siang,1.3414285714285712,1.55,1.68
Bihar,Araria,0.5085714285714287,0.55,0.59
Bihar,Arwal,0.63375,0.53,1.0
Bihar,Aurangabad,0.6944444444444444,0.75,1.0
Bihar,Banka,0.734090909090909,0.76,1.0
Bihar,Begusarai,0.6878947368421052,0.74,1.0
Bihar,Bhagalpur,0.7095454545454546,0.78,0.85
Bihar,Bhojpur,0.7999999999999999,0.9,1.0
Bihar,Buxar,0.7863636363636364,1.0,1.0
Bihar,Darbhanga,0.6799999999999999,0.6799999999999999,0.83
Bihar,Gaya,0.6688888888888889,0.7050000000000001,0.85
Bihar,Gopalganj,0.6485714285714286,0.745,0.88
Bihar,Jamui,0.7309090909090908,0.75,1.0
Bihar,Jehanabad,0.79,0.75,1.0
Bihar,Kaimur (Bhabua),0.6477777777777778,0.67,0.76
Bihar,Katihar,0.8633333333333332,0.67,2.3
Bihar,Khagaria,0.7119047619047619,0.75,0.91
Bihar,Kishanganj,0.8018749999999999,0.95,0.96
Bihar,Lakhisarai,0.676,0.75,0.77
Bihar,Madhepura,0.9436363636363635,1.0,1.0
Bihar,Madhubani,0.6868421052631579,0.67,1.0
Bihar,Munger,0.8236363636363637,0.77,1.0
Bihar,Muzaffarpur,0.5675,0.55,0.7
Bihar,Nalanda,0.74,0.6799999999999999,1.0
Bihar,Nawada,0.7935294117647058,0.78,1.0
Bihar,Pashchim Champaran,0.757142857142857,0.76,0.82
