State,District,Mean,Median,Max
Andhra Pradesh,Alluri Sitharama Raju,0.73,0.73,0.73
Andhra Pradesh,Anakapalli,7.0,7.0,7.0
Andhra Pradesh,Anantapur,0.7408695652173914,0.65,1.54
Andhra Pradesh,Annamayya,1.69,1.69,1.69
Andhra Pradesh,Bapatla,8.29,8.29,8.29
Andhra Pradesh,Chittoor,0.8604545454545456,0.815,1.54
Andhra Pradesh,East Godavari,1.5613636363636365,0.795,7.24
Andhra Pradesh,Eluru,6.23,6.23,6.23
Andhra Pradesh,Guntur,4.951739130434783,5.69,7.92
Andhra Pradesh,Kakinada,7.0,7.0,7.0
Andhra Pradesh,Krishna,3.2480952380952384,3.17,7.24
Andhra Pradesh,Kurnool,1.8130434782608693,1.86,2.51
Andhra Pradesh,Nandyal,2.71,2.71,2.71
Andhra Pradesh,Ntr,4.2,4.2,4.2
Andhra Pradesh,Palnadu,2.26,2.26,2.26
Andhra Pradesh,Parvathipuram Manyam,1.15,1.15,1.15
Andhra Pradesh,Prakasam,1.3547826086956523,1.25,2.36
Andhra Pradesh,Spsr Nellore,2.501363636363637,2.21,4.59
Andhra Pradesh,Sri Sathya Sai,0.52,0.52,0.52
Andhra Pradesh,Srikakulam,1.3271428571428572,1.11,2.89
Andhra Pradesh,Tirupati,2.33,2.33,2.33
Andhra Pradesh,Visakhapatanam,1.260909090909091,1.085,2.8
Andhra Pradesh,Vizianagaram,1.3800000000000003,1.185,3.74
Andhra Pradesh,West Godavari,2.406315789473684,2.17,4.82
Andhra Pradesh,Y.s.r.,1.0969565217391304,1.05,1.83
Bihar,Araria,0.96,1.01,1.04
Bihar,Begusarai,1.0541176470588236,1.06,1.09
Bihar,Bhagalpur,1.053157894736842,1.08,1.13
Bihar,Bhojpur,1.0439130434782609,1.06,1.11
Bihar,Buxar,1.0478260869565217,1.06,1.11
Bihar,Darbhanga,1.0833333333333335,1.1,1.11
Bihar,Gaya,1.0242857142857142,1.0,1.1
Bihar,Gopalganj,0.9666666666666667,1.01,1.04
Bihar,Jamui,0.89,0.89,0.89
Bihar,Jehanabad,1.035,1.0,1.14
Bihar,Kaimur (Bhabua),1.0016666666666667,1.01,1.05
Bihar,Khagaria,1.07,1.06,1.12
Bihar,Madhepura,1.01,1.01,1.01
Bihar,Madhubani,1.0866666666666667,1.1,1.11
Bihar,Muzaffarpur,1.005,1.005,1.01
Bihar,Nawada,1.04,1.06,1.06
Bihar,Pashchim Champaran,1.0411111111111113,1.06,1.11
Bihar,Patna,1.0764285714285713,1.07,1.13
Bihar,Purbi Champaran,1.0666666666666667,1.0,1.2
Bihar,Purnia,1.02,1.02,1.02
Bihar,Rohtas,1.0216666666666667,1.0,1.13
Bihar,Saharsa,1.06,1.06,1.06
Bihar,Samastipur,0.9133333333333334,1.06,1.11
Bihar,Saran,1.056,1.07,1.1
Bihar,Sheikhpura,1.04,1.04,1.04
Bihar,Sitamarhi,1.0533333333333335,1.06,1.1
Bihar,Siwan,1.0350000000000001,1.0350000000000001,1.07
Bihar,Supaul,1.025,1.025,1.05
Bihar,Vaishali,1.052,1.04,1.11
Chhattisgarh,Balod,0.7471428571428572,0.73,1.0
Chhattisgarh,Baloda Bazar,0.7799999999999999,0.67,1.23
Chhattisgarh,Balrampur,0.9125,0.815,1.32
Chhattisgarh,Bastar,1.2395652173913043,1.16,2.12
Chhattisgarh,Bemetara,0.9785714285714285,1.0,1.33
Chhattisgarh,Bijapur,0.5749999999999998,0.45499999999999996,1.41
Chhattisgarh,Bilaspur,0.9830434782608696,0.92,1.6
Chhattisgarh,Dantewada,1.0521739130434784,0.94,2.38
Chhattisgarh,Dhamtari,1.161111111111111,0.925,2.65
Chhattisgarh,Durg,1.0755000000000001,0.97,2.3
Chhattisgarh,Gariyaband,0.9112499999999999,0.9,1.43
Chhattisgarh,Gaurella Pendra Marwahi,1.275,1.3900000000000001,1.57
Chhattisgarh,Janjgir-Champa,0.7925,0.835,1.0
Chhattisgarh,Jashpur,1.142608695652174,1.13,1.66
Chhattisgarh,Kabirdham,1.1508695652173913,0.9,3.33
Chhattisgarh,Kanker,1.1513043478260871,1.18,1.95
Chhattisgarh,Kondagaon,1.1958333333333333,1.0550000000000002,2.0
Chhattisgarh,Korba,0.9617391304347827,0.86,1.44
Chhattisgarh,Korea,0.8813043478260871,0.84,1.44
Chhattisgarh,Mahasamund,0.9195238095238094,0.83,1.51
Chhattisgarh,Manendragarh Chirimiri Bharatpur,0.94,0.94,0.94
Chhattisgarh,Mohla Manpur Ambagarh Chouki,2.0,2.0,2.0
Chhattisgarh,Mungeli,0.9972727272727273,1.0,1.0
Chhattisgarh,Narayanpur,1.1116666666666666,1.0,1.8
Chhattisgarh,Raigarh,1.1554545454545455,1.0,2.0
Chhattisgarh,Raipur,0.9442857142857143,0.87,1.56
Chhattisgarh,Rajnandgaon,0.9545454545454547,0.9199999999999999,1.51
Chhattisgarh,Sukma,1.0616666666666668,1.02,1.5
Chhattisgarh,Surajpur,1.0250000000000001,1.0,1.47
Chhattisgarh,Surguja,0.9795652173913044,0.94,1.62
DNHDD,Dadra And Nagar Haveli,2.1100000000000003,0.845,22.0
Delhi,Central,0.9533333333333335,0.96,1.0
Gujarat,Ahmadabad,1.0391666666666668,1.0750000000000002,1.37
Gujarat,Amreli,0.9083333333333333,1.04,1.55
Gujarat,Anand,1.2075,1.155,1.5
Gujarat,Arvalli,1.36,1.35,1.52
Gujarat,Banas Kantha,0.8022727272727272,0.955,1.22
Gujarat,Bharuch,1.0221739130434782,1.02,1.42
Gujarat,Bhavnagar,1.1599999999999997,1.33,1.56
Gujarat,Botad,1.328,1.31,1.54
Gujarat,Chhotaudepur,1.2566666666666668,1.31,1.48
Gujarat,Dang,1.4780952380952381,1.37,3.43
Gujarat,Devbhumi Dwarka,1.32,1.32,1.32
Gujarat,Dohad,1.0964285714285713,1.0,1.54
Gujarat,Gandhinagar,0.9993333333333333,0.99,1.44
Gujarat,Gir Somnath,1.79,1.79,2.4
Gujarat,Jamnagar,0.9976923076923078,1.0,1.44
Gujarat,Junagadh,1.3339130434782611,1.44,2.0
Gujarat,Kachchh,1.3514285714285712,1.39,1.54
Gujarat,Kheda,1.0639999999999998,1.07,1.55
Gujarat,Mahesana,1.028,1.0,1.44
Gujarat,Mahisagar,1.4400000000000002,1.46,1.54
Gujarat,Morbi,1.364,1.33,1.43
Gujarat,Narmada,1.2535,1.255,1.66
Gujarat,Navsari,1.2905000000000002,1.205,2.74
Gujarat,Panch Mahals,1.027,1.12,1.53
Gujarat,Patan,1.186923076923077,1.28,1.54
Gujarat,Porbandar,1.2535,1.24,2.16
Gujarat,Rajkot,1.049,1.065,1.54
Gujarat,Sabar Kantha,1.1624999999999999,1.1400000000000001,1.5
Gujarat,Surat,1.2943478260869563,1.25,1.63
Gujarat,Surendranagar,1.0835714285714286,1.0550000000000002,1.44
Gujarat,Tapi,1.6580000000000001,1.66,2.21
Gujarat,Vadodara,1.1363636363636367,1.165,1.58
Gujarat,Valsad,1.1533333333333335,1.15,1.52
Haryana,Ambala,0.855,0.855,1.0
Haryana,Bhiwani,0.3929411764705883,0.5,0.53
Haryana,Charki Dadri,0.5175000000000001,0.52,0.53
Haryana,Faridabad,0.4717391304347825,0.5,1.16
Haryana,Fatehabad,1.0,1.0,1.0
Haryana,Gurugram,0.5661904761904761,0.52,1.36
Haryana,Hisar,0.53,0.53,0.53
Haryana,Jhajjar,0.4068181818181818,0.485,0.57
Haryana,Jind,0.555,0.555,0.67
Haryana,Kaithal,0.67,0.67,0.67
Haryana,Karnal,0.765,0.765,1.0
Haryana,Kurukshetra,0.525,0.525,0.55
Haryana,Mahendragarh,0.7342857142857142,0.67,1.0
Haryana,Nuh,0.4633333333333333,0.525,0.57
Haryana,Palwal,0.478,0.52,0.54
Haryana,Panchkula,1.085,1.085,1.52
Haryana,Panipat,0.6325,0.55,1.0
Haryana,Rewari,0.7331249999999999,0.535,2.07
Haryana,Rohtak,0.40454545454545454,0.49,0.53
Haryana,Sirsa,0.5125,0.5,0.57
Haryana,Sonipat,0.42913043478260865,0.52,0.56
Himachal Pradesh,Bilaspur,1.9000000000000001,0.67,5.0
Himachal Pradesh,Chamba,0.1,0.1,0.1
Himachal Pradesh,Kangra,0.32,0.32,0.32
Himachal Pradesh,Solan,3.18,3.18,5.79
Jammu & Kashmir,Jammu,0.6,0.6,0.6
Jammu & Kashmir,Kathua,0.25,0.25,0.25
Jammu & Kashmir,Rajouri,0.55,0.55,0.6
Jammu & Kashmir,Samba,0.6,0.6,0.6
Jharkhand,Bokaro,2.0483333333333333,2.11,3.51
Jharkhand,Chatra,0.45166666666666666,0.46499999999999997,0.49
Jharkhand,Deoghar,0.6799999999999999,0.6799999999999999,0.71
Jharkhand,Dhanbad,0.6366666666666667,0.6,0.75
Jharkhand,Dumka,0.6583333333333333,0.675,0.69
Jharkhand,East Singhbum,0.6266666666666668,0.63,0.7
Jharkhand,Garhwa,0.6,0.6,0.7
Jharkhand,Giridih,1.1899999999999997,1.19,1.21
Jharkhand,Godda,0.575,0.56,0.66
Jharkhand,Gumla,0.6,0.6,0.6
Jharkhand,Hazaribagh,0.6833333333333332,0.685,0.7
Jharkhand,Jamtara,1.4175,1.435,2.0
Jharkhand,Khunti,0.584,0.36,1.17
Jharkhand,Koderma,0.51,0.51,0.52
Jharkhand,Latehar,0.4266666666666666,0.35,0.59
Jharkhand,Lohardaga,0.5233333333333333,0.57,0.6
Jharkhand,Pakur,0.724,0.75,0.75
Jharkhand,Palamu,0.62,0.605,0.7
Jharkhand,Ramgarh,0.63,0.675,0.69
Jharkhand,Ranchi,0.51,0.51,0.51
Jharkhand,Sahebganj,0.6533333333333333,0.65,0.67
Jharkhand,Saraikela Kharsawan,0.47800000000000004,0.4,0.8
Jharkhand,Simdega,0.62,0.6,0.66
Jharkhand,West Singhbhum,0.455,0.45,0.47
Karnataka,Bagalkote,0.9856521739130436,1.0,1.46
Karnataka,Ballari,1.6552173913043482,1.46,2.78
Karnataka,Belagavi,0.9682608695652175,0.98,1.32
Karnataka,Bengaluru Rural,1.46,1.465,1.94
Karnataka,Bengaluru Urban,1.44,1.37,2.0
Karnataka,Bidar,1.0899999999999999,1.07,1.54
Karnataka,Chamarajanagara,0.7221739130434784,0.69,1.35
Karnataka,Chikkaballapura,1.4072727272727272,1.38,1.96
Karnataka,Chikkamagaluru,0.8191304347826088,0.84,1.21
Karnataka,Chitradurga,0.8930434782608694,0.85,1.31
Karnataka,Dakshina Kannada,1.0,1.0,1.0
Karnataka,Davangere,1.7265217391304346,1.74,2.35
Karnataka,Dharwad,0.6608695652173914,0.71,1.07
Karnataka,Gadag,0.656521739130435,0.68,1.02
Karnataka,Hassan,0.9400000000000001,0.98,1.9
Karnataka,Haveri,0.8613043478260869,0.83,1.32
Karnataka,Kalaburagi,1.0008695652173913,0.98,1.52
Karnataka,Kodagu,1.4825000000000002,1.465,2.0
Karnataka,Kolar,1.524,1.5,1.9
Karnataka,Koppal,0.6978260869565218,0.67,1.34
Karnataka,Mandya,1.0878947368421052,1.13,1.76
Karnataka,Mysuru,1.0173913043478258,0.93,1.96
Karnataka,Raichur,1.1643478260869564,1.3,1.9
Karnataka,Ramanagara,1.385,1.4500000000000002,1.83
Karnataka,Shivamogga,1.6921739130434783,1.74,2.64
Karnataka,Tumakuru,1.1536363636363636,1.19,1.97
Karnataka,Udupi,1.35,1.2,2.0
Karnataka,Uttara Kannada,1.1885,1.2850000000000001,1.6
Karnataka,Vijayanagar,2.22,2.22,2.22
Karnataka,Vijayapura,0.8230434782608697,0.81,1.2
Karnataka,Yadgir,1.1192307692307693,1.07,1.59
Kerala,Idukki,0.7214285714285714,0.55,1.0
Kerala,Kannur,1.0,1.0,1.0
Kerala,Kasaragod,0.6144444444444445,0.5,1.0
Kerala,Kollam,0.75,0.75,1.0
Kerala,Malappuram,0.7200000000000001,0.6,1.0
Kerala,Palakkad,0.6855000000000001,0.625,1.45
Kerala,Thiruvananthapuram,1.0,1.0,1.0
Kerala,Wayanad,0.6,0.56,0.83
Madhya Pradesh,Agar Malwa,1.4,1.3,1.86
Madhya Pradesh,Alirajpur,1.4006666666666665,1.33,2.36
Madhya Pradesh,Anuppur,1.01,0.92,2.1
Madhya Pradesh,Ashoknagar,1.1994117647058822,1.2,1.8
Madhya Pradesh,Balaghat,1.6805555555555556,1.56,2.33
Madhya Pradesh,Barwani,1.9856521739130435,1.63,5.18
Madhya Pradesh,Betul,1.2313043478260866,1.28,2.31
Madhya Pradesh,Bhind,1.7739130434782608,1.52,3.67
Madhya Pradesh,Bhopal,1.450952380952381,1.46,2.22
Madhya Pradesh,Burhanpur,2.4915,2.21,4.8
Madhya Pradesh,Chhatarpur,1.059130434782609,1.0,2.34
Madhya Pradesh,Chhindwara,1.4908695652173916,1.38,2.35
Madhya Pradesh,Damoh,1.6173913043478265,1.61,3.0
Madhya Pradesh,Datia,1.1421739130434783,1.11,2.32
Madhya Pradesh,Dewas,1.462173913043478,1.45,2.5
Madhya Pradesh,Dhar,1.1930434782608692,1.2,2.13
Madhya Pradesh,Dindori,1.0619999999999998,1.005,2.0
Madhya Pradesh,East Nimar,1.2813043478260868,1.28,2.21
Madhya Pradesh,Guna,0.9665217391304346,0.95,2.17
Madhya Pradesh,Gwalior,2.1,2.14,2.94
Madhya Pradesh,Harda,1.5955,1.5350000000000001,2.61
Madhya Pradesh,Indore,1.5545000000000002,1.4849999999999999,2.3
Madhya Pradesh,Jabalpur,1.7295238095238095,1.67,2.6
Madhya Pradesh,Jhabua,1.1360869565217389,1.03,2.25
Madhya Pradesh,Katni,0.9976190476190477,0.96,2.42
Madhya Pradesh,Khargone,1.5321739130434784,1.39,2.6
Madhya Pradesh,Mandla,1.1185714285714288,0.99,2.32
Madhya Pradesh,Mandsaur,0.8785000000000001,0.74,1.94
Madhya Pradesh,Morena,1.237727272727273,1.18,2.0
Madhya Pradesh,Narmadapuram,1.554782608695652,1.3,2.47
Madhya Pradesh,Narsinghpur,1.8634782608695653,1.83,3.18
Madhya Pradesh,Neemuch,0.9223809523809524,0.89,2.21
Madhya Pradesh,Niwari,1.4500000000000002,1.57,1.57
Madhya Pradesh,Panna,1.363913043478261,1.38,2.41
Madhya Pradesh,Raisen,2.1325000000000003,2.17,2.87
Madhya Pradesh,Rajgarh,1.066086956521739,1.1,1.8
Madhya Pradesh,Ratlam,1.776470588235294,1.9,2.48
Madhya Pradesh,Rewa,0.9300000000000002,0.86,2.26
Madhya Pradesh,Sagar,1.417391304347826,1.35,2.36
Madhya Pradesh,Satna,1.0047826086956522,0.86,2.48
Madhya Pradesh,Sehore,1.9104347826086958,1.84,2.94
Madhya Pradesh,Seoni,1.132857142857143,1.01,2.24
Madhya Pradesh,Shahdol,1.1895652173913043,1.07,2.15
Madhya Pradesh,Shajapur,1.335,1.37,1.95
Madhya Pradesh,Sheopur,1.5749999999999995,1.4500000000000002,2.38
Madhya Pradesh,Shivpuri,0.9245454545454547,0.975,1.98
Madhya Pradesh,Sidhi,1.1995652173913043,1.18,2.29
Madhya Pradesh,Singrauli,1.294,1.24,2.2
Madhya Pradesh,Tikamgarh,1.1121739130434782,1.08,2.04
Madhya Pradesh,Ujjain,1.0955,1.02,2.17
Madhya Pradesh,Umaria,1.0666666666666669,1.0,2.1
Madhya Pradesh,Vidisha,1.6163636363636364,1.475,2.45
Maharashtra,Ahmednagar,0.4643478260869565,0.52,0.83
Maharashtra,Akola,1.50304347826087,1.42,3.06
Maharashtra,Amravati,1.0452173913043479,1.07,1.46
Maharashtra,Aurangabad,0.7230434782608696,0.73,1.12
Maharashtra,Beed,0.691304347826087,0.7,1.26
Maharashtra,Bhandara,0.6071428571428571,0.5,1.0
Maharashtra,Buldhana,1.202608695652174,1.18,1.71
Maharashtra,Chandrapur,0.6617391304347826,0.61,1.57
Maharashtra,Dhule,1.2904347826086957,1.29,2.05
Maharashtra,Gadchiroli,0.6569565217391304,0.64,1.38
Maharashtra,Gondia,0.76,0.855,1.0
Maharashtra,Hingoli,0.8786956521739129,0.97,1.4
Maharashtra,Jalgaon,1.7473913043478257,1.81,2.19
Maharashtra,Jalna,0.8130434782608699,0.83,1.21
Maharashtra,Kolhapur,1.6317391304347824,1.68,2.01
Maharashtra,Latur,1.077391304347826,1.04,1.51
Maharashtra,Nagpur,0.7078260869565218,0.71,0.99
Maharashtra,Nanded,0.9169565217391304,0.92,1.53
Maharashtra,Nandurbar,1.2469565217391305,1.24,1.86
Maharashtra,Nashik,0.8052173913043478,0.74,1.55
Maharashtra,Osmanabad,0.7430434782608696,0.76,1.29
Maharashtra,Palghar,0.67,0.67,0.67
Maharashtra,Parbhani,0.8595652173913045,0.88,1.28
Maharashtra,Pune,0.5643478260869565,0.54,0.93
Maharashtra,Ratnagiri,0.83,0.83,0.83
Maharashtra,Sangli,0.6804347826086956,0.67,1.08
Maharashtra,Satara,0.9486956521739129,0.96,1.25
Maharashtra,Solapur,0.503478260869565,0.54,0.82
Maharashtra,Thane,0.67,0.67,0.67
Maharashtra,Wardha,0.6660869565217391,0.65,0.99
Maharashtra,Washim,0.9782608695652172,1.12,1.52
Maharashtra,Yavatmal,0.7560869565217392,0.77,1.28
Nagaland,Chumoukedima,0.8,0.8,0.8
Nagaland,Dimapur,1.4633333333333334,0.91,2.52
Nagaland,Kiphire,0.91,0.91,0.92
Nagaland,Kohima,1.0121739130434784,1.0,1.67
Nagaland,Mokokchung,1.2325,1.2,2.0
Nagaland,Mon,1.0630434782608698,1.0,2.16
Nagaland,Noklak,0.985,0.985,1.0
Nagaland,Phek,0.9952173913043475,1.0,1.68
Nagaland,Tseminyu,0.93,0.93,0.93
Nagaland,Tuensang,1.2425,1.135,2.04
Nagaland,Wokha,1.01,1.0,2.07
Nagaland,Zunheboto,0.9908695652173912,1.0,1.74
Odisha,Balangir,0.5833333333333334,0.5800000000000001,0.74
Odisha,Bargarh,0.62,0.58,0.78
Odisha,Cuttack,0.6933333333333334,0.58,1.0
Odisha,Deogarh,0.555,0.55,0.67
Odisha,Gajapati,0.48333333333333334,0.45,0.63
Odisha,Ganjam,0.595,0.61,0.62
Odisha,Jajapur,0.36750000000000005,0.375,0.39
Odisha,Kalahandi,0.7833333333333335,0.8,1.04
Odisha,Kandhamal,0.43,0.41000000000000003,0.55
Odisha,Kendujhar,0.5633333333333334,0.555,0.63
Odisha,Khordha,0.48,0.48,0.63
Odisha,Koraput,0.6583333333333333,0.655,0.8
Odisha,Malkangiri,0.6050000000000001,0.605,0.73
Odisha,Mayurbhanj,0.5120000000000001,0.53,0.55
Odisha,Nabarangpur,0.73,0.71,0.9
Odisha,Nayagarh,0.6283333333333333,0.675,0.88
Odisha,Nuapada,0.38666666666666666,0.36,0.65
Odisha,Rayagada,0.605,0.615,0.67
Odisha,Sambalpur,0.5833333333333334,0.49,1.0
Odisha,Sonepur,0.8800000000000001,1.0,1.0
Odisha,Sundargarh,0.55,0.565,0.68
Puducherry,Karaikal,1.0,1.0,1.0
Puducherry,Pondicherry,2.0371428571428574,2.0,3.0
Punjab,Ferozepur,1.0,1.0,1.0
Rajasthan,Ajmer,0.5139130434782608,0.58,0.9
Rajasthan,Alwar,0.7252173913043477,0.7,1.15
Rajasthan,Banswara,0.6252173913043478,0.63,1.06
Rajasthan,Baran,1.0669565217391304,0.88,2.19
Rajasthan,Barmer,0.33681818181818185,0.31999999999999995,0.83
Rajasthan,Bharatpur,0.7869565217391303,0.74,1.23
Rajasthan,Bhilwara,0.7691304347826088,0.76,1.79
Rajasthan,Bikaner,0.5630434782608695,0.61,0.83
Rajasthan,Bundi,0.7434782608695653,0.71,1.47
