feature,importance
tp_kharif_mean,0.4744001
runoff_ratio_kharif_mean,0.27721602
runoff_ratio_rabi_mean,0.24039173
cvh,0.23073065
e_kharif_mean,0.20462021
GDD_kharif,0.1802385
e_zaid_std,0.16498594
humidity_stress_index,0.16028772
e_zaid_mean,0.15805094
soil_air_diff_zaid_mean,0.15536468
t2m_amplitude,0.14939864
tp_kharif_fraction,0.14833169
tp_kharif_std,0.14794804
GDD_rabi,0.14646146
runoff_ratio_zaid_mean,0.14124921
swvl1_amplitude,0.13709298
water_retention_index,0.13228914
swvl1_zaid_std,0.12588534
swvl1_kharif_mean,0.12460271
soil_air_diff_rabi_mean,0.11581178
soil_air_diff_rabi_std,0.113881506
e_kharif_std,0.10998446
swvl1_rabi_std,0.105367795
soil_air_diff_kharif_mean,0.10116206
soil_air_diff_kharif_std,0.09848263
e_rabi_mean,0.09569703
humidity_variability,0.09158132
swvl1_stability,0.08517594
e_rabi_std,0.06555939
tp_zaid_mean,0.064993545
soil_moisture_seasonality,0.06232964
swvl1_rabi_mean,0.052820474
t2m_peak_cos,0.030447656
t2m_peak_sin,0.023167202
heat_months_30C,0.006594938
heat_months_35C,3.8057042e-05
