feature,importance
swvl1_rabi_std,0.020688504678581847
water_retention_index,0.02040486488499766
cvh,0.01585007090267964
e_zaid_mean,0.013126358253052531
heat_months_30C,0.012301008442975055
tp_kharif_std,0.01193112304190731
e_kharif_std,0.011926657163526892
runoff_ratio_zaid_mean,0.010713179410102847
e_kharif_mean,0.010428377791622942
soil_moisture_seasonality,0.010168922272127892
e_zaid_std,0.009527783343936823
swvl1_kharif_mean,0.009229344646827214
t2m_peak_cos,0.008960185153077213
t2m_peak_sin,0.008934209361002882
runoff_ratio_rabi_mean,0.008779328796635297
e_rabi_std,0.008687613431647747
GDD_kharif,0.0085383560207486
soil_air_diff_kharif_std,0.008325455128893312
t2m_amplitude,0.008270001461858426
humidity_variability,0.00809928652812339
swvl1_rabi_mean,0.007988643439928726
swvl1_zaid_std,0.007410169363275573
soil_air_diff_zaid_mean,0.0073705187296912306
tp_zaid_mean,0.007263232883828699
runoff_ratio_kharif_mean,0.0070275244671971614
e_rabi_mean,0.006759514532838471
soil_air_diff_rabi_mean,0.006743508334755119
tp_kharif_mean,0.006696389694505674
soil_air_diff_kharif_mean,0.0066146497997075365
tp_kharif_fraction,0.006338770568253461
swvl1_amplitude,0.006287044772375945
GDD_rabi,0.0062616930737066714
swvl1_stability,0.005954732921799927
soil_air_diff_rabi_std,0.00539844823468996
humidity_stress_index,0.005382723433916182
heat_months_35C,0.004975788842697821
