feature,importance
e_zaid_mean,0.04085612817384931
humidity_variability,0.037543040023108945
tp_kharif_fraction,0.02766360702373998
tp_zaid_mean,0.024570711608502722
e_kharif_mean,0.023753634107048578
e_zaid_std,0.0169470543787945
t2m_amplitude,0.015023998890802248
GDD_kharif,0.014906629816940648
e_kharif_std,0.014382317733938249
swvl1_zaid_std,0.013899341105699167
soil_air_diff_kharif_std,0.011204211528042022
humidity_stress_index,0.010736839052948352
t2m_peak_sin,0.010532539956022057
tp_kharif_std,0.009967676144159722
heat_months_30C,0.009191966222627036
swvl1_kharif_mean,0.007812224623782786
runoff_ratio_zaid_mean,0.007486262075118791
swvl1_rabi_mean,0.007438008833573084
soil_air_diff_zaid_mean,0.006670914480861889
swvl1_rabi_std,0.006344571820350401
tp_kharif_mean,0.005884645377541011
GDD_rabi,0.005883564684986012
runoff_ratio_kharif_mean,0.005840364661988721
soil_air_diff_kharif_mean,0.00504983788413629
water_retention_index,0.004957190511916926
e_rabi_std,0.004892794376730694
e_rabi_mean,0.0045675291005452924
runoff_ratio_rabi_mean,0.004463134469059623
soil_air_diff_rabi_std,0.004283483081599747
t2m_peak_cos,0.0035646717551354673
soil_air_diff_rabi_mean,0.0033636006770015525
cvh,0.003214539217159633
soil_moisture_seasonality,0.0027442359521097077
swvl1_stability,0.0025611071699939937
swvl1_amplitude,0.0021804301081577624
heat_months_35C,2.4134416555703098e-05
