feature,importance
runoff_ratio_zaid_mean,0.022709710082193933
cvh,0.022085345609688854
swvl1_rabi_std,0.02037012900073811
runoff_ratio_rabi_mean,0.018274747616954044
water_retention_index,0.016219812102760224
swvl1_zaid_std,0.014145929068850463
t2m_peak_sin,0.0140517918739901
e_zaid_mean,0.01405083899432075
t2m_peak_cos,0.013133470927276797
GDD_rabi,0.01281887065199335
humidity_variability,0.012281336978626389
e_kharif_std,0.01214395082762316
tp_kharif_std,0.011909649766594949
e_kharif_mean,0.010634532592901641
t2m_amplitude,0.010621257027860424
e_rabi_std,0.010404730289118938
heat_months_30C,0.010124120505713454
swvl1_amplitude,0.009482111126863091
soil_air_diff_kharif_std,0.009323025383668145
soil_air_diff_zaid_mean,0.00898422948312224
tp_kharif_fraction,0.008930108201107137
e_zaid_std,0.008842538587785914
swvl1_rabi_mean,0.008790576100094618
runoff_ratio_kharif_mean,0.008755608804725956
soil_moisture_seasonality,0.008726248716838836
swvl1_kharif_mean,0.008638286782424487
GDD_kharif,0.008486213730003352
soil_air_diff_kharif_mean,0.008376676218048076
soil_air_diff_rabi_mean,0.008248931641613427
heat_months_35C,0.008209378063686183
swvl1_stability,0.008080108109746634
tp_zaid_mean,0.007988680965310012
tp_kharif_mean,0.007750300684479192
e_rabi_mean,0.007543194186691815
humidity_stress_index,0.0063427198244911
soil_air_diff_rabi_std,0.005593316580541921
