feature,importance
tp_kharif_mean,0.06580482607818208
runoff_ratio_rabi_mean,0.05593238792049077
runoff_ratio_kharif_mean,0.027755234404022184
GDD_kharif,0.022341031625432238
swvl1_amplitude,0.021847382436079532
e_kharif_mean,0.021808587782128897
tp_kharif_std,0.02039068995085088
soil_air_diff_zaid_mean,0.01968326114982554
e_zaid_mean,0.0175438431205602
soil_moisture_seasonality,0.0172584035734381
runoff_ratio_zaid_mean,0.016955875211586813
soil_air_diff_rabi_std,0.0166070892539557
cvh,0.01626114439110433
humidity_stress_index,0.01371199954348339
tp_kharif_fraction,0.012943564930342436
soil_air_diff_kharif_mean,0.011350445141065924
soil_air_diff_rabi_mean,0.01050173180262468
t2m_amplitude,0.010316200962572726
e_zaid_std,0.009284497833077762
humidity_variability,0.009144645345145034
swvl1_kharif_mean,0.008796968886950177
GDD_rabi,0.008623887001082475
water_retention_index,0.00795485936788594
swvl1_zaid_std,0.007270234222061814
tp_zaid_mean,0.006909802839498153
t2m_peak_sin,0.006880858808661844
swvl1_rabi_mean,0.005498041055866694
swvl1_rabi_std,0.00538557500013699
swvl1_stability,0.004701990726886996
soil_air_diff_kharif_std,0.004503723282623563
t2m_peak_cos,0.004217652678647389
e_rabi_std,0.0036326196004831
e_rabi_mean,0.0036000643272545672
e_kharif_std,0.003372489892899402
heat_months_30C,0.0013370439695588301
heat_months_35C,0.00016548384012208796
