State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
A & N Islands,Nicobars,,,0.21,0.21,0.19,0.0,0.03,,,,0.37,0.04,0.21,0.2,0.23,0.07,0.08,0.03,0.0,0.06,0.01,0.02,0.03
A & N Islands,North And Middle Andaman,,,,,,,1.09,,,,0.08,0.02,0.21,0.09,0.15,0.2,0.08,0.24,0.3,0.23,0.3,0.31,0.08
A & N Islands,South Andamans,,,0.21,0.21,0.18,0.05,0.05,,,,0.24,0.07,0.22,0.15,0.16,0.13,0.21,5.03,0.07,0.27,1.14,1.14,1.11
Andhra Pradesh,Alluri Sitharama Raju,,,,,,,,,,,,,,,,,,,,,,,0.62
Andhra Pradesh,Anantapur,,,,,,,,,,,,,,,,,,,,1.0,,,
Andhra Pradesh,East Godavari,,,,,,,,,,,,,,0.75,,,,,,,,,0.5
Andhra Pradesh,Eluru,,,,,,,,,,,,,,,,,,,,,,,0.11
Andhra Pradesh,Visakhapatanam,,,,,,,,,,,,,,,,,,,,1.0,,0.57,
Andhra Pradesh,West Godavari,,,,,,,,,,,,,,,,,,,,1.0,,0.08,
Assam,Baksa,,,,,,,,1.48,1.88,1.68,1.73,1.73,1.78,1.78,1.79,1.79,1.88,1.93,1.97,2.01,2.01,2.01,2.11
Assam,Barpeta,,,,,,,,1.4,1.4,1.41,1.4,1.39,1.52,1.53,1.51,1.53,1.68,1.79,1.87,1.95,1.94,1.94,2.28
Assam,Biswanath,,,,,,,,,,,,,,,,,,,,,1.79,1.78,1.97
Assam,Bongaigaon,,,,,,,,1.83,1.83,1.74,1.85,1.83,1.85,1.86,1.88,1.88,2.06,2.21,2.24,2.34,2.34,2.36,2.71
Assam,Cachar,,,,,,,,1.95,1.93,1.92,1.95,2.37,2.0,2.0,2.0,2.0,2.14,2.2,2.26,2.34,2.32,2.33,2.57
Assam,Charaideo,,,,,,,,,,,,,,,,,,,,,1.55,1.54,1.9
Assam,Chirang,,,,,,,,1.47,1.93,1.67,1.67,1.71,1.71,1.75,1.71,2.0,2.0,1.71,1.8,5.1,5.09,5.07,5.15
Assam,Darrang,,,,,,,,1.53,1.53,1.53,1.55,1.55,1.68,1.66,1.67,1.69,1.84,2.0,2.06,2.17,2.15,2.15,2.48
Assam,Dhemaji,,,,,,,,1.28,1.29,1.29,1.28,1.24,1.4,1.4,1.44,1.44,2.08,2.18,1.67,1.74,1.75,1.75,2.03
Assam,Dhubri,,,,,,,,2.0,,1.33,2.0,2.0,2.0,2.0,2.0,2.0,2.57,2.8,3.0,3.0,3.0,3.0,3.11
Assam,Dibrugarh,,,,,,,,1.69,1.98,1.85,1.83,1.83,1.85,1.85,1.86,1.86,2.68,2.72,2.75,2.78,2.78,2.79,2.89
Assam,Dima Hasao,,,,,,,,1.14,1.66,1.39,1.39,1.42,1.52,1.52,1.55,1.63,1.5,1.54,1.57,1.98,2.0,2.27,2.51
Assam,Goalpara,,,,,,,,1.23,2.28,1.76,1.77,1.77,1.85,1.85,1.86,1.88,1.91,1.93,1.95,2.44,2.44,2.44,2.51
Assam,Golaghat,,,,,,,,1.14,1.14,1.1,1.15,1.34,1.44,1.44,2.41,2.41,2.86,2.44,2.44,2.45,2.45,2.45,2.49
Assam,Hailakandi,,,,,,,,1.93,1.95,1.92,1.93,1.95,1.97,1.97,1.97,1.97,2.21,2.44,2.46,2.57,2.58,2.57,2.89
Assam,Hojai,,,,,,,,,,,,,,,,,,,,,2.04,2.05,2.5
Assam,Jorhat,,,,,,,,1.25,1.25,1.24,1.24,1.23,1.46,1.47,1.46,1.47,1.52,1.57,1.61,1.65,1.66,1.66,1.78
Assam,Kamrup,,,,,,,,1.51,1.52,1.52,1.51,1.52,1.62,1.62,1.63,1.64,1.7,1.75,1.79,1.82,1.81,1.82,1.88
Assam,Kamrup Metro,,,,,,,,1.47,2.0,1.73,1.72,1.75,1.85,1.85,1.86,1.86,1.98,2.06,2.13,2.19,2.17,2.2,2.53
Assam,Karbi Anglong,,,,,,,,1.61,1.61,1.61,1.61,0.62,1.49,1.49,1.49,1.51,2.68,3.68,3.68,3.68,3.69,3.69,3.71
Assam,Karimganj,,,,,,,,1.15,1.84,1.49,1.59,1.6,1.67,1.67,1.67,1.67,1.7,1.72,1.73,1.75,1.75,1.75,2.12
Assam,Kokrajhar,,,,,,,,1.6,1.65,1.63,1.63,1.15,1.26,1.26,1.28,1.29,2.79,2.8,2.81,2.82,2.82,2.82,2.86
Assam,Lakhimpur,,,,,,,,1.52,1.53,1.51,1.52,1.56,1.67,2.67,1.68,2.69,1.88,1.89,1.9,1.91,1.91,1.91,1.93
Assam,Majuli,,,,,,,,,,,,,,,,,,,,,1.66,1.66,1.97
Assam,Marigaon,,,,,,,,1.71,1.7,1.71,1.71,1.72,1.85,1.84,1.86,1.88,1.96,1.99,2.03,2.07,1.67,1.67,1.81
Assam,Nagaon,,,,,,,,1.43,1.43,1.43,1.44,1.74,1.59,1.58,1.6,1.6,1.63,2.43,1.66,1.67,1.67,1.68,1.79
Assam,Nalbari,,,,,,,,1.9,1.92,1.9,1.92,1.93,1.96,1.96,2.0,2.0,2.19,2.33,2.38,2.47,2.46,2.5,3.21
Assam,Sivasagar,,,,,,,,1.82,1.82,1.81,1.8,1.81,1.85,1.86,1.86,1.87,1.36,1.37,2.48,1.53,1.53,1.52,1.76
Assam,Sonitpur,,,,,,,,1.57,1.57,1.57,1.56,1.56,1.68,1.68,1.69,1.69,1.73,2.08,1.77,1.78,1.79,1.89,1.93
Assam,South Salmara Mancachar,,,,,,,,,,,,,,,,,,,,,3.0,3.0,
Assam,Tinsukia,,,,,,,,1.07,1.07,1.07,1.07,1.09,1.19,1.2,1.2,1.22,1.51,1.54,1.55,1.56,1.68,1.68,1.82
