State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
Chhattisgarh,Surguja,0.83,0.82,0.83,1.01,0.93,0.84,0.85,1.19,0.9,0.78,0.53,0.75,0.48,0.91,0.83,0.66,0.98,0.96,0.77,0.7,0.64,1.75,1.0
Delhi,Central,,,,,,,,,2.81,2.82,2.81,2.95,2.82,2.82,2.91,2.92,2.71,2.59,2.92,3.0,,,
Haryana,Ambala,,,,,,,,,,,,,,,,,,,,4.0,3.0,3.08,3.5
Haryana,Bhiwani,2.36,2.96,2.63,2.45,2.12,2.45,3.08,2.61,3.12,3.27,3.25,3.36,3.19,3.9,3.18,3.63,3.61,3.45,3.72,3.43,3.16,3.27,2.95
Haryana,Charki Dadri,,,,,,,,,,,,,,,,,,3.48,4.36,3.93,3.53,3.24,3.27
Haryana,Faridabad,3.14,3.29,3.58,2.72,2.86,2.52,4.12,2.65,8.24,,,,,,,,4.0,3.5,4.0,,2.85,2.06,3.71
Haryana,Fatehabad,3.35,3.22,2.76,3.29,2.39,2.89,3.25,4.13,4.44,3.81,4.14,3.92,4.17,4.0,4.0,3.0,3.73,3.78,4.2,3.97,3.24,2.87,3.68
Haryana,Gurugram,2.52,3.04,2.62,2.27,2.12,3.29,2.63,2.35,2.96,4.77,3.13,4.95,4.28,4.5,4.0,4.0,4.7,4.63,4.86,4.76,3.43,3.72,4.65
Haryana,Hisar,3.24,2.71,3.0,3.22,2.92,2.8,3.3,2.74,3.42,3.16,3.88,3.45,3.02,3.4,3.2,3.5,3.57,3.78,3.84,3.59,3.54,3.39,3.75
Haryana,Jhajjar,2.83,3.12,2.09,2.12,2.66,2.54,3.45,3.07,4.02,3.06,4.32,3.23,3.61,4.0,2.33,3.5,4.06,3.72,4.23,4.42,3.84,3.83,4.12
Haryana,Jind,3.08,3.41,3.42,3.62,3.54,3.75,1.84,3.13,2.88,3.44,4.9,6.55,7.09,3.0,2.0,3.0,2.0,4.33,4.0,4.38,4.42,4.56,4.67
Haryana,Kaithal,,,,,,,,,,,,,,,,,,,,,3.33,3.33,4.0
Haryana,Karnal,,,,,,,,,,,,,,,,,3.5,,,4.0,3.0,3.22,
Haryana,Kurukshetra,,,,,,,,,,,,,,,,,,,,4.0,3.5,3.33,
Haryana,Mahendragarh,2.18,2.19,3.01,4.34,,5.45,4.48,4.59,3.86,3.13,3.54,2.29,5.89,3.0,,,3.2,3.0,3.4,3.39,3.45,3.47,3.31
