State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
Maharashtra,Ahmednagar,0.48,0.43,0.32,0.17,0.6,0.34,0.54,0.6,0.63,0.77,0.6,0.27,0.05,0.13,,0.17,0.08,0.4,,,0.23,0.66,0.45
Maharashtra,Akola,0.39,0.65,0.55,0.55,0.37,0.79,0.84,0.93,0.36,0.79,0.25,0.4,0.6,0.6,0.6,0.67,0.5,0.35,,0.36,0.69,0.54,0.44
Maharashtra,Amravati,0.34,0.5,0.53,0.55,0.35,0.64,0.71,0.78,0.41,0.87,0.43,1,1,1,1,,,0.5,,0.67,0.69,0.82,
Maharashtra,Aurangabad,0.21,0.51,0.29,0.31,0.53,0.73,0.86,0.82,0.73,0.52,0.8,0.62,0.3,1.91,0.33,0.2,0.43,0.94,,0.42,0.34,0.53,0.5
Maharashtra,Beed,0.34,0.45,0.46,0.19,0.51,0.62,0.57,0.37,0.56,0.51,0.41,0.32,0.35,1.47,0.16,0.19,0.68,0.43,0.08,0.54,0.34,0.31,0.71
Maharashtra,Bhandara,,,,,,,,,,,,,,,,,,,,,,0.82,0.88
Maharashtra,Buldhana,0.35,0.48,0.47,0.5,0.32,0.48,0.64,0.69,0.47,0.96,0.59,0.71,1.63,,0.5,0.4,0.5,1,0.79,1.05,0.69,0.85,0.87
Maharashtra,Chandrapur,,,,,,,,,,,,,,,,,,,,,0.69,0.82,0.88
Maharashtra,Dhule,,,,,,,,,,,,,,,,0.2,,,,,,,
Maharashtra,Gadchiroli,,,,,,,,,,,,,,,,,,,,,,0.82,0.88
Maharashtra,Gondia,,,,,,,,,,,,,,,,,,,,,,0.82,0.88
Maharashtra,Hingoli,0.31,0.38,0.36,0.46,0.34,0.44,0.55,0.74,0.51,0.67,0.58,0.63,0.74,0.7,0.35,0.26,0.72,0.44,0.65,0.6,0.52,0.4,0.62
Maharashtra,Jalgaon,,,,,,,,0.67,0.54,0.75,1,0.5,0.33,0.33,,,0.45,,,,,,
Maharashtra,Jalna,0.47,0.63,0.64,0.54,0.88,1.17,0.82,0.84,0.74,0.59,0.68,0.64,0.18,2.15,,0.28,1,,0.32,0.3,0.34,1.22,0.33
Maharashtra,Latur,0.48,0.32,0.34,0.36,0.43,0.54,0.58,0.73,0.51,0.39,0.66,0.61,0.7,0.71,0.29,0.22,0.73,0.47,0.29,1.09,0.48,0.58,0.74
Maharashtra,Nagpur,,,,,,,,,,,,,,,,,,,,,,0.82,
Maharashtra,Nanded,0.35,0.73,0.67,0.77,0.47,0.68,0.54,0.78,0.54,0.49,0.54,0.57,0.75,0.62,0.29,0.13,0.95,0.76,0.3,0.4,0.59,0.6,0.78
Maharashtra,Nandurbar,1,,,,0.5,0.33,0.33,0.67,0.5,0.8,1,,,,0.5,0.2,0.44,0.5,,0.38,0.51,,0.64
Maharashtra,Nashik,0.43,0.43,0.25,0.5,1,0.5,0.5,1,,,,,,,1,0.25,,,,,,,
Maharashtra,Osmanabad,0.42,0.3,0.4,0.19,0.5,0.69,0.55,0.66,0.5,0.54,0.6,0.51,0.33,0.58,0.28,0.21,0.64,0.63,0.56,0.58,0.55,0.82,0.87
Maharashtra,Parbhani,0.51,0.77,0.64,0.58,0.31,0.6,0.64,0.68,0.6,0.62,0.4,0.58,0.54,0.45,0.42,0.18,0.65,0.48,0.44,0.46,1.1,1.14,0.62
Maharashtra,Pune,0.61,0.59,0.43,0.04,0.19,0.73,0.43,0.6,0.35,0.27,0.38,0.17,0.05,,0.75,,,,,0.8,0.48,0.97,0.55
Maharashtra,Ratnagiri,,,,,,,,,,,,,,,,0.1,,,,,,,
Maharashtra,Sangli,0.46,0.39,0.21,0.12,0.62,0.18,0.48,0.24,0.48,0.47,0.44,0.41,0.1,0.53,1.29,0.34,0.75,0.6,0.25,0.27,0.09,0.24,
Maharashtra,Satara,0.53,0.39,0.2,0.12,0.62,0.17,0.5,0.27,0.45,0.46,0.45,0.36,0.4,1,2,0.4,1,1,0.19,0.47,1.12,,0.12
Maharashtra,Solapur,0.32,0.35,0.27,0.08,0.52,0.38,0.43,0.47,0.67,0.64,0.64,0.29,0.44,0.47,0.9,0.25,0.58,0.5,0.26,0.5,0.52,0.7,0.65
Maharashtra,Wardha,1,,,,,,,,,,,,,,,,,,,,,0.82,0.88
Maharashtra,Washim,0.29,0.46,0.6,0.54,0.39,0.65,0.58,0.68,0.44,0.8,0.67,0.71,0.8,0.6,0.2,0.25,1,0.43,0.77,0.46,0.69,0.88,0.95
Maharashtra,Yavatmal,0.25,0.67,0.5,1,1,0.5,0.5,1,1,1,,,,,,,1,1,0.91,0.4,,,
Odisha,Anugul,0.67,,,,,,,,,,,,,,,,,,,,,,
Odisha,Balangir,,0.35,0.5,0.25,0.52,,,,,,,,,,,,,,,,,,
Odisha,Baleshwar,,0.6,,,,,,,,,,,,,,,,,,,,,
Odisha,Bargarh,,0.4,,,,,,,,,,,,,,,,,,,,,
