State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
Karnataka,Belagavi,,,,,,,,,,,,,,,,,,,,,0.3,0.35,
Karnataka,Bengaluru Rural,,,,,,,,,,,,,,,,,,,,,1.18,1.14,
Karnataka,Bengaluru Urban,,,,,,,,,,,,,,,,,,,,,0.91,1.0,
Karnataka,Bidar,,,,,,,,,,,,,,,,,,,,,0.85,0.91,
Karnataka,Chamarajanagara,,,,,,,,,,,,,,,,,,,,,0.57,0.45,
Karnataka,Chikkaballapura,,,,,,,,,,,,,,,,,,,,,0.75,0.83,
Karnataka,Chikkamagaluru,,,,,,,,,,,,,,,,,,,,,1.81,1.27,
Karnataka,Chitradurga,,,,,,,,,,,,,,,,,,,,,0.84,0.7,
Karnataka,Dakshina Kannada,,,,,,,,,,,,,,,,,,,,,0.5,,
Karnataka,Davangere,,,,,,,,,,,,,,,,,,,,,0.21,0.57,
Karnataka,Dharwad,,,,,,,,,,,,,,,,,,,,,0.72,1.19,
Karnataka,Gadag,,,,,,,,,,,,,,,,,,,,,0.31,0.85,
Karnataka,Hassan,,,,,,,,,,,,,,,,,,,,,0.73,1.43,
Karnataka,Haveri,,,,,,,,,,,,,,,,,,,,,0.39,0.67,
Karnataka,Kalaburagi,,,,,,,,,,,,,,,,,,,,,0.74,1.05,
Karnataka,Kodagu,,,,,,,,,,,,,,,,,,,,,0.17,1.33,
Karnataka,Kolar,,,,,,,,,,,,,,,,,,,,,0.69,1.26,
Karnataka,Koppal,,,,,,,,,,,,,,,,,,,,,0.31,0.22,
Karnataka,Mandya,,,,,,,,,,,,,,,,,,,,,0.84,1.23,
Karnataka,Mysuru,,,,,,,,,,,,,,,,,,,,,0.75,1.15,
Karnataka,Raichur,,,,,,,,,,,,,,,,,,,,,0.38,1.28,
Karnataka,Ramanagara,,,,,,,,,,,,,,,,,,,,,0.82,1.22,
Karnataka,Shivamogga,,,,,,,,,,,,,,,,,,,,,0.19,1.15,
Karnataka,Tumakuru,,,,,,,,,,,,,,,,,,,,,0.55,0.5,
Karnataka,Udupi,,,,,,,,,,,,,,,,,,,,,0.5,,
Karnataka,Uttara Kannada,,,,,,,,,,,,,,,,,,,,,0.38,1.26,
Karnataka,Vijayapura,,,,,,,,,,,,,,,,,,,,,0.3,0.33,
Karnataka,Yadgir,,,,,,,,,,,,,,,,,,,,,0.08,1.24,
Kerala,Idukki,,,,,0.78,1.91,0.78,0.78,0.77,0.75,,,,,,,,,,,,,
Kerala,Kasaragod,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
Kerala,Malappuram,,,,,,,,,1.0,,,,,,,,,,,,,,
Kerala,Palakkad,,,,,0.78,,0.78,0.78,0.78,0.78,,,,,,,,,,,,,
Kerala,Thrissur,,,,,,,0.82,,,,,,,,,,,,,,,,
Kerala,Wayanad,,,,,0.83,,,1.0,1.0,,,,,,,,,,,,,,
Ladakh,Kargil,,,,,,,0.51,,,0.56,,0.58,0.58,,,0.58,0.74,,,0.4,,,
Ladakh,Leh Ladakh,,,,,,0.18,0.57,0.17,,0.58,0.58,0.58,0.37,,0.85,0.37,0.4,0.85,0.85,,,,
Madhya Pradesh,Anuppur,,,,,,,,,,,,,,,,1.5,0.79,,,,,,
Madhya Pradesh,Balaghat,,,,,,,,,,,,,,,,0.43,0.33,,,,,,
Madhya Pradesh,Betul,,,,,,,,,,,,,,,,0.5,1.0,,,,,,
Madhya Pradesh,Chhatarpur,,,,,,,,,,,,,,,,1.0,,,,,,,
Madhya Pradesh,Chhindwara,,,,,,,,,,,,,,,,0.33,0.5,,,,,,
Madhya Pradesh,Damoh,,,,,,,,,,,,,,,,1.0,0.5,,,,,,
Madhya Pradesh,Dewas,,,,,,,,,,,,,,,,,0.7,,,,,,
Madhya Pradesh,Dindori,,,,,,,,,,,,,,,,0.67,0.99,,,,,,
Madhya Pradesh,Harda,,,,,,,,,,,,,,,,,0.56,,,,,,
Madhya Pradesh,Indore,,,,,,,,,,,,,,,,,0.75,,,,,,
Madhya Pradesh,Jabalpur,,,,,,,,,,,,,,,,1.75,1.0,,,,,,
Madhya Pradesh,Katni,,,,,,,,,,,,,,,,,1.0,,,,,,
Madhya Pradesh,Mandla,,,,,,,,,,,,,,,,0.86,1.14,,,,,,
Madhya Pradesh,Narmadapuram,,,,,,,,,,,,,,,,0.64,,,,,,,
Madhya Pradesh,Narsinghpur,,,,,,,,,,,,,,,,1.0,0.5,,,,,,
Madhya Pradesh,Neemuch,,,,,,,,,,,,,,,,,0.59,,,,,,
Madhya Pradesh,Panna,,,,,,,,,,,,,,,,0.5,,,,,,,
Madhya Pradesh,Raisen,,,,,,,,,,,,,,,,,0.5,,,,,,
Madhya Pradesh,Rajgarh,,,,,,,,,,,,,,,,,0.6,,,,,,
Madhya Pradesh,Ratlam,,,,,,,,,,,,,,,,,1.18,,,,,,
Madhya Pradesh,Rewa,,,,,,,,,,,,,,,,,1.0,,,,,,
Madhya Pradesh,Sagar,,,,,,,,,,,,,,,,0.13,,,,,,,
Madhya Pradesh,Satna,,,,,,,,,,,,,,,,,0.7,,,,,,
Madhya Pradesh,Seoni,,,,,,,,,,,,,,,,1.0,1.33,,,,,,
Madhya Pradesh,Shahdol,,,,,,,,,,,,,,,,0.67,0.5,,,,,,
Madhya Pradesh,Sidhi,,,,,,,,,,,,,,,,0.67,0.67,0.62,,,,,
Madhya Pradesh,Singrauli,,,,,,,,,,,,,,,,1.0,0.86,,,,,,
Madhya Pradesh,Tikamgarh,,,,,,,,,,,,,,,,0.27,,,,,,,
Madhya Pradesh,Umaria,,,,,,,,,,,,,,,,1.0,0.5,,,,,,
Maharashtra,Ahmednagar,,,,,0.32,,,,,,,,,,,,0.28,0.35,0.15,1.33,0.77,0.27,0.28
Maharashtra,Akola,,,,,0.5,,,,,,,,,,,,0.5,,,,0.19,,
Maharashtra,Amravati,,,,,0.39,,,,,,,,,,,,0.4,0.33,,,0.38,0.61,0.4
Maharashtra,Aurangabad,,,,,0.61,,,,,,,,,,,,1.04,0.44,0.36,1.23,0.53,0.38,0.35
Maharashtra,Beed,,,,,0.29,,,,,,,,,,,,1.47,0.78,0.26,1.33,1.63,0.5,0.45
Maharashtra,Bhandara,,,,,,,,,,,,,,,,,,,,,,0.31,
Maharashtra,Buldhana,,,,,0.5,,,,,,,,,,,,0.47,0.82,0.55,0.45,0.21,0.66,0.49
Maharashtra,Chandrapur,,,,,1.0,,,,,,,,,,,,,0.74,0.47,0.52,0.32,0.36,0.38
Maharashtra,Dhule,,,,,0.53,,,,,,,,,,,,0.89,1.33,0.52,0.9,0.88,0.41,0.8
Maharashtra,Gadchiroli,,,,,0.6,,,,,,,,,,,,,0.3,0.29,,0.2,,0.4
Maharashtra,Gondia,,,,,0.25,,,,,,,,,,,,,0.53,,,0.26,0.44,0.39
Maharashtra,Hingoli,,,,,0.33,,,,,,,,,,,,0.66,0.2,0.44,0.42,0.78,0.41,0.42
Maharashtra,Jalgaon,,,,,0.43,,,,,,,,,,,,0.73,0.81,0.65,1.17,0.9,0.85,0.87
Maharashtra,Jalna,,,,,0.2,,,,,,,,,,,,1.21,0.39,0.18,0.89,0.67,0.8,0.88
Maharashtra,Kolhapur,,,,,0.76,,,,,,,,,,,,0.46,0.33,0.5,0.47,0.48,0.46,0.44
Maharashtra,Latur,,,,,0.5,,,,,,,,,,,,0.33,0.29,0.3,0.23,0.32,0.21,0.26
Maharashtra,Nagpur,,,,,,,,,,,,,,,,,1.0,0.3,0.28,0.12,0.4,0.27,
Maharashtra,Nanded,,,,,0.5,,,,,,,,,,,,1.56,0.49,0.43,1.08,0.66,0.26,0.3
Maharashtra,Nandurbar,,,,,0.79,,,,,,,,,,,,0.38,0.36,0.45,0.91,0.44,0.37,0.37
Maharashtra,Nashik,,,,,0.7,,,,,,,,,,,,0.79,0.63,0.48,0.52,0.39,0.28,0.54
Maharashtra,Osmanabad,,,,,0.53,,,,,,,,,,,,0.41,0.22,0.3,0.31,0.25,0.38,0.32
Maharashtra,Palghar,,,,,,,,,,,,,,,,,0.6,0.57,0.6,0.54,0.54,0.54,0.56
Maharashtra,Parbhani,,,,,0.56,,,,,,,,,,,,0.35,0.3,0.13,0.28,0.38,0.22,0.3
Maharashtra,Pune,,,,,0.4,,,,,,,,,,,,1.64,0.81,0.76,0.8,0.82,0.32,0.54
Maharashtra,Raigad,,,,,0.55,,,,,,,,,,,,0.47,0.4,0.47,0.43,0.43,0.42,0.45
Maharashtra,Ratnagiri,,,,,0.45,,,,,,,,,,,,0.5,0.62,0.58,0.5,0.58,0.53,0.85
Maharashtra,Sangli,,,,,0.5,,,,,,,,,,,,0.63,0.54,0.1,0.1,0.3,0.18,0.2
Maharashtra,Satara,,,,,0.3,,,,,,,,,,,,0.4,0.43,0.43,0.39,0.43,0.49,0.49
Maharashtra,Sindhudurg,,,,,0.56,,,,,,,,,,,,,0.47,0.58,0.84,0.82,0.88,0.9
Maharashtra,Solapur,,,,,0.22,,,,,,,,,,,,0.33,0.35,0.3,0.42,0.36,0.27,
Maharashtra,Thane,,,,,0.5,,,,,,,,,,,,0.62,0.56,0.58,0.52,0.52,0.59,0.8
Maharashtra,Wardha,,,,,,,,,,,,,,,,,,,,0.33,,0.35,0.19
Maharashtra,Washim,,,,,,,,,,,,,,,,,0.4,0.3,0.27,0.67,0.81,0.35,0.37
Maharashtra,Yavatmal,,,,,,,,,,,,,,,,,,,,,0.19,0.61,0.34
Nagaland,Dimapur,,,,,,,,,,,,,,,,,,1.13,1.13,1.13,,,
Nagaland,Kiphire,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
Nagaland,Kohima,,,,,,,,,,,,,,,,,,1.04,1.04,1.04,,,
Nagaland,Longleng,,,,,,,,,,,,,,,,,,1.0,1.08,1.08,,,
Nagaland,Mokokchung,,,,,,,,,,,,,,,,,,1.07,1.07,1.07,,,
Nagaland,Mon,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
Nagaland,Peren,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
Nagaland,Phek,,,,,,,,,,,,,,,,,,1.05,1.05,1.06,,,
Nagaland,Tuensang,,,,,,,,,,,,,,,,,,1.0,1.06,1.06,,,
Nagaland,Wokha,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
Nagaland,Zunheboto,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,
Puducherry,Pondicherry,,,,,2.57,1.93,,,,,,,,,,,,1.6,,,,,
Rajasthan,Alwar,,,,,,,,,,,,,,,,,,,,,,,1.57
Rajasthan,Banswara,,,,,,,,,,,,,,,,,,,,,,,0.84
Rajasthan,Bhilwara,,,,,,,,,,,,,,,,,,,,,,,1.06
Rajasthan,Bikaner,,,,,,,,,,,,,,,,,,,,,,,1.0
Rajasthan,Bundi,,,,,,,,,,,,,,,,,,,,,,,0.44
Rajasthan,Dholpur,,,,,,,,,,,,,,,,,,,,,,,1.0
Rajasthan,Dungarpur,,,,,,,,,,,,,,,,,,,,,,,0.34
Rajasthan,Ganganagar,,,,,,,,,,,,,,,,,,,,,,,2.0
Rajasthan,Hanumangarh,,,,,,,,,,,,,,,,,,,,,,,1.0
Rajasthan,Jaipur,,,,,,,,,,,,,,,,,,,,,,,1.0
Rajasthan,Jhalawar,,,,,,,,,,,,,,,,,,,,,,,1.0
Rajasthan,Karauli,,,,,,,,,,,,,,,,,,,,,,,0.76
Rajasthan,Kota,,,,,,,,,,,,,,,,,,,,,,,0.5
Rajasthan,Pratapgarh,,,,,,,,,,,,,,,,,,,,,,,1.5
Rajasthan,Sirohi,,,,,,,,,,,,,,,,,,,,,,,0.71
Rajasthan,Udaipur,,,,,,,,,,,,,,,,,,,,,,,1.26
Sikkim,Gangtok,0.74,,,,0.84,0.89,0.89,0.7,0.94,0.94,0.94,,,,,,1.0,1.0,1.0,1.01,1.01,0.1,1.02
Sikkim,Gyalshing,0.78,,,,0.82,0.84,0.97,1.0,0.99,0.87,0.87,,,,,,0.93,0.93,0.93,0.93,0.94,0.09,0.95
Sikkim,Mangan,0.74,,,,0.6,0.7,0.7,0.83,0.93,0.83,0.83,,,,,,0.97,0.97,0.97,0.97,0.98,0.98,0.98
Sikkim,Namchi,0.79,,,,0.72,0.76,0.76,0.6,0.97,0.95,0.97,,,,,,0.98,0.98,0.98,0.98,0.98,0.1,0.99
Sikkim,Pakyong,,,,,,,,,,,,,,,,,,,,,,,1.01
Sikkim,Soreng,,,,,,,,,,,,,,,,,,,,,,,0.94
Tamil Nadu,Chengalpattu,,,,,,,,,,,,,,,,,,,,1.75,,1.71,
Tamil Nadu,Coimbatore,0.6,,,,,,,,,,,,,,,,0.3,1.33,1.18,,1.0,0.2,0.0
Tamil Nadu,Cuddalore,1.04,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,Dharmapuri,0.83,,,,,,,,,,,,,,,,,1.0,1.29,,,1.38,
Tamil Nadu,Dindigul,0.92,,,,,,,,,,,,,,,,0.11,1.33,2.0,1.33,1.33,1.18,1.22
Tamil Nadu,Erode,0.55,,,,,,,,,,,,,,,,,1.33,,,,,
Tamil Nadu,Kallakurichi,,,,,,,,,,,,,,,,,,,,1.0,,,
Tamil Nadu,Kanchipuram,,,,,,,,,,,,,,,,,,,1.5,,,,
Tamil Nadu,Karur,,,,,,,,,,,,,,,,,0.33,,2.4,,1.3,1.33,
Tamil Nadu,Krishnagiri,,,,,,,,,,,,,,,,,,,,1.35,1.34,1.33,
Tamil Nadu,Madurai,0.95,,,,,,,,,,,,,,,,0.0,1.33,1.84,1.33,1.33,1.33,1.33
Tamil Nadu,Mayiladuthurai,,,,,,,,,,,,,,,,,,,,,1.0,,
Tamil Nadu,Namakkal,0.66,,,,,,,,,,,,,,,,,,1.33,1.43,,,1.7
Tamil Nadu,Perambalur,1.42,,,,,,,,,,,,,,,,,,,,,,
Tamil Nadu,Pudukkottai,0.55,,,,,,,,,,,,,,,,,1.33,2.0,1.33,1.32,1.33,1.5
Tamil Nadu,Ramanathapuram,,,,,,,,,,,,,,,,,,1.33,2.36,1.33,1.33,1.33,1.33
Tamil Nadu,Ranipet,,,,,,,,,,,,,,,,,,,,,1.25,,
Tamil Nadu,Salem,0.7,,,,,,,,,,,,,,,,0.57,0.57,1.36,1.67,1.67,1.67,1.32
Tamil Nadu,Sivaganga,,,,,,,,,,,,,,,,,,1.35,1.92,1.33,1.33,1.33,1.33
Tamil Nadu,Tenkasi,,,,,,,,,,,,,,,,,,,,1.33,1.34,1.33,1.34
Tamil Nadu,Thanjavur,,,,,,,,,,,,,,,,,,,,1.33,1.35,1.33,
Tamil Nadu,The Nilgiris,0.72,,,,,,,,,,,,,,,,,,1.36,,1.43,,0.0
Tamil Nadu,Theni,0.89,,,,,,,,,,,,,,,,,1.33,1.93,1.0,1.5,1.36,1.2
Tamil Nadu,Thiruvallur,,,,,,,,,,,,,,,,,,,1.0,,,,
Tamil Nadu,Thiruvarur,,,,,,,,,,,,,,,,,,,,1.5,1.33,1.33,1.29
Tamil Nadu,Tiruchirappalli,1.21,,,,,,,,,,,,,,,,,,,1.33,1.38,1.33,
Tamil Nadu,Tirunelveli,0.8,,,,,,,,,,,,,,,,,1.32,1.87,1.32,1.32,1.33,1.33
Tamil Nadu,Tirupathur,,,,,,,,,,,,,,,,,,,,,1.71,,
Tamil Nadu,Tiruppur,,,,,,,,,,,,,,,,,0.6,1.4,,,,0.5,0.0
Tamil Nadu,Tiruvannamalai,0.75,,,,,,,,,,,,,,,,,0.6,1.0,1.69,1.67,1.69,1.67
Tamil Nadu,Tuticorin,0.83,,,,,,,,,,,,,,,,,1.33,2.36,1.34,1.34,1.33,1.33
Tamil Nadu,Vellore,0.86,,,,,,,,,,,,,,,,,,1.0,,,,
Tamil Nadu,Villupuram,0.71,,,,,,,,,,,,,,,,,0.56,1.33,,,1.0,
Tamil Nadu,Virudhunagar,0.71,,,,,,,,,,,,,,,,0.03,1.33,2.31,1.33,1.33,1.33,1.33
Uttarakhand,Almora,0.3,0.35,0.3,0.92,1.29,1.09,,1.13,1.07,0.94,1.18,0.95,0.96,,0.93,,0.74,0.75,0.75,,0.5,,
Uttarakhand,Bageshwar,0.41,0.43,0.4,0.76,0.96,0.85,0.34,1.13,0.85,0.55,0.95,,,,0.47,,0.4,0.5,0.5,1.05,0.5,0.5,
Uttarakhand,Chamoli,0.35,0.3,0.32,0.91,0.91,0.8,0.54,0.81,0.94,0.46,0.88,0.86,0.7,,0.67,,0.66,0.67,0.62,1.02,0.62,0.63,
Uttarakhand,Champawat,0.49,0.47,0.26,1.05,1.37,1.06,0.47,1.05,1.23,0.64,1.11,0.85,1.0,,1.03,,,0.75,0.75,0.8,0.8,0.82,
Uttarakhand,Dehradun,0.3,0.3,0.3,0.82,0.98,0.72,0.52,0.86,0.84,0.53,0.89,,,,0.5,,0.64,0.64,0.67,0.67,,,
Uttarakhand,Haridwar,,,,,,,,,,,,,,,,,3.0,,,,,,
Uttarakhand,Nainital,0.3,0.27,0.4,1.12,1.23,1.23,,1.44,1.33,,1.38,1.0,,,,,,,,,,,
Uttarakhand,Pauri Garhwal,0.56,0.63,1.0,1.18,1.17,1.04,0.5,1.11,1.17,0.39,1.09,0.75,0.75,,0.74,,0.83,0.76,0.75,0.8,0.81,0.83,
Uttarakhand,Pithoragarh,0.35,0.31,0.33,0.8,0.99,0.93,0.33,0.85,1.05,0.38,0.97,0.75,0.49,,0.47,,0.57,0.58,0.55,0.95,0.65,0.54,
Uttarakhand,Rudra Prayag,,0.29,0.55,1.16,1.17,1.27,,1.61,1.08,1.0,1.37,,1.0,,,,,1.0,0.75,,0.67,,
Uttarakhand,Tehri Garhwal,0.81,1.03,0.31,1.46,1.21,1.24,0.15,1.37,1.4,,1.37,0.78,0.75,,0.75,,,0.75,0.6,0.8,0.81,0.82,
Uttarakhand,Udam Singh Nagar,,,,,,1.83,,,,,,,,,,,,1.0,0.67,,0.5,,
Uttarakhand,Uttar Kashi,0.35,0.35,0.35,0.91,1.1,0.97,0.49,0.95,1.09,0.4,1.09,,,,0.45,,0.5,0.5,0.52,1.05,0.51,0.61,
