State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
Chhattisgarh,Janjgir-Champa,2.82,3.12,3.07,3.08,3.59,3.08,3.25,3.18,3.08,7.62,3.08,6.13,3.27,3.49,7.41,3.58,3.3,2.78,2.38,1.5,25.0,10.56,0.6
Chhattisgarh,Jashpur,3.02,2.57,2.96,2.62,2.87,2.92,3.11,2.77,2.87,3.35,2.91,5.16,2.95,3.03,4.57,2.94,2.61,2.44,2.27,2.36,22.66,30.32,3.03
Chhattisgarh,Kabirdham,1.95,1.95,2.04,2.15,2.15,2.15,2.15,2.15,2.15,6.64,1.86,6.66,2.15,2.15,5.9,2.15,4.5,1.13,1.89,1.8,23.77,18.05,4.59
Chhattisgarh,Kanker,,,3.0,4.0,4.0,4.0,,,,,2.67,7.67,2.4,2.0,6.67,2.5,,1.0,,0.38,11.43,,0.38
Chhattisgarh,Khairgarh Chhuikhadan Gandai,,,,,,,,,,,,,,,,,,,,,,,2.53
Chhattisgarh,Kondagaon,,,,,,,,,,,,7.55,3.5,2.86,8.86,3.0,1.25,1.67,1.75,1.44,11.11,180.0,1.5
Chhattisgarh,Korba,2.63,3.33,2.56,2.5,2.0,3.0,3.25,3.2,3.0,,3.0,3.33,,,,,,,,,,,
Chhattisgarh,Korea,3.0,3.0,,,,3.5,,,,,3.0,,,,,,,,,,,,
Chhattisgarh,Mahasamund,3.0,3.02,3.02,2.67,2.68,2.52,1.68,2.9,2.63,4.5,2.6,9.33,3.0,3.0,6.0,3.0,0.55,1.2,1.4,0.9,16.43,17.5,1.13
Chhattisgarh,Mungeli,,,,,,,,,,,,5.59,3.59,3.34,10.87,3.33,1.22,0.87,1.77,2.61,32.02,5.79,2.8
Chhattisgarh,Narayanpur,,,,,,,,3.5,3.0,,1.8,4.33,3.67,3.0,4.75,2.33,1.5,1.33,1.67,1.5,,420.0,1.5
Chhattisgarh,Raigarh,2.92,2.92,2.91,2.86,2.92,2.96,3.41,3.06,2.96,3.68,2.91,5.7,3.11,2.96,5.09,3.21,1.56,1.93,0.81,,,,
Chhattisgarh,Raipur,2.91,2.92,2.66,2.77,2.52,2.77,2.76,2.76,2.76,,3.52,3.33,3.35,3.52,8.81,3.02,1.75,2.22,1.93,1.42,22.87,18.86,2.32
Chhattisgarh,Rajnandgaon,1.94,1.8,1.85,2.0,1.88,2.16,2.17,2.14,1.7,2.53,1.88,3.03,1.92,1.97,2.45,1.72,3.59,2.7,1.71,3.19,29.81,23.5,1.43
Chhattisgarh,Sakti,,,,,,,,,,,,,,,,,,,,,,,2.5
Chhattisgarh,Sarangarh Bilaigarh,,,,,,,,,,,,,,,,,,,,,,,3.0
Chhattisgarh,Sukma,,,,,,,,,,,,8.5,3.0,3.0,9.0,,3.33,,,,,,
Chhattisgarh,Surajpur,,,,,,,,,,,,6.18,3.61,2.79,6.97,3.37,1.6,3.37,1.72,2.02,19.19,25.51,1.68
Chhattisgarh,Surguja,3.13,3.18,3.08,3.13,2.89,3.28,3.13,3.18,2.89,4.46,2.84,5.05,3.08,3.13,6.98,3.08,1.13,2.51,1.72,2.15,24.48,20.36,3.24
DNHDD,Dadra And Nagar Haveli,65.0,70.0,80.0,75.0,80.0,80.0,80.0,,,,80.0,80.0,80.0,,,95.0,80.0,91.51,80.0,80.0,,,
Delhi,Central,,,,,,,,,75.33,75.33,75.33,75.33,75.33,75.33,,,,,,,,,
Goa,North Goa,,,,,57.98,58.15,61.52,63.67,52.21,39.93,42.08,41.97,38.47,38.33,44.71,56.14,36.94,36.46,26.62,74.98,69.14,62.5,65.24
Goa,South Goa,,,,,47.52,48.17,49.39,51.56,46.83,61.97,55.35,52.59,57.06,57.79,63.99,50.39,46.11,54.36,42.14,65.25,65.01,66.44,61.95
Gujarat,Ahmadabad,73.75,76.0,64.0,73.33,50.0,90.0,,50.0,40.0,50.0,70.0,,,,,,,,,,70.0,,
Gujarat,Amreli,27.5,,70.51,70.0,80.0,90.0,70.0,80.0,80.0,60.0,70.0,,,70.0,70.35,68.91,71.86,62.0,72.7,72.0,71.0,71.0,
