State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
Assam,Kamrup,0.44,0.43,0.45,0.45,0.47,0.48,0.47,0.49,0.48,0.48,0.51,0.53,0.54,0.57,0.64,0.53,0.52,0.51,0.52,0.54,0.54,0.54,0.31
Assam,Kamrup Metro,,,,,,0.51,0.5,0.5,0.54,0.51,0.52,0.58,0.56,0.57,0.66,0.57,0.5,0.5,0.5,0.5,0.67,0.58,0.5
Assam,Karbi Anglong,0.43,0.43,0.43,0.43,0.42,0.42,0.42,0.42,0.43,0.43,0.42,0.48,0.48,0.41,0.57,0.41,0.42,0.42,0.45,0.44,0.44,0.45,0.44
Assam,Karimganj,0.4,0.41,0.39,0.4,0.4,0.42,0.4,0.41,0.43,0.43,0.43,0.48,0.52,0.56,0.59,0.56,0.56,0.11,0.5,0.5,0.57,0.57,0.46
Assam,Kokrajhar,0.5,0.49,0.5,0.5,0.49,0.49,0.5,0.5,0.43,0.47,0.53,0.54,0.57,0.6,0.68,0.57,0.59,0.58,0.57,0.58,0.59,0.6,0.79
Assam,Lakhimpur,0.33,0.32,0.33,0.32,0.37,0.37,0.38,0.4,0.33,0.33,0.35,0.36,0.36,0.5,0.65,0.27,,0.6,0.7,0.7,0.62,0.53,
Assam,Majuli,,,,,,,,,,,,,,,,,,,,,0.53,0.65,0.55
Assam,Marigaon,0.48,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.51,0.48,0.49,0.52,0.53,0.55,0.63,0.48,0.48,0.48,0.48,0.41,0.41,0.41,0.24
Assam,Nagaon,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.5,0.54,0.6,0.63,0.89,0.78,0.6,0.47,0.48,0.49,0.48,0.47
Assam,Nalbari,0.57,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.59,0.58,0.58,0.64,0.69,0.65,0.81,0.58,0.68,0.72,0.68,0.69,0.69,0.63,0.64
Assam,Sivasagar,1.0,1.0,1.0,1.0,0.33,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,
Assam,Sonitpur,0.44,0.44,0.44,0.44,0.45,0.45,0.48,0.47,0.48,0.48,0.84,0.53,0.58,0.66,0.68,0.61,0.65,0.46,0.62,0.7,0.65,0.64,0.64
Assam,South Salmara Mancachar,,,,,,,,,,,,,,,,,,,,,0.75,0.75,0.43
Assam,Tinsukia,,,0.5,1.0,1.0,0.5,,,,,,,,,,0.4,,0.5,0.5,0.4,,,
Assam,Udalguri,,,,,,0.4,0.41,0.41,0.46,0.42,0.43,0.46,0.5,0.56,0.58,0.43,0.61,0.65,0.66,0.75,0.73,0.72,0.65
Assam,West Karbi Anglong,,,,,,,,,,,,,,,,,,,,,0.27,0.4,0.43
Bihar,Araria,0.65,0.55,0.76,0.78,0.74,0.86,0.85,0.87,0.85,0.85,0.82,0.87,0.87,0.85,,,0.83,,,,,,
Bihar,Arwal,,,,0.78,0.84,0.86,,0.83,0.84,0.85,0.82,0.86,0.87,0.85,0.86,0.85,0.83,0.85,0.85,0.84,0.86,0.85,
Bihar,Aurangabad,0.63,0.71,0.76,0.78,0.84,0.86,0.85,0.82,0.85,0.85,0.82,0.86,0.87,0.85,0.86,0.85,0.83,0.85,0.84,0.84,0.85,0.85,0.86
Bihar,Banka,0.68,0.71,0.76,0.78,0.84,0.87,0.85,0.83,0.85,0.85,0.82,0.86,0.87,0.85,0.86,0.86,0.83,0.85,0.85,0.84,0.85,0.84,0.86
Bihar,Begusarai,,0.75,,0.78,0.89,0.79,0.8,,,0.85,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0
Bihar,Bhagalpur,0.68,0.71,0.76,0.78,0.84,0.87,0.85,0.82,0.85,0.85,0.82,0.87,0.87,0.85,0.86,0.86,0.83,0.85,0.85,0.84,0.85,0.85,0.85
Bihar,Bhojpur,0.7,0.83,0.82,0.79,0.95,0.85,0.85,0.85,0.85,0.85,0.82,0.87,0.87,0.85,0.86,0.86,0.83,0.86,0.85,0.85,0.85,0.83,0.89
Bihar,Buxar,0.7,0.83,0.82,0.79,0.95,0.85,0.85,0.85,0.85,0.85,0.82,0.86,0.87,0.85,0.86,0.86,0.83,0.86,0.85,0.85,0.86,0.85,0.88
Bihar,Darbhanga,0.74,0.61,0.6,0.78,0.84,0.85,0.85,0.82,0.85,0.85,0.85,0.86,0.86,0.87,,0.86,0.88,0.84,0.84,0.88,0.86,0.85,0.86
Bihar,Gaya,0.63,0.71,0.76,0.78,0.84,0.86,0.85,0.83,0.85,0.85,0.82,0.86,0.87,0.85,0.86,0.85,0.83,0.85,,,,,
Bihar,Gopalganj,0.99,1.0,0.74,0.79,0.85,0.85,0.86,0.83,0.85,0.84,0.8,0.87,0.87,,,,,,,,,,0.85
Bihar,Jamui,0.68,0.71,0.76,0.74,0.84,0.82,0.82,0.82,0.82,0.85,0.82,0.86,0.86,0.85,0.86,0.92,,,,,,,
Bihar,Jehanabad,0.63,0.71,0.76,0.78,0.84,0.86,0.85,0.83,0.85,0.84,0.81,0.87,0.87,0.85,0.86,0.85,0.83,0.85,0.85,0.85,0.85,0.85,0.86
Bihar,Kaimur (Bhabua),0.83,0.83,0.83,0.79,0.91,0.85,0.85,0.85,0.85,0.85,0.82,0.87,0.87,0.85,0.86,0.86,0.83,0.86,0.85,0.85,0.85,0.85,0.85
Bihar,Katihar,0.64,0.5,0.76,0.78,0.74,0.86,0.85,0.79,0.85,0.85,0.82,0.86,0.87,0.85,0.86,0.86,0.83,0.85,0.85,,0.85,0.85,0.85
Bihar,Khagaria,0.69,0.71,0.76,0.74,0.84,0.83,0.81,0.83,0.81,0.86,0.83,0.87,0.87,0.86,0.86,0.9,0.77,0.82,0.87,0.86,0.9,0.82,0.85
Bihar,Kishanganj,0.64,0.56,0.76,0.78,0.74,0.86,0.85,0.74,0.85,0.85,0.82,0.87,0.87,0.85,0.86,0.86,0.83,0.85,0.85,0.84,0.85,0.85,0.85
Bihar,Lakhisarai,0.68,0.71,0.76,0.74,0.84,0.81,0.82,0.84,0.83,0.86,0.83,0.87,0.87,,0.86,0.92,0.78,0.85,,,,0.81,1.0
Bihar,Madhepura,0.74,0.74,0.74,0.78,0.84,0.87,0.85,0.82,0.85,0.84,0.82,0.87,0.87,0.85,0.86,0.86,0.84,0.85,0.85,0.84,0.85,0.84,0.79
Bihar,Madhubani,0.83,0.65,0.6,0.78,0.84,0.86,0.85,0.82,0.85,0.85,0.82,0.87,0.87,0.85,0.86,0.86,0.87,0.85,0.85,0.86,0.86,0.86,0.85
Bihar,Munger,0.68,0.7,0.76,0.74,0.84,0.82,0.82,0.82,0.82,0.85,0.82,0.87,0.87,0.85,0.86,0.92,0.78,0.85,0.85,0.83,0.84,0.81,0.98
Bihar,Muzaffarpur,0.46,0.71,0.76,0.78,0.84,0.85,0.85,0.84,0.84,,0.82,0.87,0.87,0.85,0.87,0.86,0.87,0.84,0.88,0.85,0.85,0.85,0.86
Bihar,Nalanda,0.54,0.83,0.82,0.79,0.95,0.85,0.85,0.83,0.86,0.82,,0.8,,0.82,0.86,0.85,0.83,0.71,0.85,0.85,0.85,0.85,
Bihar,Nawada,0.63,0.71,0.76,0.78,0.84,0.86,0.85,0.83,0.85,0.85,0.82,0.86,0.87,0.85,0.86,0.85,0.83,0.85,0.85,0.84,0.84,0.84,0.86
Bihar,Pashchim Champaran,0.93,0.71,0.76,0.78,0.84,0.86,0.85,0.84,0.84,0.85,0.82,0.86,0.87,0.85,0.86,0.86,0.88,0.85,0.86,0.86,0.85,0.86,0.86
Bihar,Patna,0.7,0.83,0.59,0.52,0.95,0.85,0.85,0.85,0.85,0.85,0.82,0.86,0.87,0.85,0.86,0.86,0.83,0.86,0.84,0.84,0.85,0.86,0.86
Bihar,Purbi Champaran,0.82,0.71,,0.78,0.84,0.86,0.85,0.84,0.84,0.85,0.82,0.87,0.86,0.85,0.86,0.86,0.88,0.84,0.87,0.87,0.86,0.86,0.87
Bihar,Purnia,0.69,0.31,0.76,0.78,0.74,0.86,0.85,0.79,0.85,0.85,0.82,0.87,0.87,0.85,,0.86,0.83,0.85,0.84,0.85,0.82,0.86,0.85
Bihar,Rohtas,0.51,0.83,0.86,0.85,0.97,0.85,0.85,0.85,0.85,0.85,0.82,0.86,0.87,0.85,0.86,0.86,0.83,0.86,0.85,0.85,0.86,0.85,1.0
Bihar,Saharsa,0.64,0.74,0.74,0.78,0.84,0.87,0.85,0.83,0.85,0.85,0.82,0.87,0.86,0.85,0.86,0.86,0.83,0.85,0.85,0.84,0.85,0.85,0.79
Bihar,Samastipur,0.46,0.47,0.6,0.78,0.84,0.86,0.85,0.83,0.85,0.84,0.81,0.87,0.87,0.85,0.86,0.86,0.86,0.85,0.85,0.85,0.85,0.85,0.85
Bihar,Saran,1.0,0.99,0.74,0.78,0.85,0.85,0.84,0.82,0.85,0.86,0.67,1.0,,,0.88,1.0,,,,,,,
Bihar,Sheikhpura,0.68,0.71,0.76,0.74,0.84,0.82,0.82,0.82,0.82,0.85,0.82,0.87,0.87,0.85,0.86,0.92,0.77,0.86,,,,,
Bihar,Sheohar,0.82,0.71,0.76,0.78,0.84,0.86,0.85,0.84,0.84,0.85,0.81,0.88,0.87,0.85,0.86,0.87,0.87,0.85,0.87,0.86,0.86,0.86,0.86
Bihar,Sitamarhi,0.82,0.71,0.76,0.78,0.84,0.86,0.85,0.84,0.84,0.85,0.82,0.86,0.86,0.85,0.86,0.86,0.87,0.85,0.86,0.86,0.85,0.85,0.85
Bihar,Siwan,0.99,0.99,0.74,0.78,0.85,0.86,0.84,0.83,0.85,0.85,0.82,0.91,0.86,0.86,0.86,0.85,0.81,0.86,0.86,0.86,0.86,0.83,0.86
Bihar,Supaul,0.72,0.74,0.74,0.78,0.84,0.86,0.85,0.82,0.85,0.85,0.82,0.86,0.87,0.85,0.86,0.86,0.83,0.85,0.85,0.84,0.85,0.84,0.79
Bihar,Vaishali,0.82,0.71,0.76,0.79,0.84,0.86,0.85,0.83,0.83,0.84,0.81,0.88,0.87,,0.85,0.84,0.86,0.86,0.86,0.85,0.83,0.88,0.84
Chhattisgarh,Balod,,,,,,,,,,,,0.36,0.4,0.3,0.35,0.35,,0.25,0.27,0.33,0.31,0.31,0.29
Chhattisgarh,Baloda Bazar,,,,,,,,,,,,0.37,0.48,0.43,0.47,0.45,,,0.25,0.35,0.39,0.32,0.32
Chhattisgarh,Balrampur,,,,,,,,,,,,0.4,0.4,0.36,0.43,0.44,,0.28,0.28,0.42,0.35,0.28,0.25
Chhattisgarh,Bastar,0.25,0.31,0.34,0.36,0.31,0.28,0.3,0.37,0.27,0.34,0.29,0.42,0.52,0.43,0.42,0.45,,0.29,0.28,0.38,0.23,0.25,0.25
Chhattisgarh,Bemetara,,,,,,,,,,,,0.36,0.38,0.34,0.35,0.38,,0.21,0.25,0.35,0.38,0.32,0.31
Chhattisgarh,Bilaspur,0.19,0.25,0.28,0.3,0.22,0.23,0.25,0.3,0.27,0.32,0.25,0.34,0.43,0.4,0.39,0.39,,0.24,0.27,0.31,0.33,0.2,0.29
Chhattisgarh,Dantewada,,,,,,,,,,,,,,,,,,,,,,0.5,
Chhattisgarh,Dhamtari,0.27,0.28,0.3,0.32,0.23,0.26,0.27,0.33,0.3,0.36,0.26,0.4,0.46,0.42,0.43,0.43,,0.25,0.27,0.33,0.43,0.37,0.29
Chhattisgarh,Durg,0.17,0.27,0.27,0.29,0.17,0.23,0.23,0.29,0.24,0.27,0.23,0.36,0.4,0.38,0.39,0.36,,0.19,0.2,0.08,0.45,0.29,0.26
Chhattisgarh,Gariyaband,,,,,,,,,,,,0.37,0.4,0.33,0.47,0.42,,0.23,0.27,0.14,0.5,,
Chhattisgarh,Gaurella Pendra Marwahi,,,,,,,,,,,,,,,,,,,,0.33,0.29,0.28,0.25
Chhattisgarh,Janjgir-Champa,0.23,0.25,0.28,0.31,0.24,0.27,0.26,0.32,0.29,0.34,0.26,0.38,0.44,0.45,0.4,0.48,,0.27,0.32,0.25,0.33,0.25,0.33
Chhattisgarh,Jashpur,0.26,0.27,0.34,0.3,0.22,0.22,0.25,0.31,0.3,0.32,0.24,0.38,0.44,0.42,0.43,0.36,,0.24,0.27,0.3,0.31,0.28,0.29
Chhattisgarh,Kabirdham,0.16,0.24,0.41,0.28,0.25,0.22,0.23,0.32,0.26,0.25,0.27,0.42,0.45,0.34,0.42,0.33,,0.22,0.15,0.36,0.4,0.22,0.28
Chhattisgarh,Kanker,0.24,0.38,0.19,0.47,0.4,0.35,0.36,0.41,0.29,0.39,0.34,0.48,0.53,0.52,0.51,0.37,,0.25,0.3,0.43,0.35,0.31,0.3
Chhattisgarh,Khairgarh Chhuikhadan Gandai,,,,,,,,,,,,,,,,,,,,,,,0.38
Chhattisgarh,Kondagaon,,,,,,,,,,,,0.42,0.46,0.42,0.44,0.52,,0.3,0.35,0.48,0.38,0.33,0.32
Chhattisgarh,Korba,0.23,0.26,0.27,0.24,0.18,0.2,0.19,0.24,0.28,0.26,0.24,0.36,0.33,0.3,0.37,0.27,,0.22,0.21,0.27,0.25,0.23,0.23
Chhattisgarh,Korea,0.22,0.28,0.2,0.33,0.22,0.21,0.23,0.26,0.31,0.24,0.23,0.32,0.38,0.34,0.36,0.3,,0.2,0.18,0.33,0.24,0.19,0.21
Chhattisgarh,Mahasamund,0.27,0.23,0.33,0.27,0.2,0.22,0.25,0.31,0.24,0.27,0.26,0.4,0.45,0.39,0.38,0.38,,,0.25,0.29,0.5,,0.35
Chhattisgarh,Manendragarh Chirimiri Bharatpur,,,,,,,,,,,,,,,,,,,,,,,0.21
Chhattisgarh,Mohla Manpur Ambagarh Chouki,,,,,,,,,,,,,,,,,,,,,,,0.33
Chhattisgarh,Mungeli,,,,,,,,,,,,0.34,0.42,0.37,0.4,0.48,,0.22,0.26,0.12,0.36,0.4,0.38
Chhattisgarh,Narayanpur,,,,,,,,0.4,0.5,0.6,0.2,0.67,0.67,0.5,,,,,1.0,0.5,1.0,,0.5
Chhattisgarh,Raigarh,0.24,0.26,0.32,0.31,0.26,0.25,0.26,0.35,0.31,0.28,0.27,0.4,0.5,0.43,0.49,0.46,,0.26,0.28,0.36,0.37,0.36,0.32
Chhattisgarh,Raipur,0.2,0.26,0.31,0.29,0.23,0.23,0.24,0.29,0.28,0.31,0.2,0.37,0.46,0.42,0.46,0.41,,0.25,0.26,0.27,0.59,0.57,0.51
Chhattisgarh,Rajnandgaon,0.24,0.27,0.27,0.32,0.27,0.28,0.26,0.32,0.26,0.26,0.27,0.42,0.44,0.39,0.42,0.3,,0.26,0.28,0.3,0.4,0.39,0.33
Chhattisgarh,Surajpur,,,,,,,,,,,,0.4,0.37,0.47,0.42,0.4,,0.32,0.3,0.48,0.41,0.37,0.3
Chhattisgarh,Surguja,0.23,0.27,0.33,0.3,0.23,0.22,0.25,0.29,0.28,0.26,0.27,0.4,0.4,0.36,0.43,0.39,,0.24,0.26,0.35,0.48,0.4,0.36
Haryana,Panchkula,,,,,,,,,,,,,,,,,,,,,8.0,,
Haryana,Yamunanagar,,,,,,,,,,,,,,,,,,,,,8.0,,
Himachal Pradesh,Chamba,0.11,0.18,0.18,,,0.09,0.2,0.18,,,,,,,,,,,,,,,
Himachal Pradesh,Hamirpur,,1.0,,,,,,,,,,,,0.22,,,,,,,,,
Himachal Pradesh,Kangra,0.16,0.28,0.26,,,0.13,0.26,0.26,0.28,0.23,0.27,0.37,0.37,0.35,0.29,0.3,0.35,0.3,0.31,0.42,,,
Himachal Pradesh,Kullu,,,,,,,,,,0.29,,,,,,,,,,,,,
Himachal Pradesh,Mandi,0.07,0.06,0.1,,,0.07,0.21,0.21,0.05,0.23,0.28,0.17,0.36,0.02,0.18,0.28,0.04,0.29,0.28,0.41,0.49,0.27,0.27
Himachal Pradesh,Una,,,,,,,,,,0.27,,,,0.32,,,,,,,,,
Jammu & Kashmir,Bandipora,,,,,,,,1.0,0.3,1.0,2.0,,,,,,,,,,,,
Jammu & Kashmir,Baramulla,,,0.05,0.8,,,1.0,,,0.24,0.44,,,,,,,,,,,,
Jammu & Kashmir,Budgam,,,,0.88,,,0.96,0.96,,,,1.2,,,,,,,1.12,,,,
Jammu & Kashmir,Doda,0.2,0.26,,,,,,,,,,,0.35,0.35,,,,,,,,,
Jammu & Kashmir,Jammu,0.23,0.79,0.68,0.24,,,0.41,0.41,1.09,0.25,0.95,0.33,0.53,0.53,,0.29,0.24,0.6,1.12,1.2,0.61,1.3,
Jammu & Kashmir,Kathua,0.19,0.39,0.31,0.36,,,0.22,0.22,0.39,0.11,0.19,0.41,0.24,0.24,,0.27,0.3,0.3,1.12,,0.65,1.3,2.48
Jammu & Kashmir,Poonch,,1.0,0.1,0.05,,,,,,,0.56,,,,,,,,,,,,
Jammu & Kashmir,Pulwama,0.59,1.07,1.12,0.9,,,0.96,0.96,1.03,1.08,2.16,1.2,0.94,0.94,,0.07,1.03,0.51,1.12,1.22,0.87,2.52,2.48
Jammu & Kashmir,Rajouri,,0.5,0.25,0.33,,,,,,,,0.56,,,,0.3,,,,1.22,,,
Jammu & Kashmir,Reasi,,,,,,,,,,0.15,,,0.35,0.35,,,,,,,,,
Jammu & Kashmir,Samba,,,,,,,,,1.1,,0.56,0.71,0.7,0.7,,,,,,,,,
Jammu & Kashmir,Srinagar,0.58,1.05,1.18,0.9,,,,,,,,,,,,,,,,,,,
Jammu & Kashmir,Udhampur,,0.43,,,,,0.3,0.3,,,,,,,,,,,,,,,
Jharkhand,Bokaro,,,,,,,,,,,,,,,,,,0.55,,0.6,0.6,,0.58
Jharkhand,Chatra,,,,,,,,,,,,,,,,,,0.78,0.78,0.79,0.8,0.8,0.8
Jharkhand,Deoghar,,,,,,,,,,,,,,,,,,0.65,0.7,0.7,0.7,0.7,0.7
Jharkhand,Dhanbad,,,,,,,,,,,,,,,,,,0.62,0.61,0.69,0.7,0.7,0.71
Jharkhand,Dumka,,,,,,,,,,,,,,,,,,0.7,0.52,0.48,0.62,0.62,0.48
Jharkhand,East Singhbum,,,,,,,,,,,,,,,,,,0.65,0.65,0.65,0.65,0.66,0.65
Jharkhand,Garhwa,,,,,,,,,,,,,,,,,,0.53,0.41,0.41,0.46,0.65,0.47
Jharkhand,Giridih,,,,,,,,,,,,,,,,,,0.48,0.48,0.49,0.63,0.62,0.62
Jharkhand,Godda,,,,,,,,,,,,,,,,,,,,0.68,0.7,0.63,0.6
Jharkhand,Gumla,,,,,,,,,,,,,,,,,,0.79,0.78,0.81,0.8,0.41,0.8
Jharkhand,Hazaribagh,,,,,,,,,,,,,,,,,,0.7,0.45,0.3,0.56,0.5,0.5
Jharkhand,Jamtara,,,,,,,,,,,,,,,,,,,,0.5,0.6,0.65,
Jharkhand,Khunti,,,,,,,,,,,,,,,,,,0.4,0.4,0.4,1.0,1.0,1.0
Jharkhand,Koderma,,,,,,,,,,,,,,,,,,0.7,0.7,0.7,0.7,0.7,0.7
Jharkhand,Latehar,,,,,,,,,,,,,,,,,,0.53,0.53,0.53,0.53,0.53,0.53
Jharkhand,Lohardaga,,,,,,,,,,,,,,,,,,0.33,0.53,0.53,0.43,0.45,0.53
Jharkhand,Pakur,,,,,,,,,,,,,,,,,,0.85,0.85,0.85,0.85,0.9,0.85
Jharkhand,Palamu,,,,,,,,,,,,,,,,,,0.4,0.41,0.48,0.48,0.49,0.49
Jharkhand,Ramgarh,,,,,,,,,,,,,,,,,,0.71,0.5,0.31,0.56,0.53,0.53
Jharkhand,Ranchi,,,,,,,,,,,,,,,,,,0.5,0.6,0.6,0.6,0.6,0.6
Jharkhand,Sahebganj,,,,,,,,,,,,,,,,,,0.24,0.24,0.25,0.25,0.24,0.24
Jharkhand,Saraikela Kharsawan,,,,,,,,,,,,,,,,,,1.1,0.41,1.1,1.1,1.1,1.1
Jharkhand,Simdega,,,,,,,,,,,,,,,,,,0.62,0.62,0.6,0.6,0.6,0.6
Jharkhand,West Singhbhum,,,,,,,,,,,,,,,,,,0.57,0.49,0.51,0.52,0.51,0.52
Karnataka,Bagalkote,0.3,0.42,0.44,0.07,0.2,0.21,0.18,0.5,0.4,0.27,0.25,0.36,0.14,0.15,0.26,0.13,0.05,0.32,0.15,0.67,0.62,0.33,0.4
Karnataka,Ballari,0.36,0.32,0.36,,0.2,0.32,0.31,0.4,0.4,0.31,0.29,,,,,,,,,,0.5,0.35,0.33
Karnataka,Belagavi,0.3,0.23,0.19,0.2,0.18,0.42,0.42,0.33,0.43,0.25,0.36,0.52,0.19,0.56,0.25,0.13,0.19,0.46,0.34,0.45,0.38,0.33,
Karnataka,Bengaluru Rural,,,,,,,,,,,,,,,,,,,,0.5,0.47,0.33,0.33
Karnataka,Bengaluru Urban,,,,,,,,,,,,,,0.5,,0.17,,,,0.5,0.5,0.38,0.4
Karnataka,Bidar,0.37,0.33,0.35,0.08,0.21,0.33,0.31,0.39,0.38,0.29,0.33,0.24,0.18,0.3,0.31,0.12,0.05,0.35,0.2,0.4,0.33,0.33,0.5
Karnataka,Chamarajanagara,,,,,,,,,,,,,,,0.33,,,,,0.45,0.33,0.35,
Karnataka,Chikkaballapura,,,,,,,,,,,,,,,,,,,0.21,0.49,0.45,0.36,0.34
Karnataka,Chikkamagaluru,,,,,,,,,,,,,,0.25,0.5,0.13,,,,,,,0.5
Karnataka,Chitradurga,,,,,,,,,,,,,,,,,,,0.21,0.5,0.45,0.36,0.33
Karnataka,Davangere,,0.33,0.33,,,0.33,,,,,,,,,,,,,,,,,0.36
Karnataka,Dharwad,0.37,0.33,0.35,0.07,0.21,0.33,0.3,0.39,0.38,0.29,0.33,0.24,0.18,0.3,0.31,0.14,,,0.25,,0.5,,
Karnataka,Gadag,0.37,0.23,0.31,0.08,0.24,0.41,0.31,0.56,0.57,0.61,0.27,0.33,0.2,0.42,0.31,0.09,0.02,0.42,0.2,0.5,,0.33,0.5
Karnataka,Hassan,,,,,,,,,,,,,,,,,,,,,,0.35,
Karnataka,Haveri,0.37,0.34,0.36,0.09,0.2,0.33,0.31,0.4,0.37,0.29,0.34,0.24,0.18,0.3,0.31,0.12,0.08,0.35,0.17,0.4,0.44,0.5,0.33
Karnataka,Kalaburagi,0.37,0.34,0.35,0.08,0.21,0.33,0.31,0.39,0.38,0.29,0.34,0.25,0.18,0.3,0.31,0.12,0.06,0.35,0.21,,0.45,0.33,0.25
Karnataka,Kolar,,,,,,,,,,,,,,,,,,,,,0.33,0.5,0.33
Karnataka,Koppal,0.37,0.42,0.31,0.08,0.18,0.35,0.11,0.32,0.35,0.29,0.29,0.13,0.28,0.35,0.58,0.15,0.04,0.37,0.27,0.5,0.5,,0.33
Karnataka,Mandya,,,,,,,,,,,,,,,,,,,,0.4,0.33,0.5,0.5
Karnataka,Mysuru,,,,,,,,,,,,,,,0.27,0.13,,,,0.5,,0.4,
Karnataka,Raichur,0.37,0.34,0.35,0.08,0.21,0.33,0.31,0.4,0.33,0.51,0.47,0.55,0.39,0.44,0.77,,,,,0.4,0.5,0.5,0.33
Karnataka,Ramanagara,,,,,,,,,,,,,,,,,,,,,0.44,,0.33
Karnataka,Shivamogga,0.33,0.4,0.4,,0.21,0.33,0.4,0.36,0.5,0.32,0.33,0.23,0.33,0.5,,,,,,,0.5,,
Karnataka,Tumakuru,0.33,,,,0.19,0.33,,,,,,,0.16,,0.32,0.13,0.05,0.34,0.21,0.49,0.45,0.36,0.34
Karnataka,Uttara Kannada,0.37,0.29,0.33,0.1,0.21,,0.5,0.5,0.38,,,,,,,,,,,,0.5,,
