feature,importance
humidity_variability,0.37659407
tp_kharif_std,0.29162198
runoff_ratio_rabi_mean,0.22671469
swvl1_rabi_std,0.19964099
e_zaid_std,0.17160976
e_kharif_std,0.15496568
GDD_rabi,0.13905087
water_retention_index,0.13835576
e_rabi_std,0.13171968
soil_air_diff_rabi_std,0.12897031
swvl1_kharif_mean,0.1254277
t2m_amplitude,0.12448933
runoff_ratio_zaid_mean,0.120273076
swvl1_amplitude,0.11649741
e_rabi_mean,0.11402454
e_kharif_mean,0.113117196
tp_kharif_mean,0.10960998
swvl1_zaid_std,0.10886973
tp_kharif_fraction,0.10345119
soil_air_diff_kharif_mean,0.09917722
soil_air_diff_kharif_std,0.09522955
swvl1_rabi_mean,0.09453158
soil_air_diff_zaid_mean,0.08528513
GDD_kharif,0.0804993
e_zaid_mean,0.08034131
humidity_stress_index,0.07975934
runoff_ratio_kharif_mean,0.079622045
cvh,0.07596478
soil_moisture_seasonality,0.07440169
soil_air_diff_rabi_mean,0.06712852
tp_zaid_mean,0.063695826
swvl1_stability,0.057247628
t2m_peak_sin,0.050733216
heat_months_30C,0.00940983
t2m_peak_cos,0.008971452
heat_months_35C,0.0011331494
