feature,importance
heat_months_35C,0.012825524755151608
water_retention_index,0.012083883777977774
runoff_ratio_rabi_mean,0.011885142498701469
swvl1_stability,0.011530012839449369
humidity_variability,0.010912691289346105
swvl1_rabi_mean,0.010599374839385039
swvl1_rabi_std,0.010294241746099688
e_kharif_std,0.009681915475267686
soil_air_diff_rabi_std,0.00955203464284451
swvl1_amplitude,0.00930584450688377
e_rabi_std,0.009074145658341368
e_zaid_mean,0.009055669716483312
runoff_ratio_kharif_mean,0.00896116399507511
cvh,0.008913159248227427
e_kharif_mean,0.008825485746831395
soil_air_diff_kharif_std,0.008740430199540647
tp_kharif_std,0.008497818065184758
humidity_stress_index,0.008163474410514139
e_rabi_mean,0.007919928068972851
GDD_kharif,0.007803831458268583
t2m_peak_cos,0.007764138982765181
soil_moisture_seasonality,0.007546500034713489
swvl1_kharif_mean,0.007324287169937481
e_zaid_std,0.007255575397149739
GDD_rabi,0.007154884679589288
t2m_peak_sin,0.006936649133507164
t2m_amplitude,0.0068542527850155785
runoff_ratio_zaid_mean,0.0065945250361933464
soil_air_diff_kharif_mean,0.006546612965464049
tp_zaid_mean,0.0065373670394661045
heat_months_30C,0.006494654916108278
soil_air_diff_zaid_mean,0.006157630515309628
swvl1_zaid_std,0.00606544080306083
soil_air_diff_rabi_mean,0.005744817193850725
tp_kharif_mean,0.0056226846428831375
tp_kharif_fraction,0.005445360064671862
