feature,importance
e_zaid_std,0.02340828067259258
t2m_peak_sin,0.014350149967563697
runoff_ratio_rabi_mean,0.014002815503584296
cvh,0.013691414428198526
tp_kharif_std,0.01276408804525957
swvl1_rabi_std,0.012631849838782525
e_kharif_std,0.012614648456860098
water_retention_index,0.012599526668048667
e_zaid_mean,0.011988512000386727
e_rabi_std,0.011870893135770541
swvl1_stability,0.011571879106399017
swvl1_rabi_mean,0.011231086570378145
humidity_variability,0.010507074034762556
soil_air_diff_rabi_mean,0.01043593554209456
runoff_ratio_kharif_mean,0.01021002988449241
t2m_peak_cos,0.010158431333446554
t2m_amplitude,0.010131008123965623
soil_air_diff_kharif_std,0.010028426516960152
GDD_rabi,0.009923497588975176
heat_months_30C,0.009889624501352966
e_rabi_mean,0.00895632354151442
tp_kharif_mean,0.008955328723240305
swvl1_kharif_mean,0.008815614708856695
swvl1_zaid_std,0.008470216476258587
runoff_ratio_zaid_mean,0.008165050433137724
GDD_kharif,0.00803023387101395
soil_moisture_seasonality,0.007430709657782961
humidity_stress_index,0.007362926235501668
e_kharif_mean,0.007355997052596551
swvl1_amplitude,0.00734430585972308
tp_zaid_mean,0.007284278358403363
soil_air_diff_kharif_mean,0.006979280980436745
soil_air_diff_zaid_mean,0.0069310344980942325
tp_kharif_fraction,0.006573550465114299
heat_months_35C,0.006476268804643711
soil_air_diff_rabi_std,0.006285719659678145
