feature,importance
cvh,0.017547737988204117
e_zaid_std,0.01645652485624448
e_zaid_mean,0.014927741442510759
humidity_variability,0.01490017461386359
t2m_peak_cos,0.01481026454463676
e_kharif_std,0.01407709649142208
runoff_ratio_zaid_mean,0.01260768210091529
e_rabi_std,0.012010211350679334
soil_moisture_seasonality,0.01184678173788235
swvl1_amplitude,0.011585168850969666
e_kharif_mean,0.011290351834158626
GDD_kharif,0.011217101680172103
tp_zaid_mean,0.01113496656077136
runoff_ratio_rabi_mean,0.010538665984179572
runoff_ratio_kharif_mean,0.010525981131831839
water_retention_index,0.01048237144394252
swvl1_zaid_std,0.009742929759920246
swvl1_rabi_mean,0.009597404592547733
GDD_rabi,0.00949717540788753
humidity_stress_index,0.00942482394204142
swvl1_kharif_mean,0.009409008147365849
swvl1_rabi_std,0.009405735408764177
e_rabi_mean,0.009323835215886396
heat_months_30C,0.009314154967741784
tp_kharif_fraction,0.009105630183947085
tp_kharif_mean,0.008957696704881342
soil_air_diff_zaid_mean,0.008846975248028912
swvl1_stability,0.00876455992578345
soil_air_diff_kharif_std,0.00858504391050351
t2m_amplitude,0.008190473111795885
soil_air_diff_rabi_mean,0.00809577352206065
t2m_peak_sin,0.007871698267796642
tp_kharif_std,0.0076220876029168706
soil_air_diff_kharif_mean,0.006961676614203581
heat_months_35C,0.006579690629010382
soil_air_diff_rabi_std,0.004997759726504967
