State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
A & N Islands,Nicobars,4.23,,,,,,8.65,,,,8.33,7.89,8.57,8.88,11.46,13.67,4.13,8.61,6.75,7.76,,,7.08
A & N Islands,North And Middle Andaman,13.18,,,,,,5.57,,,,7.27,7.06,7.61,19.02,15.69,22.64,24.63,16.97,11.78,7.33,,,8.37
A & N Islands,South Andamans,,,,,,5.82,4.0,,,,9.78,13.33,7.95,16.59,20.2,27.36,38.1,10.23,51.03,38.65,,,12.2
Andhra Pradesh,Alluri Sitharama Raju,,,,,,,,,,,,,,,,,,,,,,,9.26
Andhra Pradesh,Anakapalli,,,,,,,,,,,,,,,,,,,,,,,12.63
Andhra Pradesh,Chittoor,8.0,,,,,,,,12.33,13.1,6.6,10.0,,,,13.0,,,,3.88,,16.8,
Andhra Pradesh,East Godavari,7.79,8.35,6.09,6.28,7.36,8.35,10.7,,12.66,13.41,6.62,9.99,18.41,18.41,19.65,12.82,11.6,12.24,11.62,11.94,17.31,16.63,16.69
Andhra Pradesh,Guntur,,,,,7.2,,,,,,,,,,,,,,,,,,
Andhra Pradesh,Kakinada,,,,,,,,,,,,,,,,,,,,,,,11.85
Andhra Pradesh,Konaseema,,,,,,,,,,,,,,,,,,,,,,,12.57
Andhra Pradesh,Krishna,7.75,8.29,6.0,,,,,,,,,,,,,,,,,,,17.0,
Andhra Pradesh,Kurnool,,,,,,,,,,,,,,,,,,,,,,17.0,
Andhra Pradesh,Palnadu,,,,,,,,,,,,,,,,,,,,,,,13.0
Andhra Pradesh,Parvathipuram Manyam,,,,,,,,,,,,,,,,,,,,,,,12.6
Andhra Pradesh,Spsr Nellore,7.64,8.28,,,,,,,12.41,,6.5,,,,,13.0,11.8,12.38,5.05,,17.44,16.75,
Andhra Pradesh,Srikakulam,7.65,8.27,6.06,6.28,7.29,8.25,10.61,,3.22,3.13,2.91,5.75,18.41,18.41,19.61,13.0,11.78,12.4,2.29,12.14,17.25,16.75,
Andhra Pradesh,Tirupati,,,,,,,,,,,,,,,,,,,,,,,12.63
Andhra Pradesh,Visakhapatanam,5.42,5.52,5.04,6.28,4.6,3.98,3.88,,3.65,3.8,6.58,12.79,18.42,18.41,17.08,7.15,4.97,4.0,20.43,20.33,19.71,18.14,12.67
Andhra Pradesh,Vizianagaram,7.72,8.27,6.05,6.28,7.29,8.25,10.61,,12.41,13.0,6.56,10.0,18.42,18.4,4.44,12.98,11.79,12.5,11.85,7.41,6.19,16.75,12.64
Andhra Pradesh,West Godavari,7.66,,6.0,,,,,,12.42,13.06,6.59,10.0,18.41,18.41,17.65,25.05,26.08,26.05,26.09,26.1,26.01,26.02,
Assam,Baksa,,,,,,7.05,7.05,7.05,7.05,7.05,7.05,8.88,8.98,8.98,8.98,8.99,9.0,10.47,12.74,12.78,12.78,12.78,12.82
Assam,Barpeta,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,8.21,8.32,8.32,8.45,8.39,8.44,8.57,9.07,9.43,9.36,9.36,10.6
Assam,Biswanath,,,,,,,,,,,,,,,,,,,,,11.67,11.67,16.66
Assam,Bongaigaon,4.25,4.26,4.26,4.27,,4.27,4.25,4.24,4.27,4.22,4.23,9.37,9.68,9.67,9.58,9.57,9.63,9.63,9.45,6.38,9.63,9.62,9.8
Assam,Cachar,4.31,4.31,4.31,4.31,,4.3,4.3,4.29,4.29,4.3,4.31,8.35,9.23,9.22,9.24,9.26,9.33,9.33,9.26,9.55,9.55,9.57,10.24
Assam,Charaideo,,,,,,,,,,,,,,,,,,,,,9.0,9.0,9.0
Assam,Chirang,,,,,,4.28,4.24,4.24,4.47,4.32,4.35,4.85,5.05,5.05,5.05,5.07,5.1,5.13,6.23,6.68,6.68,6.68,8.36
Assam,Darrang,4.07,4.05,4.12,4.12,,3.88,3.88,3.86,3.85,,,,14.0,8.5,4.5,3.5,5.0,5.0,9.0,10.0,10.0,10.0,12.0
Assam,Dhemaji,3.71,2.42,3.28,3.11,,3.24,3.03,3.0,3.0,2.96,3.04,5.53,5.65,5.65,5.65,5.65,5.75,5.76,8.0,8.31,6.46,6.46,7.0
Assam,Dhubri,3.27,3.32,3.3,3.35,,3.18,3.17,3.2,3.14,3.19,3.36,4.24,5.27,5.26,5.26,5.24,5.38,5.38,8.0,8.26,8.27,8.26,8.45
Assam,Dibrugarh,4.09,4.09,4.09,4.08,,4.07,4.12,4.0,4.08,4.08,4.0,10.0,10.13,10.11,10.11,10.11,10.24,10.27,9.53,9.83,9.83,9.8,10.5
Assam,Dima Hasao,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,2.76,6.37,6.38,6.38,6.38,6.4,6.44,6.86,6.93,6.93,6.93,7.05
Assam,Goalpara,4.2,4.55,4.51,4.42,,4.48,4.46,4.48,4.89,4.61,4.66,6.96,7.25,7.25,7.26,7.27,7.29,7.31,7.31,5.7,5.7,5.7,8.51
Assam,Golaghat,4.0,3.88,4.0,4.0,,4.0,4.0,4.0,4.0,3.91,3.93,7.93,8.72,8.72,8.71,8.73,8.93,9.0,9.15,7.46,7.5,7.47,8.67
Assam,Hailakandi,4.4,4.4,4.43,4.43,,4.33,4.33,4.5,4.67,4.5,4.5,8.0,9.0,,9.0,12.0,,13.0,9.0,10.0,10.0,,
Assam,Hojai,,,,,,,,,,,,,,,,,,,,,9.26,9.26,9.65
Assam,Jorhat,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,4.91,5.0,5.0,10.0,10.4,10.29,10.5,10.33,10.4,10.33,9.43,9.6,9.6,9.6,10.5
Assam,Kamrup,3.6,3.66,3.6,3.62,,3.62,3.58,3.61,3.61,3.6,3.6,7.76,4.56,4.56,4.57,4.6,4.8,4.82,7.4,7.63,7.63,8.96,9.1
Assam,Kamrup Metro,,,,,,3.63,3.7,3.58,3.83,3.67,3.73,9.36,9.53,9.54,9.58,9.5,,,,,,9.0,9.0
Assam,Karbi Anglong,5.28,5.03,5.04,5.04,,5.04,5.1,5.06,5.07,5.08,5.07,11.43,11.53,11.53,11.53,11.54,11.55,11.56,11.26,9.3,11.3,11.3,11.39
Assam,Karimganj,4.33,4.33,,,,4.4,,,,4.0,,10.0,9.0,,,,,,,,,,
Assam,Kokrajhar,4.79,4.79,4.78,4.79,,4.78,4.79,4.79,4.79,4.79,4.79,10.0,10.25,10.25,11.18,11.19,11.19,11.23,11.08,13.2,11.1,11.1,11.13
Assam,Lakhimpur,4.27,4.25,4.25,4.28,,4.23,4.26,4.26,4.25,4.27,4.25,8.58,8.69,8.69,8.68,8.7,8.83,8.85,9.04,9.26,9.25,9.26,9.6
Assam,Majuli,,,,,,,,,,,,,,,,,,,,,,10.0,10.0
Assam,Marigaon,5.0,5.0,5.0,4.8,,4.85,4.67,4.83,5.0,4.67,4.75,7.0,7.67,8.0,7.78,7.8,7.95,8.0,8.95,9.27,9.27,9.29,9.5
Assam,Nagaon,3.55,3.9,3.65,3.7,,3.71,3.8,3.95,4.04,4.8,4.23,9.26,9.46,9.45,9.45,9.43,9.52,5.98,7.69,7.88,16.5,9.88,10.29
Assam,Nalbari,7.05,7.05,7.05,7.05,,7.05,7.05,7.06,7.67,7.2,7.3,9.71,9.86,10.0,10.0,10.0,10.2,10.4,8.4,8.75,8.75,,12.0
Assam,Sivasagar,4.0,4.0,3.88,3.5,,4.17,3.5,3.73,3.55,3.0,4.11,9.69,9.93,9.93,9.93,9.93,10.0,7.28,8.75,9.0,9.0,9.0,9.0
Assam,Sonitpur,4.57,4.55,4.58,4.57,,4.57,4.57,4.58,4.57,4.57,4.57,8.68,8.78,8.78,8.79,8.79,8.81,8.82,8.88,9.04,11.67,11.67,11.74
Assam,South Salmara Mancachar,,,,,,,,,,,,,,,,,,,,,9.5,9.6,10.43
Assam,Tinsukia,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,9.0,8.32,8.36,8.32,8.34,7.2,7.23,8.5,8.77,8.8,8.79,9.25
Assam,Udalguri,,,,,,4.25,4.25,4.25,4.25,4.25,4.25,8.23,8.34,9.49,9.49,9.56,9.58,9.59,9.53,9.75,9.56,9.56,11.54
Assam,West Karbi Anglong,,,,,,,,,,,,,,,,,,,,,11.3,11.3,9.88
Karnataka,Bagalkote,,,,,,,,,,,,,,,,,,,13.0,12.7,12.83,,11.43
Karnataka,Ballari,,,,,,,,,,,,,,,,,,,13.33,,,13.0,
Karnataka,Belagavi,,,,,,,,,,,,,10.5,8.75,,7.49,,,,12.69,12.8,13.0,11.58
Karnataka,Bengaluru Rural,7.28,,7.36,7.33,7.34,7.3,7.33,7.33,9.67,9.2,11.0,10.56,10.5,8.75,9.0,7.5,6.05,8.38,13.25,12.73,12.85,12.67,20.0
Karnataka,Bengaluru Urban,,,,,,,,,,,,,,,9.0,,,,13.25,12.71,12.8,12.75,
Karnataka,Bidar,,,,,,,,,,,,,,,,,,,13.33,12.71,12.83,12.7,
Karnataka,Chamarajanagara,,,,,,,,,,9.5,,,,,9.0,7.48,,8.36,13.29,13.01,12.62,13.27,11.71
Karnataka,Chikkaballapura,,,,,,,,,,,,,,,,,,,13.5,,,,11.5
Karnataka,Chikkamagaluru,10.86,,10.88,10.87,10.86,10.85,10.85,10.89,9.72,9.25,11.07,10.53,10.57,,,,,,13.29,12.67,13.0,12.71,7.0
Karnataka,Chitradurga,,,,,,,,,,,,,,,,,,,,,,12.68,
Karnataka,Dakshina Kannada,7.85,,7.85,7.85,7.85,7.85,7.85,7.85,9.88,9.26,10.87,11.11,11.11,8.18,8.54,6.63,4.45,7.34,12.0,13.0,13.0,12.5,12.0
Karnataka,Davangere,,,,,,,,,,,,,,,,,,,,,,13.0,
