Crop: Linseed,,,,,,,,,,,,,,,,,,,,,,,,,
S.No.,State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
21,Rajasthan,Pali,0.6,0.78,,0.79,1,,,0.73,0.48,,1,,,0.57,0.71,0.32,2,1,0.86,0.92,,,
22,Madhya Pradesh,Morena,0.48,0.67,0.5,0.5,0.4,0.67,,0.75,0.67,,,0.7,0.5,0.5,,0.6,,0.39,,2,,,
23,Madhya Pradesh,Sheopur,0.39,0.41,0.25,0.67,0.9,0.47,0.54,0.53,0.6,0.61,0.44,0.66,1.3,1.14,,,,1.15,1.75,2,,1,
24,West Bengal,Medinipur west,2,,,,0.28,0.22,,,0.08,,,,0.27,0.29,0.25,0.17,0.28,0.26,0.31,0.2,0.27,,
25,Rajasthan,Karauli,0.6,0.75,0.75,0.67,0.5,,,,,1,,1,,1,,,,,,,,2,
26,Rajasthan,Bundi,0.45,0.66,0.57,0.94,0.68,0.76,0.54,0.58,1.5,1.93,1.85,1.32,1.2,1.64,0.5,1.64,1.67,1.36,1.5,1.45,1.57,1.3,1.01
27,Madhya Pradesh,Sehore,0.52,0.74,0.84,0.88,0.5,0.84,0.85,0.86,0.94,1.22,0.76,1.92,1.01,0.9,,,,1,1.29,1.71,1.09,1.06,1
28,Madhya Pradesh,Ratlam,0.8,0.69,0.57,1.21,1.24,1.15,1.18,1.07,1.19,1.18,1.25,1.84,1.64,1.2,1,1,1,1.2,1.69,1.53,1.62,0.88,0.84
29,Madhya Pradesh,Ashoknagar,,,,0.84,0.92,1.14,1.12,0.97,1.21,1.37,0.84,1.78,1,1,,,,0.4,1.4,1.5,0.55,1,0.77
30,Madhya Pradesh,Singrauli,,,,,,,,,0.3,0.43,0.37,0.39,1.75,1.18,1.33,0.5,0.43,0.47,1.27,1.68,0.9,0.76,0.71
31,Madhya Pradesh,Gwalior,0.73,1.28,0.65,0.92,1.26,1.25,0.92,0.77,1.02,1.38,0.99,1.57,1.03,0.67,,,,0.75,,1.69,1,,
32,Rajasthan,Jalore,,0.75,1,,,,0.78,0.79,1,1,0.22,,,1,1,0.47,0.44,1,1.67,,,,
33,Rajasthan,Jhalawar,0.59,0.79,0.74,0.78,0.71,1.06,0.79,0.77,0.58,0.55,0.8,1.05,1,0.7,0.7,1.2,1.2,0.4,0.4,0.4,1.33,1.63,1
34,Jammu and Kashmir,Leh ladakh,,,,1,,,,,,,,1.2,,,,1.6,,,,,,,
35,Madhya Pradesh,Chhindwara,0.36,0.35,0.36,0.52,0.55,0.43,0.55,0.54,0.55,0.68,0.47,1.4,0.86,0.94,1,0.67,,1.1,1,1.55,1.06,1,0.93
36,Madhya Pradesh,Hoshangabad,0.46,0.46,0.49,0.51,0.53,0.6,0.62,0.55,0.63,0.68,0.63,,,,,,,,0.8,1.5,1.33,0.77,0.66
37,Madhya Pradesh,Harda,0.36,0.4,0.43,0.47,0.58,0.72,0.73,0.66,0.95,0.91,0.79,1.3,0.78,1,,,,,,1.5,1,,
38,Madhya Pradesh,Dewas,0.6,0.64,0.7,0.74,0.78,0.85,0.94,0.9,1.01,1.08,1.03,1.5,1.41,0.97,,0.5,,0.45,1,1.5,1,1,
39,Madhya Pradesh,Mandsaur,0.44,0.53,0.4,0.67,0.74,0.6,0.86,0.58,0.78,0.84,0.55,0.99,1.04,1.09,1.5,0.75,1,0.73,0.85,0.95,1.08,0.89,0.8
40,Madhya Pradesh,Shajapur,0.64,0.59,0.58,0.81,0.85,0.6,0.95,0.67,0.65,1,0.58,1,0.82,1,,,,0.8,0.96,1.45,,0.89,0.75
41,Rajasthan,Barmer,,0.75,0.67,,,,0.77,0.75,0.92,,0.45,1,,0.25,0.23,0.67,1.25,0.93,1,0.75,0.65,1.31,1
42,Jammu and Kashmir,Jammu,0.23,0.79,0.68,0.24,,,0.41,0.41,1.09,0.25,0.95,0.33,0.53,0.53,,0.29,0.24,0.6,1.12,1.2,0.61,1.3,
43,Nagaland,Phek,0.45,0.58,1.09,1.26,0.37,0.21,0.63,0.79,0.81,0.7,0.79,0.79,0.79,,0.8,0.8,0.8,0.8,0.8,0.8,0.8,,0.72
44,Madhya Pradesh,Jabalpur,0.36,0.57,0.51,0.69,0.71,0.88,0.87,0.55,0.72,0.71,0.79,0.97,0.88,0.7,1,0.67,,0.7,0.98,1.26,0.95,0.91,0.82
45,Madhya Pradesh,Neemuch,0.57,0.6,0.49,0.77,0.85,0.8,0.83,0.68,0.82,0.86,0.79,1.1,0.87,0.79,,,,0.68,0.7,1.26,0.8,0.86,0.78
46,Jammu and Kashmir,Rajauri,,0.5,0.25,0.33,,,,,,,,0.56,,,,0.3,,,,1.22,,,
47,Madhya Pradesh,Indore,0.74,0.65,0.67,0.77,0.79,0.76,0.81,0.73,0.78,0.89,0.73,1.22,0.77,0.56,,,,1,0.8,1,1,0.62,0.33
48,Madhya Pradesh,Raisen,0.69,0.72,0.75,0.85,0.87,0.81,0.83,0.75,0.84,0.89,0.71,1.06,0.69,0.75,1,0.86,,,0.72,1.11,1.21,0.71,1
49,Madhya Pradesh,Ujjain,0.35,0.41,0.41,0.75,0.79,0.54,0.77,0.64,0.69,0.76,0.59,1.02,0.7,0.68,,,,0.76,0.71,1.21,0.8,,0.79
50,Rajasthan,Hanumangarh,,,,,,,0.79,,0.56,0.93,,,,0.8,1.2,1,,,,,,,1.21
51,Rajasthan,Pratapgarh,,,,,,,,,0.74,0.51,0.91,0.95,0.95,0.99,1,1,1,1.2,1.2,1.16,1.19,1.2,1.2
52,Jammu and Kashmir,Badgam,,,,0.88,,,0.96,0.96,,,,1.2,,,,,,,1.12,,,,
53,Rajasthan,Bhilwara,0.6,0.79,0.71,0.81,0.6,0.66,0.75,1,1,0.5,0.63,0.61,0.5,0.46,0.53,0.84,0.85,1,1,1.19,0.76,,0.78
54,Madhya Pradesh,Katni,0.35,0.39,0.27,0.43,0.43,0.44,0.36,0.33,0.51,0.46,0.27,0.53,0.47,0.83,0.67,0.4,0.67,0.65,0.82,1.18,1.09,0.88,0.86
55,Jammu and Kashmir,Srinagar,0.58,1.05,1.18,0.9,,,,,,,,,,,,,,,,,,,
56,Nagaland,Tuensang,0.45,0.54,1.18,0.65,0.43,0.34,0.61,0.69,0.73,0.68,0.81,0.81,0.81,,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.75,0.78
57,Madhya Pradesh,Rajgarh,0.37,0.44,0.41,0.7,0.58,0.54,0.64,0.62,,0.84,0.33,1.17,,,,,,0.75,1,1.08,0.93,0.85,0.85
58,Madhya Pradesh,Vidisha,0.69,0.74,0.75,0.76,0.88,0.63,0.96,0.71,0.93,1.01,0.73,1.17,1,0.69,,,,1,1.07,1.05,1.1,1.08,1.04
59,Nagaland,Kohima,0.37,0.49,1.12,0.89,0.37,0.18,0.63,0.81,0.85,0.69,0.79,0.79,0.79,,0.81,0.81,0.81,0.81,0.81,0.81,0.81,,0.75
60,Nagaland,Mon,0.49,0.77,1.12,0.91,0.52,0.31,0.59,0.7,0.71,0.69,0.82,0.82,0.82,,0.82,0.82,0.82,0.8,0.8,0.8,0.8,0.85,0.79
61,Nagaland,Zunheboto,0.49,0.62,1.11,1.1,0.47,0.2,0.64,0.58,0.71,0.68,0.81,0.81,0.81,,0.75,0.75,0.75,0.82,0.82,0.82,0.82,0.78,0.75
62,Jharkhand,Saraikela kharsawan,,,,,,,,,,,,,,,,,,1.1,0.41,1.1,1.1,1.1,1.1
63,Madhya Pradesh,Chhatarpur,0.39,0.41,0.41,0.44,0.44,0.43,0.32,0.29,0.42,0.46,0.28,0.44,0.43,0.39,0.67,0.33,0.83,0.75,0.71,0.78,1.1,0.51,0.65
64,Jammu and Kashmir,Samba,,,,,,,,,1.1,,0.56,0.71,0.7,0.7,,,,,,,,,
65,Madhya Pradesh,Dhar,0.19,0.29,0.31,0.4,0.43,0.36,0.44,0.39,0.39,0.47,0.37,0.57,0.33,1,,,,,0.91,1.09,0.55,0.6,0.56
66,Nagaland,Mokokchung,0.58,0.7,1.09,1.02,0.4,0.32,0.6,0.79,0.79,0.69,0.8,0.8,0.8,,0.8,0.8,0.81,0.81,0.82,0.82,0.82,0.8,0.78
67,Rajasthan,Alwar,,,,,1,,,,,,1.08,,,,,,,,,,,,
68,Madhya Pradesh,Sagar,0.32,0.43,0.37,0.48,0.48,0.5,0.51,0.47,0.57,0.6,0.58,0.69,0.58,0.3,0.5,0.4,0.5,0.43,0.87,1.07,0.7,0.86,0.76
69,Nagaland,Wokha,0.45,0.85,1.04,0.56,0.35,0.33,0.62,0.64,0.77,0.69,0.8,0.8,0.8,,0.8,0.8,0.81,0.81,0.81,0.81,0.81,0.76,0.76
70,Assam,Goalpara,0.52,0.53,0.54,0.53,0.53,0.53,0.53,0.53,0.59,0.48,0.53,0.59,0.48,1.02,0.67,0.55,0.55,0.6,0.6,0.6,0.61,0.59,0.58
71,Madhya Pradesh,Satna,0.19,0.3,0.24,0.33,0.34,0.37,0.26,0.23,0.32,0.48,0.26,0.48,0.31,0.24,0.5,0.75,1,0.97,0.35,0.48,1.01,0.42,0.61
72,Madhya Pradesh,Rewa,0.25,0.24,0.24,0.25,0.25,0.22,0.22,0.2,0.31,0.32,0.25,0.32,0.28,0.34,0.43,0.5,0.6,0.36,0.56,1,0.68,0.59,0.67
73,Assam,Jorhat,,,,,,,,,,0.67,1,0.67,0.5,0.63,0.6,1,0.75,0.67,1,0.65,1,1,1
74,Bihar,Begusarai,,0.75,,0.78,0.89,0.79,0.8,,,0.85,1,1,,1,1,1,1,,,,,,1
75,Uttar Pradesh,Varanasi,0.43,0.33,0.21,0.5,0.67,0.43,,,1,0.33,1,0.44,0.5,,1,0.17,0.5,1,0.41,0.7,0.5,0.5,0.8
76,Punjab,Jalandhar,1,1,,,,,1,,1,,,,,,,,,,,,,,
77,Uttar Pradesh,Maharajganj,0.36,0.42,0.43,0.49,0.46,0.41,0.35,0.25,0.45,0.44,0.46,0.46,0.45,0.41,0.58,0.19,0.54,0.6,1,0.5,1,0.67,0.73
78,Madhya Pradesh,Barwani,0.19,0.01,0.01,0.5,,,,,,,,0.58,,,,,,0.7,,0.71,,,1
79,Punjab,Hoshiarpur,1,,,,,,,,,,,,,,,,,,,,,,
80,Uttar Pradesh,Azamgarh,,0.4,0.43,0.67,1,0.33,,,1,0.4,,1,,0.33,,,,0.6,0.62,,,,
81,Uttar Pradesh,Moradabad,0.1,,,1,1,,,0.29,,,,,,,,,,,0.63,,,,
82,Rajasthan,Tonk,0.26,0.75,0.6,0.63,0.38,0.38,0.57,1,0.26,0.33,0.5,0.53,0.5,0.58,0.24,0.75,0.98,0.83,1,0.83,1,1,1
83,Jammu and Kashmir,Poonch,,1,0.1,0.05,,,,,,,0.56,,,,,,,,,,,,
84,Maharashtra,Gadchiroli,0.25,1,0.2,0.13,0.06,0.19,0.17,0.31,0.14,0.33,0.21,0.29,0.35,,0.28,0.21,0.21,0.23,0.28,0.66,0.22,0.27,0.23
85,Uttar Pradesh,Deoria,0.1,0.1,0.44,1,0.43,,,0.5,,,,0.33,,,0.67,,,,1,,0.5,,
86,Madhya Pradesh,Damoh,0.29,0.4,0.28,0.47,0.5,0.5,0.47,0.44,0.67,0.71,0.6,0.98,0.67,0.36,1,0.4,0.5,0.8,0.87,0.96,0.89,0.85,0.86
87,Assam,Sivasagar,1,1,1,1,0.33,1,,1,,,,,1,1,1,1,,,,,,,
88,Rajasthan,Dholpur,,1,1,1,0.75,,,,,,1,,,,,,,,,,,,
89,Maharashtra,Wardha,0.33,0.25,0.33,0.5,1,1,1,1,,,0.28,,,,,,,,,,,0.32,0.33
90,Madhya Pradesh,Khargone,0.17,0.28,0.27,0.34,0.31,0.35,0.46,0.44,0.41,0.47,0.38,0.5,0.41,0.08,,,,0.4,,0.88,1,1,
91,Rajasthan,Jhunjhunu,,,,,,1,,,,,,,,,,,,,,,,,
92,Uttar Pradesh,Sambhal,,,,,,,,,,,,,,,,,,1,,1,1,1,0.5
93,Rajasthan,Dausa,1,1,0.69,0.75,,,1,1,,,,,,,,,,,,,,,
94,Uttarakhand,Dehradun,,0.5,0.28,,,,,,,,,,,,,,0.43,,1,,,,
95,Uttar Pradesh,Sitapur,0.36,0.41,0.44,0.5,0.45,0.41,0.35,0.25,,,,0.5,0.44,1,,,0.57,0.61,0.62,1,0.56,1,0.5
96,Rajasthan,Bikaner,,0.75,0.71,0.86,,1,,0.77,1,1,1,1,1,,,,,1,1,,0.75,,0.67
97,Jharkhand,Khunti,,,,,,,,,,,,,,,,,,0.4,0.4,0.4,1,1,1
98,Rajasthan,Sawai madhopur,0.32,0.74,0.73,0.65,0.67,1,0.83,0.78,,,1,,,,,1,1,0.57,,,0.3,,
99,Punjab,Rupnagar,1,,,,,,,,,,,,,,,,,,,,,,
100,Bihar,Lakhisarai,0.68,0.71,0.76,0.74,0.84,0.81,0.82,0.84,0.83,0.86,0.83,0.87,0.87,,0.86,0.92,0.78,0.85,,,,0.81,1
101,Uttar Pradesh,Pratapgarh,0.34,0.36,0.45,0.5,0.5,0.46,0.36,0.35,0.25,0.33,0.6,0.43,0.5,0.35,,,,0.89,0.73,1,0.33,,0.5
102,Punjab,Nawanshahr,1,1,,,,,,,,,,,,,,,,,,,,,
103,Maharashtra,Pune,0.5,0.5,1,0.25,0.5,1,0.5,1,,,,,,,,,,,,,,,
104,Rajasthan,Banswara,0.64,0.8,0.71,0.79,0.76,0.84,0.81,0.75,0.37,,0.35,0.38,0.45,1,,,1,,,,,,
105,Bihar,Saran,1,0.99,0.74,0.78,0.85,0.85,0.84,0.82,0.85,0.86,0.67,1,,,0.88,1,,,,,,,
106,Punjab,Gurdaspur,1,1,,,,,,,,,,,,,,,,,,,,,
107,Uttar Pradesh,Kheri,0.37,0.5,0.45,0.5,0.4,0.4,0.33,0.2,0.44,0.38,0.45,,,,0.58,,,1,0.62,,,,
108,Assam,Tinsukia,,,0.5,1,1,0.5,,,,,,,,,,0.4,,0.5,0.5,0.4,,,
109,Chhattisgarh,Narayanpur,,,,,,,,0.4,0.5,0.6,0.2,0.67,0.67,0.5,,,,,1,0.5,1,,0.5
110,Bihar,Rohtas,0.51,0.83,0.86,0.85,0.97,0.85,0.85,0.85,0.85,0.85,0.82,0.86,0.87,0.85,0.86,0.86,0.83,0.86,0.85,0.85,0.86,0.85,1
111,Madhya Pradesh,Umaria,0.19,0.29,0.24,0.27,0.34,0.34,0.34,0.27,0.33,0.4,0.26,0.4,0.39,0.51,0.8,1,0.57,0.61,0.71,0.78,0.65,0.6,0.6
112,Himachal Pradesh,Hamirpur,,1,,,,,,,,,,,,0.22,,,,,,,,,
113,Maharashtra,Satara,0.25,,,,,0.5,1,1,,,0.26,0.2,,,,,,,,,,,
114,Uttar Pradesh,Lucknow,0.36,0.41,0.44,0.5,0.46,0.36,0.36,0.3,0.45,0.46,0.45,0.5,0.33,,,,,,1,1,0.57,1,0.67
115,Jammu and Kashmir,Baramulla,,,0.05,0.8,,,1,,,0.24,0.44,,,,,,,,,,,,
116,Maharashtra,Nanded,0.25,0.2,0.25,0.25,0.5,0.25,0.25,0.33,1,,,,,,,0.1,0.38,0.4,0.42,,,,
117,Uttar Pradesh,Kaushambi,0.32,0.4,0.33,,0.5,,0.36,0.43,0.25,,0.5,0.5,0.6,0.37,1,0.29,,,,,0.5,,
118,Rajasthan,Sirohi,0.5,0.78,,0.8,,,,,,,1,,,,,,,,,,,,0.6
119,Odisha,Jajapur,0.33,0.3,0.32,0.29,0.48,,,,,,,,,,,,,,,1,,,
120,Rajasthan,Churu,0.5,,,0.82,0.75,,,,,,,,,,,,0.4,,1,0.75,0.75,,
121,Rajasthan,Jaisalmer,0.59,,,0.67,0.75,1,0.75,,,,,,,,,,,1,,,,,
122,Bihar,Gopalganj,0.99,1,0.74,0.79,0.85,0.85,0.86,0.83,0.85,0.84,0.8,0.87,0.87,,,,,,,,,,0.85
123,Madhya Pradesh,Bhind,0.26,0.58,0.39,0.59,0.59,0.56,0.48,0.36,0.56,0.62,0.42,0.65,,,,1,,0.54,,,,,
124,Uttar Pradesh,Aligarh,,,,,0.4,,,,,,,,,0.38,,,,,,1,0.56,,
125,Uttar Pradesh,Mainpuri,0.33,,,,,1,,,,,,,,,,,,,,,,,
126,Uttar Pradesh,Agra,1,0.1,0.5,1,,,,,,,,,,,,,,,,,,,
127,Maharashtra,Nagpur,0.25,0.34,0.24,0.42,0.29,0.33,0.18,0.38,0.33,0.09,0.42,0.54,0.38,0.4,1,0.2,,,,,0.38,0.5,0.62
128,Madhya Pradesh,Panna,0.31,0.42,0.41,0.45,0.5,0.34,0.43,0.43,0.61,0.65,0.43,0.64,0.52,0.52,1,0.13,,0.62,0.71,0.73,0.86,0.52,0.69
129,Madhya Pradesh,Burhanpur,,,,,,0.67,,,0.57,,,,,,,,,,,,1,,
130,Assam,Dibrugarh,0.5,0.5,0.5,0.5,1,0.38,0.5,0.5,0.25,0.33,0.38,0.38,0.38,,,,,,,,1,0.5,0.5
131,Madhya Pradesh,Jhabua,,,0.67,0.57,,,,,,,,,,,,,,0.75,,0.5,,,1
132,Uttar Pradesh,Sant ravidas nagar,0.38,0.33,0.33,,0.25,0.4,0.5,0.33,0.5,,0.5,,,0.5,,,,1,,,0.54,,
133,Madhya Pradesh,Niwari,,,,,,,,,,,,,,,,,,,,1,,,
134,Madhya Pradesh,Tikamgarh,0.42,0.47,0.36,0.45,0.38,0.39,0.35,0.27,0.46,0.48,0.23,0.55,0.36,0.3,,,,0.34,0.53,1,0.5,0.5,0.67
135,Andhra Pradesh,Anantapur,0.25,0.2,0.25,0.29,0.12,0.38,0.27,,0.36,,,,0.43,0.43,,1,,,,,,,
136,Bihar,Siwan,0.99,0.99,0.74,0.78,0.85,0.86,0.84,0.83,0.85,0.85,0.82,0.91,0.86,0.86,0.86,0.85,0.81,0.86,0.86,0.86,0.86,0.83,0.86
137,Bihar,Munger,0.68,0.7,0.76,0.74,0.84,0.82,0.82,0.82,0.82,0.85,0.82,0.87,0.87,0.85,0.86,0.92,0.78,0.85,0.85,0.83,0.84,0.81,0.98
138,Assam,Darrang,0.46,0.43,0.44,0.48,0.45,0.52,0.52,0.52,0.52,0.52,0.52,0.59,0.63,0.97,0.74,0.65,0.6,0.73,0.73,0.73,0.61,0.65,0.76
139,Uttar Pradesh,Banda,0.45,0.39,0.33,0.46,0.43,0.44,0.31,0.15,0.46,0.46,0.46,0.43,0.39,0.28,0.58,0.12,0.64,0.8,0.83,0.75,0.67,0.75,0.97
140,Madhya Pradesh,Betul,0.39,0.46,0.48,0.62,0.64,0.6,0.64,0.59,0.64,0.69,0.61,0.96,0.83,0.76,,,,0.62,0.73,0.66,0.73,0.88,
141,Bihar,Buxar,0.7,0.83,0.82,0.79,0.95,0.85,0.85,0.85,0.85,0.85,0.82,0.86,0.87,0.85,0.86,0.86,0.83,0.86,0.85,0.85,0.86,0.85,0.88
142,Bihar,Patna,0.7,0.83,0.59,0.52,0.95,0.85,0.85,0.85,0.85,0.85,0.82,0.86,0.87,0.85,0.86,0.86,0.83,0.86,0.84,0.84,0.85,0.86,0.86
143,Madhya Pradesh,Datia,0.58,0.67,0.47,0.75,0.58,0.71,0.59,0.48,0.76,0.74,0.47,0.95,0.67,,,,,,,,,,
144,Bihar,Bhojpur,0.7,0.83,0.82,0.79,0.95,0.85,0.85,0.85,0.85,0.85,0.82,0.87,0.87,0.85,0.86,0.86,0.83,0.86,0.85,0.85,0.85,0.83,0.89
145,Bihar,Nalanda,0.54,0.83,0.82,0.79,0.95,0.85,0.85,0.83,0.86,0.82,,0.8,,0.82,0.86,0.85,0.83,0.71,0.85,0.85,0.85,0.85,
146,Maharashtra,Beed,0.25,0.25,0.26,0.17,0.16,0.33,0.3,0.29,0.21,0.21,0.21,0.25,0.14,0.31,0.14,0.07,0.51,0.33,0.4,0.31,0.6,0.94,0.38
147,Maharashtra,Ahilyanagar,0.25,0.23,0.2,0.25,0.18,0.33,0.3,0.27,0.17,0.17,0.2,0.33,0.1,0.5,,,,0.34,,0.23,0.6,0.94,0.38
148,Maharashtra,Solapur,0.27,0.2,0.17,0.33,0.25,0.25,0.2,0.25,0.33,0.25,0.28,0.2,0.1,0.5,,0.1,0.67,0.35,,0.29,0.6,0.94,0.38
149,Bihar,Pashchim champaran,0.93,0.71,0.76,0.78,0.84,0.86,0.85,0.84,0.84,0.85,0.82,0.86,0.87,0.85,0.86,0.86,0.88,0.85,0.86,0.86,0.85,0.86,0.86
150,Bihar,Sheikhpura,0.68,0.71,0.76,0.74,0.84,0.82,0.82,0.82,0.82,0.85,0.82,0.87,0.87,0.85,0.86,0.92,0.77,0.86,,,,,
151,Bihar,Jamui,0.68,0.71,0.76,0.74,0.84,0.82,0.82,0.82,0.82,0.85,0.82,0.86,0.86,0.85,0.86,0.92,,,,,,,
152,Bihar,Kaimur (bhabua),0.83,0.83,0.83,0.79,0.91,0.85,0.85,0.85,0.85,0.85,0.82,0.87,0.87,0.85,0.86,0.86,0.83,0.86,0.85,0.85,0.85,0.85,0.85
153,Bihar,Khagaria,0.69,0.71,0.76,0.74,0.84,0.83,0.81,0.83,0.81,0.86,0.83,0.87,0.87,0.86,0.86,0.9,0.77,0.82,0.87,0.86,0.9,0.82,0.85
154,Jharkhand,Pakur,,,,,,,,,,,,,,,,,,0.85,0.85,0.85,0.85,0.9,0.85
155,Uttar Pradesh,Chitrakoot,0.33,0.4,0.33,0.46,0.43,0.45,0.31,0.15,0.46,0.46,0.46,0.43,0.39,0.3,0.58,0.12,0.6,0.57,0.9,0.7,0.57,0.64,0.66
156,Rajasthan,Chittorgarh,0.48,0.78,0.42,0.56,0.6,0.67,0.63,0.84,0.63,0.52,0.62,0.41,0.81,0.52,0.36,0.8,0.75,0.8,0.89,0.84,0.59,0.75,0.67
157,Assam,Nagaon,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.5,0.54,0.6,0.63,0.89,0.78,0.6,0.47,0.48,0.49,0.48,0.47
158,Bihar,Vaishali,0.82,0.71,0.76,0.79,0.84,0.86,0.85,0.83,0.83,0.84,0.81,0.88,0.87,,0.85,0.84,0.86,0.86,0.86,0.85,0.83,0.88,0.84
159,Bihar,Darbhanga,0.74,0.61,0.6,0.78,0.84,0.85,0.85,0.82,0.85,0.85,0.85,0.86,0.86,0.87,,0.86,0.88,0.84,0.84,0.88,0.86,0.85,0.86
160,Madhya Pradesh,Sidhi,0.23,0.26,0.26,0.32,0.33,0.27,0.26,0.23,0.3,0.32,0.21,0.46,0.39,0.32,0.2,0.44,0.38,0.45,0.39,0.56,0.88,0.41,0.58
161,Bihar,Purbi champaran,0.82,0.71,,0.78,0.84,0.86,0.85,0.84,0.84,0.85,0.82,0.87,0.86,0.85,0.86,0.86,0.88,0.84,0.87,0.87,0.86,0.86,0.87
162,Bihar,Muzaffarpur,0.46,0.71,0.76,0.78,0.84,0.85,0.85,0.84,0.84,,0.82,0.87,0.87,0.85,0.87,0.86,0.87,0.84,0.88,0.85,0.85,0.85,0.86
