Crop: Masoor,,,,,,,,,,,,,,,,,,,,,,,,,
S.No.,State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
73,Uttar Pradesh,Rampur,0.95,1.32,1.33,1.07,,,0.71,0.58,0.78,0.8,0.7,1.22,0.9,1.58,0.48,1.02,1.18,0.67,0.68,0.93,0.81,0.76,0.61
74,Uttar Pradesh,Bijnor,0.95,0.48,1.15,0.93,,,0.7,0.58,0.78,0.8,0.7,1.22,0.9,1.58,0.48,0.74,0.8,0.65,1.08,1.36,1.37,0.76,0.6
75,Uttar Pradesh,Sambhal,,,,,,,,,,,,,0.9,1.58,0.48,0.74,0.8,0.66,0.8,1.1,1.04,0.76,0.61
76,Uttar Pradesh,Amroha,0.95,0.99,1.15,0.93,,,0.71,0.58,0.78,0.8,0.7,1.22,0.9,1.57,0.49,0.75,0.8,0.67,0.79,1.1,1.04,0.76,0.61
77,Meghalaya,East garo hills,,,,,,,,,,0.5,0.53,0.56,,1.41,1.47,1.5,1.56,1.56,1.56,1.56,1.56,,0.49
78,Uttar Pradesh,Jaunpur,0.53,0.7,0.63,0.78,,,0.78,0.89,0.99,0.94,0.77,1.05,0.84,0.73,0.57,0.83,0.9,0.94,1.22,1.2,1.24,1.24,1.55
79,Uttar Pradesh,Varanasi,0.53,0.71,0.63,0.78,,,0.77,0.91,1,0.94,0.78,1.05,0.84,0.73,0.57,0.83,0.9,0.61,1.22,0.61,1.24,1.24,1.55
80,Madhya Pradesh,Ratlam,,,,,0.56,0.46,0.56,0.56,0.52,0.52,0.33,0.41,0.71,0.71,1,1,,0.88,0.68,0.52,0.81,1.55,1.55
81,Madhya Pradesh,Morena,,,,,0.52,0.55,0.49,0.39,0.55,0.52,0.33,0.36,0.73,0.74,0.67,,,1.55,0.63,0.84,1,,0.61
82,Bihar,Jehanabad,1,0.85,1.2,0.88,0.55,0.79,1,0.9,0.78,0.97,0.91,1.05,1.36,1.53,1,0.87,0.75,1.3,1.11,0.57,1.12,1.3,1.2
83,Bihar,Begusarai,1.06,0.62,0.49,0.84,0.86,0.63,0.8,1.04,0.78,0.63,0.84,1.52,1.42,1.52,0.57,0.77,0.81,1,1.04,0.87,0.91,0.92,1.15
84,Bihar,Jamui,1,0.62,0.78,0.93,0.49,1.01,0.42,0.63,0.52,0.98,0.79,1,1.34,1.52,0.91,1.13,0.62,0.62,0.68,0.55,0.69,0.57,0.67
85,Bihar,Khagaria,0.77,0.45,0.51,0.75,0.6,0.82,0.83,1.03,0.86,0.92,0.94,0.97,1.17,1.52,0.91,0.78,0.93,1.04,0.91,0.79,0.81,0.97,0.98
86,Nagaland,Kohima,,,,0.58,0.49,1.51,1.2,,0.71,0.71,0.78,0.78,0.83,0.83,0.83,0.83,0.82,0.83,0.83,0.82,0.82,,
87,Bihar,Sheikhpura,1.17,0.54,0.67,1.01,0.49,0.91,1.06,0.86,0.99,1.28,0.77,0.89,0.93,1.05,1.19,1.5,1.22,1.45,1.04,0.47,0.84,0.6,0.74
88,Madhya Pradesh,Damoh,,,,,0.53,0.54,0.46,0.48,0.68,0.68,0.48,0.55,0.76,0.37,0.62,1,1,1.13,0.76,0.74,1.27,1.5,1.47
89,Madhya Pradesh,Sheopur,,,,,0.67,0.43,0.34,0.4,0.38,0.37,0.5,0.28,1.02,1.28,,,,0.95,1.5,1.4,1,1,1.41
90,Madhya Pradesh,Shahdol,,,,,0.37,0.39,0.39,0.43,0.41,0.39,0.3,0.3,0.73,0.96,0.83,1.5,0.5,0.74,0.65,0.75,0.87,0.89,0.89
91,Rajasthan,Ganganagar,0.91,0.93,1,1.24,1,0.91,0.93,0.75,0.86,0.91,0.83,1,1,1,,0.88,1,1,1,,1.5,1,1
92,Himachal Pradesh,Kinnaur,1.4,1.5,1,,,,1,,,,,,,,,,,,,,1,,
93,West Bengal,Howrah,0.89,1.5,0.83,0.77,0.67,0.86,0.71,,0.75,1,1,0.5,,0.85,0.76,0.73,0.83,1.11,1.2,0.73,0.69,0.94,0.82
94,Haryana,Karnal,0.84,1,1.02,1.1,1.11,0.86,0.99,0.88,0.85,1.11,1.2,1.14,1.1,1.5,1.5,1,1,1,0.51,1,1,1,
95,Madhya Pradesh,Shajapur,,,,,0.43,0.34,0.44,0.3,0.3,0.44,0.21,0.27,0.42,0.54,0.57,0.78,1.06,1.12,0.47,0.51,1.12,1.5,1.42
96,Chandigarh,Chandigarh,1.5,1.25,,,,,,,,,,,,,,,,,,,,,
97,Rajasthan,Dholpur,0.54,0.67,0.88,1.24,0.99,0.89,0.92,,0.89,0.9,0.87,1.13,1.1,0.86,0.82,0.87,1,1.08,,1.5,1.38,,1
98,Madhya Pradesh,Bhind,,,,,0.51,0.53,0.42,0.33,0.56,0.53,0.36,0.32,0.68,0.73,0.67,1,1.17,1.4,0.65,0.49,1.29,1.5,1.49
99,Rajasthan,Alwar,0.9,0.54,1,1.23,0.99,0.91,0.95,0.71,0.87,0.9,0.87,1.13,1.09,0.85,0.81,0.86,1,1.5,1,1.38,1.4,1,
100,Arunachal Pradesh,Leparada,,,,,,,,,,,,,,,,,,,,1.5,,1.38,1.22
101,Uttar Pradesh,Mau,0.86,1.11,0.86,1.27,,,0.93,1.16,1.18,1.06,1.1,1.31,1.33,1.16,0.92,1.17,1.37,1.26,1.48,1.19,1.42,1.35,1.46
102,Uttar Pradesh,Azamgarh,0.87,1.11,0.86,1.27,,,0.92,1.16,1.18,1.05,1.1,1.31,1.33,1.16,0.93,1.18,1.37,1.25,1.48,1.19,1.41,1.35,1.46
103,Uttar Pradesh,Ballia,0.87,1.11,0.86,1.27,,,0.92,1.16,1.18,1.06,1.1,1.31,1.33,1.16,0.92,1.17,1.37,1.26,1.48,1.19,1.42,1.35,1.46
104,Mizoram,Aizawl,0.8,1.47,,,,,,,,,,,,,,,,,,,,,
105,Bihar,Gopalganj,0.69,1.08,0.75,0.93,0.71,0.74,0.72,0.8,0.81,0.89,0.94,1.02,1.15,1.27,1.46,0.63,0.56,1.04,1.2,0.93,0.97,1.21,0.65
106,Bihar,Saran,0.62,1.08,0.75,0.93,0.71,0.74,0.73,0.77,0.81,0.89,0.94,1.02,1.15,1.27,1.46,0.62,0.57,1.04,1.19,0.93,0.95,1.23,1
107,Bihar,Siwan,0.78,1.08,0.75,0.93,0.71,0.74,0.73,0.8,0.81,0.89,0.94,1.02,1.15,1.27,1.45,0.63,0.57,1.04,1.19,0.93,0.96,1.21,1.21
108,Madhya Pradesh,Singrauli,,,,,,,,,0.44,0.59,0.34,0.41,1.45,0.76,0.71,1.2,0.6,0.8,1.11,1.21,1.22,1.19,1.19
109,Uttar Pradesh,Shahjahanpur,0.88,0.85,0.84,0.86,,,0.95,0.99,0.85,0.84,0.75,0.84,0.97,0.85,0.94,0.77,1.12,1,1.45,1.04,1.19,1.3,1.12
110,Bihar,Purbi champaran,1.06,0.85,0.56,0.86,0.64,0.6,0.57,0.78,0.93,0.8,1.16,0.85,0.98,1.2,0.29,0.58,0.72,1.39,1.21,0.91,1.45,1.12,0.96
111,Bihar,Bhojpur,1.09,1.09,0.98,0.99,0.87,0.74,0.61,0.89,0.91,1.44,1.26,1.14,1.32,1.07,0.82,0.79,1.28,0.96,1,0.57,0.97,1.15,0.71
112,Bihar,Supaul,0.56,0.52,0.42,0.38,0.48,0.5,0.61,0.6,0.63,0.24,0.42,0.76,0.6,1.43,0.85,0.74,0.9,0.13,0.5,0.76,0.9,0.66,0.67
113,Madhya Pradesh,Narsinghpur,,,,,0.61,0.64,0.64,0.44,0.49,0.6,0.33,0.42,0.85,0.54,0.7,1,1.29,1.43,0.68,0.77,0.91,1.26,1.25
114,Bihar,Nalanda,1.09,0.33,0.87,0.83,0.5,0.68,0.72,0.8,0.91,0.91,1.1,0.6,1.28,1.23,1.01,1.26,0.92,1.2,1.08,0.54,1.12,0.95,1.43
115,Rajasthan,Bharatpur,1.1,1.43,1.1,1.41,1.04,1.14,1.09,0.71,1.26,0.86,1.3,1.26,1.4,1.09,0.73,0.5,1,1.07,1.16,1.38,1.35,1.33,1.38
116,Madhya Pradesh,Rajgarh,,,,,0.4,0.38,0.52,0.43,0.43,0.54,0.29,0.44,0.63,1.16,0.78,1.2,1.32,1.2,0.8,1.01,1.42,1.2,1.16
117,Tamil Nadu,Dindigul,,,,,,,,,,,,,,,1.42,0.96,,,,,,,
118,Madhya Pradesh,Ashoknagar,,,,,0.68,0.68,0.75,0.72,0.73,0.79,0.52,0.68,1.1,1.33,0.75,1.42,1.06,1.07,0.96,1.06,1.1,1.27,1.26
119,Rajasthan,Ajmer,,1,,1,1,1,0.86,0.67,0.86,1,0.88,1.14,1,0.89,0.82,0.86,1,1.09,1.13,1.42,1.33,1.33,
120,Bihar,Darbhanga,0.65,0.68,0.61,0.87,0.75,0.67,0.74,0.71,0.64,0.6,0.77,0.74,1.25,0.85,1.12,1.41,0.82,0.82,0.69,0.58,0.72,0.85,0.79
121,Madhya Pradesh,Vidisha,,,,,0.62,0.63,0.65,0.51,0.59,0.64,0.44,0.44,0.67,0.53,0.68,1.41,1.38,1.27,0.75,0.63,1.21,1.35,1.22
122,West Bengal,Purba bardhaman,1.4,0.59,1.07,0.67,0.83,0.94,0.3,0.47,0.57,0.72,1.07,0.77,0.97,0.92,0.81,0.5,0.75,1.15,0.98,0.89,0.96,0.9,0.93
123,Bihar,Gaya,0.93,0.88,0.73,0.76,0.66,0.62,0.72,0.74,1.18,0.69,1.17,1.13,1.22,0.75,0.76,1.4,0.99,0.27,1,0.63,0.71,0.82,0.93
124,Jharkhand,Bokaro,,,,,,,,,,,,,,,,,,0.64,0.27,1.3,1.4,1.2,1.4
125,Jharkhand,Simdega,,,,,,,0.35,,,1,,,,1,0.67,0.75,,1.4,1.4,1.1,1.15,1.1,1.1
126,Nagaland,Dimapur,,,,0.48,0.38,1.4,1.14,,0.63,0.71,0.75,0.76,0.83,0.81,0.83,0.92,0.81,0.82,0.82,0.8,0.8,0.89,0.83
127,Rajasthan,Banswara,1,0.94,1,1.26,1,0.9,0.92,0.7,0.8,0.91,1,,1,1,,,,,1.17,1.33,1.4,,
128,Tamil Nadu,Madurai,,,,,,,,,,,,,,,0.9,1.4,,,,,,,
129,Uttar Pradesh,Jhansi,0.33,0.83,0.8,0.91,,,0.5,0.43,1.12,0.88,0.68,0.84,0.79,0.26,0.3,0.52,0.92,0.83,1.2,1.4,0.86,1,1.15
130,Rajasthan,Sikar,,,,,,,,,,,0.83,1.17,,1,,1,1,1.17,1.25,1.33,1.38,1.36,1.37
131,Madhya Pradesh,Panna,,,,,0.51,0.48,0.46,0.48,0.63,0.63,0.32,0.45,0.75,0.69,0.81,1.38,0.91,1.01,1.36,1.04,1.01,1.12,1.12
132,Rajasthan,Bundi,1,1,0.75,1.12,0.89,0.82,0.81,0.64,0.77,0.97,0.87,1.36,1.13,1.01,0.67,1.02,0.91,0.89,1.05,1.14,1.37,1.25,1.38
133,Rajasthan,Nagaur,1,,,,,,,,,,,,,,0.82,0.86,1,1.07,1.16,1.38,1.35,1.33,1.37
134,Rajasthan,Bhilwara,1.12,1.16,1.08,0.98,0.88,0.62,0.79,0.71,0.8,0.61,0.93,0.89,1.04,0.89,0.57,0.75,1.01,0.9,1.12,1.38,1.35,1.24,1.17
135,Rajasthan,Chittorgarh,0.96,0.72,0.67,0.72,0.68,0.86,0.9,0.79,1.1,0.69,0.85,1.17,1.35,0.65,1.02,1.19,0.89,0.97,1.16,1.38,1.35,1.32,1.38
136,Rajasthan,Jhunjhunu,,,,,,,,,,,1,,1,,,1,1,1.09,1.17,1.38,1.35,1.33,1.38
137,Rajasthan,Baran,0.99,1.23,1.34,1.24,1,0.9,0.93,0.7,0.88,0.9,0.88,1.13,1.14,0.75,0.84,0.86,1,1.07,1.16,1.35,1.36,1.34,1.37
138,Bihar,Samastipur,0.9,0.69,0.78,0.6,0.5,0.69,0.8,0.91,0.86,0.93,1.11,1.37,1.36,0.86,0.64,0.65,1.13,0.97,0.98,1.1,0.89,0.91,1.05
139,Madhya Pradesh,Satna,,,,,0.48,0.49,0.35,0.3,0.44,0.53,0.25,0.27,0.33,0.31,0.62,0.96,1.09,1.15,0.36,0.39,1.13,1.37,1.33
140,West Bengal,Medinipur east,1.36,0.4,0.67,,,0.59,,,,,,,,1.12,1.25,0.72,1,0.87,0.84,0.78,1.36,0.84,1.35
141,Uttar Pradesh,Jalaun,0.5,1.19,1.08,1.16,,,0.66,0.62,1.16,0.89,0.81,1.19,1.22,0.76,0.46,0.64,1.34,1.3,1.36,1.35,1.24,1.25,1.23
142,Madhya Pradesh,Bhopal,,,,,0.48,0.5,0.48,0.51,0.49,0.53,0.3,1.03,1.17,1.24,0.6,1.25,1.33,1.25,0.82,0.99,1.35,1.26,1.26
143,Uttar Pradesh,Fatehpur,0.46,0.67,1,1.01,,,0.67,0.82,0.8,0.76,0.62,0.73,0.87,0.53,0.16,0.49,0.85,0.72,0.92,0.86,1.34,0.77,0.83
144,Rajasthan,Pratapgarh,,,,,,,,,0.84,0.85,0.74,1,1.14,0.89,1.18,0.82,1.29,1.08,1.25,1.34,1.24,1.22,1.34
145,Bihar,Sheohar,0.91,0.62,0.56,0.87,0.67,0.38,0.76,0.67,0.35,0.06,0.94,1.27,0.79,0.85,0.18,0.46,0.65,0.14,0.9,1.04,0.89,0.8,1.34
146,Rajasthan,Jodhpur,,,,,,,,,,,,,,,,,,1,,,1.34,,
147,Haryana,Jhajjar,,,,,,,,,1.33,,,,,,,,,,,,,,
148,Uttar Pradesh,Etawah,0.75,0.75,0.75,0.83,,,1.33,0.6,1,0.8,1,0.86,,0.69,0.33,1,0.8,,1,0.83,1,,
149,Tamil Nadu,Kanniyakumari,,,,,,,,,,,,,,,1.33,,,,,,,,
150,Madhya Pradesh,Datia,,,,,0.5,0.57,0.46,0.35,0.66,0.57,0.32,0.35,0.77,0.85,0.5,1.33,1,1.23,0.87,0.87,1.05,0.81,0.61
151,Madhya Pradesh,Rewa,,,,,0.36,0.34,0.3,0.3,0.38,0.38,0.12,0.21,0.29,0.44,0.7,1.08,1,1.09,0.58,0.87,0.61,1.33,1.33
