Crop: Niger seed,,,,,,,,,,,,,,,,,,,,,,,,,
S.No.,State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
27,Maharashtra,Chhatrapati Sambhajinagar,0.14,0.25,0.25,0.25,0.25,0.25,0.25,0.5,1,,,0.2,0.2,,,0.05,0.16,,,,0.04,0.12,
28,Assam,Golaghat,0.45,0.45,0.45,0.38,0.5,0.45,0.44,0.57,0.75,0.47,0.5,1,1,,,,,,,,,,0.4
29,Assam,Dhemaji,1,0.52,0.52,0.52,0.51,0.52,0.52,0.52,0.47,0.52,0.5,0.53,1,0.5,0.5,0.5,0.5,0.5,0.5,0.4,0.5,0.5,0.33
30,Jharkhand,Palamu,,,,,,,,,,,,,,,,,,0.6,0.43,0.5,0.46,1,
31,Karnataka,Yadgir,,,,,,,,,,,0.3,0.2,0.23,0.2,0.29,0.22,,,,0.24,1,,
32,Chhattisgarh,Dhamtari,,0.33,,0.33,,,,,,,0.18,0.17,,,,,,1,0.29,,,,
33,Assam,Darrang,0.5,0.5,0.5,0.52,0.51,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.52,0.95,0.95,0.5,0.62,0.62,0.62,0.62,0.55,0.59,0.72
34,Assam,Goalpara,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.52,0.93,0.92,0.58,0.57,0.7,0.7,0.7,0.7,0.71,0.61
35,Madhya Pradesh,Jabalpur,0.13,0.25,0.17,0.28,0.32,0.29,0.18,0.18,0.22,0.23,0.26,0.19,0.28,0.34,0.33,0.25,0.5,,0.31,0.31,0.87,0.42,
36,West Bengal,Coochbehar,0.6,0.6,0.6,0.7,0.71,0.75,0.75,0.73,0.74,0.76,0.79,0.8,0.85,0.85,0.83,0.84,0.84,0.65,0.59,0.59,0.59,0.59,0.59
37,West Bengal,Maldah,0.28,0.28,0.27,0.27,0.25,0.25,,,,,,,,,,,0.83,0.8,,,,,
38,Assam,Hojai,,,,,,,,,,,,,,,,,,,,,0.8,0.81,0.81
39,West Bengal,Dinajpur uttar,0.38,0.38,0.31,0.44,0.38,0.43,0.41,0.4,0.39,0.4,0.4,0.4,0.45,0.4,0.42,0.45,0.45,0.79,0.51,0.8,,,
40,Assam,Barpeta,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.53,0.51,0.51,0.77,0.44,0.56,0.55,0.56,0.56,0.6,0.58
41,Assam,Kamrup,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.51,0.54,0.54,0.52,0.52,0.52,0.52,0.52,0.52,0.54,0.77
42,West Bengal,Bankura,0.23,0.35,0.25,0.28,0.25,0.32,0.3,0.4,0.75,0.5,,,,,,,,,,,,,
43,Assam,Baksa,,,,,,0.52,0.52,0.52,0.52,0.52,0.52,0.53,0.54,0.55,0.58,0.4,0.75,0.41,0.58,0.45,0.45,0.45,0.45
44,Assam,Kokrajhar,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.51,0.51,0.53,0.54,0.54,0.54,0.53,0.53,0.53,0.53,0.53,0.53,0.74
45,Andhra Pradesh,Vizianagaram,0.49,0.39,0.5,0.39,0.74,0.7,0.6,,0.54,0.45,0.56,0.35,0.56,0.43,0.5,0.5,0.5,0.57,,,,,
46,Madhya Pradesh,Shahdol,0.23,0.28,0.26,0.28,0.24,0.31,0.3,0.29,0.3,0.33,0.33,0.22,0.49,0.73,0.5,0.59,0.59,0.61,0.46,0.6,0.67,,0.37
47,Assam,South salmara mancachar,,,,,,,,,,,,,,,,,,,,,0.7,0.72,0.64
48,Assam,Udalguri,,,,,,0.51,0.52,0.52,0.51,0.52,0.52,0.52,0.53,0.55,0.55,0.41,0.61,0.65,0.54,0.71,0.7,0.71,0.55
49,Andhra Pradesh,Visakhapatanam,0.32,0.42,0.38,0.39,0.38,0.38,0.36,,0.44,0.34,0.38,0.37,0.7,0.51,0.32,0.39,0.39,0.41,0.32,0.33,0.45,0.36,
50,Assam,Chirang,,,,,,0.54,0.5,0.5,0.5,0.51,0.52,0.51,0.53,0.66,0.65,0.64,0.61,0.68,0.55,0.63,0.63,0.58,0.42
51,Madhya Pradesh,Singrauli,,,,,,,,,0.43,0.55,0.42,0.32,0.59,0.67,0.5,,,0.43,0.44,0.56,0.48,,
52,Madhya Pradesh,Guna,0.2,0.2,0.09,0.21,0.21,,0.2,0.21,0.2,0.14,0.25,,,,,,,,0.4,0.45,,0.67,
53,Madhya Pradesh,Jhabua,,,,,,,,,,,,,,,,0.67,0.33,,,,,,
54,Assam,Sonitpur,0.58,0.55,0.55,0.56,0.55,0.6,0.58,0.55,0.58,0.58,0.57,0.58,0.58,0.59,0.61,0.56,0.57,0.52,0.55,0.57,0.57,0.67,0.57
55,Jharkhand,Saraikela kharsawan,,,,,,,,,,,,,,,,,,0.5,0.65,0.65,0.64,0.65,
56,West Bengal,Alipurduar,,,,,,,,,,,,,,,,,0.65,0.61,0.5,0.55,0.56,0.57,0.58
57,Jharkhand,East singhbum,,,,,,,,,,,,,,,,,,0.65,0.58,0.58,0.57,0.59,
58,West Bengal,Jalpaiguri,0.63,0.5,0.58,0.59,0.61,0.6,0.59,0.61,0.6,0.61,0.62,0.56,0.6,0.57,0.58,0.58,0.6,0.6,0.56,0.59,0.6,0.58,0.59
59,Jharkhand,Chatra,,,,,,,,,,,,,,,,,,0.59,0.59,0.61,0.63,0.62,
60,Assam,Dhubri,0.52,0.52,0.53,0.52,0.53,0.53,0.52,0.53,0.52,0.53,0.53,0.53,0.55,0.55,0.55,0.52,0.6,0.6,0.62,0.62,0.61,0.61,0.61
61,Odisha,Malkangiri,0.6,0.12,0.25,0.19,0.29,,,,,,,0.06,,,,,0.15,0.18,0.19,0.3,0.29,0.25,0.62
62,Assam,Biswanath,,,,,,,,,,,,,,,,,,,,,0.58,0.62,0.54
63,Assam,Bongaigaon,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.53,0.52,0.61,0.38,0.38,0.35,0.35,0.56,0.44,0.36
64,Jharkhand,Dumka,,,,,,,,,,,,,,,,,,0.59,0.6,,0.45,,
65,Madhya Pradesh,Sagar,0.19,0.17,0.13,0.21,0.19,0.2,0.18,0.2,0.17,0.25,0.22,0.13,0.42,0.22,,,,,0.57,0.6,,,
66,Assam,Majuli,,,,,,,,,,,,,,,,,,,,,0.6,0.6,0.6
67,Jharkhand,Godda,,,,,,,,,,,,,,,,,,,0.6,,,,
68,Assam,Karbi anglong,0.52,0.58,0.51,0.53,0.52,0.5,0.5,0.5,0.5,0.5,0.51,0.52,0.52,0.5,0.5,0.52,0.5,0.51,0.52,0.52,0.51,0.52,0.5
69,Madhya Pradesh,Sidhi,0.4,0.42,0.39,0.42,0.42,0.41,0.41,0.42,0.43,0.44,0.41,0.27,0.31,0.39,,,,0.57,,,0.5,,
70,Assam,Dibrugarh,,,,,,,0.56,,,,0.5,,,,,,,,,0.5,0.5,,0.5
71,Madhya Pradesh,Anuppur,,,,0.28,0.29,0.3,0.28,0.24,0.28,0.19,0.15,0.19,0.55,0.44,0.4,0.5,0.38,0.46,0.33,0.39,0.44,0.49,
72,Assam,Kamrup metro,,,,,,0.53,0.52,0.51,0.5,0.52,0.5,0.52,0.52,0.55,0.54,0.52,0.5,0.5,0.53,0.53,0.5,0.53,0.47
73,Assam,Nalbari,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.53,0.53,0.55,0.55,0.54,0.4,0.49,0.4,0.4,0.39,0.38,0.38
74,Jharkhand,Gumla,,,,,,,,,,,,,,,,,,0.55,0.49,0.49,0.49,0.11,0.1
75,Jharkhand,Ramgarh,,,,,,,,,,,,,,,,,,0.5,,0.51,0.5,0.5,0.55
76,Odisha,Anugul,0.47,0.36,0.51,0.54,0.11,,,,,,,,,,,,,,,,,,
77,Assam,Marigaon,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.51,0.51,0.52,0.52,0.46,0.46,0.47,0.5,0.42,0.43,0.42,0.54
78,Nagaland,Mokokchung,0.53,,,,,,,,,,,,,,,,,,,,,,
79,West Bengal,Medinipur west,0.2,0.29,0.29,0.35,0.4,0.45,0.4,,0.45,0.45,0.52,0.49,0.49,0.44,0.48,0.52,0.53,,,,,,
80,Assam,Tinsukia,0.4,0.5,0.33,0.33,0.33,0.33,0.48,0.47,0.46,0.49,0.5,0.53,0.53,0.53,0.5,0.48,0.5,0.5,0.5,0.53,0.5,0.33,0.44
81,Assam,Cachar,0.4,0.42,0.42,0.42,0.52,0.5,0.47,0.44,0.47,0.5,0.44,0.5,0.44,0.53,0.53,0.47,0.44,0.5,0.5,0.47,0.5,0.48,0.29
82,Assam,West karbi anglong,,,,,,,,,,,,,,,,,,,,,0.4,0.5,0.53
83,Jharkhand,Bokaro,,,,,,,,,,,,,,,,,,0.52,0.52,,0.53,0.42,
84,Karnataka,Mysore,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.52,0.34,0.41,0.37,0.37,0.37,0.37,0.26,0.26,0.2,0.22,0.21,0.25,0.25,0.25,0.25
85,Jharkhand,Garhwa,,,,,,,,,,,,,,,,,,,0.52,,,,
86,Madhya Pradesh,Seoni,0.14,0.22,0.16,0.22,0.21,0.18,0.22,0.22,0.22,0.22,0.22,0.15,0.11,0.22,0.25,,,0.35,0.48,0.22,0.51,,0.33
87,Jharkhand,Hazaribagh,,,,,,,,,,,,,,,,,,0.5,,0.5,0.5,0.45,0.42
88,Odisha,Gajapati,0.5,0.49,0.5,0.49,0.48,,,,,,,0.07,,,,,0.2,0.25,0.18,0.22,0.18,0.2,0.18
89,Madhya Pradesh,Damoh,,0.17,0.01,,,0.1,,0.15,0.25,0.33,,,,,,,,,0.5,,,,
90,Maharashtra,Jalna,0.22,0.2,0.27,0.17,0.18,0.2,0.18,0.18,0.5,0.25,0.5,0.2,0.2,,,0.05,0.17,0.1,,0.1,0.04,0.12,0.25
91,Odisha,Jharsuguda,0.5,,,,,,,,,,,,,,,,,,,,,,
92,Madhya Pradesh,Barwani,,,,,,,,,,,,,,,0.5,,,0.23,0.25,,,,
93,Odisha,Sambalpur,0.5,0.47,0.5,0.45,0.47,,,,,,,,,,,,,,,,,,
94,Madhya Pradesh,Ratlam,0.29,0.01,0.5,0.5,,,,,,0.5,,,,,,,,,,,,,
95,Madhya Pradesh,Harda,0.25,0.5,0.5,0.5,0.5,0.22,,,0.23,0.2,,,,,,,,,,,0.43,,
96,Andhra Pradesh,Eluru,,,,,,,,,,,,,,,,,,,,,,,0.5
97,Andhra Pradesh,Prakasam,,,0.38,0.4,0.39,,,,,,,,,,,,,,0.25,,0.47,,0.5
98,Madhya Pradesh,Raisen,0.49,0.4,0.38,0.42,0.5,0.42,0.44,0.45,0.45,0.44,0.4,,0.33,,,,,,0.3,0.27,,,
99,Odisha,Bargarh,,0.5,,,,,,,,,,,,,,,,,,,,,
100,Madhya Pradesh,Khargone,,,,,,,,,,,,,,,0.5,0.12,0.5,0.26,,,,,
101,Odisha,Ganjam,0.49,0.5,0.41,0.5,0.4,,,,,,,,,,,,,,,,,,
102,West Bengal,Dinajpur dakshin,0.5,0.47,,,,,,,,,,,,,,,,,,,,,
103,Jharkhand,Deoghar,,,,,,,,,,,,,,,,,,0.5,,,,,
104,Madhya Pradesh,Narsinghpur,0.4,0.41,0.42,0.42,0.42,0.42,0.42,0.42,0.43,0.42,0.42,0.37,0.42,0.31,,,,,0.5,,0.43,,
105,Madhya Pradesh,Umaria,0.23,0.26,0.25,0.26,0.26,0.28,0.26,0.22,0.26,0.29,0.29,0.2,0.34,0.35,0.5,0.23,0.38,0.36,0.48,0.39,0.44,,0.37
106,Karnataka,Mandya,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.38,0.34,0.44,0.49,0.27,0.27,0.33,0.2,0.3,0.23,0.17,0.13,0.26,0.29,0.25,0.25
107,Odisha,Kalahandi,0.31,0.38,0.34,0.4,0.48,,,,,,,0.14,,,,,0.37,0.29,0.23,0.31,0.36,0.29,0.31
108,Jharkhand,West singhbhum,,,,,,,,,,,,,,,,,,0.47,0.47,0.48,0.47,0.47,0.48
109,Odisha,Deogarh,0.47,0.44,0.45,0.39,0.4,,,,,,,0.1,,,,,,,,,,,
110,Karnataka,Hassan,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.38,0.47,0.46,0.28,0.18,0.18,0.14,0.31,0.28,0.19,0.29,0.26,0.25,0.25,0.27,
111,Madhya Pradesh,Satna,,0.01,0.01,,,0.25,0.18,0.14,0.19,0.18,,,,,,,,0.46,0.22,,,,
112,Madhya Pradesh,Chhindwara,0.14,0.22,0.11,0.19,0.21,0.18,0.22,0.25,0.21,0.23,0.23,0.24,0.32,0.46,0.43,0.33,0.25,0.3,0.17,0.35,0.3,0.3,
113,Maharashtra,Thane,0.21,0.35,0.3,0.4,0.4,0.29,0.25,0.29,0.28,0.2,0.13,0.3,0.35,0.35,,0.1,0.23,,,,0.11,0.17,0.46
114,Maharashtra,Satara,0.28,0.17,0.28,0.29,0.32,0.29,0.26,0.25,0.27,0.19,0.38,0.33,0.36,0.33,0.3,0.3,0.17,0.15,0.18,0.37,0.42,0.17,0.46
115,Maharashtra,Palghar,,,,,,,,,,,,,,,0.11,0.15,0.24,0.24,,,0.11,0.17,0.46
116,Maharashtra,Kolhapur,0.28,0.18,0.26,0.31,0.3,0.29,0.27,0.27,0.27,0.25,0.38,0.33,0.4,0.32,0.33,0.3,0.17,0.15,,0.4,0.42,0.17,0.46
117,Maharashtra,Ahilyanagar,0.26,0.18,0.27,0.29,0.32,0.3,0.26,0.28,0.29,0.26,0.37,0.37,0.35,0.35,0.27,0.25,0.17,0.15,0.18,0.15,0.42,0.17,0.46
118,Maharashtra,Pune,0.29,0.19,0.24,0.3,0.32,0.33,0.27,0.29,0.28,0.27,0.35,0.35,0.35,0.27,0.26,0.25,0.17,0.16,0.18,0.14,0.42,0.17,0.46
119,Jharkhand,Khunti,,,,,,,,,,,,,,,,,,,0.35,,0.45,0.45,0.45
120,Madhya Pradesh,Mandla,0.1,0.2,0.18,0.22,0.22,0.2,0.2,0.2,0.2,0.18,0.2,0.14,0.21,0.36,0.4,0.25,0.43,0.45,0.36,0.34,0.37,0.34,0.39
121,Jharkhand,Ranchi,,,,,,,,,,,,,,,,,,0.45,0.4,,,,
122,Telangana,Rangareddi,0.32,0.42,0.39,0.39,0.39,0.39,0.37,,0.44,,0.4,0.4,,,,,,,,,,,
123,Jharkhand,Giridih,,,,,,,,,,,,,,,,,,0.4,0.41,0.43,0.43,0.44,0.43
124,Andhra Pradesh,East godavari,0.34,0.25,0.25,0.29,0.27,0.39,0.36,,0.43,0.34,,,,,,,,,,,,,
125,Madhya Pradesh,Dindori,0.12,0.18,0.13,0.21,0.22,0.18,0.18,0.18,0.19,0.18,0.18,0.12,0.3,0.34,0.43,0.22,0.32,,0.3,0.29,0.18,0.35,0.25
126,Jharkhand,Latehar,,,,,,,,,,,,,,,,,,0.42,,,,,
127,Telangana,Medak,,0.42,0.38,0.39,0.38,,,,,,,,,,,,,,,,,,
128,Karnataka,Chamarajanagar,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.31,0.42,0.42,0.37,0.27,0.27,0.22,0.27,0.26,,0.22,0.18,0.25,0.25,0.25,0.33
129,Karnataka,Gadag,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.3,0.34,0.42,0.41,0.4,0.39,0.22,0.26,0.26,0.19,0.18,0.25,0.25,0.23,0.2,0.23
130,Jharkhand,Pakur,,,,,,,,,,,,,,,,,,0.23,0.41,0.33,,0.4,
131,West Bengal,Purulia,0.33,0.33,0.35,0.33,0.33,0.35,0.32,0.34,0.32,0.34,0.36,0.37,0.35,,0.36,0.38,0.37,0.34,0.39,0.39,0.4,0.41,0.41
132,West Bengal,Jhargram,,,,,,,,,,,,,,,,,,,0.41,,,,
133,Karnataka,Dharwad,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.38,0.41,0.24,0.3,0.27,0.24,0.22,0.26,0.24,0.19,0.22,,0.24,0.25,0.25,0.23
134,Maharashtra,Nashik,0.19,0.35,0.29,0.4,0.4,0.26,0.24,0.28,0.3,0.22,0.15,0.32,0.33,0.35,0.13,0.17,0.24,0.24,0.14,0.15,0.11,0.15,0.32
135,Andhra Pradesh,Guntur,,,,,,,,,,,,,,,,,,,,,0.4,,
136,Maharashtra,Ratnagiri,0.17,0.35,0.3,0.4,0.38,0.29,0.22,0.26,0.3,0.2,0.14,0.32,0.32,0.36,,0.17,,,,,0.11,0.17,
137,Madhya Pradesh,Tikamgarh,,,,,,,,,,,,,,,,,,,0.34,0.4,,,
138,Madhya Pradesh,Rajgarh,0.4,,,,,,,,,,,,,,,,,,0.33,0.33,,,
139,Odisha,Koraput,0.24,0.21,0.16,0.2,0.26,,,,,,,0.15,,,,,0.32,0.38,0.29,0.4,0.29,0.36,0.29
140,Jharkhand,Koderma,,,,,,,,,,,,,,,,,,,0.38,0.4,0.4,,
141,Andhra Pradesh,Alluri sitharama raju,,,,,,,,,,,,,,,,,,,,,,,0.39
142,Karnataka,Bangalore rural,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.38,0.34,0.35,0.3,0.27,0.24,0.22,0.26,0.26,0.19,0.22,0.14,0.21,0.33,0.29,
143,Karnataka,Bagalkot,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.38,0.35,0.35,0.3,0.27,0.17,0.22,0.27,,,0.23,0.25,0.25,0.24,0.23,0.2
144,Karnataka,Bengaluru urban,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.38,0.34,0.35,0.3,0.27,0.24,0.22,0.26,0.26,0.18,0.23,0.2,0.23,0.17,0.23,0.26
145,Karnataka,Chitradurga,0.29,0.29,0.3,0.29,0.29,0.29,0.29,0.38,0.34,0.35,0.3,0.27,0.23,0.17,0.26,0.26,0.17,0.21,,,,0.25,0.23
146,Karnataka,Belgaum,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.38,0.34,0.35,0.3,0.27,0.24,0.22,0.3,0.31,0.19,0.22,0.19,0.25,0.24,0.24,0.25
147,Karnataka,Chikballapur,,,,,,,,0.38,0.34,0.16,0.3,0.27,0.24,0.22,0.33,0.26,0.19,0.22,0.18,,,0.33,0.2
148,Karnataka,Bidar,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.38,0.24,0.27,0.22,0.24,0.24,0.24,0.32,0.35,0.22,0.24,0.22,0.25,0.23,0.24,0.33
149,Karnataka,Chikmagalur,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.38,0.33,0.32,0.3,0.29,0.29,0.22,0.26,0.33,0.19,0.24,,,,,
150,Karnataka,Tumkur,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.38,0.34,0.33,0.25,0.24,0.24,0.15,0.12,0.17,0.15,0.13,,0.33,0.2,0.24,
151,Karnataka,Davangere,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.38,0.34,0.33,0.3,0.27,0.24,0.22,0.26,0.26,0.18,0.22,,,0.22,0.25,
152,Karnataka,Bellary,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.38,0.37,0.36,0.17,0.27,0.24,0.11,0.27,0.26,0.18,0.23,0.19,0.25,0.25,0.22,0.21
153,Karnataka,Kolar,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.37,0.34,0.35,0.3,0.27,0.24,0.22,0.27,0.26,0.18,0.21,0.2,0.24,0.25,0.33,0.23
154,Karnataka,Shimoga,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.37,0.35,0.35,0.3,0.29,0.25,0.22,0.25,0.29,0.18,,,,0.25,,
155,Karnataka,Ramanagara,,,,,,,,0.37,0.32,0.31,0.3,0.27,0.24,0.22,0.26,0.16,0.16,0.22,0.18,0.26,0.25,,
156,Maharashtra,Dharashiv,0.33,0.2,0.31,0.37,0.33,0.23,0.21,0.31,0.24,0.25,0.26,0.26,0.17,0.31,0.15,0.09,0.13,0.14,0.06,0.14,0.04,0.12,0.25
157,Nagaland,Tuensang,,0.36,,,,,,,,,,,,,,,,,,,,,
158,Odisha,Nabarangpur,0.24,0.36,0.14,0.2,0.22,,,,,,,0.07,,,,,0.35,0.26,0.36,0.35,0.34,0.35,0.33
159,Chhattisgarh,Kondagaon,,,,,,,,,,,,0.2,0.18,0.06,0.21,0.13,0.22,0.21,0.22,0.24,0.35,0.35,0.35
160,Karnataka,Haveri,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.25,0.34,0.35,0.3,0.27,0.24,0.22,0.26,0.26,0.19,0.21,,0.24,0.27,0.2,0.2
161,Odisha,Kendujhar,0.15,0.18,0.08,0.25,0.19,,,,,,,0.24,,,,,0.35,0.24,0.12,0.23,0.32,0.24,0.28
162,Odisha,Rayagada,0.25,0.27,0.15,0.2,0.33,,,,,,,0.16,,,,,0.34,0.3,0.29,0.27,0.28,0.31,0.28
163,Karnataka,Gulbarga,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.25,0.34,0.18,0.17,0.27,0.24,0.22,0.27,0.23,0.13,0.22,0.19,0.25,0.22,0.17,0.2
164,Karnataka,Koppal,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.34,0.31,0.27,0.26,0.26,0.26,0.26,0.27,0.18,0.22,0.23,0.26,0.26,0.29,0.23
165,Maharashtra,Beed,0.19,0.18,0.24,0.18,0.2,0.2,0.2,0.19,0.13,0.13,0.25,0.17,0.17,0.33,0.13,0.04,0.16,0.09,0.05,0.07,0.04,0.12,0.25
166,Maharashtra,Raigad,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.25,0.25,,,,0.1,0.24,,,0.25,0.11,0.17,
167,Madhya Pradesh,Panna,0.13,,0.08,0.17,0.13,0.17,,0.16,0.17,0.17,0.2,0.13,0.24,0.24,,,,,,,0.33,0.33,
168,Madhya Pradesh,Morena,,,,,,,,,,,,,,,,,,0.25,,0.33,,,
169,Andhra Pradesh,Kurnool,0.33,,,,,,,,,,,,,,,,,,,,,,
170,Karnataka,Raichur,0.13,0.13,0.14,0.12,0.15,0.11,0.13,,0.33,,0.31,0.27,,,,,,,0.18,,0.25,0.2,0.17
171,Andhra Pradesh,Kadapa,,,,,,,,,,,,,,,,,,,,,,,0.33
172,Madhya Pradesh,Balaghat,0.14,0.21,0.17,0.16,0.17,0.17,0.17,0.17,0.18,0.17,0.16,0.14,0.16,0.22,,,,0.31,,,0.33,,0.25
173,Madhya Pradesh,Mandsaur,,,,,,,,,,,,,,,,,,,0.33,,,,
