Crop: Safflower,,,,,,,,,,,,,,,,,,,,,,,,,
S.No.,State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
41,Telangana,Vikarabad,,,,,,,,,,,,,,,,,1.02,0.89,0.6,0.87,0.79,0.94,0.8
42,Telangana,Warangal,,0.33,,0.29,0.44,0.47,,,0.57,,,,,,,,,,,,1,1,1
43,Bihar,Madhepura,,,,,,,,0.79,0.85,,,,,1,,,1,,,,,,
44,Madhya Pradesh,Mandla,,,,,,,,,,,,,,,,,1,,,,,,
45,Maharashtra,Nandurbar,1,,,,0.5,0.33,0.33,0.67,0.5,0.8,1,,,,0.5,0.2,0.44,0.5,,0.38,0.51,,0.64
46,Telangana,Rajanna,,,,,,,,,,,,,,,,,,,,,,1,
47,Maharashtra,Yavatmal,0.25,0.67,0.5,1,1,0.5,0.5,1,1,1,,,,,,,1,1,0.91,0.4,,,
48,Karnataka,Hassan,,,,,,,,,,,,,,,,,,,0.5,1,0.75,1,1
49,Telangana,Komaram bheem asifabad,,,,,,,,,,,,,,,,,,,,,1,1,0.88
50,Madhya Pradesh,Khandwa,,0.25,0.2,0.33,0.5,,,0.29,,,,,,,,,1,,,,,,
51,Telangana,Nalgonda,0.44,0.34,,,0.42,,,,0.67,0.44,,0.67,,,,,,,,,,1,1
52,Karnataka,Bangalore rural,,,,,,,,,,,,,,,,,,,1,1,0.63,1,1
53,Karnataka,Davangere,0.77,0.78,0.65,0.42,0.24,0.75,0.73,0.84,0.8,1,0.9,0.61,,,1,0.4,,,0.61,0.92,0.69,0.81,0.89
54,Madhya Pradesh,Ratlam,,0.5,0.41,0.43,0.47,,0.5,1,0.36,,,,,,,,0.66,,,,,,
55,Odisha,Nayagarh,,0.4,1,1,0.42,,,,,,,,,,,,,,,,,,
56,Telangana,Mancherial,,,,,,,,,,,,,,,,,0.67,,0.5,,,1,1
57,West Bengal,Dinajpur dakshin,,,,,,,,,,,,,,,1,1,1,,,,,,
58,Karnataka,Ramanagara,,,,,,,,,,,,,,,,,,,0.67,1,0.6,1,
59,Telangana,Suryapet,,,,,,,,,,,,,,,,,,,,,,1,
60,Telangana,Medchal,,,,,,,,,,,,,,,,,,,,,,1,1
61,Maharashtra,Nashik,0.43,0.43,0.25,0.5,1,0.5,0.5,1,,,,,,,1,0.25,,,,,,,
62,Madhya Pradesh,Ujjain,,0.5,0.01,0.24,0.26,,0.25,,,,,,,,,,1,,,,,,
63,Bihar,Begusarai,1,,,1,,0.75,,,,,,,,,,,,,,,,,
64,Bihar,Gaya,,,0.75,,,1,,1,1,,,,,,,,,,,,,,
65,Telangana,Jogulamba,,,,,,,,,,,,,,,,,,,,1,1,1,1
66,Madhya Pradesh,Indore,,0.6,0.5,0.63,0.47,,0.55,0.57,,0.5,1,,0.5,,,,,,,,,,
67,Maharashtra,Amravati,0.34,0.5,0.53,0.55,0.35,0.64,0.71,0.78,0.41,0.87,0.43,1,1,1,1,,,0.5,,0.67,0.69,0.82,
68,Madhya Pradesh,Dhar,,0.28,0.33,0.33,0.33,,0.33,,,0.5,0.28,0.19,0.36,,,,1,,0.25,1,,,
69,Bihar,Muzaffarpur,,,,0.79,0.79,0.79,,,,,0.83,1,,,1,1,1,,,,,,
70,Karnataka,Udupi,,,,,,,,,,,,,,,,,,,,,1,,
71,Telangana,Yadadri,,,,,,,,,,,,,,,,,,,,,1,1,0.92
72,Bihar,Saran,,,,,,1,,,0.75,,,,,,,,,,,,,,
73,Karnataka,Chikballapur,,,,,,,,,,,,,,,,,,,0.62,1,0.6,0.86,0.88
74,Telangana,Mahabubabad,,,,,,,,,,,,,,,,,,,,,,1,
75,Bihar,Saharsa,1,0.67,,,,,,,,,0.8,,,,,,,,,,,,
76,Telangana,Peddapalli,,,,,,,,,,,,,,,,,,,,,,1,
77,Bihar,Buxar,0.8,0.83,1,1,,,,,,,,,,,,,,,,,,,
78,Bihar,Khagaria,0.67,0.77,0.82,0.81,0.8,,,,,,,,,,,1,1,,,,,,
79,Telangana,Wanaparthy,,,,,,,,,,,,,,,,,,,,,,1,
80,Telangana,Karimnagar,,0.31,0.5,0.31,,,,,,,,,,,,,,,,,,1,1
81,Karnataka,Kolar,,,,,,,,,,,,,,,,,,,,1,0.67,1,1
82,Bihar,Pashchim champaran,0.78,0.79,0.81,0.81,0.8,0.81,,0.82,0.78,,0.81,0.67,1,,,,,,,,,,
83,Karnataka,Chikmagalur,0.77,0.78,0.66,0.5,0.5,0.77,0.74,0.85,0.81,0.77,0.88,0.6,,,,,,,1,1,0.5,1,1
84,Odisha,Cuttack,,1,1,,,,,,,,,,,,,,,,,,,,
85,Bihar,Bhagalpur,,,0.8,0.82,1,0.75,,0.67,0.67,,,,,,,,,,,,,,
86,Odisha,Mayurbhanj,,0.5,1,,,,,,,,,,,,,,,,,,,,
87,Bihar,Supaul,,,,,0.79,,,1,1,,,,,,,,,,,,,,
88,Karnataka,Bengaluru urban,,,,,,,,,,,,,,,,,,,,0.9,0.67,0.67,1
89,Maharashtra,Jalgaon,,,,,,,,0.67,0.54,0.75,1,0.5,0.33,0.33,,,0.45,,,,,,
90,Bihar,Siwan,1,,,,,,,,,,,,,,,,,,,,,,
91,Bihar,Araria,,,,,,,,,,,,1,1,,,,,,,,,,
92,Telangana,Jagitial,,,,,,,,,,,,,,,,,,,,,,,1
93,Chhattisgarh,Mungeli,,,,,,,,,,,,0.38,0.38,0.42,0.4,0.42,0.41,0.3,0.6,1,,,
94,Telangana,Khammam,,,,,,0.44,,,,,,,,,,,,,,,,1,
95,Bihar,Bhojpur,,,,,,,,,,,,,,,,,0.75,1,,,,,
96,Maharashtra,Wardha,1,,,,,,,,,,,,,,,,,,,,,0.82,0.88
97,Karnataka,Shimoga,,,,,0.5,1,,,,0.67,,0.67,0.6,0.75,0.82,,,,,,,,
98,Madhya Pradesh,Burhanpur,,,,,,,,,0.33,,,,,,,,,1,,,,,
99,Telangana,Mulugu,,,,,,,,,,,,,,,,,,,,,,1,
100,Madhya Pradesh,Dindori,,0.01,0.01,,,,,,,,,,,,,1,0.1,,,,,,
101,Maharashtra,Washim,0.29,0.46,0.6,0.54,0.39,0.65,0.58,0.68,0.44,0.8,0.67,0.71,0.8,0.6,0.2,0.25,1,0.43,0.77,0.46,0.69,0.88,0.95
102,Bihar,Sitamarhi,,0.83,0.83,,,,,0.8,0.83,,0.77,1,,,,,,,,,,,
103,Telangana,Jangoan,,,,,,,,,,,,,,,,,,,,,,0.98,1
104,Chhattisgarh,Bemetara,,,,,,,,,,,,0.23,0.26,0.2,0.22,0.32,0.35,0.34,0.43,0.4,1,0.43,0.5
105,Karnataka,Uttar kannad,1,,,,,,,,,,,,,,,,,,,,,,
106,Telangana,Bhadradri,,,,,,,,,,,,,,,,,,,,,,1,
107,Telangana,Kamareddy,,,,,,,,,,,,,,,,,0.85,0.22,0.38,0.99,0.93,0.62,0.9
108,Telangana,Nagarkurnool,,,,,,,,,,,,,,,,,,,,,0.94,0.99,0.88
109,Telangana,Warangal urban,,,,,,,,,,,,,,,,,,,,,,0.98,0.86
110,Maharashtra,Pune,0.61,0.59,0.43,0.04,0.19,0.73,0.43,0.6,0.35,0.27,0.38,0.17,0.05,,0.75,,,,,0.8,0.48,0.97,0.55
111,West Bengal,Purulia,,,,,0.66,,,0.97,0.97,0.83,0.66,0.76,0.72,0.7,0.69,0.69,0.69,0.8,,,,,
112,Andhra Pradesh,Kurnool,0.34,0.37,0.37,0.34,0.24,0.35,0.4,,0.39,0.27,0.95,0.73,0.52,0.49,0.44,0.58,0.74,0.65,0.15,0.49,0.66,0.51,0.57
113,Maharashtra,Nanded,0.35,0.73,0.67,0.77,0.47,0.68,0.54,0.78,0.54,0.49,0.54,0.57,0.75,0.62,0.29,0.13,0.95,0.76,0.3,0.4,0.59,0.6,0.78
114,Telangana,Sangareddy,,,,,,,,,,,,,,,,,0.41,0.63,0.36,0.62,0.74,0.62,0.94
115,Maharashtra,Akola,0.39,0.65,0.55,0.55,0.37,0.79,0.84,0.93,0.36,0.79,0.25,0.4,0.6,0.6,0.6,0.67,0.5,0.35,,0.36,0.69,0.54,0.44
116,Karnataka,Bagalkot,0.92,0.59,0.69,0.12,0.33,0.45,0.35,0.87,0.63,0.67,0.72,0.89,0.62,0.3,0.39,0.24,0.07,0.54,0.27,0.73,0.59,0.71,0.55
117,Karnataka,Chamarajanagar,,,,,,,,,,,,,,,,,,,0.62,0.92,0.67,0.8,0.85
118,Karnataka,Tumkur,,0.8,,,0.5,0.73,0.71,,,,,,,0.81,,,,,0.58,0.91,0.67,0.76,0.89
119,Karnataka,Vijayanagar,,,,,,,,,,,,,,,,,,,,,,,0.91
120,Maharashtra,Solapur,0.32,0.35,0.27,0.08,0.52,0.38,0.43,0.47,0.67,0.64,0.64,0.29,0.44,0.47,0.9,0.25,0.58,0.5,0.26,0.5,0.52,0.7,0.65
121,Madhya Pradesh,Singrauli,,,,,,,,,,,,,,,,,0.9,,,,,,
122,Madhya Pradesh,Khargone,,,,,,,,,,,,,,0.5,0.9,,,,,,,,
123,Karnataka,Mysore,,,,,,,,,,,,,,,,,,,0.57,0.9,0.63,0.67,
124,Karnataka,Mandya,,,,,,,,,,,,,,,,,,,0.67,0.89,0.7,0.86,
125,Maharashtra,Bhandara,,,,,,,,,,,,,,,,,,,,,,0.82,0.88
126,Maharashtra,Chandrapur,,,,,,,,,,,,,,,,,,,,,0.69,0.82,0.88
127,Maharashtra,Gadchiroli,,,,,,,,,,,,,,,,,,,,,,0.82,0.88
128,Maharashtra,Gondia,,,,,,,,,,,,,,,,,,,,,,0.82,0.88
129,Maharashtra,Dharashiv,0.42,0.3,0.4,0.19,0.5,0.69,0.55,0.66,0.5,0.54,0.6,0.51,0.33,0.58,0.28,0.21,0.64,0.63,0.56,0.58,0.55,0.82,0.87
130,West Bengal,Birbhum,0.27,0.29,0.33,0.22,,0.31,0.5,0.84,0.77,0.87,0.8,0.41,0.43,0.42,0.4,0.43,0.45,0.85,,,0.63,0.6,0.6
131,Karnataka,Chitradurga,0.56,0.39,0.65,0.36,0.33,0.18,0.86,0.52,0.55,0.3,0.57,0.28,0.37,0.49,0.47,0.51,,0.55,0.53,0.64,0.46,0.2,0.59
132,West Bengal,Medinipur west,,,,,,0.63,0.65,0.64,0.68,0.7,0.72,0.85,0.78,0.74,0.79,0.79,0.79,,,,,,
133,Odisha,Nuapada,,0.84,0.05,0.14,0.32,,,,,,,,,,,,,,,,,,
134,West Bengal,Dinajpur uttar,,,,,0.5,0.59,0.65,0.58,0.7,0.7,0.69,0.83,,,,,,,,,,,
135,Madhya Pradesh,Seoni,0.17,0.29,0.25,0.33,0.2,,0.25,,,0.25,,,,,,,0.83,,,,,,
136,Bihar,Rohtas,,,,0.82,0.83,,,,,,,,,,,,,,,,,,
137,Bihar,Vaishali,,,0.8,,0.83,,,,,,,0.81,,,,,,,,,,,
138,Bihar,Banka,0.83,0.75,,,,,,,,,,,,,,,,,,,,,
139,Madhya Pradesh,Mandsaur,0.4,0.5,0.25,0.42,0.33,,0.5,,0.5,,,,,,,,0.83,,,,,,
140,Odisha,Sundargarh,,0.83,,0.33,0.33,,,,,,,,,,,,,,,,,,
141,Maharashtra,Nagpur,,,,,,,,,,,,,,,,,,,,,,0.82,
142,Bihar,Darbhanga,,,,,,,,0.75,0.75,,0.75,0.8,0.8,0.8,0.8,0.8,0.81,0.81,0.81,0.81,0.82,0.81,0.82
143,Bihar,Gopalganj,0.8,,,,,,,,0.82,,,,,,,,,,,,,,
144,Bihar,Munger,,,,,,,,,,,0.81,,,,,,,,,,,,
145,Bihar,Samastipur,,0.41,,,,,,,0.75,,,,,0.81,,,,,,,,,
146,Bihar,Nalanda,,,,,,,,,,,,0.8,,,,,,,,,,,
147,West Bengal,Purba bardhaman,0.33,0.48,0.52,0.7,0.65,0.68,0.64,0.55,,0.5,0.6,0.8,0.75,0.67,0.6,0.67,0.71,0.75,0.67,,,,
148,Bihar,Katihar,,,,,,0.8,,,,,,,,,,,,,,,,,
149,Bihar,Purnia,,,,,,0.8,,,0.8,,,,,,,,,,,,,,
150,Madhya Pradesh,Panna,,,0.25,0.25,,,,,,,,,,,,,0.79,,,,,,
151,Bihar,Kishanganj,,,,,,,,,0.78,,,,,,,,,,,,,,
152,Chhattisgarh,Rajnandgaon,0.5,0.33,0.5,0.36,0.38,0.3,0.33,0.31,0.41,0.37,0.43,0.5,0.5,0.4,0.33,0.34,0.43,0.48,0.44,0.47,0.67,0.78,0.46
153,Madhya Pradesh,Guna,0.25,0.24,0.09,0.23,0.24,,0.24,0.18,0.2,0.22,0.2,0.2,0.77,,,,0.5,,,,,,
154,Maharashtra,Ahilyanagar,0.48,0.43,0.32,0.17,0.6,0.34,0.54,0.6,0.63,0.77,0.6,0.27,0.05,0.13,,0.17,0.08,0.4,,,0.23,0.66,0.45
155,Bihar,Nawada,0.75,0.75,0.75,,,,,,,,,,,,,,,,,,,,
156,Odisha,Kendujhar,0.67,0.71,0.75,0.67,0.69,,,,,,,,,,,,,,,,,,
157,Madhya Pradesh,Balaghat,0.17,0.25,0.21,0.2,0.25,,,0.33,0.2,0.25,0.33,,,,,0.5,0.74,0.57,,,,,
158,Maharashtra,Hingoli,0.31,0.38,0.36,0.46,0.34,0.44,0.55,0.74,0.51,0.67,0.58,0.63,0.74,0.7,0.35,0.26,0.72,0.44,0.65,0.6,0.52,0.4,0.62
159,Madhya Pradesh,Damoh,,,,,,,,,,,,,,,,,0.73,,,,,,
160,Karnataka,Bijapur,0.64,0.63,0.52,0.18,0.57,0.33,0.41,0.29,0.49,0.46,0.44,0.17,0.29,0.29,0.37,0.08,0.52,0.43,0.41,0.53,0.66,0.63,0.72
161,Madhya Pradesh,Dewas,,,,0.33,0.33,,0.5,,,,,,,,,,0.71,,0.33,0.33,,,
162,Madhya Pradesh,Raisen,0.5,,,,,,,,,,,,,,,,0.7,,,,,,
163,Jharkhand,Khunti,,,,,,,,,,,,,,,,,,0.5,0.41,0.5,0.7,,
164,Jharkhand,Koderma,,,,,,,,,,,,,,,,,,0.7,,,,,
165,Andhra Pradesh,Prakasam,,,,,,0.29,0.4,,,,,,,0.69,0.33,,,,,0.43,0.67,0.67,0.57
166,Karnataka,Yadgir,,,,,,,,,,,0.62,0.35,0.55,0.67,0.56,0.27,0.61,0.69,0.55,0.35,0.51,0.55,0.47
167,Madhya Pradesh,Morena,,,,,,,,,,,,,,,,,0.69,,,,,,
168,Jharkhand,Godda,,,,,,,,,,,,,,,,,,0.68,0.63,,,,
169,Bihar,Patna,,,,,,,,,,,,,,,,,,,,,0.67,,
170,Odisha,Koraput,,0.25,0.19,0.2,0.67,,,,,,,,,,,,,,,0.67,,,
171,Chhattisgarh,Kabirdham,0.33,0.42,0.41,0.41,0.41,0.31,0.4,0.44,0.44,0.29,,0.4,0.4,0.33,0.67,0.33,,,,,,,
172,Odisha,Anugul,0.67,,,,,,,,,,,,,,,,,,,,,,
173,Bihar,Aurangabad,,0.67,,,,,,,,,,,,,,,,,,,,,
174,Odisha,Dhenkanal,0.67,,,,0.5,,,,,,,,,,,,,,,,,,
175,Madhya Pradesh,Neemuch,,,0.5,0.42,0.29,,,,,,,,,,,,0.67,,,,,,
176,Odisha,Kalahandi,0.58,0.57,0.6,0.64,0.67,,,,,,,,,,,,,,,0.64,,,
177,Madhya Pradesh,Bhind,,,,,,,,,,,,,,,,,0.65,,,,,,
178,Madhya Pradesh,Hoshangabad,0.25,0.4,,,,,,0.37,,0.25,,,,,,,0.63,,,,,,
179,Madhya Pradesh,Ashoknagar,,,,,0.24,,,,,,,,,,,,0.63,,,,,,
180,Madhya Pradesh,Jabalpur,,,,,,,,,,,,,,,,,0.62,,,,,,
181,Odisha,Baleshwar,,0.6,,,,,,,,,,,,,,,,,,,,,
182,Chhattisgarh,Khairgarh chhuikhadan gandai,,,,,,,,,,,,,,,,,,,,,,,0.6
183,Andhra Pradesh,Annamayya,,,,,,,,,,,,,,,,,,,,,,,0.6
184,Odisha,Ganjam,,0.5,,,0.6,,,,,,,,,,,,,,,,,,
185,Madhya Pradesh,Anuppur,,,,,,,,,,,,,,,,0.55,0.6,,,,,,
186,Madhya Pradesh,Chhatarpur,,0.01,0.01,,,,,,,,,,,,0.33,0.6,0.2,,,,,,
187,Jharkhand,Dumka,,,,,,,,,,,,,,,,,,0.58,0.52,0.5,0.5,,
188,Jharkhand,Saraikela kharsawan,,,,,,,,,,,,,,,,,,,0.58,,,0.31,
189,Andhra Pradesh,Sri sathya sai,,,,,,,,,,,,,,,,,,,,,,,0.58
190,Andhra Pradesh,Spsr nellore,0.33,,0.32,0.3,0.22,,,,,,,,,,,,,,,,,,0.57
191,Madhya Pradesh,Shahdol,,,,,,,,,,,,0.25,0.25,,,0.57,0.45,,,,,,
192,Odisha,Nabarangpur,0.14,0.22,0.2,0.2,0.26,,,,,,,,,,,,,,,0.56,,,
193,Jharkhand,Deoghar,,,,,,,,,,,,,,,,,,0.56,,,,,
194,Andhra Pradesh,Srikakulam,,,,,,,,,,,,,,,,,,,,,,,0.56
195,Madhya Pradesh,Sagar,0.17,0.2,0.14,0.25,0.27,,0.33,,,,,,,,,0.55,0.11,,0.5,,,,
196,Madhya Pradesh,Betul,0.2,0.19,0.19,0.22,,,,,,,,,,,,,0.55,,,,,,
197,Madhya Pradesh,Katni,0.1,,,,,,,,,,,,,,,0.54,0.35,,,,,,
198,Madhya Pradesh,Chhindwara,,0.38,,0.5,,,,0.33,,,0.33,0.4,0.44,0.53,,,0.11,,,,,,
199,Odisha,Balangir,,0.35,0.5,0.25,0.52,,,,,,,,,,,,,,,,,,
200,Jharkhand,East singhbum,,,,,,,,,,,,,,,,,,0.5,0.51,0.46,0.45,0.45,0.4
201,Jharkhand,Ranchi,,,,,,,,,,,,,,,,,,0.5,,,,0.31,
202,Jharkhand,Giridih,,,,,,,,,,,,,,,,,,0.38,0.5,0.4,0.5,0.33,0.5
203,Odisha,Khordha,,0.5,0.5,,,,,,,,,,,,,,,,,,,,
204,Jharkhand,Pakur,,,,,,,,,,,,,,,,,,0.5,0.5,,,,
205,Madhya Pradesh,Shajapur,,,,0.5,,,,,,,,,,,,,,,0.5,0.29,,,
206,Chhattisgarh,Dhamtari,0.5,0.27,0.21,0.25,0.21,0.25,0.26,0.26,0.26,0.27,0.26,0.26,0.31,0.25,0.3,0.5,0.29,0.31,0.35,,,,
207,Chhattisgarh,Bastar,0.33,,,,,,,,,,,,,,,,,,,,0.5,,
208,Andhra Pradesh,Vizianagaram,,,,,,,,,,,,,,,,,,,,,0.5,,
209,Jharkhand,Hazaribagh,,,,,,,,,,,,,,,,,,0.48,,,,0.36,
210,Andhra Pradesh,Nandyal,,,,,,,,,,,,,,,,,,,,,,,0.46
211,Jharkhand,Ramgarh,,,,,,,,,,,,,,,,,,0.46,,,,,
212,Chhattisgarh,Mohla manpur ambagarh chouki,,,,,,,,,,,,,,,,,,,,,,,0.43
213,Odisha,Sonepur,,0.43,,,,,,,,,,,,,,,,,,,,,
214,Chhattisgarh,Janjgir-champa,0.19,,0.19,0.25,0.23,0.24,0.25,0.22,0.22,0.23,0.25,0.25,0.24,0.21,0.22,0.3,0.33,0.29,0.43,0.33,,0.25,
215,Chhattisgarh,Raipur,0.23,0.24,0.21,0.22,0.2,0.21,0.21,0.2,0.4,0.23,0.24,0.25,0.29,0.24,0.29,0.35,0.41,0.38,0.38,0.3,0.33,0.38,0.35
216,Odisha,Bargarh,,0.4,,,,,,,,,,,,,,,,,,,,,
217,Jharkhand,Gumla,,,,,,,,,,,,,,,,,,,,0.4,0.37,0.3,0.4
218,Odisha,Sambalpur,,0.4,,,,,,,,,,,,,,,,,,,,,
219,Odisha,Jharsuguda,,0.4,0.33,,,,,,,,,,,,,,,,,,,,
220,Madhya Pradesh,Harda,0.33,,0.38,,,,,,,,,,,,,,0.3,,,,,,
