Crop: Sugarcane,,,,,,,,,,,,,,,,,,,,,,,,,
S.No.,State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
,,,Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.)
85,Telangana,Khammam,78.76,84.94,64.2,76.65,69.71,91.12,96.4,106.4,92.9,98.37,95.05,89.98,100.4,95.33,83.15,81.99,57.76,74.99,81.11,56.84,112.6,103.17,92.09
86,Tamil Nadu,Kanniyakumari,,,,,,,,,,101.5,108.33,112.57,98,103.5,,,,,,,,,11
87,Tamil Nadu,Kallakurichi,,,,,,,,,,,,,,,,,,,,,103.12,108.93,112.15
88,West Bengal,24 paraganas south,64.44,73.43,71.69,111.81,72.83,76.32,67.96,110.43,87.74,47.09,81.18,85.67,101.32,100.22,93.04,67.13,73.67,87.51,83.76,79.61,75.19,81.31,78.04
89,Odisha,Sambalpur,57.11,50.35,48.53,61.29,55.33,55.2,50.13,59.13,61.22,51.6,43.92,44.17,111.2,38.15,36.1,41.33,34.4,,,,,,
90,Tamil Nadu,Mayiladuthurai,,,,,,,,,,,,,,,,,,,,,103.82,109.11,111.09
91,Tamil Nadu,Tirupathur,,,,,,,,,,,,,,,,,,,,,81.62,90.82,110.91
92,Haryana,Faridabad,48.53,56.09,51.59,47.39,49.72,46.3,49.22,60.17,59.6,67.42,6.18,13.82,110.78,,,72,80.67,92,55,67.5,60.79,81.93,
93,West Bengal,Howrah,64.29,73.44,71.68,76,72.82,76.33,67.95,110.43,87.75,,81.18,85.67,101.33,,93,67.12,73.67,87.51,88.39,79.62,75.18,81.31,78.05
94,West Bengal,24 paraganas north,64.32,73.43,71.69,76,72.83,76.32,67.96,110.42,87.75,47.09,81.19,85.67,101.32,100.23,93.03,67.12,73.68,87.51,83.75,79.62,75.18,81.31,78.05
95,Kerala,Kollam,103.33,103.33,100,100,100,60,20,20,,,,,,,,,,,,110.4,,,
96,Maharashtra,Jalgaon,82.99,74.62,71.25,33.84,61.92,64.65,65.87,66.45,65.37,70.35,78.3,73.21,69.01,75.49,70.08,77.66,92.32,85.01,68.9,69.16,110.1,60.81,70
97,Maharashtra,Ahilyanagar,76.96,69.16,66.86,47.65,58.93,77.66,65.64,78.26,71.8,83.85,91.4,91.73,71.3,87.04,96.4,58.78,68.58,108.32,95,71.95,108.61,99.5,110
98,Gujarat,Dang,,,,,,,40,50,110,60,,50,,,70.24,68.91,,62.05,68,68,68,65.65,65.6
99,Telangana,Wanaparthy,,,,,,,,,,,,,,,,,40.45,81.05,79.27,78.84,99.12,109.75,98.74
100,Bihar,Pashchim champaran,49.06,51.21,48.45,43.41,42.47,42.46,,40.52,46.22,31.69,38.92,,46.33,48.59,64.26,49.41,52.14,60.36,109.61,61.68,54.9,59.15,66.9
101,Telangana,Jagitial,,,,,,,,,,,,,,,,,27.25,78,79.9,80.37,88.83,102.25,109.45
102,Rajasthan,Tonk,67.8,56.8,27.41,42.98,59.28,74.27,46.6,60.29,37.86,60.69,79.34,55,90.68,109.28,92.82,60.01,71.76,45.35,62,51.67,92.57,106,70.47
103,Karnataka,Ramanagara,,,,,,,,68.4,92.15,101.65,109.25,84.55,92.15,76.95,65.55,92.15,104.5,77.9,85.5,66.58,40,64.93,44.02
104,Andhra Pradesh,Krishna,109.22,104.04,100.98,75.44,100.77,83.49,91.4,103.44,95.37,87.36,94.63,101.21,85.88,89.8,83.79,102.48,90.47,92.19,99.37,92.73,90.5,100.81,108.55
105,Bihar,Gaya,45.02,44.49,46.07,42.01,35.96,26.94,,37,35.3,48.75,48.65,,60.86,28.63,79.15,109.07,68.39,54.75,68.36,,,,
106,Tamil Nadu,Nagapattinam,89.5,100.19,91.84,101.68,87.15,92.09,93.81,78.41,66.45,72.94,94.9,86.5,93.43,94.16,87.52,64,56.84,100,102.81,107.47,,,98
107,Bihar,Madhubani,38.67,36.2,17.81,18.39,13.18,31.39,,33.63,35.39,39.05,54.57,,48.3,56.77,35.76,44.49,52.91,57.13,59.5,84.44,43.17,48.43,107.04
108,Karnataka,Kodagu,,,,,,,,,,,,,,,,,,,,,96,107,
109,Andhra Pradesh,West godavari,72.45,93.45,83.33,91.42,90.09,89.84,91.56,95.17,101.42,99.75,95.88,92.66,90.63,92.15,90.74,92.57,88.52,106.84,99.06,98.23,98.77,98.43,71.02
110,Nagaland,Dimapur,92.65,98.76,21.86,52.06,106.81,75.52,57.58,55.07,43.1,30.09,43.49,43.57,43.54,,43.54,43.53,43.53,43.52,43.52,43.62,45.59,40,43.74
111,Haryana,Kaithal,61.93,56.02,58.52,46.81,51.84,44.09,52.25,56.15,81.47,76.9,7.57,6.11,99.4,84,71.33,91.67,95,90.46,96.22,93.76,106.65,91.7,
112,Andhra Pradesh,Guntur,79.85,81.81,66.13,71.47,76.41,71.06,78.98,58.5,75.33,100.74,85.28,104,,102.86,98.09,103.19,106.15,106.59,95.78,91.72,91.46,95.27,71.32
113,Karnataka,Uttar kannad,93.1,80.75,62.7,65.55,,88.35,87.4,84.55,86.45,83.6,106.4,55.1,106.4,78.85,77.9,73.15,62.7,,68.4,57.92,68,92,74
114,Karnataka,Gadag,102.6,80.75,84.55,65.55,,88.34,87.4,84.55,86.45,95.95,96.9,91.2,83.6,93.1,105.45,80.75,56.05,68.4,57.95,47.33,50,42.01,51
115,Bihar,Samastipur,38.57,35.67,40.19,34.93,13.37,28.97,,16.47,35.79,39.05,48.95,,46.58,57.07,36,44.8,53.17,59.28,48.17,82.42,48.6,53.29,105.37
116,Rajasthan,Chittorgarh,55.91,46.97,50.67,57.01,60.13,78.31,57.11,36.03,49.62,54.67,73.21,76.3,87.83,105.24,88.93,80.88,75.67,72.48,82.72,60.07,75.68,72.67,72.27
117,Maharashtra,Solapur,92,75.81,71.84,58.26,72.33,82.88,85.12,79.27,84.72,92.57,98.1,91.9,67.38,85.55,97.57,59.88,73.55,104.16,74.17,91.53,105.16,102.66,87.19
118,Punjab,Tarn taran,,,,,,,,,,,,40,71,75,,,,95,,80,80,105,94
119,Telangana,Sangareddy,,,,,,,,,,,,,,,,,83.94,69,76.79,75.82,75.83,105,79.93
120,Madhya Pradesh,Hoshangabad,11.34,33.98,31.89,31.89,32.4,33.24,33.23,31.16,33.24,33.24,34.79,25.77,37.64,32.13,50,44,19.33,4.5,3.51,5.26,7.2,104.9,8.48
121,Haryana,Karnal,64.51,65.12,64.28,63.48,69.6,68.47,70.37,67.32,66.38,79.63,7.85,8.2,81.25,78.83,85,85.82,93.56,93.13,83.98,84.23,104.88,91.76,
122,Andhra Pradesh,Anantapur,89.42,86.67,68.33,71.33,85.18,90.8,91.26,,93.93,89,89.28,95.58,,94.32,81.87,82.58,100,104.43,95,99.72,97.97,86.08,99.31
123,Telangana,Rangareddi,44.45,83.45,63.5,73.78,70.1,86.23,85.48,103,81.59,75.14,71.94,70.36,88,65.27,75.4,55.47,48.67,62,83,76.13,98,104,95
124,Telangana,Mancherial,,,,,,,,,,,,,,,,,,,,,,104,
125,Telangana,Yadadri,,,,,,,,,,,,,,,,,75.75,74.38,77,74,98,104,94.42
126,Telangana,Adilabad,77.93,88,71.25,80,72,88.99,89.75,,85,,84,,,88,87.67,70,81.38,74.5,83,94,98,104,95
127,Telangana,Komaram bheem asifabad,,,,,,,,,,,,,,,,,81.5,,,,98,104,95
128,Rajasthan,Hanumangarh,41.64,47.69,42.23,53.4,48.4,61,57.71,57.1,59.4,57.5,67,70.36,73.09,69,72.6,86.54,71.29,70.37,83.44,73.06,83.04,101.46,103.84
