State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
Himachal Pradesh,Una,0.21,0.32,0.24,,,0.36,0.26,0.26,0.24,0.23,0.55,0.25,0.55,0.26,0.26,0.26,0.26,0.47,0.47,0.62,,1,
Jammu & Kashmir,Doda,,0.3,,,,,0.3,,,0.3,0.3,0.3,0.3,,,,0.35,0.35,0.35,0.35,0.35,,
Jammu & Kashmir,Jammu,,0.27,,,,,0.27,,,0.27,0.27,0.27,0.27,,,,0.35,0.7,0.7,0.3,0.3,0.3,
Jammu & Kashmir,Kathua,,0.28,,,,,0.28,,,0.28,0.28,0.28,0.28,,,0.28,0.28,0.28,0.28,0.28,0.28,,
Jammu & Kashmir,Kishtwar,,,,,,,,,,0.35,0.36,,0.3,,,0.3,0.3,0.3,0.33,0.34,0.35,,
Jammu & Kashmir,Rajouri,,0.54,,,,,,,,,,,,,,0.3,,,,,,,
Jammu & Kashmir,Reasi,,,,,,,,,,0.47,0.47,0.46,0.46,,,0.47,0.47,0.47,0.47,0.47,0.47,,
Jammu & Kashmir,Samba,,,,,,,,,,0.27,0.27,0.28,0.28,,,0.45,,,,,0.3,,
Jammu & Kashmir,Udhampur,,0.46,,,,,0.47,,,0.47,0.47,0.47,0.47,,,0.43,0.43,0.44,0.44,0.43,0.43,,
Jharkhand,Bokaro,,,,,,,,,,,,,,,,,,0.7,0.7,0.9,0.9,0.6,0.9
Jharkhand,Chatra,,,,,,,,,,,,,,,,,,0.72,0.78,0.8,0.79,0.81,
Jharkhand,Deoghar,,,,,,,,,,,,,,,,,,0.55,0.55,,0.9,0.56,0.55
Jharkhand,Dhanbad,,,,,,,,,,,,,,,,,,0.75,0.75,0.7,0.7,0.7,0.7
Jharkhand,Dumka,,,,,,,,,,,,,,,,,,0.67,0.67,0.81,0.8,0.8,0.79
Jharkhand,East Singhbum,,,,,,,,,,,,,,,,,,0.52,0.55,0.55,0.65,0.66,0.67
Jharkhand,Garhwa,,,,,,,,,,,,,,,,,,0.46,0.22,,0.41,0.51,
Jharkhand,Giridih,,,,,,,,,,,,,,,,,,0.51,0.47,0.48,0.51,0.51,0.51
Jharkhand,Godda,,,,,,,,,,,,,,,,,,0.7,0.71,0.71,0.74,0.73,0.45
Jharkhand,Gumla,,,,,,,,,,,,,,,,,,0.77,0.69,0.7,0.7,0.4,0.81
Jharkhand,Hazaribagh,,,,,,,,,,,,,,,,,,0.74,0.74,0.74,0.74,0.85,0.85
Jharkhand,Jamtara,,,,,,,,,,,,,,,,,,,0.4,0.54,,0.65,0.8
Jharkhand,Khunti,,,,,,,,,,,,,,,,,,,0.65,,0.8,0.7,0.7
Jharkhand,Koderma,,,,,,,,,,,,,,,,,,0.6,0.6,0.6,0.6,0.8,0.8
Jharkhand,Latehar,,,,,,,,,,,,,,,,,,0.74,0.73,0.62,0.62,0.62,0.63
Jharkhand,Lohardaga,,,,,,,,,,,,,,,,,,0.6,,0.6,0.6,0.5,0.6
Jharkhand,Pakur,,,,,,,,,,,,,,,,,,0.6,0.59,0.6,0.6,0.6,
Jharkhand,Palamu,,,,,,,,,,,,,,,,,,0.61,0.56,0.8,0.8,0.68,
Jharkhand,Ramgarh,,,,,,,,,,,,,,,,,,0.74,0.74,0.74,0.74,0.62,0.62
Jharkhand,Ranchi,,,,,,,,,,,,,,,,,,,0.48,0.5,0.6,0.48,
Jharkhand,Sahebganj,,,,,,,,,,,,,,,,,,0.41,,,,,
Jharkhand,Saraikela Kharsawan,,,,,,,,,,,,,,,,,,,,0.65,0.6,0.6,0.6
Jharkhand,Simdega,,,,,,,,,,,,,,,,,,0.57,0.9,0.85,0.85,0.9,0.8
Jharkhand,West Singhbhum,,,,,,,,,,,,,,,,,,0.66,0.66,0.66,0.65,0.56,0.56
Karnataka,Bagalkote,0.87,0.66,0.54,0.1,0.45,0.74,0.14,0.66,0.55,0.34,0.6,0.42,0.2,0.21,0.33,0.29,0.09,0.61,0.48,0.87,0.61,0.49,0.44
Karnataka,Ballari,0.4,0.48,0.26,0.21,0.53,0.52,0.51,0.72,0.55,0.39,0.71,0.44,0.35,0.5,0.47,0.44,0.29,1.14,0.69,1.22,0.96,0.69,0.69
Karnataka,Belagavi,0.39,0.3,0.34,0.12,0.52,0.58,0.54,0.37,0.5,0.32,0.45,0.57,0.29,0.44,0.35,0.14,0.37,0.66,0.44,0.81,0.64,0.45,0.36
Karnataka,Bengaluru Rural,0.69,0.71,0.57,0.69,0.76,0.7,0.41,0.6,0.75,0.62,0.8,0.73,0.51,0.62,0.58,0.58,0.34,0.8,0.53,0.81,0.73,0.77,0.82
Karnataka,Bengaluru Urban,0.71,0.72,0.81,0.65,0.97,0.57,0.32,0.62,0.42,0.51,0.54,0.55,0.45,0.52,0.54,0.45,0.33,0.68,0.46,0.76,0.67,0.63,0.63
Karnataka,Bidar,0.57,0.53,0.39,0.36,0.53,0.58,0.36,0.52,,,,,,0.5,,,0.25,0.69,0.42,0.76,0.67,0.63,0.63
Karnataka,Chamarajanagara,0.32,0.22,0.22,0.14,0.37,0.37,0.33,0.56,0.38,0.58,0.61,0.67,0.47,0.58,0.45,0.54,0.02,0.7,0.55,0.79,0.79,0.71,0.79
Karnataka,Chikkaballapura,,,,,,,,0.39,0.55,0.36,0.58,0.5,0.35,0.49,0.41,0.35,0.19,0.8,0.29,0.86,0.87,0.63,0.77
Karnataka,Chikkamagaluru,0.45,0.34,0.49,0.37,0.51,0.53,0.39,0.57,0.61,0.7,0.67,0.48,0.43,0.52,0.62,0.66,0.2,0.83,0.79,1.03,0.96,0.74,0.83
Karnataka,Chitradurga,0.44,0.45,0.41,0.43,0.8,0.68,0.47,0.55,0.44,0.43,0.59,0.35,0.39,0.4,0.41,0.37,0.22,0.8,0.63,0.91,0.78,0.71,0.61
Karnataka,Dakshina Kannada,,0.35,,0.24,0.33,0.4,0.3,0.46,0.36,0.47,0.6,0.51,0.38,0.51,0.49,0.48,0.07,0.63,0.52,,,,
Karnataka,Davangere,0.74,0.4,0.66,0.63,0.43,1.07,0.53,1,0.66,0.71,0.78,0.65,0.63,1.08,0.83,0.83,2.44,0.71,0.66,0.29,0.39,0.67,0.44
Karnataka,Dharwad,0.74,0.17,0.2,0.22,0.21,0.48,0.63,0.6,0.43,0.53,0.44,0.33,0.28,0.34,0.4,0.25,0.07,0.38,0.51,0.47,0.44,0.65,0.61
Karnataka,Gadag,0.38,0.35,0.59,0.27,0.4,0.46,0.26,0.49,0.37,0.49,0.44,0.26,0.4,0.38,0.5,0.21,0.08,0.43,0.25,0.49,0.42,0.47,0.46
Karnataka,Hassan,0.39,0.4,0.19,0.24,0.49,0.38,0.4,0.41,0.4,0.48,0.68,0.52,0.29,0.42,0.52,0.46,0.04,0.53,0.32,0.56,0.59,0.53,0.65
Karnataka,Haveri,0.68,0.28,0.31,0.2,0.25,0.41,0.53,0.61,0.42,0.57,0.47,0.39,0.27,0.46,0.65,0.31,0.12,0.34,0.56,0.52,0.7,0.63,0.58
