Crop: Mesta,,,,,,,,,,,,,,,,,,,,,,,,,
S.No.,State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
16,Bihar,Purbi champaran,,3.33,4.67,4.5,8,5.89,6.22,6.44,6.67,7,17.14,12.5,3,,,,,,,,,,
17,West Bengal,Dinajpur dakshin,10.12,10.94,13.11,13.44,11.82,13.49,11.78,12.41,14.98,15.98,13.8,12.8,13.89,14.62,13.72,13.75,14.03,13.28,13.37,12.87,12.26,13.74,13.11
18,Bihar,Araria,12.69,7.13,4.56,6.73,7.98,12.59,7.29,7.97,7.34,4.53,5.64,5.38,0.69,15.88,8.56,9.59,1.64,,,,,,
19,Bihar,Kishanganj,7.15,6.12,5.72,6.15,6.78,7.77,6.66,6.52,6.49,5.97,5.01,8.66,1.97,15.88,9.78,14.69,2.58,2.13,2.15,2.93,11.21,10.73,11.08
20,Bihar,Nawada,,,,7,,,,,,,,,,15.5,13.29,14,2.33,1.5,2,,,,
21,Bihar,Samastipur,4.31,6.5,6.58,5.33,7.98,9.85,4.26,1.97,5.8,7.83,8.44,,,15.26,13.34,,2.37,1.48,1.94,3.34,13.16,11.02,11.87
22,Bihar,Arwal,,,,,8,9.75,,9.33,8.67,7.33,8.5,12.43,2.29,15.25,,,,,,,,,
23,Bihar,Begusarai,,6.54,6,,7.98,,8.54,9.26,,7.18,8.43,12.38,2.36,15.24,13.33,,2.38,,,,,11.11,
24,Bihar,Siwan,7.71,6.48,6,6.95,8,9.85,8.38,9.28,8.67,7.2,8.44,,2.33,15.24,13.38,,2.4,1.5,1.93,2.07,13.1,11.11,11.91
25,West Bengal,Murshidabad,7.18,10.55,8.6,8.45,9.97,15.14,6.8,8.29,7.09,10.15,9.7,,11.92,13.18,10.01,10.91,10.47,6.98,12.51,13.23,12.3,12.93,13.96
26,West Bengal,24 paraganas south,,,,,,15,,,,,9.7,,,,,,,,,,,,
27,West Bengal,Purba bardhaman,5.71,,12.45,14.67,0.52,10,10.2,,9.17,11.6,0.27,1,12.33,13.18,12.99,3.04,10.66,10.14,12.18,13.1,11.88,13.23,14.17
28,West Bengal,Medinipur west,5.69,2.86,,14.65,0.52,10.33,,,,,,,12.49,,,,,,,,,,
29,West Bengal,Purulia,2.67,2.84,12.46,14.65,1.53,10.16,10.1,0.61,0.67,2.74,2,1,,,12.99,3.33,3.59,2.59,3.28,3.38,3.58,2.51,3.58
30,West Bengal,Bankura,5.45,2.84,12,14.65,0.67,10,10,,,,0.27,,,,,,,,,4.08,4.22,3,4.31
31,West Bengal,Hooghly,,,12.5,14.6,,,,,,,,,12.49,13.18,12.98,3.04,10.66,,,13.1,11.88,13.23,14.17
32,West Bengal,Birbhum,,,,,,,,1,,,,,,13,,,10.66,,,13.08,11.92,13.21,14.2
33,West Bengal,Paschim bardhaman,,,,,,,,,,,,,,,,,,,,,,13.2,14.19
34,West Bengal,Darjeeling,,9,,,,,,,,,,,,,,12.13,9.67,8.96,11.58,13.07,11.92,10.2,14.17
35,West Bengal,Alipurduar,,,,,,,,,,,,,,,,,9.68,8.98,11.57,13.1,11.88,10.17,14.17
36,West Bengal,Coochbehar,8.13,9.15,6.92,7.02,8.87,9.2,7.72,8.47,8.97,13.4,11.44,9.6,11.63,10.01,11.85,11.62,9.56,11.51,14.02,13.1,11.88,11.87,14.17
37,West Bengal,Jalpaiguri,7.35,8.76,8.68,9.91,8.25,9.28,10.28,8.38,10.88,10.9,12.05,10.4,10.26,9.98,13.43,11.3,9.68,,11.57,13.09,11.9,10.18,14.16
38,Bihar,Saran,7.71,6.47,6,6.94,7.97,9.85,,9.26,8.68,7.17,8.43,,2.38,,13.33,14,2,1,2,,,,
39,West Bengal,Maldah,7.94,9.11,8.84,9.27,9.89,10.93,9.83,8.12,7.05,13.24,11.86,7.63,8.29,7.83,7.25,12.17,10.7,10.22,12.51,13.23,12.3,11.95,13.96
40,Assam,Nagaon,3.46,3.46,3.46,3.46,3.46,3.44,3.46,3.45,3.46,3.45,3.45,3.54,3.93,3.78,4.18,11.65,13.45,11.9,10.58,11.44,11.97,11.97,10.82
41,Bihar,Madhubani,4.32,6.5,6.58,5.33,7.98,5.03,4.27,2.74,5.8,7.82,8.45,12.4,,,13.34,,2.4,1.5,1.9,3.33,,11.11,
42,West Bengal,Dinajpur uttar,6.55,8.38,7.72,9.18,8.46,9.02,7.34,8.78,9.49,10.33,9.11,7.73,8.72,8.6,11.81,8.58,9.28,7.78,8.93,13.23,12.3,9.01,9.26
43,Assam,Hojai,,,,,,,,,,,,,,,,,,,,,13,8,8
44,Bihar,Banka,,,6.01,,,12.97,8.53,,,7.18,,,,,,,,,,,,,
45,Assam,Darrang,4.34,4.4,4.35,4.34,4.34,4.67,4.68,4.67,4.67,4.67,4.67,3.22,4.88,12.5,5.05,5.05,6.72,5.76,5.77,7.26,5.14,5.36,6.83
46,Bihar,Bhojpur,,,,,8,9.82,8.5,9.25,8.69,7.18,8.41,12.35,,,,,,,,,,,
47,Bihar,Gaya,,,,6.92,8,9.89,,9.29,8.67,7.33,,12,2,,,,,,,,,,
48,Andhra Pradesh,Vizianagaram,9.28,9.1,8.17,8.41,8.96,9.81,9.33,9.4,8.15,7.87,9.19,7.94,9.25,9.08,6.83,9.32,10.78,11.13,10.64,11.33,10.72,11.07,11.98
49,Assam,Baksa,,,,,,3.89,3.89,3.89,3.89,3.89,3.89,10.34,4.06,5.28,4.21,11.75,7.08,7.11,7.22,7.5,3.74,3.69,3.76
50,Assam,Bongaigaon,5.62,5.72,5.87,5.8,5.86,5.92,6.27,6.33,6.46,6.47,6.46,7.64,6.62,6.62,6.67,6.92,7.19,6.54,6.26,6.29,11.72,10.32,6.47
51,Assam,Kamrup,4.82,4.82,4.81,4.81,4.82,4.81,4.81,4.81,4.81,4.8,4.8,5.96,5.03,5.06,5.2,5.29,5.29,5.29,5.29,5.3,5.31,5.34,11.66
52,Assam,Kamrup metro,,,,,,4.83,4.8,4.77,4.73,4.8,4.8,6.79,5,5.31,5.2,5.33,5.31,5.33,5.3,5.3,5.3,5.36,11.63
53,Andhra Pradesh,Kurnool,,8.51,7.56,,,,8.78,,8,,8.95,7.77,,9.17,,8.25,9.45,,10,,,,11.33
54,Andhra Pradesh,Srikakulam,7.45,6.63,5.62,6.29,7.04,6.68,7,6.93,7.34,9.44,8.12,7.14,5,9.36,7.53,7.12,7.7,6.33,9,8.94,9.36,10.73,11.33
55,Andhra Pradesh,Palnadu,,,,,,,,,,,,,,,,,,,,,,,11.31
56,Assam,Goalpara,,4.83,4.83,,4.83,4.83,4.82,4.83,4.82,4.83,4.83,4.39,5.06,11,5.22,5.28,5,5,5.83,6.67,6.67,0.72,7.33
57,Assam,Chirang,,,,,,5.92,6.27,6.33,5.71,6.11,6.75,4.91,7.01,10.81,7.27,10.8,9.62,9.63,9.44,9.93,9.95,8.17,7.35
58,Andhra Pradesh,Guntur,,,,,8.5,,,,7.92,,8.94,,,,,,,,,,10.5,,
59,Tripura,Gomati,,,,,,,,,,,,,7.61,7.92,7.27,8.1,8.32,10.44,8.68,9,9,8.94,8.85
60,Andhra Pradesh,Parvathipuram manyam,,,,,,,,,,,,,,,,,,,,,,,10.24
61,West Bengal,Medinipur east,,,,,,10.19,,,,,,,,,,,,,,,,,
62,Bihar,Aurangabad,7.5,,,,,10,,,,,,,,,,,,,,,,,
63,Tripura,Dhalai,,,,,8.18,7.33,7.1,6.11,7.26,6.16,8.19,8.16,8.18,8.3,8.65,8.95,8.48,9.89,9.08,10,9.8,9.45,9.76
64,Assam,Barpeta,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,5.11,8.04,5.46,8.02,5.66,9.97,7.89,8.4,8.34,8.24,8.22,8.44,8.49
65,Bihar,Lakhisarai,,,,,,9.85,,,,,,,,,,,,,,,,,
66,Bihar,Gopalganj,7.72,6.48,6.01,6.89,8,9.83,8.54,9.27,8.73,7.17,8.42,,,,,,,,,,,,
67,Assam,Dima hasao,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,5.5,4.5,4.63,4.75,9.71,5.43,4.38,4.45,4.44,4.44,4.43,9.71
68,Tripura,North tripura,,,,,9.28,9.13,9.24,8.78,9.28,8.75,8.48,8.11,8.05,8.24,8.18,9.25,8.86,8.74,7.82,8.45,9,9.22,9.67
69,Assam,Udalguri,,,,,,4.17,4.17,4.17,4.17,4.17,4.17,4.64,4.36,4.39,4.5,4.39,6.72,6.72,6.72,7.5,9.56,8.95,9.19
70,Tripura,Unakoti,,,,,,,,,,,,,7.83,9.32,9.2,9.48,9.45,9.21,8.59,9,9,8.73,8.83
71,Andhra Pradesh,East godavari,8.75,8.5,7.5,8,8.5,9.17,9,,7.94,,,,,9.08,6.83,9.33,,,,,,,
72,Assam,Cachar,4.6,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.6,4.43,4.5,9.25,4.5,4.67,5,4.67,4.67,4.67,5,5.33,5.33,5.5,6
73,Telangana,Khammam,8.81,,,,,,,,,8.31,8.96,,,9.17,7.09,,,,,,,,
74,Telangana,Medak,8.82,8.52,7.54,7.95,8.57,9.13,,,,,,,,9.17,,,,,,,,,
75,Andhra Pradesh,Visakhapatanam,8.83,8.5,7.56,7.95,8.55,9.14,8.78,,7.94,8.29,8.96,7.8,,,,,,,,,,,
76,Telangana,Warangal,,8.5,,,8.55,9.14,8.78,,,8.31,,,,,,,,,,,,,
77,Telangana,Adilabad,,,,,,9.14,,,,8.31,,,,,,,,,,,,,
78,Tripura,Khowai,,,,,,,,,,,,,7.8,8,8.4,8.65,8.58,8.76,8.1,9.13,8.71,8.78,8.94
79,Telangana,Mahbubnagar,8.83,8.51,7.56,7.95,8.56,9.13,,,,,,,,,,,,,,,,,
80,Bihar,Nalanda,,,,,,,,9,,,,,,,,,,,,,,,
81,Assam,Tinsukia,5,5,4.5,5,5,5,5,5,4.5,4.6,5,5,9,5,5,5,5,5,5,,4,4,
82,Andhra Pradesh,Chittoor,8.83,8.6,7.5,8,8.5,9,9,,,,9,,,,,,,,,,,,
83,Andhra Pradesh,Prakasam,9,,8,,,,8.77,,,,,,,,,,,,,,,,
84,Tripura,Sepahijala,,,,,,,,,,,,,8.42,7.88,8.33,9,8.29,8.24,7.06,6.4,7.5,8,6.8
85,Assam,Nalbari,3.89,3.89,3.89,3.89,3.89,3.9,3.88,3.89,3.9,3.89,3.89,5.2,4.07,4.1,4.19,3.89,4.08,4.07,4.2,4.29,8.62,9,9
86,Telangana,Rangareddi,,,8,,,,,,,,8.95,7.76,,,,,,,,,,,
87,Andhra Pradesh,Anantapur,,,,,,,,,,,8.94,7.8,,,7.07,,,,,,,,
88,Chhattisgarh,Balrampur,,,,,,,,,,,,1.89,1.66,1.67,1.71,1.73,1.8,1.83,1.69,1.79,1.91,8.86,2
89,Telangana,Nizamabad,8.84,8.21,7.56,,,,8.79,,,,,,,,,,,,,,,,
90,Andhra Pradesh,Spsr nellore,8.83,,,,,,,,,,,,,,,,,,,,,,
91,Telangana,Nalgonda,8.75,8.5,,,,,,,,,,,,,,,,,,,,,
92,Andhra Pradesh,Kadapa,8.67,,,,,,,,,,,,,,,,,,,,,,
93,Tripura,West tripura,,,,,7.48,7.21,7.4,8.63,7.79,7.84,7.91,8.32,8.05,7.93,7.73,8.4,7.97,8.45,8.28,8.53,8.48,8.44,8.4
94,Tripura,South tripura,,,,,6.83,6.71,6.69,6.72,7.29,6.39,8.05,8.52,7.64,7.82,7.2,8.15,8.09,7.9,7.56,7.66,7.61,7.62,7.45
95,Bihar,Rohtas,,6.5,6,7,,,,,,,8.5,,2.33,,,,,,,,,,
96,Assam,Sonitpur,6.54,6.55,6.53,6.52,6.55,6.31,6.54,8.33,7.22,7.41,7.68,8.44,8.03,8.34,8.3,7.49,7.55,6.67,5.14,5.81,5.81,7.92,7.91
97,Assam,Karbi anglong,5.22,5.25,5.28,5.31,5.33,5.37,5.38,5.39,5.39,5.42,7.68,2.63,8.04,5.28,8.28,5.22,5.3,5.3,5.31,5.35,5.36,5.36,5.39
98,Bihar,Jamui,,,6,6.93,7.99,,,,,,,,,,,,,,,,,,
99,Assam,Kokrajhar,5.43,5.48,5.49,5.49,5.49,5.5,5.47,5.47,5.48,5.47,5.45,6.25,7.48,5.75,5.86,7.89,5.66,5.64,5.67,5.67,5.69,5.68,6.83
100,Assam,Dhubri,4.61,4.6,4.67,4.66,4.64,4.61,4.62,4.63,4.62,4.59,4.58,5.37,2.07,4.83,4.96,4.67,4.82,4.92,4.99,5,4.97,4.97,7.85
101,Assam,Marigaon,3.6,3.54,3.56,3.56,3.55,3.56,3.56,3.55,3.56,3.56,3.56,3.74,3.72,3.74,3.84,2.61,2.59,2.65,2.6,3.06,3.07,7.83,7.21
102,Assam,Dhemaji,3.13,3.17,3.25,3.25,3.23,3.17,3.2,3.14,3.14,3.14,3.14,4.86,3.43,3.43,3.44,4,3.67,3.67,5,6,6,6,7.25
103,Assam,Lakhimpur,4.73,3.95,3.94,3.93,3.95,3.95,3.94,3.94,3.93,3.91,4,5.68,4.14,4.1,4.5,4,4,3.67,5.5,6.25,7,6.88,7.17
104,Assam,Karimganj,,,,,5,,,,,,5,7,5,5,5.5,5,5,4,4,5,4,,
105,Meghalaya,North garo hills,,,,,,,,,,,,,,6.35,6.42,6.64,6.91,6.92,6.92,6.94,6.96,6.96,4.47
106,Odisha,Sundargarh,6.88,,,,,,,,,,,,,,,,,,,5,,,
107,Meghalaya,East garo hills,4.59,4.6,5,4.6,4.57,4.57,4.59,4.67,4.57,4.57,4.56,4.59,6.28,6.16,6.21,6.13,6.8,6.8,6.81,6.82,6.83,6.83,6
108,West Bengal,Howrah,,,,,,,6.8,,,,,,,,,,,,,,,,
109,Assam,Charaideo,,,,,,,,,,,,,,,,,,,,,,,6.67
110,Assam,Sivasagar,5.22,4.89,5,5,4.83,5,5,5,,,,6.5,5.25,5.33,5.33,5.5,5.5,5.5,5.25,6,6.5,6.5,6.6
111,Assam,Dibrugarh,5,5,5,5,5,,5,,,,,6.5,5,5.2,5,5.5,5.25,5.25,5.25,6.2,3.9,3.92,6.58
112,Bihar,Darbhanga,4.33,6.5,,,,5.02,,,,,,,,,,,,,,,,,
113,Odisha,Anugul,6.06,,,,,,,,,,,,,,,,,,,5,,,
114,Meghalaya,South west garo hills,,,,,,,,,,,,,,5.99,6.03,6.04,6.04,6.05,6.05,6.05,6.05,6.05,6.05
115,Meghalaya,South garo hills,4.62,4.59,4.59,4.59,4.53,4.56,4.55,4.56,4.56,4.56,4.55,4.6,5.96,5.99,5.98,5.98,5.99,5.99,5.99,6,6,6,5.76
116,Assam,Golaghat,3.67,3.43,4.17,3.67,4,4,3.6,3.6,3.6,4,,,5,6,6,5,5.5,5.5,5,5,5,5,5.44
117,Odisha,Cuttack,6,,,,,,,,,,,,,,,,,,,4.83,,,
118,Odisha,Dhenkanal,5.95,,,,,,,,,,,,,,,,,,,5.25,,,
119,Assam,Biswanath,,,,,,,,,,,,,,,,,,,,,5.75,5.83,
120,Meghalaya,West garo hills,4.61,5.69,4.53,4.53,4.53,4.56,4.56,4.56,4.56,4.39,4.39,4.43,5.79,5.72,5.71,5.73,5.74,5.74,5.74,5.75,5.75,5.75,5.75
121,Assam,Jorhat,,,5,5,,,5,5,5,5,5,5.4,5,5,5.5,5.25,5.25,5.67,5.38,5.56,5.5,5.5,5.43
122,Odisha,Kandhamal,2.06,,,,,,,,,,,,,,,,,,,5.5,,,
123,Assam,Majuli,,,,,,,,,,,,,,,,,,,,,5.5,5.47,5.44
124,Odisha,Kalahandi,4.33,,,,,,,,,,,,,,,,,,,5.5,,,
125,Odisha,Kendujhar,5.46,,,,,,,,,,,,,,,,,,,5.39,,,
126,Assam,West karbi anglong,,,,,,,,,,,,,,,,,,,,,5.35,5.36,5.37
127,Odisha,Rayagada,4,,,,,,,,,,,,,,,,,,,5.25,,,
128,Odisha,Koraput,3.55,,,,,,,,,,,,,,,,,,,5.15,,,
129,Assam,South salmara mancachar,,,,,,,,,,,,,,,,,,,,,5.1,5.1,4.89
130,Odisha,Ganjam,3.22,,,,,,,,,,,,,,,,,,,5.04,,,
131,Assam,Hailakandi,,,,,,,,,,,,,,5,,,,,,,,,
132,Odisha,Boudh,2.32,,,,,,,,,,,,,,,,,,,5,,,
133,Odisha,Nayagarh,4.11,,,,,,,,,,,,,,,,,,,4.93,,,
134,Odisha,Nabarangpur,4.73,,,,,,,,,,,,,,,,,,,4.88,,,
135,Odisha,Malkangiri,,,,,,,,,,,,,,,,,,,,4.86,,,
136,Odisha,Mayurbhanj,4.12,,,,,,,,,,,,,,,,,,,4.83,,,
137,Odisha,Nuapada,2.22,,,,,,,,,,,,,,,,,,,4.79,,,
138,Odisha,Gajapati,4.44,,,,,,,,,,,,,,,,,,,4.75,,,
139,Tamil Nadu,Villupuram,4.75,,,,,,,,,,,,,,,,,,,,,,
140,Tamil Nadu,Tiruchirappalli,4.68,,,,,,,,,,,,,,,,,,,,,,
141,Tamil Nadu,Nagapattinam,4.67,,,,,,,,,,,,,,,,,,,,,,
142,Odisha,Bargarh,3.25,,,,,,,,,,,,,,,,,,,4.67,,,
143,Odisha,Deogarh,3.33,,,,,,,,,,,,,,,,,,,4.6,,,
144,Odisha,Balangir,3.16,,,,,,,,,,,,,,,,,,,4.6,,,
145,Odisha,Sonepur,2.42,,,,,,,,,,,,,,,,,,,4.4,,,
146,West Bengal,Jhargram,,,,,,,,,,,,,,,,,,,3.94,4.07,4.27,3,4.36
147,Chhattisgarh,Bilaspur,1.84,2.05,2,2.13,1.78,2.14,,2,2,2.5,2.43,,,,,,,,,4,1,,
148,Tamil Nadu,Erode,4,,,,,,,,,,,,,,,,,,,,,,
149,Tamil Nadu,Namakkal,4,,,,,,,,,,,,,,,,,,,,,,
150,Odisha,Sambalpur,3.53,,,,,,,,,,,,,,,,,,,4,,,
151,Madhya Pradesh,Seoni,,,,,,,2.69,,,0.5,2.67,2.25,0.63,3.86,,,,,,0.44,,,
152,Odisha,Baleshwar,3.5,,,,,,,,,,,,,,,,,,,,,,
153,Odisha,Jharsuguda,3.19,,,,,,,,,,,,,,,,,,,3.33,,,
154,Madhya Pradesh,Balaghat,,,,,,,3.31,,,0.55,3.09,2.77,0.53,3.05,,,0.76,,,,,,
155,Chhattisgarh,Dhamtari,3.11,2.71,2.07,2.5,2.49,2.5,2.49,2.5,2.49,2.5,2.51,2.49,2.49,2.5,2.48,2.49,2.5,2.48,2.44,2.6,2.8,,
156,Odisha,Khordha,3.07,,,,,,,,,,,,,,,,,,,,,,
157,Chhattisgarh,Raipur,,2.5,2.19,2.13,2,2,2,2.17,2.13,2,2.5,,,2.5,3,,,,,3,,,
158,Chhattisgarh,Gariyaband,,,,,,,,,,,,,3,2.5,2.38,2,3,,,,,,
159,Karnataka,Haveri,,3,3,,,,1.38,,,,,,,,,,,,,,,,
160,Chhattisgarh,Mahasamund,2.06,2.53,2.09,2.1,2,2.06,,2.46,2.5,2.5,2.48,2.25,2.57,2.51,2.57,2.52,3,2,,,,0.5,1
161,Chhattisgarh,Kanker,2.31,2.71,1.45,2.71,2.03,,,2.54,2.36,2.15,3,2.35,,,,,,1,,,,,
162,Madhya Pradesh,Sidhi,,,,,,,1.97,,,0.33,2,1,0.5,3,,,,,,1,,,
163,Chhattisgarh,Narayanpur,,,,,,2.89,,,,,,,,,,,,,,,,,
164,Madhya Pradesh,Chhindwara,,,,,,,2.83,,,,,,,,,,0.67,1.2,,0.51,,,
165,Odisha,Jajapur,2.78,,,,,,,,,,,,,,,,,,,,,,
166,Madhya Pradesh,Rewa,,,,,,,2.17,,,0.34,2.2,1.49,0.29,2.74,,,0.5,1.15,,0.43,,,
167,Chhattisgarh,Dantewada,2.09,2.14,1.64,1.98,1.47,1.88,2.26,2.38,1.86,1.51,2.53,2.4,2.13,2.19,2.3,1.69,2.44,1.28,2.37,2,2,2.71,0.5
168,Karnataka,Dharwad,2.71,2.5,2.67,,,,1.34,1.33,,1,1,1.2,,,,,,,,,,,
169,Chhattisgarh,Janjgir-champa,1.82,1.71,1.7,2.5,1.74,2.08,2.14,2.14,,2.67,,,,,,,,,,,,,
170,Chhattisgarh,Bijapur,,,,,,,,2.6,1.8,1.52,2.15,2.33,2.13,2.33,0.33,2.32,2.25,1.33,2,2,1,,
171,Chhattisgarh,Baloda bazar,,,,,,,,,,,,,2.48,2.5,2.35,2.58,,,,,,,
172,Madhya Pradesh,Khargone,,,,,,,2.24,,,0.36,2.58,1.8,0.36,1.93,,,,,0.36,,,,
173,Chhattisgarh,Bastar,2.02,2.42,2.17,2.25,2.25,2.24,2.27,2.46,1.63,2.24,2.54,2.4,2.49,1.88,2.47,2.37,2.4,2.23,2.14,2,1.88,1.8,2
174,Chhattisgarh,Korba,2.13,2.17,1.76,1.77,1.56,1.97,1.75,1.83,2.14,1.91,2.3,2.53,2.12,2.12,2.53,2.11,2.52,2.54,2.36,2.33,2,,
175,Chhattisgarh,Kondagaon,,,,,,,,,,,,2.36,2,,0.5,2.25,2.25,2,2,2.5,2.33,2.5,2.5
176,Madhya Pradesh,Ujjain,,,,,,,,,,,2.42,,,,,,,,,,,,
177,Madhya Pradesh,Shahdol,,,,,,,2.36,,,0.43,2.37,1.45,0.33,2.27,,,,,,,,,
178,Chhattisgarh,Sukma,,,,,,,,,,,,2.33,2.07,2.13,2.36,2.36,1.9,2.15,2.25,,2.33,1,2
179,Karnataka,Uttar kannad,2.33,2.33,2,2,2,,,,,,,,,,,,,,,,,,
180,Chhattisgarh,Durg,2,2,1.9,2.12,1.79,2.18,1.9,2.02,2,2,2.33,,,,,,,,,,,,
181,Madhya Pradesh,Anuppur,,,,,,,2.33,,,,,,,,,,,,,0.4,,,
182,Chhattisgarh,Rajnandgaon,1.79,1.86,1.98,1.91,1.88,1.94,1.96,1.85,1.97,1.96,2.14,1.8,1.63,1.8,1.98,2.06,2.3,2.33,1.9,,,,0.5
183,Madhya Pradesh,Dewas,,,,,,,1.5,,,0.41,2.33,1.7,0.33,1.7,,,,,,,,,
184,Madhya Pradesh,Jabalpur,,,,2.32,,,,,,,,,,,,,0.71,,,0.5,,,
185,Madhya Pradesh,Khandwa,,,,,,,2.25,,,,,,0.33,1.5,,,,,,0.24,,,
186,Chhattisgarh,Surajpur,,,,,,,,,,,,1.89,1.57,1.57,1.57,1.73,1.16,1.82,2.04,2.2,2.25,0.53,1.74
187,Chhattisgarh,Balod,,,,,,,,,,,,1.88,2,2.19,1.69,,2,2,1.67,,,,
188,Karnataka,Belgaum,2.14,2.14,2.17,2.14,2.11,2.11,2.08,2,2,1.44,1.25,1,1.22,1.33,1.12,,,,1.45,,,,
189,Chhattisgarh,Surguja,1.85,1.95,1.76,1.83,1.7,1.89,1.98,1.92,1.89,1.54,1.67,1.89,1.67,1.64,1.63,1.79,1.82,1.89,2.08,2.05,2.13,0.98,1.94
190,Chhattisgarh,Jashpur,1.59,1.9,,,1.83,1.82,1.76,1.65,1.77,1.6,1.67,2,1.8,1.9,1.89,1.91,1.86,1.94,1.79,1.75,2,0.45,2.1
191,Nagaland,Zunheboto,,,,,,,,,,1,2.05,1.95,1.05,1.05,1.05,1.05,1.05,1.1,1.1,1.1,1.11,1,1.23
192,Bihar,Patna,,,,,,,,,,,,,,,,,,,,2.05,,,
193,Chhattisgarh,Raigarh,1.66,1.86,1.67,1.82,1.7,1.82,1.73,1.91,1.88,1.89,1.89,1.98,1.95,1.9,2.05,2.03,2.05,1.97,1.95,2,2,,
194,Karnataka,Bagalkot,1.89,2,1.86,1.91,1.91,1.9,1.91,1.89,2,1.5,1.25,1.25,,,,,,,,,,,
195,Chhattisgarh,Kabirdham,1,2,,,,,,,,,,,2,,,,,,,,,,
