State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
Bihar,Araria,,,0.71,0.72,0.81,0.87,0.86,4.57,4.57,0.82,,,,,,,,,,,,,
Bihar,Arwal,,,,0.78,1.0,0.86,,4.17,4.17,0.83,,,0.86,0.83,,,,,,,,,
Bihar,Aurangabad,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
Bihar,Banka,,,0.71,0.72,0.8,0.81,0.82,4.43,4.44,0.82,,,0.8,0.81,0.8,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81
Bihar,Begusarai,,,0.71,0.63,0.81,0.8,0.83,4.44,,0.8,,,0.81,0.77,0.83,0.83,0.81,,,0.78,0.79,0.83,
Bihar,Bhagalpur,,,0.71,0.72,0.8,0.81,0.82,4.44,4.45,0.81,,,0.8,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.8,0.81
Bihar,Bhojpur,,,,,1.0,0.5,0.5,4.17,4.17,0.81,,,,,,,,,,,,,
Bihar,Buxar,,,,,,,0.5,3.33,,0.75,,,,,,,,,,,,,
Bihar,Darbhanga,,,,,1.0,,,,,,,,,,,,,,,,,,
Bihar,Gaya,,,0.72,0.72,0.81,0.81,0.82,4.47,4.46,0.82,,,0.8,0.86,0.81,1.0,1.0,1,,,,,
Bihar,Gopalganj,,,0.62,0.72,0.68,0.81,0.82,4.2,4.26,0.82,,,0.86,,,,,,,,,,
Bihar,Jehanabad,,,,0.67,0.78,0.81,0.83,4.44,5.56,1.0,,,0.81,0.8,0.8,0.8,0.8,,,0.83,,,
Bihar,Kaimur (Bhabua),,,0.71,,,0.5,,,,,,,,,,,,,,,,,
Bihar,Katihar,,,,,0.75,0.88,0.87,4.57,4.59,0.82,,,,,,,,,0.75,0.82,0.8,,
Bihar,Khagaria,,,0.71,0.73,0.81,0.81,0.82,4.38,4.41,0.81,,,0.8,0.81,0.81,0.8,0.8,0.81,0.81,0.8,0.8,0.81,0.8
Bihar,Lakhisarai,,,1.0,0.75,,,0.67,,,,,,,,,,,,,,,,
Bihar,Madhepura,,,0.72,0.71,0.87,0.81,0.81,4.43,4.43,0.8,,,,0.81,0.8,0.81,0.81,0.8,0.81,0.81,0.78,,
Bihar,Madhubani,,,0.78,0.71,0.8,0.77,0.79,4.39,4.48,0.82,,,0.67,0.67,0.83,0.86,0.8,0.8,0.75,0.67,,,1.0
Bihar,Munger,,,0.7,0.7,0.8,0.8,0.82,4.35,,0.81,,,1.0,1.0,0.8,0.8,,1,1.0,1.0,1.0,,
Bihar,Muzaffarpur,,,0.67,0.67,0.67,0.67,0.67,3.7,4.76,,,,,,,,,,,,,,
Bihar,Nalanda,,,0.71,0.72,0.81,0.57,0.57,3.85,3.85,,,,,,,,1.0,,,1.0,,1.0,1.0
Bihar,Nawada,,,0.71,0.72,0.81,0.81,0.83,4.46,4.43,0.82,,,0.8,0.81,0.8,0.81,0.79,0.8,0.81,0.82,0.79,0.79,0.85
Bihar,Pashchim Champaran,,,,,,,,,,,,,,1.0,1.0,1.0,,1,1.0,1.0,1.0,1.0,
Bihar,Patna,,,0.67,0.67,0.67,0.5,0.5,,2.78,,,,0.75,,,,,,,,,,
Bihar,Purbi Champaran,,,0.71,0.8,1.0,1.0,1.0,5.55,55.55,1.0,,,,,,,,,,,,,
Bihar,Rohtas,,,1.0,0.67,,0.57,0.57,,,,,,,,,,,,,,,,
Bihar,Saharsa,,,0.71,0.72,0.87,0.81,0.83,4.42,4.44,0.81,,,0.79,0.8,0.86,0.81,0.82,0.81,0.82,0.81,0.79,0.81,0.83
Bihar,Samastipur,,,0.79,0.73,0.81,0.75,,,4.63,0.82,,,,0.8,0.8,0.79,0.79,0.8,0.8,0.81,0.81,0.81,0.8
Bihar,Saran,,,0.62,0.7,1.0,0.8,0.86,4.21,5.56,,,,,0.81,0.81,0.8,0.82,0.79,0.8,0.79,0.78,0.78,0.82
Bihar,Sheikhpura,,,,0.7,1.0,0.75,,,,,,,0.75,,,,,1,,,,,
Bihar,Sheohar,,,,,,0.67,0.75,,,,,,,,,,,,,,,,
Bihar,Sitamarhi,,,0.72,0.72,0.79,0.79,0.83,4.44,4.44,0.82,,,,,,,,,,,,,
Bihar,Siwan,,,0.62,0.72,0.68,0.81,0.82,4.2,4.19,0.81,,,0.8,0.8,0.8,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.81
Bihar,Supaul,,,0.71,0.72,0.86,0.82,,5.55,,0.8,,,0.81,0.8,0.8,0.8,0.81,,,,,,
Bihar,Vaishali,,,,,,1.0,,3.7,3.7,,,,,,0.8,,,,,,,,
Chhattisgarh,Balod,,,,,,,,,,,,2.0,,,,,0.4,,,,,,
Chhattisgarh,Baloda Bazar,,,,,,,,,,,,6.0,0.38,0.44,0.42,0.58,0.44,0.45,,,,,
Chhattisgarh,Balrampur,,,,,,,,,,,,1.81,0.29,0.19,0.3,0.61,0.63,0.61,0.61,0.66,0.6,0.77,0.66
Chhattisgarh,Bastar,0.38,0.38,0.32,0.39,0.38,0.39,0.36,0.42,0.32,0.34,0.41,2.39,0.45,0.45,0.43,0.33,0.4,0.41,0.39,0.5,0.06,,
Chhattisgarh,Bemetara,,,,,,,,,,,,,0.25,,,,,,,,,0.33,
Chhattisgarh,Bijapur,,,,,,,,0.31,0.23,0.25,0.43,1.5,0.4,0.43,0.25,0.25,,,,,,,0.6
Chhattisgarh,Bilaspur,0.17,0.32,0.23,0.29,0.29,0.33,0.32,0.33,0.31,0.36,0.35,1.93,0.34,0.38,0.38,0.49,0.45,0.38,0.49,,,,
Chhattisgarh,Dantewada,0.34,0.35,0.27,0.37,0.27,0.31,0.71,0.31,0.33,0.2,0.33,1.47,0.28,0.33,0.42,0.29,0.43,0.25,0.5,0.2,,,
Chhattisgarh,Dhamtari,0.27,0.38,0.33,0.33,0.33,0.33,0.25,0.25,0.33,,,,,,,0.5,0.5,,1.0,,6.0,,
Chhattisgarh,Durg,0.3,0.36,0.35,0.38,0.33,0.37,0.38,0.33,0.33,0.36,0.44,,0.33,0.29,,0.36,0.35,,,,0.06,,0.5
Chhattisgarh,Gariyaband,,,,,,,,,,,,1.95,0.38,0.3,0.33,0.6,0.67,,,,1.0,,
Chhattisgarh,Gaurella Pendra Marwahi,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
Chhattisgarh,Janjgir-Champa,0.29,0.36,0.32,0.38,0.34,0.38,0.32,0.36,0.38,0.35,0.5,2.07,0.3,0.37,0.37,0.44,0.5,0.41,0.47,0.44,,,
Chhattisgarh,Jashpur,0.34,0.36,0.36,0.36,0.33,0.3,0.33,0.34,0.38,0.35,0.33,2.0,0.35,0.36,0.35,0.38,0.38,0.47,0.44,0.44,0.45,0.63,0.45
