Crop: Jute,,,,,,,,,,,,,,,,,,,,,,,,,
S.No.,State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
,,,Yield (Bales/Hectare),Yield (Bales/Hectare),Yield (Bales/Hectare),Yield (Bales/Hectare),Yield (Bales/Hectare),Yield (Bales/Hectare),Yield (Bales/Hectare),Yield (Bales/Hectare),Yield (Bales/Hectare),Yield (Bales/Hectare),Yield (Bales/Hectare),Yield (Bales/Hectare),Yield (Bales/Hectare),Yield (Bales/Hectare),Yield (Bales/Hectare),Yield (Bales/Hectare),Yield (Bales/Hectare),Yield (Bales/Hectare),Yield (Bales/Hectare),Yield (Bales/Hectare),Yield (Bales/Hectare),Yield (Bales/Hectare),Yield (Bales/Hectare)
88,Bihar,Siwan,,6.67,,,,10.14,,,,,,,,,,,,,,,,,
89,Assam,Nalbari,8.21,9.21,9.37,9.17,3.31,8.52,8.42,9.52,8.62,7.13,9.46,9.06,9.98,8.87,8.16,9.61,9.15,8.47,8.44,8.72,8.56,8.96,10.12
90,Tripura,Gomati,,,,,,,,,,,,,8.61,8.76,8.89,8.35,9,10.07,8.55,8.31,8.59,8.57,8.57
91,Bihar,Gopalganj,,6.6,6.5,7.5,8,,10,9.5,8,9,9,,,,,,,,,,,,
92,Bihar,Sheohar,,,,,,,10,,,,,,,,,,,,,,,,
93,Odisha,Bhadrak,4.45,6.95,7.67,6.28,8,7.12,8.11,7.45,6.38,8.31,9.98,8.67,1.66,1.75,1.48,1.32,1.69,1.44,1.37,1.74,8.89,8.87,0.1
94,Tripura,Khowai,,,,,,,,,,,,,8.32,8.95,8.88,8.72,9.47,9.08,8.91,9.68,9.38,9.17,9.32
95,Tripura,Sepahijala,,,,,,,,,,,,,8.48,8.9,8.9,8.81,9.5,8.89,8.81,7.67,8.78,8.28,8.83
96,Bihar,Muzaffarpur,,0.6,,,,,,9.43,,,,,,,,,,,,,,,
97,Bihar,Munger,,,,,,,,9.43,8,,,,,,,,,,,,,,
98,Tripura,North tripura,,,,,8.73,7.6,8.18,8.55,7.67,8.08,8.51,8.55,8.23,8.86,8.86,8.49,9.28,8.86,8.87,8.79,8.55,8.73,8.76
99,Bihar,Pashchim champaran,8.38,6.68,,,,,,,,9.17,9.13,,,,,,,,,,,,
100,Bihar,Saran,8.39,6.67,6.61,7.44,,,,,8,9.15,,,,,,,,,,,,,
101,Tripura,Unakoti,,,,,,,,,,,,,8.09,6.61,7.53,7.86,9.05,8.44,8.58,8,8,8.31,8.38
102,Tripura,South tripura,,,,,8.53,8.05,8.03,7.94,8.51,8.05,8.51,8.6,7.9,8.35,8.08,8.2,8.49,8.07,8.11,8,8,8.11,8.15
103,Bihar,Rohtas,8.5,,,,,,,,,,,,,,,,,,,,,,
104,Odisha,Mayurbhanj,4.52,7,,8.31,,,,4,,,,,,,,,,,,,,,
105,Bihar,Buxar,,,,,,,,,8,,,,,,,,,,,,,,
106,Bihar,Darbhanga,,,,,7.8,,,,,,,,,,,,,,,,,,
107,Nagaland,Wokha,1.25,1,3.13,7.62,7.14,5.95,4.71,1.35,2.03,1.32,1.8,1.8,1.89,1.9,1.9,1.85,1.9,1.9,1.9,1.9,1.9,0,0
108,Bihar,Banka,,7,,7.42,,,,,,,,,,,,,,,,,,,
109,Meghalaya,South garo hills,3.62,3.66,3.63,3.62,2.9,3.59,3.59,3.59,4.65,4.65,4.39,4.82,5.03,5.07,5.13,5.24,5.25,5.25,5.26,5.27,5.27,5.27,6.24
110,Odisha,Puri,2.71,,,5,3,,,6,,,,,,,,,,,,,,,
111,Nagaland,Dimapur,1.53,1.07,3.86,5.15,4.49,3.64,3.38,1.38,1.38,1.62,1.81,1.81,1.92,1.93,1.93,1.94,1.9,1.91,1.91,1.91,1.92,,0
112,Odisha,Nabarangpur,4.5,,,,,,,,,,,,,,,,,,,,,,
113,Odisha,Nayagarh,4,,,,,,,,,,,,,,,,,,,,,,
114,Madhya Pradesh,Chhindwara,,,,,,,3.22,,,,,,,,,1,1,,0.34,,,,
115,Madhya Pradesh,Bhind,,,,,,,3,,,,,,,,,,,,,,,,
116,Madhya Pradesh,Rewa,,,,,,,1.97,,,,,,,,,1,1,1.5,0.5,3,,,
117,Madhya Pradesh,Hoshangabad,,,,,,,3,,,,,,,,,,,1.46,,,,,
118,Madhya Pradesh,Gwalior,,,,,,,3,,,,,,,,,,,,,,,,
119,Madhya Pradesh,Narsinghpur,,,,,,,3,,,,,,,,,,,,0.67,,,,
120,Madhya Pradesh,Jabalpur,,,,,,,2.79,,,,,,,,,1,1,,0.44,,,,
121,Madhya Pradesh,Sehore,,,,,,,2.77,,,,,,,,,,,,1,,,,
122,Madhya Pradesh,Mandsaur,,,,,,,2.5,,,,,,,,,,,,,,,,
123,Madhya Pradesh,Dewas,,,,,,,2.44,,,,,,,,,,,,,,,,
124,Madhya Pradesh,Ratlam,,,,,,,2.43,,,,,,,,,,,,,,,,
125,Madhya Pradesh,Neemuch,,,,,,,2.43,,,,,,,,,,,,,,,,
126,Madhya Pradesh,Khandwa,,,,,,,2.36,,,,,,,,,,,,,,,,
127,Madhya Pradesh,Rajgarh,,,,,,,2.29,,,,,,,,,,,,,,,,
128,Madhya Pradesh,Burhanpur,,,,,,,2.21,,,,,,,,,,,,,,,,
129,Madhya Pradesh,Datia,,,,,,,2.2,,,,,,,,,,,,0.62,,,,
130,Madhya Pradesh,Sidhi,,,,,,,2.15,,,,,,,,,,,1,,,,,
131,Madhya Pradesh,Betul,,,,,,,2.13,,,,,,,,,,,,0.41,,,,
132,Madhya Pradesh,Khargone,,,,,,,2.03,,,,,,,,,,,,0.33,,,,
133,Madhya Pradesh,Morena,,,,,,,,,,,,,,,,,,,,2,,,
134,Madhya Pradesh,Singrauli,,,,,,,,,,,,,,,,,,,0.61,2,,,
135,Madhya Pradesh,Vidisha,,,,,,,2,,,,,,,,,,,,,,,,
136,Madhya Pradesh,Jhabua,,,,,,,1.98,,,,,,,,,,,,0.5,,,,
137,Madhya Pradesh,Dhar,,,,,,,1.97,,,,,,,,,,,,0.6,,,,
138,Madhya Pradesh,Balaghat,,,,,,,1.96,,,,,,,,,1,1,1.4,,,,,
139,Madhya Pradesh,Anuppur,,,,,,,1.91,,,,,,,,,,,,,,,,
140,Madhya Pradesh,Bhopal,,,,,,,1.89,,,,,,,,,,,,,,,,
141,Madhya Pradesh,Sagar,,,,,,,1.88,,,,,,,,,,,,0.5,,,,
142,Madhya Pradesh,Shahdol,,,,,,,1.87,,,,,,,,,,,,,,,,
143,Madhya Pradesh,Raisen,,,,,,,1.86,,,,,,,,,,,,,,,,
144,Madhya Pradesh,Ujjain,,,,,,,1.83,,,,,,,,,,,,0.43,,,,
145,Madhya Pradesh,Shivpuri,,,,,,,1.79,,,,,,,,,,,,,,,,
146,Madhya Pradesh,Satna,,,,,,,1.69,,,,,,,,,,,,0.5,,,,
147,Madhya Pradesh,Mandla,,,,,,,1.6,,,,,,,,,,,1.43,0.56,,,,
148,Madhya Pradesh,Tikamgarh,,,,,,,1.56,,,,,,,,,,,,,,,,
149,Madhya Pradesh,Shajapur,,,,,,,1.53,,,,,,,,,,,,0.25,,,,
150,Madhya Pradesh,Umaria,,,,,,,1.38,,,,,,,,,,,,,,,,
151,Madhya Pradesh,Chhatarpur,,,,,,,1.23,,,,,,,,,1,1,,0.5,,,,
152,Madhya Pradesh,Panna,,,,,,,1.19,,,,,,,,,,,,0.75,,,,
153,Madhya Pradesh,Katni,,,,,,,,,,,,,,,,1,1,,,,,,
154,Uttar Pradesh,Unnao,1,,,,,,,,,,,,,,,,,,,,,,
155,Madhya Pradesh,Dindori,,,,,,,0.96,,,,,,,,,,,,,,,,
156,Madhya Pradesh,Barwani,,,,,,,0.92,,,,,,,,,,,,0.5,,,,
157,Uttar Pradesh,Kannauj,0.86,,,,,,,,,,,,,,,,,,,,,,
158,Uttar Pradesh,Kheri,0.83,,,,,,,,,,,,,,,,,,,,,,
159,Uttar Pradesh,Shravasti,0.81,,,,,,,,,,,,,,,,,,,,,,
160,Madhya Pradesh,Alirajpur,,,,,,,,,,,,,,,,,,,0.57,,,,
161,Madhya Pradesh,Indore,,,,,,,,,,,,,,,,,,,0.33,,,,
162,Madhya Pradesh,Sheopur,,,,,,,,,,,,,,,,,,,0.28,,,,
163,Madhya Pradesh,Harda,,,,,,,,,,,,,,,,,,,0.25,,,,
164,Madhya Pradesh,Agar malwa,,,,,,,,,,,,,,,,,,,0.25,,,,
165,Odisha,Nuapada,,,,,,,,,,,,,,,,,,,,,,,0.12
166,Odisha,Dhenkanal,,,,,,,,,,,,,,,,,,,,,,,0.11
167,Nagaland,Nuiland,,,,,,,,,,,,,,,,,,,,,,,0
168,Nagaland,Chumoukedima,,,,,,,,,,,,,,,,,,,,,,,0
169,Nagaland,Peren,,,,,,,,,,,,,,,,,,,,,,0,0
