Crop: Tobacco,,,,,,,,,,,,,,,,,,,,,,,,,
S.No.,State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
26,Uttar Pradesh,Ambedkar nagar,,6.35,5.95,7.29,4.91,5.8,5.33,5.59,5.22,5.74,5.08,5.22,5.41,5.5,4.23,4.42,4.47,,2.15,2.81,4.35,4.43,3.9
27,Uttar Pradesh,Basti,,6.43,5.96,7.21,4.74,5.81,5.32,5.6,5.22,5.73,5.08,5.22,5.41,5.5,4.23,4.42,4.47,4.65,2.15,2.81,4.42,4.43,3.99
28,Uttar Pradesh,Sitapur,,6.3,5.98,7.17,4.87,5.81,5.23,5.57,5.22,5.69,5.08,5.2,5.39,5.5,4.23,4.42,4.47,4.65,2.15,2.81,4.42,4.43,3.67
29,Uttar Pradesh,Barabanki,,6.55,5.94,7.13,5.11,6.09,4.97,5.13,5.19,5.54,5.11,5.22,5.39,5.49,4.14,2.9,4.46,4.67,2.14,2.8,4.43,4.24,4
30,Uttar Pradesh,Hathras,,7.11,6.17,7,6,,,,,,,,6,,,,,,2.55,,,,
31,Uttar Pradesh,Farrukhabad,,7.03,6.13,6.53,5.49,6.02,5.24,4.27,5.58,4.88,5.08,4.39,5.33,4.55,3.25,4.53,2.79,3.61,0.84,0.85,3.48,2.87,2
32,Uttar Pradesh,Pilibhit,,,,,7,,,,,,,,,3.07,,1.56,1.97,2.85,2.41,,2.89,2,
33,Uttar Pradesh,Kannauj,,6.5,5.94,7,4.4,4.63,5.4,,2.33,4.86,5.1,4.4,5.42,4.64,3.5,3,2.82,3.64,0.82,0.82,3.55,2.91,
34,Uttar Pradesh,Aligarh,,,6.33,4,5,4.67,4.29,,,4,,,6,6.89,,,5.1,,,,,,2
35,Uttar Pradesh,Etah,,6.86,6.11,6.57,5.67,6.09,5.32,6.37,6.16,6.13,5.08,6.01,6,6.41,4.75,4.43,5.1,5.22,2.55,3.15,5.58,6.37,4.71
36,Uttar Pradesh,Kanpur nagar,,6.57,5.89,2.5,5.25,4.59,4.18,2.49,2.27,4.64,5.08,4.13,4.66,4.09,3.09,4.14,2.48,3.59,0.8,0.8,3.3,2.59,2.2
37,Uttar Pradesh,Mainpuri,,6.17,5.88,6.5,6,5.72,5.5,6.37,,,,,5,5.5,,,4.33,4.67,,3,4.5,4.5,4.11
38,Uttar Pradesh,Shahjahanpur,,6.39,5.99,,4.32,5.71,5.14,4.64,5.09,5.56,5.08,5.17,5.3,5.31,4.1,3.87,4.3,4.65,2.17,2.81,4.42,2,
39,Uttar Pradesh,Kaushambi,,6.22,5.86,6.27,4.35,,5.35,,5.2,,,,5.42,5.5,,,4.44,4.67,2.15,2.83,4.44,4.44,
40,Uttar Pradesh,Kasganj,,,,,,,,,,6.13,5.08,5.43,6,6.25,4.71,4.65,5.04,5.22,2.55,3.15,3.86,3.77,5.38
41,Andhra Pradesh,Krishna,2.69,1.73,2.46,1.92,1.88,2.12,2.25,2.4,2.73,2.77,2.48,3.87,4.33,4.7,6.24,5.45,4.57,5.26,5.1,4.91,5.28,5.84,2.59
42,Uttar Pradesh,Fatehpur,,6,,,4,,3.67,,2.23,,,3,,3,,,2,,2.33,2.8,,2,
43,Uttar Pradesh,Siddharth nagar,,6,,,,,,,,,,,,,,,,,,,,,
44,Uttar Pradesh,Lucknow,,,,,,,,2.5,,6,,,,,,,,,,,4.5,,
45,Uttar Pradesh,Muzaffarnagar,,,,,6,,,6,,,,,,,,,,,,,,,
46,Uttar Pradesh,Rampur,,6,,,,,,,,,,,,,,,,,,,,,
47,Uttar Pradesh,Moradabad,,6,2.97,4.31,4.05,4.6,2.95,2.49,2.27,4.28,,3.09,,,,,,,,,2.88,,
48,Uttar Pradesh,Baghpat,,,6,4,4,,,,,,,,,5.5,,,4.5,4.6,,3,4.5,4.5,
49,Uttar Pradesh,Balrampur,,,,,,5.73,,,,,,,,,,,,,,,,,
50,Kerala,Kasaragod,5.57,5.56,5.57,5.57,5.58,1.6,1.61,1.6,1.62,1.17,,1.6,1.77,1.89,1.62,1.67,1.5,1.6,1.6,1.8,1.83,1.67,1.43
51,Uttar Pradesh,Gautam buddha nagar,,,,,,,,,,,,,,5.5,,,,,,,,,
52,Uttar Pradesh,Bulandshahr,,,3,5,4.33,4,5.5,,,,,,,,,,,,2.14,,4.42,,4
53,Uttar Pradesh,Pratapgarh,,,,,,,,,,,,,,5.5,,,,,,,,,2.33
54,Uttarakhand,Haridwar,5.37,5.33,5.38,3.54,4,4,4,,3.6,0.64,2.67,1.67,,,2,,1.89,2,2,2,2,2,
55,Rajasthan,Jhunjhunu,5.28,5,5,,3.83,5,5,5,5,5,4.94,5,5,5,5,5,,5,5,5,4.88,3.75,5
56,Telangana,Warangal,1.64,2.46,5.25,1.18,1.27,1.97,2.63,,3.34,1.89,1.5,3.48,,3.74,2.99,3.77,,,2.67,3,4.5,3,2
57,Uttar Pradesh,Faizabad,,,,,5.25,,,,,,,,,,,,4.5,,,,3,,
58,Telangana,Kamareddy,,,,,,,,,,,,,,,,,4.62,4.5,5.23,3,3.67,3.04,2.24
59,Telangana,Jangoan,,,,,,,,,,,,,,,,,3.29,2.85,5.23,2.99,2.11,3.03,3.87
60,Telangana,Mahabubabad,,,,,,,,,,,,,,,,,2.68,4.5,5.23,3,3.64,3.03,1.12
61,Telangana,Karimnagar,1.16,2.41,3.37,1.81,1.47,1.97,1.58,,2.13,1.89,1.5,1.6,,4.38,3.88,4.56,4.62,4.51,5.22,2.97,3.66,3.03,2.24
62,Telangana,Wanaparthy,,,,,,,,,,,,,,,,,,,5.21,3,,,
63,Telangana,Khammam,1.94,3.06,2.78,2.41,1.57,2.34,2.39,3,2.84,2.53,2.53,2.94,3.5,2.27,2.68,2.8,4.64,4.5,5.17,,3.55,3.03,2.18
64,Tamil Nadu,Coimbatore,1.73,,,,,1.5,1.49,1.5,5.12,1.49,,2.7,,1.59,1.61,1.63,1.48,,1.58,1.57,1.53,1.53,1.5
65,Uttar Pradesh,Deoria,,,,,,,,,,,,,,,,,,,,,5,,
66,Telangana,Mulugu,,,,,,,,,,,,,,,,,,,5,3,4,,
67,Telangana,Nirmal,,,,,,,,,,,,,,,,,4.61,4.6,5,3,,4,3
68,Uttar Pradesh,Auraiya,,,,,,,,,,,5,,,,,,,,,,,,
69,Telangana,Nalgonda,,2.47,5,2.17,1.37,1.97,1.57,,3.11,2.16,3.27,3.98,,4.33,3.88,4.57,,,,,3.56,,
70,Uttar Pradesh,Saharanpur,,,,4.29,,,,,,,5,,,,,,,,,,,,
71,Uttar Pradesh,Bijnor,,,3.25,4.2,4.75,4.56,3,,,4.28,,,,,,,,,,,,,
72,Uttar Pradesh,Jhansi,,,,,,,,,,,,,,,,,,4.67,,,,,
73,Uttar Pradesh,Amroha,,,,4.25,,4.58,,,,,,,,,,,,4.67,,,,,
74,Uttar Pradesh,Kheri,,,,,,,,,,,,,,,,,,4.66,2.5,,,,2.25
75,Telangana,Jayashankar,,,,,,,,,,,,,,,,,4.63,4.5,,,,2.25,
76,Uttar Pradesh,Etawah,,,,,,,,,,,,,,,,4.6,,,,,,,
77,Telangana,Suryapet,,,,,,,,,,,,,,,,,4.58,,,,,3,2
78,Telangana,Yadadri,,,,,,,,,,,,,,,,,,4.57,,2.98,3.71,3,2.25
79,Telangana,Medak,,,2.27,2.15,1.54,1.9,3.11,,3.51,1.9,2.6,1.5,,1.24,1.95,4.57,,,,,,,
80,Andhra Pradesh,East godavari,1.62,1.59,2.76,3.02,1.39,1.81,1.85,1,3.99,2.09,2.45,2.8,3,3.08,4.56,4.4,3.05,3.37,2.79,3.15,2.79,3.04,2.92
81,Telangana,Sangareddy,,,,,,,,,,,,,,,,,4.5,,,,,3,2.2
82,Uttar Pradesh,Jalaun,,,,,,,,,,,,,,,,,4.5,,,,,,
83,Uttar Pradesh,Sultanpur,,,,,,,,,,,,,,,2.67,,4.44,,2.33,,,,2.88
84,Uttar Pradesh,Ghazipur,,,,,,,,,,,,,,,,,4.43,,2.15,,,,
85,Uttar Pradesh,Mirzapur,,,,,,,,,,,,,,,,,,,2.14,,4.41,,
86,Telangana,Nizamabad,0.62,1.89,3.26,2.16,1.57,1.86,3.12,,3.52,2.9,2.56,3.98,,4.34,3.88,2.38,2.68,2.85,2.69,3.14,1.29,3.61,3.34
87,Uttar Pradesh,Bahraich,,,,,,,,,,,,,,,,,,,,,,,4.23
88,Rajasthan,Churu,4,4,4,,1.2,4,,,,,,,,,,,,,,,,,
89,Rajasthan,Sikar,1,1.63,1,,0.87,1,2,0.5,1,,,,4,4,4,4,,,4,,,,
90,Rajasthan,Dausa,0.39,0.56,0.38,,1,1.03,1.06,0.99,1.06,0.54,1,0.86,2.54,1,0.77,0.82,1,0.14,1,0.45,0.44,0.47,4
91,Uttar Pradesh,Gorakhpur,,,,,,,,,,,,,,,,,,,,,4,,
92,Uttar Pradesh,Kanpur dehat,,,,4,,,,,,,,,,,,,,,,,,,
93,Telangana,Adilabad,0.54,2.45,3.43,2.15,1.5,1.88,3.11,,,2.33,3.5,4,,,2.38,2.49,2.69,2.87,2.69,2.97,3.75,3,
94,Chhattisgarh,Balrampur,,,,,,,,,,,,0.33,4,1,1,,,,,1,0.5,0.5,1
95,Uttarakhand,Pauri garhwal,,,,,,,4,,,,,,,,,,,2,,,,,
96,Andhra Pradesh,Guntur,,1.57,1.08,2.5,1.81,1.85,2.12,2.5,2.54,2.28,2.61,3.3,3.33,3.34,2.92,3.62,2.34,2.9,2.28,2.61,2.75,2.13,3.99
97,Uttarakhand,Udam singh nagar,,,3.74,,,,,,,,,,,,,,,,,,,,
98,Tamil Nadu,Erode,1.58,,1.33,,,1.59,1.59,1.59,1.59,1.59,,3.52,,1.57,1.57,1.57,1.55,1.57,1.56,1.56,1.52,1.55,1.53
99,Andhra Pradesh,Srikakulam,2.34,1.48,2.24,2.14,2.14,2.72,2.36,,2.75,2.45,3.21,3.44,,3.5,,,,,,,,,
100,Andhra Pradesh,Visakhapatanam,2.01,1.53,2.81,1.91,2,2.59,2.15,1,2.54,2.25,2.75,3.18,,3.21,3.09,3.49,3.19,1.94,3.13,3.29,3.17,3.5,
101,Gujarat,Ahmadabad,1.7,1.8,1.8,1.8,1.6,1.43,,,1.5,,2,1,1.5,1.97,1.56,1.75,1.96,3.49,1.87,2.39,2.42,2.43,2.36
102,Gujarat,Mahisagar,,,,,,,,,,,,,,,1.82,1.74,3.33,3.49,1.85,2.03,2.09,3.13,2.42
103,Gujarat,Aravalli,,,,,,,,,,,,,,,,,,3.48,1.2,2.57,1.68,1.68,1.72
104,Gujarat,Patan,,,,,2,1,,1,1.5,,2,1.5,1,1.67,1.56,1.82,3.33,3.48,1.7,2.71,2.52,2.83,2.15
105,Gujarat,Sabar kantha,1,1,,,,,1.71,,,1.5,2.06,0.97,2,1.31,1.56,,,3.48,1.2,2.57,2.26,2.04,2.75
106,Gujarat,Mahesana,1.71,1.69,1.69,1.86,1.44,1.67,1.5,2,1.41,2,1.93,0.99,1.35,1.34,1.56,1.74,3.33,3.48,1.7,3.47,3.4,3.42,2.95
107,Gujarat,Gandhinagar,,,,,,,2,,1,,1.88,1.65,2.29,1.83,1.57,1.74,3.33,3.48,2.68,2.5,2.31,2.57,2.5
108,Gujarat,Banas kantha,1.7,1.72,2.64,2.11,,,2,,,1.5,1.98,1.8,1.38,1.86,1.56,1.74,3.33,3.48,1.65,2.77,3.01,2.97,2.96
109,Tamil Nadu,Tiruppur,,,,,,,,,,1.52,,3.4,,1.57,1.57,1.58,1.55,,1.57,1.56,1.52,1.55,1.52
110,Telangana,Bhadradri,,,,,,,,,,,,,,,,,3.1,3.11,3.34,3.07,2.3,2.3,1.89
111,Telangana,Warangal urban,,,,,,,,,,,,,,,,,,,,3,3.33,3.04,2.24
112,Gujarat,Anand,,,,,2.06,1.87,1.77,1.84,1.76,1.96,1.99,1.88,1.84,1.95,1.97,2.33,3.26,3.28,1.95,2.35,2.13,2.24,2.45
113,Andhra Pradesh,Kadapa,1.28,1.01,0.98,1.26,1.11,1.23,1.22,,1.59,1.68,1.52,1.62,,1.82,3,1.78,1.66,1.39,1.29,3.24,2.19,1.98,1.85
114,Uttar Pradesh,Sambhal,,,,,,,,,,,,,3.21,3.08,2.62,,1.97,2.86,2.4,,2.89,2.01,2.24
115,Telangana,Mahbubnagar,1.41,0.73,1.49,1.52,0.83,0.93,2.95,1,3.2,1.9,2.4,1.5,2,1.25,1.96,2.37,,,,,,,
116,Andhra Pradesh,West godavari,2.18,1.42,1.64,1.4,1.43,1.99,1.82,2.14,1.92,1.93,1.86,1.82,1.74,1.71,3.18,2.96,2.82,2.32,1.42,2.52,2.45,2.54,
117,Telangana,Jogulamba,,,,,,,,,,,,,,,,,2.68,2.86,2.69,3.15,1.27,1.44,3.02
118,Andhra Pradesh,Kurnool,1.27,1.01,0.94,1.26,1.09,1.08,1.13,1.43,1.59,1.69,1.76,1.61,1.29,1.82,2.99,1.77,1.67,1.39,1.32,1.54,2.19,2.1,3.03
119,Andhra Pradesh,Vizianagaram,2.33,1.62,2.25,2.13,2.13,2.26,2.17,2,2.51,2.21,2.96,1.83,3,1.69,3.01,2.66,0.88,1.39,1.4,1.59,1.67,1.26,
120,Rajasthan,Sirohi,3,3,3,,0.58,3,3,3,2.52,2.5,,1,1,,0.8,1.11,1,,,1,0.56,0.5,0.56
121,Uttarakhand,Nainital,,,,,,,,3,,,,,,,,,,,,,,,
122,Andhra Pradesh,Chittoor,0.93,1.15,1.62,1.5,1,1,1.18,,1.6,1.69,1.76,1.61,,1.82,3,1.75,,,,,,,
123,Uttarakhand,Chamoli,,,,,,,,3,,,,,,,,,,,,,,,
124,Tamil Nadu,Theni,1.57,,2.21,,,2.21,2.19,2.19,2.23,2.2,,3,,2.2,2.19,2.25,2,,2,2,1.5,1.67,
125,Telangana,Rajanna,,,,,,,,,,,,,,,,,,,,,,3,
126,Uttar Pradesh,Maharajganj,,,,,,,,,,,,3,,,,,,,,,,,
127,Uttarakhand,Bageshwar,,,,,,,,3,,,,,,,,,,,,,,,
128,Telangana,Siddipet,,,,,,,,,,,,,,,,,,,,,,2,3
129,Mizoram,Lunglei,0.62,0.69,0.7,0.69,0.6,0.6,0.56,,0.68,0.66,0.52,0.43,0.45,2.9,0.81,0.39,0.73,0.71,0.81,0.93,0.88,1,1
130,Tamil Nadu,Tiruvannamalai,1.17,,1.07,,,1.28,1.28,1.28,1.43,1.32,,2.85,,1.39,1.4,1.38,,,,,,,
131,Gujarat,Kheda,1.81,1.91,1.84,1.77,1.58,1.48,1.98,1.91,1.34,1.52,1.8,1.78,1.63,1.98,1.87,1.69,2.71,2.54,1.7,2.15,2.24,2.22,2.05
132,Maharashtra,Kolhapur,,,,,,,,,,,,,,1.2,1.62,1.75,1.38,1.28,1.75,1.82,2.01,1.5,2.64
133,Andhra Pradesh,Bapatla,,,,,,,,,,,,,,,,,,,,,,,2.61
134,Andhra Pradesh,Parvathipuram manyam,,,,,,,,,,,,,,,,,,,,,,,2.59
135,Andhra Pradesh,Konaseema,,,,,,,,,,,,,,,,,,,,,,,2.59
136,Andhra Pradesh,Ntr,,,,,,,,,,,,,,,,,,,,,,,2.58
137,Andhra Pradesh,Palnadu,,,,,,,,,,,,,,,,,,,,,,,2.57
138,Rajasthan,Jodhpur,,,1,,,,,,2.5,1.75,2,,,,,,,,,,,,
139,Rajasthan,Jalore,0.59,0.4,0.7,,0.68,0.79,0.8,0.79,0.9,0.9,1,1.29,1.3,1.3,1.5,1.5,2.5,1.3,1.31,1.31,1.1,1.4,1.03
140,Rajasthan,Udaipur,0.17,0.63,0.2,,2.5,0.71,,,,,,,,,,,,,,,,,
141,Tamil Nadu,Nagapattinam,1.79,,1.66,,,1.66,1.66,1.66,1.66,1.84,,2.46,,1.85,1.9,1.91,1.78,,1.86,1.86,1.52,1.76,1.53
142,Andhra Pradesh,Spsr nellore,2.33,1.15,1.15,1.51,0.73,0.92,1.19,0.7,0.66,1.27,1.69,1.61,1.56,0.79,2.44,1.14,1.06,1.16,1.15,1.56,1.47,1.48,1.68
143,Rajasthan,Rajsamand,0.05,0.41,0.21,,0.51,0.61,0.29,2.43,0.29,0.21,1.05,0.42,1,1.6,2,1.78,,0.96,2,2,2,2,
144,Andhra Pradesh,Alluri sitharama raju,,,,,,,,,,,,,,,,,,,,,,,2.38
145,Gujarat,Panch mahals,2,2,1,2,1.67,1.6,1.64,1.67,1.5,1.63,1.67,1.8,,2,1.82,1.99,1.96,2.07,1.85,2.2,2.38,2.14,2.05
146,Andhra Pradesh,Prakasam,2.13,1.12,1.11,1.18,1.25,1.26,1.03,1.18,1.47,1.67,1.57,1.74,1.85,1.94,2.12,1.97,2.07,2.05,1.44,2,2.33,2.21,1.63
147,Bihar,Purbi champaran,,,,,1.17,1.14,,2.33,,,,,,,,,,,,,,,
148,Bihar,Vaishali,1.16,1.1,1.12,1.11,1.16,1.15,,2.29,,1.87,1.78,1.89,1.89,1.9,1.76,1.73,1.76,1.76,1.75,1.76,1.76,1.76,1.76
149,Bihar,Muzaffarpur,1.16,1.1,1.12,1.11,1.16,1.15,,2.29,,1.87,1.78,1.88,1.89,1.9,1.76,1.74,1.76,1.76,1.75,1.76,1.76,1.76,1.76
150,Tamil Nadu,Dindigul,1.39,,1.46,,,1.44,1.45,1.45,1.45,1.45,,2.28,,1.52,1.48,1.48,1.49,1.5,1.5,1.5,1.53,1.51,1.53
151,Uttar Pradesh,Mau,,,,,,,,,,,,,,,,,,,,,,,2.26
152,Andhra Pradesh,Anantapur,1.28,1,1.76,1.25,1.08,1,,,1.6,1.68,1.62,1.61,,1.69,1.9,1.34,1.59,1.06,1.19,2,2.17,2,2.25
153,Bihar,Sheohar,1.16,1.11,1.12,1.1,1.16,1.2,,2.25,,2,2,1.88,1.87,1.9,1.76,1.71,1.77,1.77,1.76,1.76,1.76,1.74,1.74
154,Andhra Pradesh,Eluru,,,,,,,,,,,,,,,,,,,,,,,2.24
155,Uttar Pradesh,Varanasi,,,,,,,,,,,,,,,,,,,,,,,2.2
156,Gujarat,Rajkot,,,,,,,,,,,,,,,,,,,,,,2.08,
157,Andhra Pradesh,Anakapalli,,,,,,,,,,,,,,,,,,,,,,,2.07
158,Bihar,Khagaria,,,,,,,,,,,,2,2,2,2,,,,,,2,,
159,Tamil Nadu,Thoothukudi,,,,,,,,,,,,,,,,,,2,,,,,
160,Rajasthan,Nagaur,2,2,,,,,,,,,,,,,,,,,,,,,
161,Tamil Nadu,Karur,2,,,,,1.5,,1,,1,,,,,,,,,0.29,0.5,1.67,1,
162,Rajasthan,Bharatpur,2,1,,,1,1,,,,,,,,1.11,,,,1,,,2,,
163,Tamil Nadu,Vellore,,,1.26,,,,,2,,1.5,,,,0.5,,,,,,1,2,,
164,Tamil Nadu,Namakkal,,,1.14,,,,,,,1,,,,,,,,,1,,,1,2
165,Bihar,Begusarai,1.13,1.4,1.2,,1,1,,,,2,1.83,1.83,,1.83,1.83,1.71,1.71,,,,,,1.76
166,Gujarat,Dohad,,,,,,,,,,,,,,,,,,,,2,,,
167,Bihar,Jehanabad,1.25,2,,,,,,,,,,,,,,,,,,,,,
168,Gujarat,Jamnagar,,,,,,,,,,,,,,,,1.74,,,,,,2,
169,Tamil Nadu,Tiruchirappalli,,,,,,,,,,,,,,,,,,,,,2,,
170,Bihar,Munger,,,,,,,,,,,,,,2,1.8,1.8,,,,,,,
171,Himachal Pradesh,Bilaspur,,1,2,,,,,,,,,,,,,,,,,,,,
172,Gujarat,Bhavnagar,,,,,,1,,,,,,,,,,,,,,,,2,
173,Uttar Pradesh,Hapur,,,,,,,,,,,,,,,,,,,,,,2,
174,Gujarat,Junagadh,,,,,,,,,,,,,,,,1.99,,,,,,,
175,Andhra Pradesh,Nandyal,,,,,,,,,,,,,,,,,,,,,,,1.96
176,Tamil Nadu,Tirunelveli,,,1.2,,,1.2,1.2,1.33,1,1.25,,,,,,,,1.96,,,,,
177,Andhra Pradesh,Kakinada,,,,,,,,,,,,,,,,,,,,,,,1.93
178,Gujarat,Surat,,,,,,,,,,,,,,1.93,,,,,,,,,
179,Bihar,Bhagalpur,1.17,1.12,1.13,1.12,1.14,1.14,,1.71,,1.91,1.75,1.9,1.87,1.92,1.77,1.74,1.77,1.76,1.75,1.76,1.75,1.75,1.75
180,Bihar,Samastipur,1.16,1.1,1.12,1.11,1.16,1.16,,1.14,,1.87,1.78,1.89,1.89,1.9,1.76,1.74,1.76,1.75,1.75,1.75,1.75,1.75,1.75
181,Bihar,Gopalganj,1.16,1.1,1.12,1.11,1.16,1.16,,1.68,,1.86,1.78,1.89,1.89,1.9,1.75,1.77,1.75,1.76,1.76,1.76,1.76,1.76,1.76
182,Bihar,Katihar,1.16,1.16,1.12,1.12,1.16,1.16,,1.2,,1.86,1.79,1.9,1.89,,1.76,1.73,1.75,1.75,,,,,
183,Bihar,Kishanganj,1.16,,1.13,1.11,1.16,1.16,,1.68,,1.87,1.78,1.88,1.9,1.89,1.76,1.74,1.76,1.76,1.75,1.76,1.76,,
184,Bihar,Siwan,,,,,1.16,1.15,,1.69,,1.86,1.78,1.88,1.89,1.9,1.75,1.77,1.76,1.76,1.76,1.75,1.76,1.76,1.76
185,Bihar,Araria,,,,,1.25,,,,,,,,,1.89,,,,,,,,,
186,Bihar,Purnia,1.17,1.2,,1.14,1.17,1.15,,1.69,,,1.78,,1.88,,,,,,,,,,
187,Gujarat,Surendranagar,,,,,,,,,,,,,,,,,,1.86,,,,,
188,Gujarat,Amreli,,,,,,,,,,,1.67,,,,,,,,1.85,,,,
189,Andhra Pradesh,Sri sathya sai,,,,,,,,,,,,,,,,,,,,,,,1.85
190,Gujarat,Kachchh,,,,,,,,,,,,,,,1.82,,,,,,,,
191,West Bengal,Coochbehar,0.5,0.5,0.5,0.74,1.38,1.48,1.43,1.46,1.46,1.49,1.52,1.54,1.81,1.81,1.7,1.7,1.72,1.26,1.49,1.35,1.37,1.39,
192,Mizoram,Khawzawl,,,,,,,,,,,,,,,,,,,,,1.8,,
193,Mizoram,Champhai,0.28,0.77,0.89,1.2,0.74,0.72,0.82,,0.74,0.75,0.8,1.12,0.98,1.15,1.06,0.3,1.09,0.94,1.35,1.79,1.78,0.43,1.09
194,Bihar,Darbhanga,1.14,1.09,1.11,1,1,,,,,,,,,,,,,,,,,,1.77
195,Gujarat,Vadodara,1.19,0.7,1.3,1.2,1.03,1.23,1.18,1.26,1.02,1.52,1.63,1.76,1.7,1.49,1.31,1.19,1.58,1.24,0.87,1.73,1.73,1.75,1.61
196,Bihar,Madhepura,,,,,,,,1.75,,,,,,,,,,,,,,,
197,West Bengal,Jalpaiguri,0.99,0.99,0.82,0.68,0.64,0.68,0.56,0.56,0.58,1.51,1.07,1.73,1.42,1.38,1.48,1.56,1.55,1.71,1.68,1.67,1.67,1.67,
198,Karnataka,Belgaum,1.04,,1.03,0.69,0.95,1.08,0.61,0.69,1.11,0.95,1.39,1.06,1.05,1.64,1.33,,1.52,1.68,1.22,1.28,1.11,1.22,0.83
