State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
Assam,Majuli,,,,,,,,,,,,,,,,,,,,,0.35,0.56,0.62
Assam,Marigaon,,0.54,0.4,0.39,0.32,0.35,0.35,0.71,0.54,0.62,0.48,0.56,0.62,0.61,0.63,0.61,0.54,0.73,0.81,0.73,0.48,0.53,0.63
Assam,Nagaon,,0.73,0.54,0.48,0.46,0.55,0.55,0.5,0.66,0.7,0.69,0.63,0.63,0.7,0.57,0.76,0.81,0.69,0.82,0.67,0.53,0.59,0.65
Assam,Nalbari,,0.53,0.52,0.45,0.53,0.47,0.53,0.47,0.55,0.59,0.71,0.66,0.65,0.66,0.67,0.83,0.72,0.71,0.76,0.66,0.67,0.65,1.14
Assam,Sivasagar,,0.56,0.5,0.52,0.57,0.49,0.51,0.53,0.58,0.56,0.56,0.56,0.55,0.58,0.65,0.66,0.68,0.65,0.67,0.6,0.65,0.66,0.67
Assam,Sonitpur,,0.67,0.67,0.58,0.58,0.79,0.8,0.6,0.83,0.72,0.82,0.76,0.74,0.6,0.81,0.73,0.82,0.72,0.69,0.67,0.81,0.64,0.78
Assam,South Salmara Mancachar,,,,,,,,,,,,,,,,,,,,,0.79,0.84,0.6
Assam,Tinsukia,,0.56,0.52,0.45,0.44,0.38,0.47,0.53,0.73,0.88,1.1,0.56,0.55,0.58,0.65,0.66,1.06,0.83,0.67,0.67,0.64,0.61,0.29
Assam,Udalguri,,,,,,0.47,0.52,0.61,0.41,0.51,0.43,0.58,0.56,0.46,0.95,0.67,0.66,0.56,0.69,0.73,0.62,0.66,0.43
Assam,West Karbi Anglong,,,,,,,,,,,,,,,,,,,,,0.65,0.66,0.67
Bihar,Araria,0.49,0.56,0.75,0.75,0.75,0.62,0.78,0.8,0.86,0.99,0.87,0.85,0.85,0.91,0.91,0.91,0.92,,,,,,
Bihar,Arwal,,,,0.76,0.8,0.77,,0.8,0.61,1,0.86,0.9,,0.89,0.89,0.88,0.88,0.76,0.88,0.89,0.86,0.83,0.69
Bihar,Aurangabad,0.48,,0.69,0.8,0.8,0.77,0.67,1,,1,,,0.85,0.92,,1,1,1,1,0.8,,,
Bihar,Banka,0.64,0.61,0.83,0.75,0.75,0.86,0.81,,0.86,1,,,,0.89,,,0.91,0.89,0.89,,,,
Bihar,Begusarai,0.62,0.74,0.7,0.74,0.74,0.74,0.73,0.67,0.77,0.99,0.87,0.88,0.88,0.91,0.91,0.85,0.85,0.89,0.89,0.87,0.89,1.1,1.18
Bihar,Bhagalpur,0.63,0.68,0.75,0.75,0.75,0.86,0.73,0.78,0.86,0.99,0.87,0.86,0.85,0.91,0.91,0.91,0.91,0.89,0.91,0.9,0.9,0.91,0.91
Bihar,Bhojpur,0.67,,,0.76,0.94,0.86,0.78,0.85,0.83,0.99,0.87,0.89,0.92,0.91,0.91,0.86,0.88,0.83,,,,,
Bihar,Buxar,,,,,0.74,1.03,0.78,0.89,0.82,0.99,0.83,,,,,,0.8,,,,,,
Bihar,Darbhanga,0.67,0.7,0.74,,0.71,0.65,0.78,0.79,0.75,1,0.88,0.88,0.88,0.94,0.91,0.89,0.88,0.9,0.89,0.89,0.9,0.92,0.95
Bihar,Gaya,0.52,0.64,0.69,0.74,0.73,0.76,0.78,0.78,0.4,0.99,0.88,0.91,0.87,0.91,0.91,0.89,0.89,0.85,0.87,0.83,0.81,0.96,0.88
Bihar,Gopalganj,0.72,0.54,0.74,0.74,0.73,0.76,0.78,0.8,0.74,0.98,0.87,0.92,0.92,0.92,0.91,0.91,0.91,0.89,0.9,0.9,0.9,,
Bihar,Jamui,0.61,0.79,0.69,,,1,1,1,1,1,1,1,1,1,,,,,,,,,
Bihar,Jehanabad,0.57,0.66,0.74,0.74,0.74,0.8,0.78,0.79,0.29,1,,0.92,0.91,0.92,1,1,1,0.75,0.75,0.84,0.75,1,0.86
Bihar,Kaimur (Bhabua),0.64,0.68,0.87,0.71,0.77,1,0.77,0.89,0.83,1,0.85,0.92,1,0.83,0.83,,,,,0.89,0.89,0.93,0.9
Bihar,Katihar,0.64,0.64,0.75,0.74,0.76,0.69,0.78,0.79,0.85,0.99,0.87,0.85,0.85,0.91,0.92,0.91,0.91,0.89,0.91,0.9,0.9,0.9,0.9
Bihar,Khagaria,0.6,0.78,0.73,0.74,0.75,0.73,0.78,0.79,0.86,0.99,0.87,0.86,0.85,0.91,0.91,0.82,0.82,0.89,0.89,0.87,0.88,1.05,1.19
Bihar,Kishanganj,0.64,0.8,0.75,0.75,0.75,0.87,0.76,0.8,0.86,0.99,0.87,0.89,0.88,0.91,0.91,0.91,0.92,0.89,0.91,0.9,0.91,0.9,0.91
Bihar,Lakhisarai,,,,0.76,,,,,,,0.86,,,0.91,0.91,0.91,0.92,,,,,,
Bihar,Madhepura,0.59,0.57,0.75,0.74,0.75,0.77,0.78,0.78,0.84,0.99,0.87,0.85,0.85,0.91,0.92,0.88,0.88,0.89,0.91,0.89,0.9,0.88,0.86
Bihar,Madhubani,0.62,0.66,0.74,0.71,0.74,0.72,0.78,0.78,0.84,0.99,0.87,0.87,0.86,0.91,0.91,0.88,0.88,0.89,0.88,0.88,0.89,0.88,0.88
Bihar,Munger,0.6,0.77,0.71,0.74,0.75,0.73,0.73,0.79,0.85,0.99,0.87,,1,1,,,,,,,,,
Bihar,Muzaffarpur,0.63,0.63,0.64,0.76,0.72,0.76,0.78,0.73,0.82,1,0.89,,,1,0.91,0.9,,,,,,,
Bihar,Nalanda,,,,0.73,0.93,,,,,1,0.87,0.86,0.89,0.88,1,0.88,0.87,0.91,0.85,,,,
Bihar,Nawada,0.5,0.65,0.68,0.74,0.74,0.76,0.78,0.79,0.5,0.99,0.88,0.91,0.89,0.91,0.91,0.9,0.9,0.76,0.86,0.83,0.84,0.95,0.88
Bihar,Pashchim Champaran,0.66,0.85,0.87,0.85,0.7,0.77,0.83,0.87,0.85,0.99,0.87,0.88,0.88,0.91,0.91,0.91,0.9,0.92,0.92,0.93,0.92,0.91,0.92
Bihar,Patna,0.75,0.67,1,0.67,0.5,1,0.67,,1,,,,,,,,,0.89,0.9,,0.9,,
Bihar,Purbi Champaran,0.7,0.66,0.63,0.77,0.72,0.77,0.78,0.76,0.82,0.99,0.87,0.9,0.9,,1,,,,,,,,
Bihar,Purnia,0.69,0.64,0.75,0.74,0.76,0.68,0.78,0.8,0.86,0.99,0.87,0.86,0.85,0.91,0.92,1,1,0.86,0.9,0.93,0.91,0.93,0.9
Bihar,Rohtas,0.64,0.63,0.86,0.7,0.72,1.06,0.76,0.88,0.81,0.98,0.87,0.93,1,,,0.87,0.89,0.89,0.88,0.89,0.88,0.93,0.89
Bihar,Saharsa,0.59,0.57,0.74,0.74,0.74,0.77,0.8,0.75,0.8,0.99,1,1,1,1,,1,1,1,0.88,1,1,,
Bihar,Samastipur,0.7,0.77,0.71,0.72,0.72,0.67,0.78,0.79,0.79,0.99,0.87,0.88,0.88,0.91,0.91,0.89,0.89,0.89,0.89,0.89,0.89,0.9,0.92
Bihar,Saran,0.72,0.52,0.74,0.74,0.73,0.76,0.77,0.79,0.76,0.98,0.87,0.92,0.91,0.9,0.91,0.91,0.9,0.9,0.91,0.91,1,0.89,0.9
Bihar,Sheikhpura,,,,,0.67,0.67,0.5,0.67,,,,1,,,,,,,,,,,
Bihar,Sitamarhi,0.68,0.79,0.86,0.84,0.69,0.78,0.81,0.9,0.28,1,0.88,0.92,1,,,,,,,,,,
Bihar,Siwan,0.73,0.5,0.74,0.74,0.73,0.76,0.77,0.79,0.75,0.99,0.87,0.89,0.91,0.91,0.91,0.91,0.91,0.9,0.91,0.91,0.9,0.89,0.9
Bihar,Supaul,0.61,0.58,0.73,0.74,0.74,0.77,0.78,0.78,0.82,0.99,0.87,0.89,0.89,0.91,0.91,0.9,0.9,0.89,0.9,0.9,0.9,0.87,0.87
Bihar,Vaishali,0.64,0.71,0.73,0.78,0.72,0.77,0.79,0.79,0.83,0.99,0.87,0.9,0.89,0.91,0.91,0.91,0.9,0.98,0.92,0.94,0.97,0.92,0.97
Chandigarh,Chandigarh,0.8,1,1,,,,,,,,,,,,,,,,,,,,
Chhattisgarh,Balod,,,,,,,,,,,,0.28,0.26,0.26,0.25,0.23,0.25,0.28,0.29,0.28,0.33,0.42,0.42
Chhattisgarh,Baloda Bazar,,,,,,,,,,,,0.31,0.43,0.38,0.44,0.41,0.31,0.25,0.31,0.31,0.49,0.55,0.1
Chhattisgarh,Balrampur,,,,,,,,,,,,0.27,0.37,0.3,0.31,0.33,0.36,0.31,0.32,0.32,0.34,0.35,0.35
Chhattisgarh,Bastar,0.45,0.45,0.29,0.4,0.42,0.42,0.48,0.44,0.37,0.33,0.41,0.41,0.4,0.4,0.42,0.36,0.4,0.42,0.41,0.37,0.36,0.35,0.36
Chhattisgarh,Bemetara,,,,,,,,,,,,0.3,0.32,0.3,0.25,0.32,0.32,0.39,0.35,0.39,0.38,0.41,0.37
Chhattisgarh,Bijapur,,,,,,,,0.31,0.22,0.31,0.32,0.27,0.34,0.43,0.4,0.3,0.39,0.27,0.29,0.27,0.36,0.4,0.36
Chhattisgarh,Bilaspur,0.15,0.22,0.2,0.23,0.19,0.23,0.22,0.23,0.23,0.25,0.23,0.22,0.25,0.25,0.26,0.27,0.25,0.24,0.24,0.23,0.38,0.35,0.37
Chhattisgarh,Dantewada,0.37,0.37,0.3,0.37,0.26,0.32,0.49,0.37,0.31,0.26,0.36,0.23,0.39,0.42,0.41,0.41,0.44,0.27,0.28,0.39,0.44,0.39,0.38
Chhattisgarh,Dhamtari,0.27,0.37,0.27,0.33,0.3,0.31,0.31,0.31,0.31,0.3,0.21,0.31,0.34,0.34,0.38,0.34,0.34,0.35,0.36,0.37,0.48,0.51,0.52
Chhattisgarh,Durg,0.25,0.25,0.23,0.26,0.24,0.26,0.27,0.27,0.25,0.26,0.28,0.28,0.28,0.27,0.27,0.29,0.32,0.29,0.3,0.28,0.36,0.35,0.37
Chhattisgarh,Gariyaband,,,,,,,,,,,,0.3,0.41,0.31,0.31,0.4,0.37,0.31,0.43,0.4,0.45,0.45,0.45
Chhattisgarh,Gaurella Pendra Marwahi,,,,,,,,,,,,,,,,,,,,0.26,0.36,0.37,0.37
Chhattisgarh,Janjgir-Champa,0.24,0.26,0.23,0.26,0.24,0.24,0.18,0.26,0.24,0.25,0.26,0.25,0.24,0.24,0.24,0.36,0.36,0.25,0.25,0.28,0.46,0.45,0.41
Chhattisgarh,Jashpur,0.21,0.23,0.23,0.23,0.19,0.17,0.22,0.23,0.23,0.34,0.34,0.35,0.35,0.35,0.34,0.34,0.34,0.4,0.4,0.38,0.43,0.43,0.39
Chhattisgarh,Kabirdham,0.24,0.31,0.3,0.3,0.36,0.3,0.36,0.3,0.3,0.3,0.35,0.36,0.36,0.35,0.36,0.36,0.32,0.27,0.25,0.3,0.33,0.39,0.39
Chhattisgarh,Kanker,0.36,0.39,0.19,0.4,0.4,0.42,0.45,0.45,0.34,0.36,0.42,0.23,0.39,0.32,0.3,0.25,0.23,0.36,0.38,0.37,0.44,0.45,0.42
Chhattisgarh,Khairgarh Chhuikhadan Gandai,,,,,,,,,,,,,,,,,,,,,,,0.38
Chhattisgarh,Kondagaon,,,,,,,,,,,,0.41,0.4,0.4,0.42,0.39,0.57,0.41,0.43,0.46,0.43,0.59,0.43
Chhattisgarh,Korba,0.19,0.24,0.2,0.2,0.18,0.2,0.19,0.19,0.2,0.19,0.22,0.2,0.24,0.24,0.24,0.2,0.24,0.33,0.3,0.3,0.41,0.4,0.4
Chhattisgarh,Korea,0.36,0.31,0.27,0.23,0.24,0.23,0.27,0.27,0.33,0.24,0.17,0.33,0.29,0.33,0.31,0.3,0.3,0.27,0.27,0.2,0.25,0.28,0.35
Chhattisgarh,Mahasamund,0.38,0.41,0.34,0.31,0.33,0.38,0.38,0.36,0.39,0.22,0.25,0.28,0.28,0.27,0.27,0.25,0.27,0.27,0.22,0.26,0.27,0.27,0.27
Chhattisgarh,Manendragarh Chirimiri Bharatpur,,,,,,,,,,,,,,,,,,,,,,,0.35
Chhattisgarh,Mohla Manpur Ambagarh Chouki,,,,,,,,,,,,,,,,,,,,,,,0.49
