Crop: Dry chillies,,,,,,,,,,,,,,,,,,,,,,,,,
S.No.,State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
,,,Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.),Yield (Ton./Ha.)
149,Madhya Pradesh,Katni,0.39,0.57,0.62,0.65,,,0.51,,,1.12,1.48,1.07,1.24,1.04,,3.5,2.76,3.52,3.52,,,,
150,Madhya Pradesh,Betul,0.27,0.39,0.53,0.55,,,0.69,,,1.35,1.96,1.3,2.33,1.39,,3.2,3.2,3.19,3.51,,,,
151,Arunachal Pradesh,Changlang,1.32,1.33,1.5,1.55,1.04,1.37,1.43,1.41,1.56,1.52,1.52,1.59,1.5,3.5,3.4,3.4,3.37,3.37,3.37,3.38,3.38,3.46,3.46
152,Bihar,Begusarai,0.78,0.7,0.58,0.72,0.71,0.83,,1.88,2.34,,,,,,,,,,,,3.46,3.2,2.43
153,Karnataka,Bagalkot,0.87,0.86,0.54,1.68,0.76,0.92,1.71,1.35,1.39,1.69,0.77,1.44,3,3.45,2.3,2,1.8,1.64,0.83,1.1,0.9,0.58,0.95
154,Madhya Pradesh,Mandla,0.18,0.33,0.41,0.43,,,0.51,,,0.92,1.28,0.7,0.85,0.82,,3.42,2.36,2.71,2.73,,,,
155,Rajasthan,Sikar,0.26,0.33,0.1,0.31,0.2,0.2,0.2,0.25,0.25,0.18,0.24,0.24,2.8,3.41,1.2,1.19,,1,0.14,0.14,0.43,1.07,
156,Andhra Pradesh,Vizianagaram,2.14,1.77,1.31,1.58,2.08,1.52,1.96,1,1.7,1.98,1.17,1.82,1,1.84,2.27,1.95,2.91,2.32,1.19,2.13,2.46,1.88,3.41
157,Andhra Pradesh,Annamayya,,,,,,,,,,,,,,,,,,,,,,,3.39
158,Madhya Pradesh,Dhar,0.35,0.59,0.89,0.93,,,1.04,,,1.98,3.34,1.76,2.35,1.75,,3,1.34,1.34,1.35,,,,
159,Madhya Pradesh,Harda,0.45,0.58,0.73,0.66,,,0.87,,,2.1,3.3,1.89,2.53,1.4,,,,,,,,,
160,Arunachal Pradesh,West siang,1.33,0.98,1.55,1.55,0.5,1.43,1.55,1.5,1.54,1.6,1.59,1.66,1.62,1.63,1.35,2.6,2.63,2.69,2.72,2.78,2.85,3.28,3.29
161,Karnataka,Bidar,0.83,0.89,0.4,0.64,0.71,0.8,1.34,1.1,1.18,3.26,1.23,1.36,1.19,1.15,1.23,1.14,2.04,1.92,1.24,,,1,
162,Arunachal Pradesh,Lohit,1.89,1.4,1.4,1.4,1.5,1.39,1.59,1.52,1.59,2.14,1.73,1.82,2.4,2.46,2.06,2.83,2.82,2.92,2.94,3.01,3.05,3.25,3.25
163,Chhattisgarh,Gariyaband,,,,,,,,,,,,0.91,0.98,0.91,0.45,0.49,0.91,0.25,0.66,0.97,3.22,1.61,0.67
164,Arunachal Pradesh,Siang,,,,,,,,,,,,,,,,2.98,2.95,3.01,3.02,3.07,3.09,3.2,3.21
165,Arunachal Pradesh,East kameng,1.52,1.4,1.41,1.43,1.43,1.42,1.53,1.54,1.57,1.58,1.6,1.67,1.81,1.85,1.34,2.94,2.91,2.97,2.99,3,3.03,3.2,3.21
166,Madhya Pradesh,Ujjain,0.29,0.35,0.42,0.79,,,0.93,,,1.67,2.47,1.57,2.47,1.35,,2.25,3,3.15,3.2,,,,
167,Karnataka,Raichur,0.7,0.8,0.97,0.81,0.51,0.86,0.99,0.55,0.76,3.19,1.44,1.06,1.15,1.26,2.12,2.11,2.03,1.88,1.24,1.74,1.72,,1.48
168,Arunachal Pradesh,East siang,0.99,1.16,1.21,1.11,1.29,1.08,1.08,0.99,1.05,1.1,1.1,1.15,1.1,1.13,0.92,3.15,3.11,3.1,2.86,2.88,2.9,3,3
169,Arunachal Pradesh,Namsai,,,,,,,,,,,,,,,,2.87,2.85,2.92,2.94,2.99,3,3.14,3.14
170,Tamil Nadu,Tiruchirappalli,0.57,,1.08,1.33,0.84,0.63,0.37,0.61,0.68,0.8,,0.55,,0.57,0.63,1.4,3.13,1.11,0.45,0.85,0.46,0.52,0.42
171,Gujarat,Anand,,,,1,1.21,1,1,1,0.94,1,1.1,1.05,1.08,1.07,1.07,1.07,0.94,0.95,0.98,3.13,2.2,,
172,Gujarat,Surendranagar,1.33,1.5,,,1,1,1,1,1,1,1,1,1,,1.01,1.02,1.11,1.05,1.04,3.12,,,
173,Bihar,Lakhisarai,0.8,1,0.68,0.72,0.75,,,,,,,,,,,,,,,,3.1,2.8,2.41
174,Madhya Pradesh,Ratlam,0.39,0.81,0.94,1.13,,,1.5,,,2.55,2.11,2.83,3.09,1.83,,1.74,1.74,1.74,2,,,,
175,Arunachal Pradesh,Lower subansiri,1.7,1.19,1.4,1.54,1.32,1.57,1.57,1.78,1.78,1.79,1.69,1.77,1.77,1.75,1.4,2.82,2.82,2.87,2.88,2.91,2.93,3.08,3.08
176,Karnataka,Udupi,1.07,0.94,1.35,1.67,1.09,1.81,2.62,1.53,1.47,3.08,1.97,1.71,1.96,1.58,1.56,1.53,2.09,1.95,,,,,1.5
177,Arunachal Pradesh,Lower dibang valley,,,1.47,1.2,1.44,1,1.2,1.1,1.1,1.1,1.09,1.11,1.11,2.4,1.87,2.82,2.82,2.86,2.87,2.89,2.92,3.02,3.02
178,Arunachal Pradesh,Lower siang,,,,,,,,,,,,,,,,,,,2.87,2.89,2.9,3.01,3.02
179,Rajasthan,Sawai madhopur,2.96,3,1.89,3,3,2.94,2.86,3,3,1.74,1.8,2.96,2.95,2.96,2.96,3,3,2.96,3,3,2.99,3,
180,Rajasthan,Bundi,1.5,0.81,0.87,0.99,1.09,1.2,1.01,1.17,1.72,0.69,1.27,1.17,0.86,0.36,0.67,0.89,1.22,,0.77,0.19,0.82,3,
181,Karnataka,Uttar kannad,0.71,0.78,1,1.71,0.73,0.95,1.59,1.18,1.75,3,2.71,2.33,2.67,2.23,1.86,,,2,,,,1.4,
182,Madhya Pradesh,Jhabua,0.23,0.48,0.52,0.68,,,0.84,,,1.91,2.13,1.63,1.95,1.35,,3,3,3,3,,,,
183,Bihar,Kaimur (bhabua),1.81,1.49,0.59,1,0.54,,,,,,,,,,,,,,,,,3,2.04
184,Arunachal Pradesh,Shi yomi,,,,,,,,,,,,,,,,,,,,2.76,2.94,2.95,3
185,Andaman and Nicobar Islands,Nicobars,,,0.07,1.7,2.42,,3,,,,2.08,1.33,1.14,0.98,1.33,0.43,0.45,0.48,0.24,1.3,1.32,1.02,1.56
186,Karnataka,Chikmagalur,0.79,0.86,1.31,1.28,0.93,0.98,0.61,0.96,0.41,3,0.63,0.57,0.29,0.53,0.71,0.64,0.91,1.4,1.13,1.13,1.67,1.06,1.02
187,Madhya Pradesh,Balaghat,0.18,0.23,0.28,0.27,,,0.32,,,0.63,0.78,0.43,0.74,0.45,,,3,1.83,1.9,,,,
188,Puducherry,Yanam,3,,,2,1.5,,,,,,,,,,,,,,,,,,
189,Karnataka,Ramanagara,,,,,,,,0.9,0.99,3,0.87,0.81,0.92,1.11,1.14,0.87,0.53,1.09,,0.86,,0.5,
190,Karnataka,Dakshin kannad,1.19,1.38,1.41,1.05,1.48,1.27,2.42,1.23,1.33,2.99,1.8,1.61,1.83,1.52,1.38,1.04,2.02,1.88,,,2,1.36,
191,Madhya Pradesh,Burhanpur,,,,0.98,,,1.12,,,1.7,2.97,1.99,2.26,2.91,,2.5,2.5,2.49,2.49,,,,
192,Bihar,Madhubani,1.08,0.75,0.64,0.6,0.86,0.64,,0.62,0.63,,,,,,,,,,,,0.62,2.95,0.76
193,Arunachal Pradesh,Kamle,,,,,,,,,,,,,,,,,,,2.69,2.73,2.76,2.92,2.92
194,Madhya Pradesh,Khargone,0.25,0.63,0.85,0.86,,,0.9,,,1.57,2.59,1.74,2,1.38,,1.7,2.9,2.5,2.5,,,,
195,Rajasthan,Alwar,0.83,0.5,0.11,1.68,1.33,1.38,2.9,1.77,1.68,1.2,1.35,1.48,1.12,1.13,1.12,0.86,0.86,0.98,0.94,0.95,0.91,1.05,
196,Telangana,Jagitial,,,,,,,,,,,,,,,,,2.77,2.77,2.1,1.48,2.57,2.44,2.88
197,Tamil Nadu,Dharmapuri,0.87,,0.92,2.87,0.65,0.65,0.7,0.51,0.49,0.53,,0.44,,0.27,0.66,0.42,0.63,0.43,0.55,0.59,0.46,0.43,0.59
198,Madhya Pradesh,Alirajpur,,,,,,,,,,1.91,2.13,2.06,2.04,1.75,,2,2.2,2.8,2.81,,,,
199,Meghalaya,East khasi hills,0.63,0.66,0.69,0.66,0.72,0.72,1.66,,1.77,,2.09,2.1,2.22,2.31,2.42,2.48,2.79,2.8,2.8,2.8,2.8,,
200,Madhya Pradesh,Khandwa,0.43,0.61,0.85,0.77,,,1.13,,,1.68,2.73,2.06,2.26,2,,2.72,2.8,2.8,2.8,,,,
201,Bihar,Samastipur,1.05,0.64,0.64,0.62,0.79,0.64,,0.62,0.62,,,,,,,,,,,,0.61,2.77,2.02
202,Bihar,Gopalganj,1,1,0.75,0.67,0.75,1,,1,1,,,,,,,,,,,,,2.72,2
203,Madhya Pradesh,Mandsaur,0.39,0.69,0.63,0.8,,,1.1,,,2.13,2.32,1.79,2.71,1.8,,1.2,1.2,1.2,1.2,,,,
204,Bihar,Nalanda,1.83,1.49,0.72,1,0.55,0.85,,0.45,0.63,,,,,,,,,,,,2.26,2.71,2.05
205,Bihar,Arwal,,,,0.67,0.7,1,,,1.44,,,,,,,,,,,,2.27,2.7,2
206,Bihar,Jehanabad,1.07,1,0.65,0.67,0.71,0.97,,1.25,,,,,,,,,,,,,2.25,2.67,2
207,Bihar,Patna,2.14,1.66,0.51,1.43,0.41,0.49,,0.59,0.47,,,,,,,,,,,,2.25,2.67,2
208,Arunachal Pradesh,Tawang,,,1.94,2,2,2,2,2,2.2,2.3,2.31,2.43,2.31,2.31,1.57,2.09,2.27,2.42,2.44,2.46,2.47,2.62,2.63
209,Karnataka,Kolar,0.8,1.19,2.01,1.53,0.92,1.12,2.14,2.62,1.41,2.43,1.54,1.35,1.66,1.71,1.5,1.37,2.02,1.9,,1.75,,1.37,
210,Arunachal Pradesh,Kurung kumey,,,1.42,1.3,1.53,2.17,1.52,0.25,,,0.3,0.36,0.45,,,1.99,2.22,2.33,2.35,2.4,2.42,2.6,2.61
211,Karnataka,Belgaum,1.23,0.96,0.76,0.66,0.75,0.6,0.84,1.12,0.62,2.52,1.62,1.93,2.49,2.59,2.46,1.88,1.97,1.89,1.24,,1.71,1.35,1.47
212,Rajasthan,Dausa,2.58,0.72,0.86,0.94,0.6,0.75,1,1,1.12,,2,1.17,2.04,1,1,0.75,1,,,,,,
213,Tamil Nadu,Dindigul,0.51,,0.91,0.37,1.02,1.05,0.99,1.1,0.6,1.45,,1.04,,0.55,1.04,1.1,0.8,2.56,1.41,2.13,1.32,2.05,0.67
214,Gujarat,Jamnagar,0.14,0.27,0.45,0.25,0.25,1,0.63,0.6,0.67,0.82,0.17,0.75,,,0.76,0.75,2.5,2.55,,,,,
215,Madhya Pradesh,Indore,0.29,0.48,0.73,0.59,,,0.87,,,1.23,2.53,1.16,1.5,0.82,,,,,,,,,
216,Bihar,Purbi champaran,0.51,0.73,1.08,1.24,0.72,0.62,,2.51,1.82,,,,,,,,,,,,2.17,1.21,1
217,Arunachal Pradesh,Upper subansiri,1.47,1.33,1.33,1.31,1.56,0.55,2,1.77,1.74,1.74,1.6,1.68,1.87,1.98,1.73,2.24,2.3,2.34,2.35,2.37,2.38,2.46,2.47
218,Bihar,Khagaria,0.86,1.76,1.37,0.72,0.97,1.31,,0.58,0.94,,,,,,,,,,,,0.58,0.46,2.45
219,Madhya Pradesh,Morena,0.48,0.68,0.59,0.82,,,0.76,,,1.72,2.44,1.42,1.67,0.99,,1.12,1.2,1.22,1.3,,,,
220,West Bengal,24 paraganas north,1.14,1.43,1.82,2.07,2.11,1.71,2.42,1.68,1.7,,,,,,,,,,,,,,
221,Tamil Nadu,Madurai,0.69,,0.59,0.53,0.67,0.65,0.7,0.51,0.66,0.53,,0.44,,0.27,0.91,0.78,0.12,0.82,1,1.29,2.4,1,1.66
222,Gujarat,Mahesana,0.39,0.79,0.74,0.5,1.33,0.86,1,1,1,1,1,1,1,1.01,,1,1.64,,,,2.39,,
223,Tamil Nadu,Ranipet,,,,,,,,,,,,,,,,,,,,,0.33,2.36,0.3
224,Tamil Nadu,Vellore,0.92,,0.59,0.53,0.67,0.65,0.69,0.51,0.5,0.53,,0.44,,0.81,0.81,2.09,2.35,2.04,0.84,0.9,1.25,0.5,0.48
225,Rajasthan,Jaipur,0.54,0.72,0.41,0.73,0.72,2.32,0.81,1.87,1.55,0.39,0.7,0.55,1.04,0.25,0.25,0.45,1.08,0.87,0.86,1.64,1.06,1.12,
226,Arunachal Pradesh,Kra daadi,,,,,,,,,,,,,,,,1.9,2.06,2.14,2.15,2.18,2.19,2.31,2.31
227,Madhya Pradesh,Sagar,0.34,0.44,0.37,0.59,,,0.61,,,1.28,2.3,1.15,1.27,0.97,,,,,,,,,
228,Bihar,Bhagalpur,1.05,1,0.67,0.67,0.75,0.97,,1.38,1.38,,,,,,,,,,,,2.26,,2.05
229,Gujarat,Botad,,,,,,,,,,,,,,,0.9,,,,,,2.25,,
230,Bihar,Siwan,,,,1,0.72,0.94,,1.5,1.4,,,,,,,,,,,,2.24,,2.04
231,West Bengal,Coochbehar,1.08,1.14,1.14,1.14,1.66,1.66,1.82,2.22,2.1,,,,,,,,,,,,,,
232,Rajasthan,Bhilwara,0.51,0.97,0.22,0.68,0.61,0.28,0.65,1.3,0.67,0.6,1.35,1.99,2.16,2.12,1.98,1.53,2.1,2.21,1.39,1.37,1.2,1.96,
233,West Bengal,24 paraganas south,0.52,0.62,0.9,1.22,1.04,1.09,1.18,2.21,2.21,,,,,,,,,,,,,,
234,Uttar Pradesh,Ghazipur,,,,,0.94,0.91,0.95,0.96,1,0.88,0.87,0.83,0.8,0.81,0.83,0.76,0.92,0.92,2.2,0.87,0.89,0.88,0.93
235,West Bengal,Darjeeling,0.82,0.84,0.83,0.85,0.85,0.85,0.85,2.19,1.05,,,,,,,,,,,,,,
236,Madhya Pradesh,Rajgarh,0.23,0.35,0.29,0.65,,,0.73,,,1.52,2.08,1.44,2.12,0.81,,0.6,0.65,0.65,0.65,,,,
237,Karnataka,Vijayanagar,,,,,,,,,,,,,,,,,,,,,,,2.06
238,West Bengal,Murshidabad,1.33,1.45,1.4,1.38,1.43,2.05,1.51,1.56,1.66,,,,,,,,,,,,,,
239,Rajasthan,Ajmer,0.27,0.82,0.09,1.05,1.01,0.56,0.66,0.57,0.75,0.27,0.79,0.92,0.95,1.31,1.19,1.16,1.37,2.05,1.45,1.67,1.3,1.35,
240,Madhya Pradesh,Ashoknagar,,,,0.5,,,0.5,,,1.13,1.6,0.94,1.38,0.78,,2,2,2,2.04,,,,
241,West Bengal,Medinipur east,0.83,0.83,0.77,0.84,0.94,0.94,0.94,2.03,2.04,,,,,,,,,,,,,,
242,Meghalaya,Ri bhoi,0.78,0.8,0.51,0.83,1.3,1.57,1.58,,1.56,,1.53,1.55,1.63,1.69,1.76,1.9,2.03,2.03,2.03,2.03,1.87,,
243,Karnataka,Yadgir,,,,,,,,,,,0.98,1.29,1.32,0.98,1.27,0.62,2.02,1.89,1.24,1.74,,,
244,Tamil Nadu,Coimbatore,0.96,,0.52,0.51,0.44,0.57,2,1.7,0.72,0.53,,0.44,,0.27,0.66,0.51,0.46,0.41,0.3,0.62,,0.5,0.48
245,Puducherry,Karaikal,2,,,2,2,2,2,1,,,,,,,,,,,,,,,
246,Rajasthan,Rajsamand,0.21,0.54,0.07,0.59,0.17,0.35,0.14,0.64,0.52,0.03,0.67,0.52,0.9,1.77,1.97,0.95,2,2,2,1,1,1,
247,Madhya Pradesh,Raisen,0.32,0.4,0.5,0.55,,,0.79,,,1.54,1.76,1.37,1.39,0.73,,1.9,2,2,2,,,,
248,Bihar,Buxar,2,1.5,0.5,1,,,,,,,,,,,,,,,,,,,2
249,Madhya Pradesh,Dindori,0.33,0.5,0.4,0.4,,,0.71,,,2,2,1.11,1.92,1,,,,,,,,,
250,Puducherry,Mahe,2,,,,,,,,,,,,,,,,,,,,,,
251,Madhya Pradesh,Vidisha,0.25,0.37,0.39,0.41,,,0.52,,,0.96,1.38,1.07,1.17,0.59,,2,1.5,1.5,1.5,,,,
252,Rajasthan,Pali,0.5,1.03,0.33,1.44,1.13,0.82,0.68,0.63,0.83,0.61,0.76,1.97,1.87,0.91,1.11,0.93,0.94,0.9,1.01,0.95,0.6,0.64,
253,Gujarat,Banas kantha,1.18,1.33,1.25,1.25,1,1,1,1,1,1,1.17,0.83,1,1,0.91,0.98,1.92,1.25,,,,,
254,Bihar,Pashchim champaran,0.7,0.76,0.66,0.45,0.73,1.91,,1.82,1.75,,,,,,,,,,,,1.33,1,1
255,Tamil Nadu,Thiruvallur,1.5,,0.72,0.91,0.78,1.91,0.5,0.69,0.7,0.53,,0.44,,0.27,0.7,0.82,1.76,1.82,1.51,0.8,0.83,0.5,0.72
256,Bihar,Sitamarhi,0.69,0.75,0.7,0.52,0.7,1.67,,1.89,1.81,,,,,,,,,,,,1.21,1.15,0.62
257,Bihar,Vaishali,0.69,0.73,0.56,0.55,0.78,1.6,,1.88,1.81,,,,,,,,,,,,1.29,1.14,1
258,Bihar,Sheohar,,0.5,0.5,,0.5,1.67,,1.86,1.8,,,,,,,,,,,,,,
259,Tamil Nadu,Perambalur,0.39,,0.67,0.38,0.53,0.65,1.69,0.69,1.39,0.77,,0.44,,0.27,1.12,0.5,1.04,1.81,0.3,0.61,0.46,0.5,0.48
260,Haryana,Faridabad,0.73,1.8,,,,,,,,,,,,,,,,,,,,,
261,Madhya Pradesh,Bhind,0.31,0.49,0.43,0.6,,,0.75,,,1.09,1.79,0.97,1.16,0.67,,,,,,,,,
262,Tamil Nadu,Ariyalur,,,,,,,,,,0.36,,0.69,,0.27,0.79,0.77,0.49,0.45,0.44,1.77,0.46,0.5,0.48
263,Bihar,Darbhanga,1.05,1.03,0.67,0.51,1.23,0.65,,,,,,,,,,,,,,,,,1.75
264,West Bengal,Birbhum,1.67,1.74,1.66,0.64,0.64,0.52,0.67,0.94,1.47,,,,,,,,,,,,,,
265,West Bengal,Purulia,0.27,0.3,0.34,0.43,0.63,0.56,0.58,1.71,1.71,,,,,,,,,,,,,,
266,Tamil Nadu,Karur,0.56,,0.65,0.56,0.69,0.62,0.28,0.67,1.71,0.53,,0.64,,0.62,0.48,0.74,0.08,1.19,1.2,1.2,0.46,0.5,0.48
267,Rajasthan,Jhalawar,1.11,1.36,0.24,0.42,0.41,0.38,0.35,0.81,0.4,0.97,1,0.82,0.79,0.7,0.8,0.73,0.7,0.5,1.08,0.25,1.44,1.7,
268,Chhattisgarh,Kabirdham,0.2,0.6,1.05,0.75,0.55,0.27,0.41,0.81,0.54,0.83,0.55,1.05,1.21,0.88,0.69,0.42,0.76,1.67,0.75,0.59,0.51,0.68,0.67
269,West Bengal,Nadia,1.3,0.93,1.02,1.09,1.06,1.13,1.01,1.65,1.64,,,,,,,,,,,,,,
270,Madhya Pradesh,Shajapur,0.21,0.28,0.32,0.39,,,0.37,,,0.74,1.01,0.47,1.03,0.5,,1.57,1.6,1.62,1.62,,,,
271,Bihar,Purnia,0.86,0.8,0.75,0.83,0.76,0.57,,0.57,1.62,,,,,,,,,,,,0.31,0.44,0.76
272,Chhattisgarh,Mungeli,,,,,,,,,,,,0.74,1.06,0.66,0.5,0.51,0.75,1.6,0.7,0.68,0.57,0.63,0.73
273,Tamil Nadu,Tirunelveli,0.89,,0.84,1.09,1.38,1.11,1.25,0.79,1.4,1.55,,1.59,,1.01,1,0.78,0.67,0.13,1.18,0.63,0.46,0.5,0.48
274,Tamil Nadu,Sivaganga,0.26,,0.15,0.03,1.55,0.96,0.5,0.44,0.78,1.11,,0.21,,0.05,0.33,0.1,0.11,0.07,0.25,0.46,0.13,0.44,0.56
275,Madhya Pradesh,Datia,0.29,0.42,0.37,0.42,,,0.44,,,1.16,1.52,0.75,1.2,0.68,,1,1,1,1,,,,
276,West Bengal,Purba bardhaman,1.12,1.06,1.12,1.33,1.37,1.41,1.44,1.44,1.5,,,,,,,,,,,,,,
277,Meghalaya,East jaintia hills,0.79,0.77,0.78,0.77,1.5,0.77,0.79,,0.8,,0.8,0.8,0.85,0.89,0.95,1.05,1.19,1.19,1.19,1.19,1.19,,
278,Rajasthan,Tonk,1.02,1.26,0.96,1.5,1.5,1.5,1.46,1.5,1.5,1.37,1.5,1.5,1.5,1.46,1.5,1.5,1.5,1.5,1.5,1.49,1.5,1.5,
279,Bihar,Aurangabad,1,1,0.63,0.5,0.5,1,,1.4,1.5,,,,,,,,,,,,,,
280,Gujarat,Rajkot,1,1.08,1.5,1.33,1.33,1.25,1,1.17,1,1,,,1,0.91,0.91,0.91,0.91,0.91,,,,,
281,Gujarat,Gandhinagar,1.25,1.5,0.91,1.2,1,,1,1,1,1,,,,,,,,,,,,,
282,Assam,South salmara mancachar,,,,,,,,,,,,,,,,,,,,,1.49,,
283,Assam,Dhubri,0.72,0.72,0.73,0.73,0.73,0.72,0.72,0.72,0.72,0.72,0.71,0.74,0.93,1.3,1.3,1.3,1.3,1.34,1.35,1.35,1.49,,
284,Tamil Nadu,Krishnagiri,,,,,0.65,1.49,1.15,0.51,0.5,0.53,,0.44,,0.27,1.37,0.9,0.79,0.84,0.4,0.99,0.49,0.52,0.38
285,Assam,Charaideo,,,,,,,,,,,,,,,,,,,,,1.48,,
286,Assam,Sivasagar,0.86,0.86,0.85,0.75,0.75,0.76,0.77,0.82,0.78,0.78,0.75,0.57,0.67,0.67,0.67,0.67,0.69,0.79,0.8,1.48,1.48,,
287,Gujarat,Kheda,1.43,1.45,1.13,1,1,1,1.17,1,1,1,1.08,1,1,1.04,1.01,1.03,0.64,0.68,,,,,
288,Tamil Nadu,Villupuram,0.78,,0.59,0.54,0.67,0.65,0.69,0.51,0.5,0.54,,0.44,,0.27,1.45,0.51,0.46,0.41,0.3,0.62,0.46,0.5,0.48
289,Bihar,Saran,,1,,0.6,,,,1.31,1.44,,,,,,,,,,,,,,
290,Odisha,Ganjam,0.87,0.87,0.88,0.88,0.88,,,,,,,,,,,,,,,1.44,,,
291,Madhya Pradesh,Shahdol,0.24,0.32,0.43,0.49,,,0.41,,,0.74,1.43,0.61,0.83,0.48,,,,,,,,,
292,Bihar,Saharsa,,,0.67,0.75,0.75,1,,0.5,1.42,,,,,,,,,,,,,,
293,West Bengal,Hooghly,0.7,0.74,0.67,0.89,0.89,0.92,0.93,1.42,1.42,,,,,,,,,,,,,,
294,Tamil Nadu,Erode,0.54,,0.78,0.78,0.85,1.41,0.89,1.21,1.25,0.54,,0.44,,0.27,0.66,0.51,0.46,0.41,0.31,0.61,0.46,0.5,0.48
295,Bihar,Gaya,1.06,1,0.67,0.69,0.73,0.98,,1.33,1.4,,,,,,,,,,,,,,
296,Nagaland,Tuensang,,,,,,,,1.4,1.35,,,,,,,,,,,,,,
297,Nagaland,Kiphire,,,,,,,,,1.4,,,,,,,,,,,,,,
298,Rajasthan,Chittorgarh,1.25,1.38,0.44,0.73,0.59,0.55,0.41,0.45,0.75,0.64,0.76,0.66,0.95,0.89,1.36,1.13,0.99,0.96,1.08,0.67,1.24,0.97,
299,Odisha,Kandhamal,0.82,0.8,0.71,0.75,0.75,,,,,,,,,,,,,,,1.36,,,
300,Nagaland,Dimapur,,,,,,,,1.36,1.25,,,,,,,,,,,,,,
301,Odisha,Jharsuguda,0.83,0.78,0.83,0.86,0.86,,,,,,,,,,,,,,,1.36,,,
302,Odisha,Puri,0.83,0.88,0.87,0.84,0.85,,,,,,,,,,,,,,,1.35,,,
303,Odisha,Sonepur,0.83,0.83,0.82,0.83,0.82,,,,,,,,,,,,,,,1.34,,,
304,Odisha,Kendrapara,0.85,0.85,0.85,0.85,0.85,,,,,,,,,,,,,,,1.34,,,
305,Bihar,Banka,1,1,0.69,0.5,0.67,1,,1.33,1.33,,,,,,,,,,,,,,
306,Nagaland,Wokha,,,,,,,,1.33,1.25,,,,,,,,,,,,,,
307,West Bengal,Medinipur west,1.33,0.89,0.9,0.84,0.98,0.87,1.02,1.11,1.09,,,,,,,,,,,,,,
308,Odisha,Deogarh,0.8,0.81,0.84,0.86,0.86,,,,,,,,,,,,,,,1.33,,,
309,Odisha,Dhenkanal,0.85,0.85,0.85,0.85,0.85,,,,,,,,,,,,,,,1.33,,,
310,West Bengal,Howrah,0.89,0.96,0.9,1.08,0.94,0.89,1.31,1.19,1.02,,,,,,,,,,,,,,
311,Meghalaya,South west khasi hills,,,,,,,,,,,,,,1.15,1.19,1.23,1.3,1.3,1.3,1.3,1.3,,
312,Madhya Pradesh,Guna,0.26,0.3,0,0.4,,,0.53,,,0.91,1.3,0.87,1.12,0.61,,,,,,,,,
313,Nagaland,Kohima,,,,,,,,1.3,1.29,,,,,,,,,,,,,,
314,Assam,Barpeta,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.66,0.91,1.26,1.26,1.26,1.27,1.3,1.3,1.3,1.3,,
315,Odisha,Nabarangpur,0.82,0.88,0.85,0.85,0.85,,,,,,,,,,,,,,,1.3,,,
316,Odisha,Anugul,0.85,0.85,0.85,0.85,0.85,,,,,,,,,,,,,,,1.28,,,
317,Chhattisgarh,Durg,0.25,0.62,1.04,0.78,0.67,0.32,0.46,0.88,0.58,0.97,0.65,1.07,1.27,0.8,0.64,0.52,0.92,1,0.7,0.45,0.71,0.74,0.92
318,Rajasthan,Hanumangarh,1,1,0.33,0.45,0.67,0.48,1,1.18,0.86,0.62,0.85,0.72,1,1.27,0.9,0.53,0.76,0.89,0.69,,0.36,0.45,
319,Odisha,Nayagarh,0.79,0.86,0.85,0.84,0.84,,,,,,,,,,,,,,,1.25,,,
320,Nagaland,Zunheboto,,,,,,,,1.25,1.25,,,,,,,,,,,,,,
321,Bihar,Nawada,1.08,1,0.7,0.75,0.71,1,,1.25,1,,,,,,,,,,,,,,
322,Bihar,Katihar,0.72,1.23,0.71,0.56,0.71,0.64,,1,0.83,,,,,,,,,,,,1.1,1.09,0.81
323,Bihar,Muzaffarpur,0.59,0.59,0.64,0.54,0.65,0.63,,0.44,0.94,,,,,,,,,,,,1.05,1.23,1.17
324,Nagaland,Phek,,,,,,,,1.22,1.23,,,,,,,,,,,,,,
325,Odisha,Kendujhar,0.86,0.88,0.88,0.87,0.88,,,,,,,,,,,,,,,1.23,,,
326,Chhattisgarh,Balod,,,,,,,,,,,,1.08,1.22,1.15,0.28,1.1,0.71,,,0.5,0.75,1,1
327,West Bengal,Bankura,0.91,0.95,0.79,1.08,0.96,1.22,1.08,1.08,1.09,,,,,,,,,,,,,,
328,Nagaland,Mon,,,,,,,,1.17,1.21,,,,,,,,,,,,,,
