Crop: Bajra,,,,,,,,,,,,,,,,,,,,,,,,,
S.No.,State,District,2000 - 2001,2001 - 2002,2002 - 2003,2003 - 2004,2004 - 2005,2005 - 2006,2006 - 2007,2007 - 2008,2008 - 2009,2009 - 2010,2010 - 2011,2011 - 2012,2012 - 2013,2013 - 2014,2014 - 2015,2015 - 2016,2016 - 2017,2017 - 2018,2018 - 2019,2019 - 2020,2020 - 2021,2021 - 2022,2022 - 2023
30,Tamil Nadu,Tirupathur,,,,,,,,,,,,,,,,,,,,,3.12,3.19,3.38
31,Andhra Pradesh,Srikakulam,1.73,1.01,1.3,2.36,1.87,1.07,0.52,1,1.54,1.6,2.3,1.4,1,1.73,2.66,2.52,3.36,3.34,1.67,1.53,2.25,1.98,2.32
32,Haryana,Yamunanagar,0.67,0.92,1.02,2.73,2.04,1.02,2.05,2.5,2.16,1.61,2.14,3.34,3.28,,,,,1,2,2,2.71,2.3,2.53
33,Telangana,Warangal,0.6,0.47,0.47,0.61,0.32,0.63,0.36,0.5,,,0.78,0.75,,,0.94,1,,,,1,,,3.33
34,Tamil Nadu,Pudukkottai,1.35,1.33,0.86,1.13,1.17,1.31,1.41,2.62,,,,2.18,,2.29,3,,2.5,2.3,1.86,3.33,2.11,2.27,2.43
35,Haryana,Faridabad,1.34,1.46,1.21,1.37,1.16,1.5,1.8,1.74,1.62,1.64,1.14,1.53,1.44,1.75,1.75,1.67,2.25,1.86,3.33,2.23,2.31,1.65,2.03
36,Uttar Pradesh,Kasganj,,,,,,,,,,2.05,1.9,2.64,2.87,3.12,3.33,2.41,2.24,2.27,2.49,3.1,3.17,2.36,2.66
37,Delhi,Delhi_total,,,,,,,,,1.9,1.88,1.88,1.87,2.51,2.51,2.51,2.2,2.2,2.17,2.2,3.3,,,
38,Haryana,Kaithal,0.93,1.48,0.93,1.29,1.57,1.96,2.08,3.3,2.3,1.84,1.52,2.58,2.83,2.5,2.5,2,2.08,2,2,2,2,2.14,2.65
39,Gujarat,Sabar kantha,1.49,1.13,1.21,1.23,1.09,1.44,1.38,1.81,1.9,1.86,2.13,2.24,1.92,1.78,2.48,2.64,2.61,3.3,3.28,3.06,2.78,2.82,3.04
40,Telangana,Jagitial,,,,,,,,,,,,,,,,,0.87,1.06,0.5,1.22,0.93,1,3.28
41,Tamil Nadu,Thoothukudi,1.43,1.11,1.33,1.65,2.08,1.65,1.92,2.13,1.96,1.75,,3.26,,1.55,2.85,2.05,0.15,1.79,1.57,2.54,1.19,2.1,1.86
42,Telangana,Nizamabad,0.6,0.47,0.47,0.61,0.32,0.63,0.35,0.67,0.63,0.48,0.72,0.63,2,0.94,0.94,0.94,0.87,1.06,0.5,1.22,0.93,1.01,3.26
43,Gujarat,Aravalli,,,,,,,,,,,,,,,1.98,1.84,2.23,2.59,1.82,2.72,3.23,2.99,2.85
44,Madhya Pradesh,Morena,1.68,1.74,0.94,1.71,1.76,1.96,1.76,1.89,1.64,1.72,2.47,2.42,2.36,2.14,2.25,2.89,2.94,2.97,1.71,2.2,2.49,2.78,3.19
45,Gujarat,Morbi,,,,,,,,,,,,,,,3.06,2.4,2.16,3.17,2.95,3.05,2.48,2.1,2.82
46,Gujarat,Anand,,,,1.71,1.63,1.58,1.61,1.97,1.93,2.07,2.2,2.21,2.21,2.61,2.43,2.9,2.49,2.63,2.81,2.74,2.54,3.17,3.12
47,Gujarat,Gandhinagar,1.4,1.94,1.84,1.73,1.69,1.49,1.27,1.76,1.93,1.69,1.97,2.2,2.16,2.65,2.58,2.77,2.68,3.17,2.95,2.87,2.63,2.99,3.11
48,Tamil Nadu,Nagapattinam,,0.33,,,2.8,,,,,,,,,2,3.17,,,,,,,,2.75
49,Andhra Pradesh,Tirupati,,,,,,,,,,,,,,,,,,,,,,,3.13
50,Uttar Pradesh,Aligarh,1.66,1.29,1.54,1.56,1.86,1.73,1.72,1.91,2.04,1.81,1.98,1.93,2.5,3.12,2.09,2.24,2.3,2.37,2.2,2.33,2.4,2.34,2.62
51,Tamil Nadu,Tirunelveli,1.59,1.3,0.99,1.14,1.66,2.8,1.76,2.35,1.88,2.32,,2.82,,2.14,3.12,2.54,2.69,2.06,2.19,2.62,1.6,,2.6
52,Uttar Pradesh,Etah,1.74,1.48,1.46,1.22,1.63,1.65,1.81,1.92,1.83,2.03,1.92,2.73,2.8,2.98,3.12,2.59,2.3,2.44,2.58,2.76,2.72,2.55,2.54
53,Tamil Nadu,Krishnagiri,,,,,1.4,0.9,1.76,1.44,1.38,1.45,,2.22,,3.11,3.03,2.69,2.9,2.35,2.82,2.78,2.64,2.5,2.72
54,Gujarat,Ahmadabad,1.08,1.31,1.06,1.15,1.33,1.03,0.78,0.99,1.49,1.26,1.58,1.65,1.73,1.83,1.77,1.94,2.7,2.33,2.13,3.1,2.54,2.47,3.11
55,Tamil Nadu,Namakkal,1.46,1.4,1.03,1.09,1.19,1.4,1.6,1.7,2.03,1.64,,2.37,,2.17,3.08,2.6,2.91,2.36,2.81,2.76,2.59,2.5,2.42
56,Tamil Nadu,Kanchipuram,2.26,2.34,1.85,1.32,1.69,2.17,2.31,2.62,2,1,,2.23,,2.16,3.05,2.5,2.12,2.21,2.56,3,1,,
57,Tamil Nadu,Thiruvallur,1.9,1.76,1.3,1.12,1.89,1.61,2.97,2.63,2.09,1.91,,1.32,,2.23,3.05,2.66,2.76,2.35,2.82,2.77,2.49,2.47,2.68
58,Madhya Pradesh,Sagar,1,1,0.1,0.91,0.85,0.85,0.89,0.8,0.91,1.22,1.05,1.05,3.05,0.43,,,,,1.74,1.27,1,1.04,1.27
59,Tamil Nadu,Sivaganga,2,1.92,0.67,1.29,2.16,2.02,1.5,1.25,2.33,1.4,,2.33,,2.25,3.04,2.69,2.94,2,2.75,2.78,3,2.4,2.33
60,Uttar Pradesh,Kanpur dehat,,,,1.06,1.3,1.3,1.58,1.86,2.08,1.38,1.95,2.04,2.43,2.48,2.13,1.66,2.48,1.85,3.04,2.57,2.48,2.4,2.45
61,Tamil Nadu,Erode,1.84,1.09,0.85,1.09,1.26,1.21,1.47,1.6,1.76,1.54,,2.22,,2.26,3.03,2.64,2.82,2.23,2.76,2.74,2.33,2.45,2.52
62,Uttar Pradesh,Mainpuri,1.57,1.44,1.26,0.96,1.85,1.64,1.94,1.75,1.93,1.8,1.84,2.32,2.37,2.28,2.38,2.51,2.66,2.56,2.62,3.03,2.79,2.42,2.34
63,Madhya Pradesh,Katni,,,,,,0.5,,,,,,,3,,,,,,,0.5,,,
64,Madhya Pradesh,Raisen,,1.5,,1.69,,1.5,1.86,1.63,,,2,,2.8,1.71,2,,,,3,1.54,1.5,,1.5
65,Haryana,Ambala,,,,,,,,,,,,,,,2,,2,1.5,,2,2.37,2.32,3
66,Andhra Pradesh,Anantapur,0.58,0.33,0.3,0.17,0.39,1.9,0.3,3,1.36,1.84,0.73,1.27,0.5,0.92,0.59,1.03,0.51,1.34,1.16,1.53,1.41,0.75,0.82
67,Gujarat,Dohad,,,,1.5,1,2,,,,,,,,,,2.63,2.47,3,2.9,2.87,2.78,,2.98
68,Puducherry,Pondicherry,2.76,2.13,1.92,1.94,,,,2.08,1.82,1.85,2.32,2.58,3,2.58,1.83,2.43,1.31,2.79,2.55,2.59,2.67,2.64,2.6
69,Gujarat,Narmada,,,,1.67,1.2,1.6,2.15,2.23,2.4,2.27,2.4,2.53,3,2.78,1.67,1.78,1.7,2.68,2.73,2.24,2.07,2.65,2.94
70,Madhya Pradesh,Chhatarpur,0.5,0.37,0.26,0.53,0.55,0.48,0.51,0.44,0.53,0.5,0.54,0.42,,0.62,1.5,,,3,0.57,0.57,,0.5,0.67
71,Telangana,Suryapet,,,,,,,,,,,,,,,,,,,,1,1,1,3
72,Madhya Pradesh,Vidisha,,,,,0.94,,,,2.19,2,,,,,3,,,,2.72,2.13,0.86,1.76,2
73,Tamil Nadu,Thanjavur,2.33,2.22,1.75,1.32,2.33,2,,2.5,,2.33,,2,,2.3,,2,,2.33,3,2.6,,,2
74,Telangana,Peddapalli,,,,,,,,,,,,,,,,,0.87,,,,,,3
75,Telangana,Warangal urban,,,,,,,,,,,,,,,,,,,,,,1,3
76,Uttar Pradesh,Unnao,0.78,0.83,0.73,0.8,1.05,0.81,1.47,3,1.05,0.81,1.17,1.08,0.86,0.8,1.11,1.37,1.37,0.63,0.91,1.6,1.3,1.28,1.44
77,Tamil Nadu,Salem,1.86,1.95,1.06,1.14,1.49,1.07,1.28,1.12,1.99,1.13,,1.55,,1.97,2.07,3,1.74,1.97,2.56,2.78,2.58,2.48,2.66
78,Gujarat,Tapi,,,,,,,,,,2,1,,2,2.79,2.51,1.67,,,,2.87,2.77,2.91,2.98
79,Gujarat,Chhotaudepur,,,,,,,,,,,,,,,2.64,,2.5,2.92,,2.86,2.78,2.83,2.97
80,Gujarat,Porbandar,,,,2.3,1.76,1.82,1.58,2.29,2.17,1.33,2.25,1.8,1.67,2.48,1.83,1.83,1.99,2.92,2.9,2.87,2.8,2.91,2.97
81,Gujarat,Jamnagar,0.74,1.17,0.28,1.71,1.22,1.05,1.42,1.61,1.56,1.45,1.24,1.95,2.2,1.75,2.62,2.67,2.24,2.4,1.4,2.83,2.72,2.91,2.97
82,Gujarat,Devbhumi dwarka,,,,,,,,,,,,,,,1.72,1.67,1.53,1.86,1.4,2.87,1.87,2.72,2.97
83,Gujarat,Surat,0.67,1.5,1,1.33,1,1,0.75,1.33,1,1.2,1,,,2.47,1.8,2.46,2.49,2.92,1.5,1.7,2.75,2.73,2.96
84,Madhya Pradesh,Betul,0.53,0.56,0.5,0.65,0.5,,,,,,,,2.31,1.91,,,,,2.94,2.1,1.5,,2.5
85,Gujarat,Bharuch,0.74,1.34,1.03,1.41,1.12,1.21,0.92,2.2,2.43,2,2.04,2.14,1.88,2.42,1.78,1.97,0.94,1.85,2.91,2.79,2.47,2.79,2.86
86,Andhra Pradesh,Prakasam,1.5,1.23,0.93,1.41,1.19,1.63,1.17,2.06,1.13,2.53,2.16,2.1,2.03,1.81,1.03,2.24,1.99,2.03,0.8,2.3,2.91,1.71,2.34
87,Gujarat,Mahesana,0.91,1.38,1.02,1.23,1.34,1.03,0.86,1.47,1.59,1.62,1.76,2.05,1.98,1.91,2.28,2.23,2.52,2.78,2.88,2.9,2.27,2.72,2.79
88,Madhya Pradesh,Indore,0.77,,1,2,,,,,,,,,,,,,,,2.89,2.71,,,2.67
89,Gujarat,Botad,,,,,,,,,,,,,,,1.47,1.33,1.69,1.63,0.71,0.67,1.05,2.62,2.85
90,Uttar Pradesh,Auraiya,1.44,1.35,1.38,1.34,1.53,1.54,1.73,1.84,2.36,2.27,2,2.06,2.4,2.29,2.2,2.29,2.32,2.29,2.47,2.58,2.85,2.76,2.46
91,Telangana,Nalgonda,0.59,0.44,0.41,0.63,0.2,0.47,0.31,0.4,0.5,0.6,0.7,0.82,1,1.01,0.41,0.58,0.58,0.73,0.5,1.22,0.93,1.04,2.84
92,Telangana,Medchal,,,,,,,,,,,,,,,,,,,,,1,1.08,2.83
93,Uttar Pradesh,Kanpur nagar,1.29,1.29,1.19,1.19,1.62,1.56,1.65,1.83,2.19,2,2.01,1.79,1.33,1.76,1.24,1.05,1.61,1.76,2.83,1.75,1.8,1.42,1.67
94,Haryana,Mahendragarh,1.12,1.49,0.87,1.95,1.2,1.11,1.56,1.72,1.77,1.78,1.79,2.26,2.18,2.46,1.68,1.52,2.3,1.5,2.06,2.49,2.54,2.8,2.67
95,Madhya Pradesh,Gwalior,2.16,2.21,0.53,2,1.96,2.35,2.23,1.19,2.18,2.58,2.57,2.66,2.49,1.94,1.75,2,2.8,1.6,2.41,1.97,1.53,1.39,1.59
96,Uttar Pradesh,Etawah,1.46,1.32,1.37,0.88,1.93,1.73,1.72,1.84,2.17,2,2.05,2.01,2.39,2.48,1.96,2.31,2.33,2.21,2.79,2.53,2.6,2.58,2.49
97,Haryana,Gurgaon,1.2,1.44,0.98,1.5,1.29,1.07,1.83,1.84,1.99,1.84,1.91,2.26,2.26,2.06,1.81,1.91,1.89,1.91,2.34,2.77,2.63,2.71,2.67
98,Gujarat,Kheda,1.43,1.66,1.48,1.32,1.26,1.37,1.03,1.47,1.47,1.37,1.97,1.95,1.86,1.83,2.05,2.06,1.95,2.12,2.73,2.35,2.27,2.65,2.77
99,Uttar Pradesh,Hathras,1.77,0.91,1.87,1.74,1.7,1.64,1.61,1.74,1.48,1.78,1.77,1.82,1.9,1.82,2.2,1.93,1.85,2.34,2.38,2.33,2.77,2.4,2.33
100,Haryana,Mewat,,,,,,1.02,1.3,1.63,1.55,1.72,1.43,1.87,1.92,2.09,1.69,1.89,1.97,2.36,2.62,2.76,2.74,2.67,2.69
101,Tamil Nadu,Tiruchirappalli,1.17,0.71,0.98,0.58,0.42,0.32,0.86,0.48,0.5,0.78,,1.6,,0.82,1.87,1.06,1.03,2.51,1.91,2.75,2.42,2.45,2.44
102,Telangana,Narayanapet,,,,,,,,,,,,,,,,,,,,1.33,1,1,2.75
103,Tamil Nadu,Karur,0.52,0.42,0.25,0.3,0.28,0.26,0.42,0.28,0.46,0.76,,1.71,,2.24,1.66,1.69,2.69,2.22,2.43,2.73,1.92,2.32,2.26
104,Gujarat,Rajkot,0.57,1.56,0.65,1.8,1.19,1.7,0.71,1.52,1.02,1.12,1.45,1.53,0.12,1.54,2.5,2.43,2.48,1.9,1.79,2.52,2.33,2.29,2.73
105,Uttar Pradesh,Sant kabeer nagar,1.86,1.75,1.7,1.71,1.87,,1.65,1.56,,1.85,1.88,2.07,2.4,1.91,1.91,1.75,1.69,2,2.09,2.31,2.73,2.14,2.15
106,Uttar Pradesh,Firozabad,1.73,1.06,1.27,0.89,1.89,1.89,1.84,1.8,2.09,2.07,2.04,2.24,2.27,2.37,2.12,2.1,2.33,2.35,2.25,2.35,2.73,2.34,2.53
107,Gujarat,Bhavnagar,0.62,1.76,2.02,2.03,1.65,2.31,2.29,2.46,2.28,1.71,2.51,2.23,1.55,2.55,2.36,2.32,2.39,2.72,2.66,2.67,2.12,2.24,2.62
108,Haryana,Palwal,,,,,,,,,1.93,1.95,1.79,1.89,1.97,2.13,1.86,1.25,1.92,2.19,2.71,2.66,2.67,2.43,2.3
109,Andhra Pradesh,Kadapa,1.42,1.8,0.98,0.88,1.49,1.07,1.47,2,2.71,2.6,2.5,2.59,1.67,1.93,2.57,1.6,1.17,2.09,1.43,2.53,2.51,1.81,1.96
110,Uttar Pradesh,Shahjahanpur,1.44,0.33,0.75,1.17,0.92,0.85,1.13,1.17,1.31,1.31,0.12,1.24,0.96,1.25,1.63,1.54,1.42,1.56,1.49,1.67,2.7,1.95,1.38
111,Haryana,Hisar,1.28,1.51,1.25,0.18,1.65,1.75,2.3,2.32,2.23,2.01,2.24,2.2,2.11,1.95,1.57,1.63,1.92,1.78,2,1.99,2.13,2.44,2.69
112,Tamil Nadu,Chengalpattu,,,,,,,,,,,,,,,,,,,,,2.38,2.47,2.69
113,Tamil Nadu,Thenkasi,,,,,,,,,,,,,,,,,,,,,2.16,2.44,2.69
114,Madhya Pradesh,Singrauli,,,,,,,,,,,1.13,,,,,0.62,,2.69,1.23,0.91,0.47,0.75,1.27
115,Gujarat,Banas kantha,0.64,0.96,0.49,1.46,1.01,1.14,0.79,1.28,1,0.94,1.66,1.75,1.82,1.97,2.3,2.35,2.1,2.69,2.15,2.43,2.43,2.4,2.43
116,Haryana,Fatehabad,1.36,1.49,1.08,1.23,1.93,1.92,2.22,2.66,2.62,2.69,2.41,2.25,2.12,2,2,2,2.3,2.08,2.5,2.36,2.52,2.28,2.45
117,Gujarat,Amreli,0.73,1.9,1.85,1.99,1.24,1.75,1.65,1.68,1.8,0.8,1.82,1.58,0.42,2.05,1.98,2.36,2.17,2.09,1.48,2.65,1.89,2.49,2.68
118,Gujarat,Patan,,,,0.98,0.79,0.66,0.34,0.6,0.88,0.57,0.97,1.28,1.02,1.6,2.45,2.43,2.29,0.94,2.14,2.18,1.91,2.15,2.67
119,Telangana,Siddipet,,,,,,,,,,,,,,,,,,,,,0.97,1.1,2.67
120,Karnataka,Gulbarga,0.9,0.7,0.76,0.72,0.79,0.97,0.66,0.78,0.8,0.57,0.73,0.8,1.09,1.33,1.16,0.65,1.46,2.65,1.76,1.68,1.41,1.48,1.45
121,Uttar Pradesh,Mathura,1.32,0.86,1.05,1.23,1.36,1.34,0.93,1.37,1.38,1.06,1.24,1.36,1.35,1.54,1.31,1.46,1.4,1.72,1.98,2.29,2.64,2.37,2.17
122,Gujarat,Navsari,,,,,,,,,,,,,,,2.63,,,,,,,,
123,Madhya Pradesh,Shivpuri,1.61,1.17,0.3,1.42,1.41,1.56,1.4,0.86,1.56,1.72,1.77,1.67,1.58,1.36,1.33,1.4,2.63,1.47,1.69,1.53,1.44,0.99,1.6
124,Haryana,Sonipat,1.57,1.43,1.68,1.6,1.6,1.57,2.05,1.89,1.95,2.16,1.8,2.2,2.25,2.25,1.83,2.17,2.03,1.27,1.6,2.57,2.61,2.23,2.5
125,Telangana,Medak,0.6,0.47,0.47,0.61,0.32,0.63,0.35,1,0.63,0.48,0.72,0.63,,0.94,0.93,0.94,1,,0.5,1.23,1,1.07,2.6
126,Uttar Pradesh,Farrukhabad,1.24,1.06,1.18,0.9,1.63,1.09,1.24,1.31,2.11,2.04,1.51,1.21,1.53,1.31,1.54,1.59,2.15,1.58,2.12,2.58,1.95,1.69,1.77
127,Haryana,Jind,1.59,1.37,1.05,1.82,1.46,1.88,2.02,2.33,1.92,1.76,2.06,2.05,2.07,2.27,2,1.83,1.79,1.72,1.82,2.08,2.36,2.37,2.58
128,Haryana,Rewari,1.08,1.55,0.68,1.67,1.55,0.87,1.42,1.58,1.93,1.66,1.89,2.34,1.98,2.33,2.29,2.13,2.19,1.95,2.09,2.16,2.47,2.04,2.58
129,Madhya Pradesh,Narsinghpur,1.23,1.28,0.7,1.46,1.55,1.64,1.5,1.42,1.5,1.63,,1.95,,0.89,1.33,,,2.54,1.43,1.5,1.57,,2
130,Uttar Pradesh,Mau,0.79,1.19,1.34,1.35,1.62,1.51,1.55,1.56,1.67,1.7,0.97,1.48,1.93,1.28,1.99,1.78,1.9,1.94,2.09,2.17,2.52,2.15,2.16
131,Rajasthan,Alwar,1.29,1.85,0.74,1.73,1.57,1.25,1.8,1.74,1.68,1.13,1.86,2.06,1.98,1.87,2.02,1.78,2.15,1.96,2.08,2.1,2.52,2.42,2.08
132,Haryana,Jhajjar,1.09,1.23,1.18,1.46,1.42,1.27,1.3,1.78,1.61,1.97,1.71,1.93,1.95,1.9,1.75,2.31,2.21,1.56,2.42,2.38,2.51,2.07,2.37
133,Tamil Nadu,Ranipet,,,,,,,,,,,,,,,,,,,,,2.47,1.97,2.51
134,Uttar Pradesh,Ambedkar nagar,1.55,1.26,1.38,1.37,1.56,1.56,1.5,1.55,1.67,1.69,1,1.9,0.88,0.96,1.21,0.52,0.88,2,2.11,2.11,2.5,2,2
135,Madhya Pradesh,Damoh,1,1,0.45,1.29,1.32,1.23,1.16,1.04,1.41,1.33,2,1.92,1.5,1,2.5,,,,,2,,,
136,Uttar Pradesh,Saharanpur,1.47,1.13,1.28,1.33,1.5,1.45,,1.57,,,,1.85,2,2,2,,2,,,2,2.5,2,2
137,Uttar Pradesh,Agra,1.41,1.12,1.59,1.42,1.95,1.4,1.38,1.25,1.57,1.57,1.77,2.11,2.15,2.4,2.09,1.9,2.45,2.38,2.28,2.48,2.45,2.38,2.27
138,Gujarat,Vadodara,1.14,1.26,1.31,1.42,1.19,1.39,1.1,1.72,1.47,1.56,1.98,2.02,2.4,1.62,1.82,1.83,2.21,2.2,2.12,2.39,2.23,2.2,2.46
139,Madhya Pradesh,Sehore,,1.6,,,,,,,,,,,,,,,,1.67,2.45,2.25,1,1.33,1.86
140,Rajasthan,Dholpur,1.43,1.51,1.65,1.78,2.45,1.65,1.69,1.86,1.73,1.94,1.8,2.23,2,1.95,2.13,2.09,2.01,2.36,2.24,2.23,2.26,2.32,2.29
141,Uttar Pradesh,Kushi nagar,1.68,1.41,1.5,1.48,1.73,1.57,1.61,1.56,1.73,1.71,1.71,2.04,2.08,2.07,1.91,1.81,1.83,1.93,2.21,2.19,2.45,2.16,2.16
142,Gujarat,Mahisagar,,,,,,,,,,,,,,,1.54,1.42,1.6,1.21,2.11,2.03,1.94,2.4,2.45
143,Uttar Pradesh,Ballia,0.79,1.19,1.34,1.35,1.62,1.51,1.55,1.56,1.67,1.7,0.97,1.47,1.92,1.27,1.99,1.81,1.9,1.93,2.08,2.16,2.43,2.16,2.16
144,Uttar Pradesh,Lucknow,0.78,0.83,0.73,0.8,1.05,0.81,1.47,2.38,1.05,0.81,1.17,1.08,0.86,0.8,1.07,1.17,1.42,1.13,0.9,1.6,2.43,1.4,1.38
145,Uttar Pradesh,Budaun,1.78,1.12,1.27,1.74,1.39,1.38,1.44,1.49,1.5,1.89,1.8,1.69,1.85,1.88,1.7,1.67,1.89,1.54,1.59,1.59,2.32,2.29,2.43
146,Uttar Pradesh,Gorakhpur,1.68,1.4,1.5,1.48,1.73,1.57,1.61,1.56,1.74,1.73,1.71,2.05,2,2,2,1.78,1.88,1.89,2.14,2.13,2.43,2.13,2.11
147,Uttar Pradesh,Shravasti,1.71,1.6,1.54,1.4,2,,2,,,,,,,2,2,2,2,1.9,,2,2.43,,2.15
