feature,importance
runoff_ratio_zaid_mean,0.02715658286341153
GDD_rabi,0.02623337566817987
t2m_peak_sin,0.02583642038515393
humidity_variability,0.024391819989413095
e_zaid_mean,0.02153920783547891
e_kharif_mean,0.01775665111444668
swvl1_rabi_std,0.01676230044377427
e_zaid_std,0.015108292633910541
water_retention_index,0.013637369053371654
t2m_amplitude,0.011297956363653558
swvl1_amplitude,0.010304375065139034
runoff_ratio_rabi_mean,0.010209772582831896
e_rabi_std,0.00926596005263777
GDD_kharif,0.008761941534517934
tp_kharif_std,0.007898038498107824
tp_zaid_mean,0.007652311707057951
soil_air_diff_zaid_mean,0.007296819535980102
tp_kharif_mean,0.007115314012040961
tp_kharif_fraction,0.006934496309608487
soil_moisture_seasonality,0.006334073570659031
t2m_peak_cos,0.005759428668583711
soil_air_diff_kharif_std,0.005614284068499337
humidity_stress_index,0.005087101155855528
swvl1_stability,0.004764868231167938
e_rabi_mean,0.00476057687987067
runoff_ratio_kharif_mean,0.004206891528987395
swvl1_zaid_std,0.004137898926377372
soil_air_diff_kharif_mean,0.003860518124943936
swvl1_rabi_mean,0.0037403171382582633
e_kharif_std,0.0032595494159374967
swvl1_kharif_mean,0.0030054523611386546
soil_air_diff_rabi_mean,0.002988925555602622
cvh,0.002646621012792907
soil_air_diff_rabi_std,0.002569203819319156
heat_months_30C,0.0009738466285714422
heat_months_35C,2.4557024048736322e-05
