location,tp_annual_total,tp_amplitude,tp_peak_month_sin,tp_peak_month_cos,tp_P90,tp_P10,tp_PCI,tp_second_peak_month_sin,tp_second_peak_month_cos,tp_CV,tp_fourier_comp1_real,tp_fourier_comp1_imag,tp_a2_a1_ratio,t2m_annual_mean,t2m_amplitude,t2m_peak_month_sin,t2m_peak_month_cos,t2m_min_month_sin,t2m_min_month_cos,t2m_P90,t2m_P10,t2m_std,t2m_GDD,t2m_fourier_comp1_real,t2m_fourier_comp1_imag,t2m_a2_a1_ratio,e_annual_mean,e_amplitude,e_peak_month_sin,e_peak_month_cos,e_P90,e_P10,e_evapor_rainfall_ratio,ro_annual_total,ro_amplitude,ro_peak_month_sin,ro_peak_month_cos,ro_P90,ro_P10,ro_runoff_efficiency,d2m_annual_mean,d2m_amplitude,d2m_peak_month_sin,d2m_peak_month_cos,d2m_P90,d2m_P10,d2m_humidity_index,stl1_mean,stl1_amplitude,stl1_peak_month_sin,stl1_peak_month_cos,stl1_P90,stl1_P10,stl1_std,stl1_fourier_comp1_real,stl1_fourier_comp1_imag,stl2_mean,stl2_amplitude,stl2_peak_month_sin,stl2_peak_month_cos,stl2_P90,stl2_P10,stl2_std,stl2_fourier_comp1_real,stl2_fourier_comp1_imag,swvl1_mean,swvl1_amplitude,swvl1_peak_month_sin,swvl1_peak_month_cos,swvl1_dry_mean,swvl1_wet_mean,swvl1_P90,swvl1_P10,swvl1_fourier_comp1_real,swvl1_fourier_comp1_imag,swvl2_mean,swvl2_amplitude,swvl2_peak_month_sin,swvl2_peak_month_cos,swvl2_dry_mean,swvl2_wet_mean,swvl2_P90,swvl2_P10,swvl2_fourier_comp1_real,swvl2_fourier_comp1_imag,cvh,cvl,slt,cluster,state,district
Chhattisgarh_Korea,1.354790322757045,0.3560272535482744,-0.4999999999999997,-0.8660254037844388,0.33131962743937043,0.01081005384738231,19.79224630859302,-0.8660254037844385,-0.5000000000000004,1.1726335987985173,-0.9272004837334435,0.25708214845981314,0.5735047406306261,297.3191857986111,15.58125791666663,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,302.96896749999996,290.07950025,4.875379954636856,170.03022958333366,-32.92864791286859,-18.37022999216012,0.4456153153920666,-0.06641493750107143,0.0530337706586579,-2.4492935982947064e-16,1.0,-0.04384556965960645,-0.0950851614936254,0.5882675987757109,0.5695402695091604,0.1590645796153088,-0.8660254037844385,-0.5000000000000004,0.14406407403051463,0.00276182185649899,0.42038997470112294,288.47178114583335,15.38712750000002,-0.4999999999999997,-0.8660254037844388,296.42485095833337,282.288540125,8.847404652777778,297.7523174305555,16.204550833333315,0.49999999999999994,-0.8660254037844387,303.62053525,290.2706567083333,5.1099284563466405,-34.96339616590765,-19.373583489404812,297.43222208333333,15.172719166666639,0.49999999999999994,-0.8660254037844387,303.23021020833335,290.7272262916666,4.744399275322479,-33.344206237864924,-16.437323205016366,0.2516044240972222,0.2433265870833333,-0.8660254037844385,-0.5000000000000004,0.17769448270833332,0.32551436548611107,0.39914516525,0.1705011399583333,-0.5775672958400908,0.38163483898834016,0.2554365865972222,0.24289768624999997,-0.8660254037844385,-0.5000000000000004,0.18221724006944442,0.32865593312499997,0.39654489649999997,0.1748611151666666,-0.5306228634248774,0.4372611564161034,0.4802552199999999,0.50778806,2.0,0,Chhattisgarh,Korea
Chhattisgarh_Mahasamund,1.43744530298251,0.3831473006885081,-0.4999999999999997,-0.8660254037844388,0.3759632154717111,0.0109512741219456,20.913152697346337,-0.8660254037844385,-0.5000000000000004,1.2286489831036205,-1.0208880066727977,0.34861562488994857,0.5552330131045341,299.9820521180556,14.100213333333329,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,305.4933193333333,293.7701083333333,4.269937455561487,201.98462541666686,-24.590883095966305,-20.492428511456527,0.5170418417795356,-0.07631640546484647,0.054701857103888495,0.49999999999999994,0.8660254037844387,-0.05236225514721194,-0.10498721373636116,0.6371003221326054,0.5681583350710739,0.1623843290515955,-0.8660254037844385,-0.5000000000000004,0.1492677194608404,0.002037270410589,0.3952556204345446,290.76237315972224,13.256292916666723,-0.4999999999999997,-0.8660254037844388,297.38207575,284.98644175000004,9.219678958333324,300.66093489583335,15.219580000000008,0.49999999999999994,-0.8660254037844387,306.56216075000003,294.113791625,4.608398863974535,-26.409465805411376,-22.38302599514822,300.29224270833333,14.273612083333319,0.49999999999999994,-0.8660254037844387,305.55496495833336,294.3643867916666,4.304139558310588,-25.77853510928682,-19.807783617128496,0.2479509211284722,0.2585163916666668,-0.8660254037844385,-0.5000000000000004,0.16292860961805553,0.33297323263888884,0.4018684370833333,0.15397296974999994,-0.6237326260412466,0.4782027236019346,0.2538641883680555,0.2600449129166666,-0.8660254037844385,-0.5000000000000004,0.1730179727083333,0.33471040402777774,0.39764936629166664,0.15678783799999993,-0.530671171495393,0.5388726227218246,0.37060446,0.61931425,2.575,0,Chhattisgarh,Mahasamund
Chhattisgarh_Manendragarh Chirimiri Bharatpur,1.2615644737338614,0.348947913870538,-0.4999999999999997,-0.8660254037844388,0.3162412290694192,0.00919733180717038,20.724856857521708,-0.8660254037844385,-0.5000000000000004,1.2194190513939844,-0.8846700305073764,0.2601091474868491,0.5943947129878107,297.55031395833333,15.98674374999996,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,303.2032114583333,290.18223595833337,4.98120510065286,172.80376750000028,-33.78694720255012,-18.575225018887238,0.44199505537459494,-0.06562033029897259,0.053207606761134195,-2.4492935982947064e-16,1.0,-0.04438753732004737,-0.09327168792369768,0.6241805155285227,0.508606044232843,0.14053635828243688,-0.8660254037844385,-0.5000000000000004,0.13086742197592674,0.00255179298428621,0.4031550149216853,288.50604545138896,15.351014583333324,-0.4999999999999997,-0.8660254037844388,296.58133925,282.4167246666667,9.044268506944434,298.024045625,16.62715374999999,0.49999999999999994,-0.8660254037844387,304.09625270833334,290.43228287499994,5.20005653214263,-35.61343429237844,-19.418155999708652,297.70171479166663,15.513319583333328,0.49999999999999994,-0.8660254037844387,303.696411,290.911577125,4.820045552165732,-33.88910771807219,-16.39142914101037,0.2548842242361111,0.24660569916666672,-0.8660254037844385,-0.5000000000000004,0.1819595448611111,0.3278089036111111,0.4041091059166667,0.16946865124999994,-0.5633795121752877,0.38867288988977555,0.2619569152083333,0.24116893708333342,-0.8660254037844385,-0.5000000000000004,0.19203294368055554,0.33188088673611105,0.4001016152083333,0.18077312870833334,-0.5007212966166937,0.4346506622459146,0.6141558,0.37703282,2.0,0,Chhattisgarh,Manendragarh Chirimiri Bharatpur
Chhattisgarh_Mohla Manpur Ambagarh Chouki,1.4672212230470114,0.4166518027137277,-0.4999999999999997,-0.8660254037844388,0.3691744325857144,0.01068886806292534,21.16423011012225,-0.8660254037844385,-0.5000000000000004,1.24084955301385,-1.052485359915651,0.3198786767016455,0.5679223955064645,299.69835076388887,13.437858333333338,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,304.98535066666665,294.20373837500006,3.9771963459364406,198.58020916666698,-20.666218932109476,-20.840469471790243,0.5457170235988894,-0.06997082992246649,0.058738117901763594,0.8660254037844386,0.5000000000000001,-0.04844708102609722,-0.10119838927833662,0.5722722285367968,0.6829511372046293,0.2058355456868716,-0.8660254037844385,-0.5000000000000004,0.1793789396239541,0.00267047621794811,0.4654725044027984,290.7272701041666,12.45018541666667,-0.4999999999999997,-0.8660254037844388,296.9014383333333,285.17980408333335,8.971080659722228,300.04725364583334,13.996060416666694,0.49999999999999994,-0.8660254037844387,305.4927965833333,294.29254287500004,4.187669157298862,-22.58759288406862,-21.683394957865115,299.7320304513889,12.99670041666667,0.49999999999999994,-0.8660254037844387,304.58752295833335,294.534862625,3.890907842052373,-21.96991205425547,-19.264789636901593,0.24541051868055552,0.25051307666666667,-0.8660254037844385,-0.5000000000000004,0.1628414975694444,0.32797953979166666,0.4004547934166667,0.15874149716666663,-0.6203741594684574,0.4386733774164002,0.25528403548611106,0.2388127295833334,-0.8660254037844385,-0.5000000000000004,0.1785539724305555,0.33201409854166664,0.39944357233333333,0.16882988483333333,-0.5347661785946101,0.47303874868722817,0.7945686,0.19416441,2.4545455,6,Chhattisgarh,Mohla Manpur Ambagarh Chouki
Chhattisgarh_Mungeli,1.437359175969395,0.3865284567281556,-0.4999999999999997,-0.8660254037844388,0.3700009441352449,0.01026160978800896,20.795793235259687,-0.8660254037844385,-0.5000000000000004,1.2229044068246555,-1.0167639347007853,0.3147325676524658,0.5733171339983443,299.18746232638887,14.778875416666665,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,304.7612020833334,292.59515045833336,4.5255126391520015,192.44954791666692,-28.00499943298613,-20.219086934062794,0.47298858614360284,-0.07363407157835244,0.0597225248299462,0.49999999999999994,0.8660254037844387,-0.04859342693816863,-0.10445744694928474,0.6147446467889969,0.5959391771244392,0.1771132493371776,-1.0,-1.8369701987210297e-16,0.15930749043182002,0.00232078793987952,0.4146070008719437,289.6072959722223,14.524491666666677,-0.4999999999999997,-0.8660254037844388,297.06905895833336,283.6702336666667,9.580166354166655,299.8823328819445,15.585965416666681,0.49999999999999994,-0.8660254037844387,305.7382385833333,293.045474,4.793152906437548,-29.48533340549975,-22.040351275630055,299.54660406249997,14.62016541666668,0.49999999999999994,-0.8660254037844387,305.0688963333333,293.4239851666667,4.461338868605349,-28.469704573083995,-19.22117686275241,0.24239718819444442,0.24816243333333332,-0.8660254037844385,-0.5000000000000004,0.16361934506944442,0.32117503131944436,0.39885586254166666,0.1570512076666666,-0.6234444015228078,0.392943399919484,0.24844148107638886,0.24857261249999998,-0.8660254037844385,-0.5000000000000004,0.17150664534722218,0.3253763168055555,0.39722685354166665,0.16330463912499998,-0.5574343680355254,0.45606200809144704,0.58150595,0.4056297,2.0434783,0,Chhattisgarh,Mungeli
Chhattisgarh_Narayanpur,1.7351389535608264,0.47913817308023,-0.4999999999999997,-0.8660254037844388,0.40361881013959644,0.013406524550075039,19.447101021243288,-0.8660254037844385,-0.5000000000000004,1.1548385699088828,-1.1875409739981972,0.3572091257179636,0.5079333396853083,298.4011806597222,10.753015416666699,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,302.6947019583333,294.0737672916666,3.1668370991491797,183.0141679166669,-15.155464928320061,-17.480724227921357,0.5717822548819886,-0.07312411785056198,0.0634371105018848,0.8660254037844386,0.5000000000000001,-0.05187271114603685,-0.09655841355561272,0.505717085312374,0.9350075968597281,0.2779260727940407,-0.8660254037844385,-0.5000000000000004,0.2207156522752484,0.0034910293429371102,0.5388661207454997,290.8654257986111,11.360304583333345,-0.4999999999999997,-0.8660254037844388,295.94618383333335,285.3192138333334,7.535754861111106,298.0003026736111,11.373427499999991,0.49999999999999994,-0.8660254037844387,302.41119795833333,293.1030500416667,3.4194999114457474,-19.023044726534923,-17.146308737193227,297.6863532986111,10.56739708333339,0.49999999999999994,-0.8660254037844387,301.65398908333333,293.2267790833333,3.1856758432146037,-18.503094764452108,-15.341276476247463,0.26981560572916663,0.2415030783333334,-0.8660254037844385,-0.5000000000000004,0.18742155618055548,0.3522096552777778,0.4095461154999999,0.1769064034166666,-0.6510776481836238,0.4059973637655282,0.282081929375,0.2197476479166666,-0.8660254037844385,-0.5000000000000004,0.2079945713194444,0.35616928743055554,0.4092518495833333,0.1994885840416666,-0.5349932936895958,0.42917552053605623,0.95353657,0.04480261,2.857143,6,Chhattisgarh,Narayanpur
Chhattisgarh_Raigarh,1.5122458262989051,0.4126278340275818,-0.4999999999999997,-0.8660254037844388,0.3754136710253078,0.014140307550103431,20.493766824819538,-0.8660254037844385,-0.5000000000000004,1.207995040957679,-1.0696826415732392,0.31340091001375464,0.5549437184382168,299.15943284722226,14.048995416666628,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,304.5690515,292.661175625,4.32335680231135,192.11319416666691,-26.75127073303453,-18.632655114076826,0.5083418858876978,-0.06869727697873403,0.060112439712005104,0.8660254037844386,0.5000000000000001,-0.04310877565488521,-0.0983614726865198,0.5451278551466584,0.7035460104032142,0.213558498410445,-0.8660254037844385,-0.5000000000000004,0.1851770741217478,0.00240835200333235,0.4652325687848543,290.0236038194445,14.975854166666693,-0.4999999999999997,-0.8660254037844388,297.4129421666667,283.3928133333333,9.135829027777765,299.90393861111113,14.825575833333346,0.49999999999999994,-0.8660254037844387,305.5613377083333,293.1665677083334,4.558954839848684,-28.131327998306062,-20.152549707595867,299.53833670138886,14.041901250000024,0.49999999999999994,-0.8660254037844387,304.59036975,293.50074420833334,4.263142565037697,-27.23244266792812,-17.73841074841544,0.26462217906249996,0.2492620204166667,-0.8660254037844385,-0.5000000000000004,0.18320276784722214,0.34604159027777776,0.42056968175,0.17990697104166659,-0.6421987997947393,0.4136829629843305,0.2695927768402778,0.2481434179166666,-0.8660254037844385,-0.5000000000000004,0.18993791999999998,0.3492476336805555,0.4203699092916667,0.17788569737499998,-0.5828932433294247,0.4698558238657803,0.59729,0.385975,2.2448978,0,Chhattisgarh,Raigarh
Chhattisgarh_Raipur,1.399355034565809,0.37818783086689234,-0.4999999999999997,-0.8660254037844388,0.3643826902203728,0.01182383343223555,20.96984816271034,-0.8660254037844385,-0.5000000000000004,1.2314145441423212,-0.9878760425031301,0.3444461972908774,0.5666659173317966,299.9406255902778,14.613245833333394,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,305.3594905833333,293.5224900416667,4.420875940137734,201.48750708333358,-26.675786662639318,-20.045217879249194,0.4958471620822185,-0.07839719434802335,0.0522573280419844,0.49999999999999994,0.8660254037844387,-0.05483765444417556,-0.10190699542678577,0.6722856665665126,0.5493052391420092,0.153552273122917,-0.8660254037844385,-0.5000000000000004,0.143982903920308,0.0023962286698405804,0.3925417249900754,290.8754210069444,12.957410416666619,-0.4999999999999997,-0.8660254037844388,297.3482379166667,285.506056125,9.065204583333331,300.5710590277777,15.441000416666611,0.49999999999999994,-0.8660254037844387,306.2042030416667,293.8712405,4.687339350322416,-28.494807770895903,-21.15928515830457,300.2203736458333,14.440017916666648,0.49999999999999994,-0.8660254037844387,305.61756975000003,294.21739349999996,4.358818815222098,-27.549440005747037,-18.406911309376394,0.24507176406249995,0.26482735458333334,-0.8660254037844385,-0.5000000000000004,0.1611954338194444,0.32894809430555555,0.39642923062499996,0.14704590464583325,-0.5874762142613017,0.4928129371587765,0.2552926077083333,0.2585808916666667,-0.8660254037844385,-0.5000000000000004,0.17885130513888883,0.3317339102777777,0.3918212875416666,0.1558248139166666,-0.469066728334393,0.5369027159322126,0.48197508,0.5139138,2.875,0,Chhattisgarh,Raipur
Chhattisgarh_Rajnandgaon,1.3625177561037918,0.399700648371819,-0.4999999999999997,-0.8660254037844388,0.33812594806950075,0.0114173762347369,21.3929691638503,-0.8660254037844385,-0.5000000000000004,1.2518611343364066,-0.9772334449863979,0.29825344144643967,0.5822883349461276,299.7866782638889,14.374504583333362,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,305.35082975,293.65976279166665,4.306539417062154,199.64013916666704,-24.11688541861758,-21.07660345513002,0.5302210993663853,-0.07250234083484319,0.05375104365036049,0.49999999999999994,0.8660254037844387,-0.05194811609302014,-0.10165853331661,0.638544405106338,0.5489930756473301,0.1598414916251538,-0.8660254037844385,-0.5000000000000004,0.14471000761307848,0.00206191561073852,0.4029254467972671,290.4390185069445,12.850758333333317,-0.4999999999999997,-0.8660254037844388,297.001350125,285.0357304166667,9.347659756944452,300.27967906249995,15.225565833333349,0.49999999999999994,-0.8660254037844387,306.13915145833334,293.83699675,4.600642665485527,-26.116318987159445,-22.574796380206898,299.96957930555556,14.208802500000047,0.49999999999999994,-0.8660254037844387,305.1943194583333,294.23298937500005,4.265933762027225,-25.299467933458573,-19.775332189253167,0.2561919397916666,0.25287691125,-0.8660254037844385,-0.5000000000000004,0.17598159965277774,0.33640227993055555,0.40779853220833334,0.1669598022916666,-0.5949174830525696,0.4396110901473098,0.26639697607638885,0.2461041891666667,-0.8660254037844385,-0.5000000000000004,0.1918275755555555,0.3409663765972222,0.40474010404166666,0.17299562829166665,-0.488953593917511,0.49474412780300425,0.58045876,0.40228483,2.5357144,0,Chhattisgarh,Rajnandgaon
Chhattisgarh_Sakti,1.4791562345676386,0.40674121202717006,-0.8660254037844385,-0.5000000000000004,0.3877693258691579,0.013495957074417081,21.110528623653003,-0.4999999999999997,-0.8660254037844388,1.2382501503486119,-1.0541004556040992,0.33663719353915394,0.5776958635097419,299.96846482638887,14.394227916666637,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,305.38053141666666,293.50847845833334,4.387576691349732,201.8215779166669,-27.14864254135425,-18.87837532776699,0.506996496177071,-0.07572888559783063,0.054954063064845605,0.49999999999999994,0.8660254037844387,-0.04999849757441545,-0.10173544457744951,0.6143682499094469,0.6623305280333311,0.21260799378433148,-0.8660254037844385,-0.5000000000000004,0.17646642207340238,0.0024044338952382803,0.44777590936966316,290.87779625,14.041499583333348,-0.4999999999999997,-0.8660254037844388,297.83740316666666,284.8687376666667,9.090668576388884,300.6010140277778,15.317721666666614,0.49999999999999994,-0.8660254037844387,306.26151016666665,293.815211875,4.669821132094508,-29.015905445651995,-20.180379255459084,300.2288369444445,14.46277333333336,0.49999999999999994,-0.8660254037844387,305.4927295,294.125103625,4.368104501199087,-28.09833556974383,-17.679028908695955,0.24646513965277775,0.25054989875,-0.8660254037844385,-0.5000000000000004,0.16717857402777772,0.3257517052777778,0.4028728637916666,0.15871998124999992,-0.6153668805041606,0.41651671898072995,0.2511782648263889,0.2509978270833333,-0.8660254037844385,-0.5000000000000004,0.17393350041666664,0.32842302923611105,0.40172413133333335,0.16292422941666665,-0.5535651840850496,0.46996703699488107,0.47519177,0.5232804,2.0,0,Chhattisgarh,Sakti
Chhattisgarh_Sarangarh Bilaigarh,1.5150810642507544,0.4072277795120082,-0.8660254037844385,-0.5000000000000004,0.390550670545781,0.013606774184373591,20.78728644228806,-0.4999999999999997,-0.8660254037844388,1.2224869623331642,-1.0734667350310731,0.35255341635532395,0.558793962361266,300.1182556944444,14.182800000000043,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,305.63364879166664,293.81866725000003,4.313825106565731,203.6190683333336,-25.63950571115165,-19.777816952654934,0.5160875269095395,-0.07695824934368518,0.054932755403569906,0.49999999999999994,0.8660254037844387,-0.05328461941535346,-0.10543412824238951,0.6095376768377181,0.631734521101406,0.1953342369209471,-0.8660254037844385,-0.5000000000000004,0.16204068479685999,0.0023016765388395003,0.4169641717579083,290.98790916666667,13.584692083333323,-0.4999999999999997,-0.8660254037844388,297.70897341666665,285.11372900000003,9.130346527777784,300.76908454861115,15.338789583333323,0.49999999999999994,-0.8660254037844387,306.684828625,293.9971688333333,4.6820005262022075,-27.72450624582286,-21.78746283247444,300.3888575,14.484496250000007,0.49999999999999994,-0.8660254037844387,305.65396987500003,294.3147484583333,4.375860741448107,-27.007316166570142,-19.18316754704849,0.2478394508506944,0.26266853833333337,-0.8660254037844385,-0.5000000000000004,0.16137420454861107,0.3343046971527777,0.40497644333333327,0.15203823902083327,-0.6326184114527371,0.4854634730339976,0.25479202635416665,0.2627519229166667,-0.8660254037844385,-0.5000000000000004,0.1723096506944444,0.33727440201388886,0.4016347314166666,0.15584160187499999,-0.540496679939563,0.5464368732075564,0.44051144,0.54189956,2.6111112,0,Chhattisgarh,Sarangarh Bilaigarh
Chhattisgarh_Sukma,1.6258393626713756,0.40561509606293583,-0.4999999999999997,-0.8660254037844388,0.37583614132017823,0.01108088530220533,18.85263930663975,-0.8660254037844385,-0.5000000000000004,1.1235286897969141,-1.0968849652226185,0.38742251585814524,0.4544199833237709,300.3966430208333,9.490878750000036,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,304.03487229166666,296.42889975,2.7888514470702823,206.95971625000027,-13.792864065136273,-14.757817010885748,0.5919854142122235,-0.07559332622097109,0.0525782130862354,0.8660254037844386,0.5000000000000001,-0.05593868688883945,-0.09386266689398315,0.5579394468351334,0.8231790245257183,0.2331106243824858,-0.8660254037844385,-0.5000000000000004,0.21563702223211292,0.00414155516524858,0.5063101825589791,293.4951351736111,8.863969166666664,-1.0,-1.8369701987210297e-16,297.1795295,288.7096643333333,6.90150784722223,300.74627930555556,10.84610333333336,0.49999999999999994,-0.8660254037844387,305.08511991666666,296.22273275,3.233359126983138,-16.226333547542538,-17.32401499008136,300.3856438541667,10.017714166666678,0.49999999999999994,-0.8660254037844387,304.3320615416667,296.11736737499996,3.02815045476159,-16.035034171398593,-15.811689340654496,0.27135376267361105,0.2436843745833334,-0.8660254037844385,-0.5000000000000004,0.18584887826388885,0.3568586470833333,0.4058980598333334,0.1700654534166666,-0.631460614922781,0.4609037964677264,0.28426706493055554,0.2163720654166668,-0.8660254037844385,-0.5000000000000004,0.2091497203472222,0.3593844095138889,0.4056524234166666,0.1983175592083333,-0.5095415935228201,0.45718747492455925,0.82288915,0.16730131,2.6458333,6,Chhattisgarh,Sukma
Chhattisgarh_Surajpur,1.2703678087757357,0.34217988587365283,-0.4999999999999997,-0.8660254037844388,0.32404250832041726,0.00908794026608109,20.368483105175468,-0.8660254037844385,-0.5000000000000004,1.2017562034876526,-0.8844922526591797,0.2552277164339175,0.5836265506808999,297.6228592013889,15.64637166666671,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,303.19000837500005,290.24495558333336,4.930514534380447,173.67431041666703,-33.74646184308862,-18.20478908374209,0.4307326789322837,-0.06903274943397256,0.054934605175124794,0.8660254037844386,0.5000000000000001,-0.04529925516108043,-0.09757664691618018,0.6520890937924506,0.474487526786408,0.1301968916686747,-0.8660254037844385,-0.5000000000000004,0.1130617080398223,0.0024879783433788202,0.37350405410829457,288.9222540972222,15.168565000000001,-0.4999999999999997,-0.8660254037844388,296.77365137500004,282.72479833333335,8.700605104166678,298.1220359375,16.357467499999984,0.49999999999999994,-0.8660254037844387,304.09224900000004,290.46480916666667,5.178101751685399,-35.81776021897755,-19.091500229292716,297.7813985763889,15.317647500000021,0.49999999999999994,-0.8660254037844387,303.670186125,290.9318269583333,4.806029967154272,-34.10326448271758,-16.159627831326517,0.24536741888888888,0.24664994875,-0.8660254037844385,-0.5000000000000004,0.17125148493055553,0.31948335284722224,0.392823016875,0.16154422024999993,-0.5716524131828965,0.3972686243358279,0.24808500788194443,0.2482032129166667,-0.8660254037844385,-0.5000000000000004,0.17484142562499996,0.32132859013888887,0.3866996035833333,0.16441278533333326,-0.5155590877117154,0.46392519772721913,0.398823,0.5906141,2.0,0,Chhattisgarh,Surajpur
Chhattisgarh_Surguja,1.4852110969226207,0.4042536669449955,-0.4999999999999997,-0.8660254037844388,0.3672372620378156,0.011750719759741271,20.285813538829498,-0.8660254037844385,-0.5000000000000004,1.197621653386219,-1.040303210104912,0.2879257082901038,0.5652885146468217,297.0366907986111,14.672344166666676,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,302.43714162500004,289.996555125,4.626989412534377,166.64028958333358,-30.85787486095714,-18.09038201216788,0.4455334491157969,-0.0689601743858171,0.056942335019508995,0.8660254037844386,0.5000000000000001,-0.0437083331518806,-0.09613219382105546,0.5571747304773329,0.6752735277555064,0.1936134611258543,-0.8660254037844385,-0.5000000000000004,0.1588460897282251,0.00260220136973039,0.4546650164105851,288.5320509375,15.457045833333382,-0.4999999999999997,-0.8660254037844388,296.32253704166664,282.01326258333336,8.50463986111111,297.72276538194444,15.222089583333286,0.49999999999999994,-0.8660254037844387,303.175513,290.62242833333335,4.777385623452033,-32.059380216127494,-18.802029245628816,297.3954514930556,14.325448333333327,0.49999999999999994,-0.8660254037844387,302.74141025,291.018404375,4.450315910299014,-30.75655143990197,-16.111797976731076,0.24830788899305553,0.25091684125,-0.8660254037844385,-0.5000000000000004,0.1677934115277777,0.32882236645833335,0.40301585287499997,0.16275795795833328,-0.6264231684501863,0.41259368243264216,0.2522114823958333,0.25037269708333343,-0.8660254037844385,-0.5000000000000004,0.17241802423611108,0.33200494055555557,0.4008407589583333,0.16354051049999996,-0.5749532695450086,0.4776547711370278,0.5243859,0.4478887599999999,2.1764705,0,Chhattisgarh,Surguja
DNHDD_Dadra And Nagar Haveli,1.559980527891664,0.5115712502950108,-0.4999999999999997,-0.8660254037844388,0.4160472508578096,0.00098709557235556,24.184788801362682,-0.8660254037844385,-0.5000000000000004,1.379193480322294,-1.2274549024519046,0.38446372268584683,0.581198138490858,299.56837163194444,7.842222083333354,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,302.05246845833335,296.62028520833337,2.2198757597060497,197.02045958333372,-12.90624897448989,-5.874507564417915,0.8638190743390348,-0.07271311197675652,0.04432711711463829,0.8660254037844386,0.5000000000000001,-0.05538543480652141,-0.09217931327487645,0.5593386123225217,0.9401949155781028,0.3526187840807325,-0.8660254037844385,-0.5000000000000004,0.23730696287311723,0.00199281334310694,0.6026965713788681,292.8530789236111,11.580233333333297,1.2246467991473532e-16,-1.0,297.80945691666665,286.97975825000003,6.715292708333341,300.2851703472223,9.176797916666658,0.49999999999999994,-0.8660254037844387,303.489564125,297.03298700000005,2.5676542094489814,-14.216757895033425,-8.647684659935777,300.0068995486111,7.859762083333351,0.49999999999999994,-0.8660254037844387,302.6603196666667,297.3127853333333,2.192925067676678,-11.906946251714189,-6.752355931238111,0.34556752597222223,0.2392991083333334,-0.4999999999999997,-0.8660254037844388,0.2685784843055556,0.4225565676388889,0.48958165287499994,0.26071937075,-0.598277419082295,0.3899807358275449,0.3707024462847222,0.19052761541666674,-0.8660254037844385,-0.5000000000000004,0.3131087806944444,0.428296111875,0.4880856922916666,0.3041729443333333,-0.4362975968613713,0.32193727840902286,0.87280273,0.1264317,4.0,6,DNHDD,Dadra And Nagar Haveli
DNHDD_Daman,1.5851306087055634,0.5589123128999443,-0.4999999999999997,-0.8660254037844388,0.4035587635065895,0.00072583556175226,25.187959753318328,-0.8660254037844385,-0.5000000000000004,1.4221656620795622,-1.2784410913371127,0.3483150253067456,0.6015077555304164,299.74327993055556,7.003881250000006,0.49999999999999994,-0.8660254037844387,0.49999999999999994,0.8660254037844387,301.765346125,296.8574605416666,2.0851432112319466,199.11935916666692,-13.411752723038084,-2.2476309586596157,0.8191029875499889,-0.09347924154200064,0.050178973469883204,0.8660254037844386,0.5000000000000001,-0.07575805555097748,-0.1081040005354831,0.7076709593161177,0.41426616907119634,0.1524875362714132,-0.8660254037844385,-0.5000000000000004,0.10224907398223869,0.0010972102483112402,0.26134513256891245,294.3647645138888,10.116134166666654,1.2246467991473532e-16,-1.0,298.12388004166667,289.44369224999997,5.378515416666673,300.49238315972224,7.9417212500000005,0.49999999999999994,-0.8660254037844387,302.9470720416666,297.14091,2.334582770651931,-15.376490292908999,-3.3673707830208146,300.35606878472225,7.273103750000018,0.49999999999999994,-0.8660254037844387,302.73003866666664,297.100988375,2.1651109445472323,-14.233445382733091,-2.3532686594568837,0.16250593596874996,0.11682100050000001,-0.4999999999999997,-0.8660254037844388,0.12519117770138885,0.19982069423611107,0.23403758479166661,0.12136631897916667,-0.2955856847312391,0.18678904619196657,0.1791152000694444,0.08799211125,-0.8660254037844385,-0.5000000000000004,0.15326917215277772,0.20496122798611108,0.23335419649999997,0.1491174282083333,-0.19642605430283544,0.14642702218848144,0.87280273,0.1264317,4.0,8,DNHDD,Daman
