feature,importance
tp_kharif_mean,0.03204146059318022
tp_zaid_mean,0.02895968985233089
runoff_ratio_kharif_mean,0.023266125040056207
GDD_kharif,0.020704502785937696
heat_months_30C,0.016946617240690538
tp_kharif_fraction,0.016341786793902545
water_retention_index,0.015721880212365123
t2m_peak_cos,0.014978605305041299
e_zaid_std,0.011244034874028912
runoff_ratio_rabi_mean,0.011115554914647812
soil_air_diff_kharif_std,0.011110170155428183
t2m_amplitude,0.01016797900600453
soil_air_diff_rabi_mean,0.00986311854137566
GDD_rabi,0.00883084415610021
tp_kharif_std,0.008681934440169941
soil_moisture_seasonality,0.008529515378593769
swvl1_rabi_mean,0.008521792001422574
soil_air_diff_zaid_mean,0.008298367566007605
humidity_stress_index,0.007294652690521775
soil_air_diff_rabi_std,0.006565253723230824
e_kharif_mean,0.006237723015713019
swvl1_amplitude,0.005385597099385982
swvl1_zaid_std,0.005270690336807842
swvl1_rabi_std,0.005243282000962169
soil_air_diff_kharif_mean,0.005218176522916641
e_kharif_std,0.00476760644151975
humidity_variability,0.004362052645025504
t2m_peak_sin,0.004037925646883519
runoff_ratio_zaid_mean,0.003964497138710341
swvl1_kharif_mean,0.0036418285413205276
cvh,0.0031741674472690927
e_zaid_mean,0.0030677422097252324
e_rabi_std,0.0027340312406788515
swvl1_stability,0.002709264047567301
e_rabi_mean,0.002112329753521096
heat_months_35C,4.0536159770900584e-05
