State,District,Median,Max,Yield_Class
Andhra Pradesh,Alluri Sitharama Raju,2.3,2.3,High
Andhra Pradesh,Anakapalli,1.21,1.21,Medium
Andhra Pradesh,Anantapur,0.82,3.0,Medium
Andhra Pradesh,Annamayya,1.76,1.76,High
Andhra Pradesh,Bapatla,2.31,2.31,High
Andhra Pradesh,Chittoor,2.0,3.7,High
Andhra Pradesh,East Godavari,0.85,1.29,Medium
Andhra Pradesh,Guntur,1.275,2.04,Medium
Andhra Pradesh,Krishna,1.2,2.0,Medium
Andhra Pradesh,Kurnool,1.2,2.28,Medium
Andhra Pradesh,Nandyal,1.48,1.48,High
Andhra Pradesh,Palnadu,2.3,2.3,High
Andhra Pradesh,Parvathipuram Manyam,2.28,2.28,High
Andhra Pradesh,Prakasam,1.81,2.91,High
Andhra Pradesh,Spsr Nellore,2.41,3.74,High
Andhra Pradesh,Sri Sathya Sai,1.3,1.3,Medium
Andhra Pradesh,Srikakulam,1.73,3.36,High
Andhra Pradesh,Tirupati,3.13,3.13,High
Andhra Pradesh,Visakhapatanam,0.98,2.31,Medium
Andhra Pradesh,Vizianagaram,1.07,2.32,Medium
Andhra Pradesh,West Godavari,1.2,1.36,Medium
Andhra Pradesh,Y.s.r.,1.81,2.71,High
Bihar,Araria,0.83,0.83,Medium
Bihar,Aurangabad,1.0,1.0,Medium
Bihar,Banka,1.03,1.11,Medium
Bihar,Begusarai,1.1,1.1,Medium
Bihar,Bhagalpur,1.11,1.2,Medium
Bihar,Bhojpur,1.13,1.21,Medium
Bihar,Buxar,1.13,1.23,Medium
Bihar,Darbhanga,1.04,1.04,Medium
Bihar,Gaya,1.05,1.17,Medium
Bihar,Gopalganj,1.08,1.2,Medium
Bihar,Jehanabad,1.0,1.0,Medium
Bihar,Kaimur (Bhabua),0.88,1.06,Medium
Bihar,Katihar,1.13,1.13,Medium
Bihar,Khagaria,1.0,1.0,Medium
Bihar,Madhepura,1.085,1.17,Medium
Bihar,Madhubani,0.6950000000000001,0.74,Low
Bihar,Nawada,1.13,1.2,Medium
