State,District,Median,Max,Yield_Class
Andhra Pradesh,Alluri Sitharama Raju,0.5,0.5,Medium
Andhra Pradesh,Anantapur,0.605,2.0,Medium
Andhra Pradesh,Annamayya,0.61,0.61,Medium
Andhra Pradesh,Bapatla,1.75,1.75,High
Andhra Pradesh,Chittoor,0.34,0.75,Low
Andhra Pradesh,East Godavari,0.51,1.0,Medium
Andhra Pradesh,Guntur,0.8,1.61,Medium
Andhra Pradesh,Kurnool,0.88,1.7,High
Andhra Pradesh,Nandyal,1.09,1.09,High
Andhra Pradesh,Palnadu,2.37,2.37,High
Andhra Pradesh,Parvathipuram Manyam,0.6,0.6,Medium
Andhra Pradesh,Prakasam,0.9,1.31,High
Andhra Pradesh,Spsr Nellore,0.93,1.17,High
Andhra Pradesh,Sri Sathya Sai,0.25,0.25,Low
Andhra Pradesh,Srikakulam,0.715,1.09,Medium
Andhra Pradesh,Tirupati,1.0,1.0,High
Andhra Pradesh,Visakhapatanam,0.44,1.01,Medium
Andhra Pradesh,Vizianagaram,0.685,0.86,Medium
Andhra Pradesh,West Godavari,0.425,0.53,Low
Andhra Pradesh,Y.s.r.,0.745,1.25,Medium
Arunachal Pradesh,Anjaw,0.915,1.18,High
Arunachal Pradesh,Changlang,0.8,1.0,Medium
Arunachal Pradesh,Dibang Valley,1.005,1.17,High
Arunachal Pradesh,East Kameng,1.0550000000000002,1.19,High
Arunachal Pradesh,East Siang,1.19,1.35,High
Arunachal Pradesh,Kamle,1.7,1.7,High
Arunachal Pradesh,Kra Daadi,0.95,1.05,High
Arunachal Pradesh,Kurung Kumey,1.0550000000000002,1.48,High
Arunachal Pradesh,Leparada,0.9,0.93,High
Arunachal Pradesh,Lohit,0.865,1.0,High
Arunachal Pradesh,Longding,1.17,1.2,High
Arunachal Pradesh,Lower Dibang Valley,0.78,0.89,Medium
Arunachal Pradesh,Lower Siang,0.955,0.96,High
Arunachal Pradesh,Lower Subansiri,1.04,1.44,High
Arunachal Pradesh,Namsai,0.98,1.05,High
Arunachal Pradesh,Pakke Kessang,1.08,1.08,High
Arunachal Pradesh,Papum Pare,1.275,1.43,High
Arunachal Pradesh,Shi Yomi,0.87,1.11,High
Arunachal Pradesh,Siang,1.06,1.08,High
Arunachal Pradesh,Tawang,1.185,1.31,High
Arunachal Pradesh,Tirap,0.815,1.2,Medium
Arunachal Pradesh,Upper Siang,0.895,1.0,High
Arunachal Pradesh,Upper Subansiri,1.27,1.41,High
Arunachal Pradesh,West Kameng,0.97,1.07,High
Arunachal Pradesh,West Siang,0.84,0.98,Medium
Assam,Baksa,0.525,1.11,Medium
Assam,Barpeta,0.52,0.71,Medium
Assam,Biswanath,0.69,0.74,Medium
Assam,Bongaigaon,0.49,0.58,Medium
Assam,Cachar,0.5,0.81,Medium
Assam,Chirang,0.565,1.57,Medium
Assam,Darrang,0.675,0.97,Medium
Assam,Dhemaji,0.68,1.0,Medium
Assam,Dhubri,0.57,1.42,Medium
Assam,Dibrugarh,0.48,1.0,Medium
Assam,Dima Hasao,0.5,0.5,Medium
Assam,Goalpara,0.42,2.15,Low
Assam,Golaghat,0.47,0.6,Medium
Assam,Hailakandi,0.6,0.67,Medium
Assam,Hojai,0.65,1.2,Medium
Assam,Jorhat,0.405,6.5,Low
Assam,Kamrup,0.48,0.78,Medium
Assam,Kamrup Metro,0.485,0.59,Medium
Assam,Karbi Anglong,0.36,0.85,Low
Assam,Karimganj,0.5,1.0,Medium
Assam,Kokrajhar,0.57,1.14,Medium
Assam,Lakhimpur,0.55,0.83,Medium
Assam,Majuli,0.5,1.45,Medium
Assam,Marigaon,0.44,1.2,Medium
Assam,Nagaon,0.43,0.65,Medium
Assam,Nalbari,0.46,0.62,Medium
Assam,Sivasagar,0.6,1.0,Medium
Assam,Sonitpur,0.49,1.69,Medium
Assam,South Salmara Mancachar,0.9,0.9,High
Assam,Tinsukia,0.5,0.78,Medium
Assam,Udalguri,0.615,0.84,Medium
Assam,West Karbi Anglong,0.85,0.85,Medium
Bihar,Araria,0.745,0.8,Medium
Bihar,Arwal,1.0,1.0,High
Bihar,Aurangabad,0.775,1.0,Medium
Bihar,Banka,0.75,1.0,Medium
Bihar,Begusarai,0.77,0.82,Medium
Bihar,Bhagalpur,0.75,0.82,Medium
Bihar,Bhojpur,0.76,1.0,Medium
Bihar,Buxar,0.75,1.0,Medium
Bihar,Darbhanga,0.8,0.86,Medium
Bihar,Gaya,0.74,1.0,Medium
Bihar,Gopalganj,0.78,0.86,Medium
Bihar,Jehanabad,0.75,0.75,Medium
Bihar,Kaimur (Bhabua),0.74,0.83,Medium
Bihar,Katihar,0.77,1.0,Medium
Bihar,Khagaria,0.75,0.83,Medium
Bihar,Kishanganj,0.74,1.0,Medium
Bihar,Lakhisarai,1.0,1.0,High
Bihar,Madhepura,0.76,0.78,Medium
Bihar,Madhubani,0.78,1.0,Medium
Bihar,Munger,1.0,1.0,High
Bihar,Muzaffarpur,0.805,1.0,Medium
Bihar,Nalanda,0.805,1.0,Medium
Bihar,Nawada,0.75,1.0,Medium
Bihar,Pashchim Champaran,0.79,0.99,Medium
Bihar,Patna,0.76,0.82,Medium
Bihar,Purbi Champaran,0.78,1.0,Medium
Bihar,Purnia,0.74,0.79,Medium
Bihar,Rohtas,0.8,0.8,Medium
Bihar,Saharsa,0.75,0.8,Medium
Bihar,Samastipur,0.77,0.88,Medium
Bihar,Saran,0.76,0.81,Medium
Bihar,Sheikhpura,0.75,1.0,Medium
Bihar,Sheohar,0.76,0.82,Medium
Bihar,Sitamarhi,0.73,1.0,Medium
Bihar,Siwan,0.75,0.76,Medium
Bihar,Supaul,0.76,0.77,Medium
Bihar,Vaishali,0.78,0.79,Medium
Chhattisgarh,Balod,0.275,0.42,Low
Chhattisgarh,Baloda Bazar,0.175,0.31,Low
Chhattisgarh,Balrampur,0.26,0.49,Low
Chhattisgarh,Bastar,0.23,0.91,Low
Chhattisgarh,Bemetara,0.3,2.88,Low
Chhattisgarh,Bijapur,0.25,0.44,Low
Chhattisgarh,Bilaspur,0.32,0.72,Low
Chhattisgarh,Dantewada,0.2,0.33,Low
Chhattisgarh,Dhamtari,0.16,1.4,Low
Chhattisgarh,Durg,0.19,0.63,Low
Chhattisgarh,Gariyaband,0.22,0.38,Low
Chhattisgarh,Gaurella Pendra Marwahi,0.6399999999999999,0.72,Medium
Chhattisgarh,Janjgir-Champa,0.275,0.37,Low
Chhattisgarh,Jashpur,0.28,0.45,Low
Chhattisgarh,Kabirdham,0.27,0.52,Low
Chhattisgarh,Kanker,0.24,0.64,Low
Chhattisgarh,Khairgarh Chhuikhadan Gandai,0.82,0.82,Medium
Chhattisgarh,Kondagaon,0.255,1.49,Low
Chhattisgarh,Korba,0.27,0.5,Low
Chhattisgarh,Korea,0.22,0.36,Low
Chhattisgarh,Mahasamund,0.15,0.31,Low
Chhattisgarh,Manendragarh Chirimiri Bharatpur,0.36,0.36,Low
Chhattisgarh,Mohla Manpur Ambagarh Chouki,0.69,0.69,Medium
Chhattisgarh,Mungeli,0.37,0.5,Low
Chhattisgarh,Narayanpur,0.19,0.35,Low
Chhattisgarh,Raigarh,0.28,16.4,Low
Chhattisgarh,Raipur,0.15,1.0,Low
Chhattisgarh,Rajnandgaon,0.24,0.79,Low
Chhattisgarh,Sukma,0.225,0.46,Low
Chhattisgarh,Surajpur,0.28,0.42,Low
Chhattisgarh,Surguja,0.24,15.26,Low
DNHDD,Dadra And Nagar Haveli,0.95,1.16,High
Gujarat,Amreli,1.72,2.25,High
Gujarat,Anand,1.46,1.58,High
Gujarat,Arvalli,0.96,1.01,High
Gujarat,Banas Kantha,1.44,3.06,High
Gujarat,Bharuch,0.33,1.0,Low
Gujarat,Bhavnagar,0.275,0.33,Low
Gujarat,Chhotaudepur,0.82,0.87,Medium
Gujarat,Dang,0.235,0.25,Low
Gujarat,Dohad,0.665,0.9,Medium
Gujarat,Gandhinagar,0.5,1.29,Medium
Gujarat,Gir Somnath,2.15,2.4,High
Gujarat,Junagadh,1.11,1.55,High
Gujarat,Kheda,1.42,3.18,High
Gujarat,Mahesana,1.1,3.0,High
Gujarat,Mahisagar,3.09,3.09,High
Gujarat,Morbi,1.785,2.1,High
Gujarat,Narmada,0.72,2.48,Medium
Gujarat,Navsari,0.33,0.33,Low
Gujarat,Panch Mahals,0.29,0.8,Low
Gujarat,Patan,1.19,1.65,High
Gujarat,Rajkot,1.0,1.0,High
Gujarat,Sabar Kantha,1.0,1.0,High
Gujarat,Surat,0.53,2.2,Medium
Gujarat,Surendranagar,0.77,1.7,Medium
Gujarat,Tapi,1.0,1.0,High
Gujarat,Vadodara,1.475,1.5,High
Gujarat,Valsad,0.4,0.5,Low
Himachal Pradesh,Bilaspur,0.75,0.75,Medium
Himachal Pradesh,Chamba,0.3,1.0,Low
Himachal Pradesh,Hamirpur,0.67,0.89,Medium
Himachal Pradesh,Kangra,0.81,0.94,Medium
Himachal Pradesh,Kinnaur,0.45,0.92,Medium
Himachal Pradesh,Kullu,0.63,1.0,Medium
Himachal Pradesh,Lahul And Spiti,0.62,1.31,Medium
Himachal Pradesh,Mandi,0.97,1.25,High
Himachal Pradesh,Shimla,0.96,1.02,High
Himachal Pradesh,Sirmaur,0.41,1.67,Low
Himachal Pradesh,Solan,0.84,0.84,Medium
Himachal Pradesh,Una,0.86,0.86,High
Jammu & Kashmir,Bandipora,0.58,0.76,Medium
Jammu & Kashmir,Baramulla,0.4,0.43,Low
Jammu & Kashmir,Budgam,0.535,0.56,Medium
Jammu & Kashmir,Doda,0.31,0.49,Low
Jammu & Kashmir,Ganderbal,0.4,0.4,Low
Jammu & Kashmir,Jammu,0.7,0.7,Medium
Jammu & Kashmir,Kathua,0.45,5.0,Medium
Jammu & Kashmir,Kishtwar,0.38,0.5,Low
Jammu & Kashmir,Kupwara,0.63,0.63,Medium
Jammu & Kashmir,Rajouri,0.56,0.72,Medium
Jammu & Kashmir,Reasi,0.3,0.3,Low
Jammu & Kashmir,Samba,0.7,0.7,Medium
Jammu & Kashmir,Srinagar,1.0,1.0,High
Jammu & Kashmir,Udhampur,0.47,0.7,Medium
