State,District,Median,Max,Yield_Class
A & N Islands,North And Middle Andaman,0.39,1.17,Medium
A & N Islands,South Andamans,0.52,0.52,Medium
Andhra Pradesh,Alluri Sitharama Raju,0.27,0.27,Low
Andhra Pradesh,Anakapalli,0.26,0.26,Low
Andhra Pradesh,Anantapur,0.39,0.56,Medium
Andhra Pradesh,Annamayya,0.62,0.62,High
Andhra Pradesh,Bapatla,0.14,0.14,Low
Andhra Pradesh,Chittoor,0.37,0.67,Medium
Andhra Pradesh,East Godavari,0.2,0.32,Low
Andhra Pradesh,Eluru,0.32,0.32,Medium
Andhra Pradesh,Guntur,0.35,0.69,Medium
Andhra Pradesh,Kakinada,0.26,0.26,Low
Andhra Pradesh,Konaseema,0.3,0.3,Medium
Andhra Pradesh,Krishna,0.21,0.42,Low
Andhra Pradesh,Kurnool,0.33,0.7,Medium
Andhra Pradesh,Nandyal,0.43,0.43,Medium
Andhra Pradesh,Ntr,0.29,0.29,Medium
Andhra Pradesh,Palnadu,0.28,0.28,Low
Andhra Pradesh,Parvathipuram Manyam,0.31,0.31,Medium
Andhra Pradesh,Prakasam,0.2,0.5,Low
Andhra Pradesh,Spsr Nellore,0.23,0.41,Low
Andhra Pradesh,Sri Sathya Sai,0.45,0.45,Medium
Andhra Pradesh,Srikakulam,0.16,0.3,Low
Andhra Pradesh,Tirupati,0.29,0.29,Medium
Andhra Pradesh,Visakhapatanam,0.22,0.33,Low
Andhra Pradesh,Vizianagaram,0.2,0.29,Low
Andhra Pradesh,West Godavari,0.23,0.37,Low
Andhra Pradesh,Y.s.r.,0.45,0.7,Medium
Arunachal Pradesh,Anjaw,0.28,0.37,Low
Arunachal Pradesh,Changlang,0.56,0.87,High
Arunachal Pradesh,Dibang Valley,0.79,0.93,High
Arunachal Pradesh,East Kameng,0.81,0.82,High
Arunachal Pradesh,East Siang,0.91,1.29,High
Arunachal Pradesh,Kamle,0.97,1.0,High
Arunachal Pradesh,Kra Daadi,1.29,1.33,High
Arunachal Pradesh,Kurung Kumey,0.33,0.98,Medium
Arunachal Pradesh,Leparada,0.8400000000000001,0.89,High
Arunachal Pradesh,Lohit,0.32,0.7,Medium
Arunachal Pradesh,Lower Dibang Valley,1.1,1.12,High
Arunachal Pradesh,Lower Siang,1.68,1.68,High
Arunachal Pradesh,Lower Subansiri,0.41,2.02,Medium
Arunachal Pradesh,Namsai,1.06,1.09,High
Arunachal Pradesh,Pakke Kessang,0.825,0.88,High
Arunachal Pradesh,Papum Pare,0.65,0.87,High
Arunachal Pradesh,Shi Yomi,0.38,0.73,Medium
Arunachal Pradesh,Siang,2.54,2.54,High
Arunachal Pradesh,Upper Siang,0.29,1.4,Medium
Arunachal Pradesh,Upper Subansiri,1.45,1.47,High
Arunachal Pradesh,West Siang,0.4,0.58,Medium
Assam,Baksa,0.65,0.74,High
Assam,Barpeta,0.72,0.84,High
Assam,Biswanath,0.87,0.87,High
Assam,Bongaigaon,0.52,0.64,Medium
Assam,Cachar,0.51,0.66,Medium
Assam,Charaideo,0.39,0.43,Medium
Assam,Chirang,0.56,0.72,High
Assam,Darrang,0.62,0.95,High
Assam,Dhemaji,0.52,0.85,Medium
Assam,Dhubri,0.61,0.77,High
Assam,Dibrugarh,0.53,0.74,Medium
Assam,Dima Hasao,0.63,0.83,High
Assam,Goalpara,0.49,1.3,Medium
Assam,Golaghat,0.55,0.64,High
Assam,Hailakandi,0.4,0.64,Medium
Assam,Hojai,0.47,0.48,Medium
Assam,Jorhat,0.57,0.68,High
Assam,Kamrup,0.52,0.74,Medium
Assam,Kamrup Metro,0.54,0.82,Medium
Assam,Karbi Anglong,0.75,0.83,High
Assam,Karimganj,0.5,0.81,Medium
Assam,Kokrajhar,0.7,1.18,High
Assam,Lakhimpur,0.42,0.72,Medium
Assam,Majuli,0.7,0.7,High
Assam,Marigaon,0.58,1.07,High
Assam,Nagaon,0.45,0.67,Medium
Assam,Nalbari,0.56,0.73,High
Assam,Sivasagar,0.44,0.88,Medium
Assam,Sonitpur,0.66,0.8,High
Assam,South Salmara Mancachar,0.74,0.75,High
Assam,Tinsukia,0.49,0.6,Medium
Assam,Udalguri,0.775,1.0,High
Assam,West Karbi Anglong,0.75,0.79,High
Bihar,Araria,0.78,0.92,High
Bihar,Arwal,0.88,1.06,High
Bihar,Aurangabad,0.85,1.67,High
Bihar,Banka,0.85,0.91,High
Bihar,Begusarai,0.85,0.92,High
Bihar,Bhagalpur,0.85,0.92,High
Bihar,Bhojpur,0.83,1.0,High
Bihar,Buxar,1.0,1.0,High
Bihar,Darbhanga,0.91,1.0,High
Bihar,Gaya,0.87,0.91,High
Bihar,Gopalganj,0.83,1.0,High
Bihar,Jamui,1.0,1.0,High
Bihar,Jehanabad,0.78,1.08,High
Bihar,Kaimur (Bhabua),0.87,1.02,High
Bihar,Katihar,0.83,1.0,High
Bihar,Khagaria,0.88,1.0,High
Bihar,Kishanganj,0.87,0.88,High
Bihar,Madhepura,0.84,0.89,High
Bihar,Madhubani,0.865,0.9,High
Bihar,Muzaffarpur,0.86,1.0,High
Bihar,Nalanda,0.8,1.0,High
Bihar,Nawada,0.86,0.94,High
Bihar,Pashchim Champaran,0.86,0.92,High
Bihar,Patna,0.95,1.0,High
