State,District,Median,Max,Yield_Class
A & N Islands,North And Middle Andaman,0.27,4.0,Low
A & N Islands,South Andamans,0.8200000000000001,1.5,Medium
Andhra Pradesh,Anantapur,1.0,1.0,High
Andhra Pradesh,Bapatla,0.75,0.75,Medium
Andhra Pradesh,Chittoor,0.5,2.44,Medium
Andhra Pradesh,Eluru,0.33,0.33,Low
Andhra Pradesh,Guntur,0.07,2.42,Low
Andhra Pradesh,Krishna,0.26,2.45,Low
Andhra Pradesh,Kurnool,0.59,2.56,Medium
Andhra Pradesh,Nandyal,0.74,0.74,Medium
Andhra Pradesh,Prakasam,0.4,2.43,Medium
Andhra Pradesh,Spsr Nellore,0.5,0.67,Medium
Andhra Pradesh,Srikakulam,1.0,1.0,High
Andhra Pradesh,Visakhapatanam,0.08,0.08,Low
Andhra Pradesh,Vizianagaram,2.4,2.4,High
Andhra Pradesh,West Godavari,0.46,2.44,Medium
Andhra Pradesh,Y.s.r.,0.5,1.0,Medium
Arunachal Pradesh,Anjaw,1.21,1.23,High
Arunachal Pradesh,Changlang,0.84,0.89,Medium
Arunachal Pradesh,Dibang Valley,1.77,1.81,High
Arunachal Pradesh,East Kameng,1.36,1.39,High
Arunachal Pradesh,East Siang,0.92,1.11,High
Arunachal Pradesh,Kamle,1.3,1.31,High
Arunachal Pradesh,Kra Daadi,0.89,1.32,High
Arunachal Pradesh,Kurung Kumey,0.88,1.22,High
Arunachal Pradesh,Leparada,1.18,1.23,High
Arunachal Pradesh,Lohit,0.95,1.01,High
Arunachal Pradesh,Longding,1.0,1.01,High
Arunachal Pradesh,Lower Dibang Valley,1.04,1.06,High
Arunachal Pradesh,Lower Siang,2.4,2.42,High
Arunachal Pradesh,Lower Subansiri,1.33,1.36,High
Arunachal Pradesh,Namsai,0.85,0.89,Medium
Arunachal Pradesh,Pakke Kessang,1.375,1.38,High
Arunachal Pradesh,Papum Pare,1.47,1.47,High
Arunachal Pradesh,Shi Yomi,0.745,0.75,Medium
Arunachal Pradesh,Siang,0.91,0.97,High
Arunachal Pradesh,Tirap,1.53,1.56,High
Arunachal Pradesh,Upper Siang,1.46,1.51,High
Arunachal Pradesh,Upper Subansiri,1.54,1.58,High
Arunachal Pradesh,West Kameng,1.79,1.82,High
Arunachal Pradesh,West Siang,0.74,1.38,Medium
Assam,Baksa,0.57,0.7,Medium
Assam,Barpeta,0.59,0.82,Medium
Assam,Biswanath,0.44,0.67,Medium
Assam,Bongaigaon,0.59,0.77,Medium
Assam,Cachar,0.57,0.86,Medium
Assam,Charaideo,0.44,0.49,Medium
Assam,Chirang,0.505,0.86,Medium
Assam,Darrang,0.51,0.86,Medium
Assam,Dhemaji,0.47,1.25,Medium
Assam,Dhubri,0.72,0.94,Medium
Assam,Dibrugarh,0.65,1.29,Medium
Assam,Dima Hasao,0.35,1.06,Low
Assam,Goalpara,0.44,0.7,Medium
Assam,Golaghat,0.5,0.93,Medium
Assam,Hailakandi,0.39,0.78,Medium
Assam,Hojai,0.8,0.91,Medium
Assam,Jorhat,0.62,0.86,Medium
Assam,Kamrup,0.58,0.88,Medium
Assam,Kamrup Metro,0.575,0.75,Medium
Assam,Karbi Anglong,0.47,0.78,Medium
Assam,Karimganj,0.47,0.71,Medium
Assam,Kokrajhar,0.65,0.75,Medium
Assam,Lakhimpur,0.58,0.98,Medium
Assam,Majuli,0.84,0.84,Medium
Assam,Marigaon,0.51,0.79,Medium
Assam,Nagaon,0.63,0.84,Medium
Assam,Nalbari,0.65,1.14,Medium
Assam,Sivasagar,0.51,0.69,Medium
Assam,Sonitpur,0.6,0.75,Medium
Assam,South Salmara Mancachar,0.8,0.88,Medium
Assam,Tinsukia,0.53,0.76,Medium
Assam,Udalguri,0.42,0.83,Medium
Assam,West Karbi Anglong,0.45,0.96,Medium
Bihar,Araria,0.83,1.61,Medium
Bihar,Arwal,1.05,2.24,High
Bihar,Aurangabad,0.79,1.05,Medium
Bihar,Banka,0.84,1.83,Medium
Bihar,Begusarai,1.34,2.86,High
Bihar,Bhagalpur,1.04,1.8,High
Bihar,Bhojpur,1.335,2.16,High
Bihar,Buxar,1.11,1.92,High
Bihar,Darbhanga,0.84,2.15,Medium
Bihar,Gaya,0.95,1.61,High
Bihar,Gopalganj,1.17,1.43,High
Bihar,Jamui,0.98,2.09,High
Bihar,Jehanabad,1.13,2.28,High
Bihar,Kaimur (Bhabua),0.9,1.27,High
Bihar,Katihar,0.92,2.22,High
Bihar,Khagaria,1.28,1.98,High
Bihar,Kishanganj,0.94,1.5,High
Bihar,Lakhisarai,1.145,1.77,High
Bihar,Madhepura,1.12,1.81,High
Bihar,Madhubani,0.81,1.16,Medium
Bihar,Munger,1.03,1.64,High
Bihar,Muzaffarpur,0.97,3.24,High
Bihar,Nalanda,1.18,3.07,High
Bihar,Nawada,0.83,1.37,Medium
Bihar,Pashchim Champaran,0.87,3.82,High
Bihar,Patna,1.0,2.37,High
Bihar,Purbi Champaran,1.0,1.86,High
Bihar,Purnia,1.08,2.21,High
Bihar,Rohtas,0.97,1.66,High
Bihar,Saharsa,0.91,1.57,High
Bihar,Samastipur,1.21,2.34,High
Bihar,Saran,1.15,1.74,High
Bihar,Sheikhpura,0.68,1.1,Medium
Bihar,Sheohar,0.75,1.36,Medium
Bihar,Sitamarhi,1.04,2.29,High
Bihar,Siwan,1.23,1.77,High
Bihar,Supaul,0.98,1.2,High
Bihar,Vaishali,1.01,2.22,High
Chandigarh,Chandigarh,1.67,1.79,High
Chhattisgarh,Balod,0.45,0.57,Medium
Chhattisgarh,Baloda Bazar,0.47,0.59,Medium
Chhattisgarh,Balrampur,0.505,0.63,Medium
Chhattisgarh,Bastar,0.6,0.9,Medium
Chhattisgarh,Bemetara,0.45,0.67,Medium
Chhattisgarh,Bijapur,0.405,0.6,Medium
Chhattisgarh,Bilaspur,0.38,0.52,Medium
Chhattisgarh,Dantewada,0.38,0.57,Medium
Chhattisgarh,Dhamtari,0.46,0.6,Medium
Chhattisgarh,Durg,0.36,0.7,Medium
Chhattisgarh,Gariyaband,0.4649999999999999,0.72,Medium
Chhattisgarh,Gaurella Pendra Marwahi,0.425,0.52,Medium
Chhattisgarh,Janjgir-Champa,0.41,0.66,Medium
Chhattisgarh,Jashpur,0.42,0.57,Medium
Chhattisgarh,Kabirdham,0.38,0.56,Medium
Chhattisgarh,Kanker,0.45,0.57,Medium
Chhattisgarh,Khairgarh Chhuikhadan Gandai,2.86,2.86,High
Chhattisgarh,Kondagaon,0.64,0.74,Medium
Chhattisgarh,Korba,0.35,0.46,Low
Chhattisgarh,Korea,0.41,0.57,Medium
Chhattisgarh,Mahasamund,0.43,0.58,Medium
Chhattisgarh,Manendragarh Chirimiri Bharatpur,0.57,0.57,Medium
Chhattisgarh,Mohla Manpur Ambagarh Chouki,0.13,0.13,Low
Chhattisgarh,Mungeli,0.415,0.53,Medium
Chhattisgarh,Narayanpur,0.61,0.79,Medium
Chhattisgarh,Raigarh,0.44,0.61,Medium
Chhattisgarh,Raipur,0.43,0.62,Medium
Chhattisgarh,Rajnandgaon,0.41,0.59,Medium
Chhattisgarh,Sakti,0.87,0.87,High
Chhattisgarh,Sarangarh Bilaigarh,0.57,0.57,Medium
Chhattisgarh,Sukma,0.445,0.55,Medium
Chhattisgarh,Surajpur,0.53,0.64,Medium
Chhattisgarh,Surguja,0.44,0.69,Medium
DNHDD,Dadra And Nagar Haveli,0.87,1.0,High
Delhi,Central,2.5,2.5,High
Gujarat,Ahmadabad,1.5,2.0,High
Gujarat,Amreli,1.415,2.0,High
Gujarat,Anand,1.59,2.0,High
Gujarat,Arvalli,1.62,2.0,High
Gujarat,Banas Kantha,1.61,2.11,High
Gujarat,Bharuch,1.63,2.0,High
