State,District,Median,Max,Yield_Class
A & N Islands,Nicobars,0.5,0.5,Medium
A & N Islands,North And Middle Andaman,0.575,0.67,Medium
Andhra Pradesh,Alluri Sitharama Raju,1.24,1.24,High
Andhra Pradesh,Anakapalli,1.0,1.0,High
Andhra Pradesh,Anantapur,0.29,1.41,Low
Andhra Pradesh,Annamayya,1.31,1.31,High
Andhra Pradesh,Chittoor,0.295,1.44,Low
Andhra Pradesh,East Godavari,0.55,0.96,Medium
Andhra Pradesh,Eluru,1.0,1.0,High
Andhra Pradesh,Krishna,0.6,0.6,Medium
Andhra Pradesh,Kurnool,0.2,0.33,Low
Andhra Pradesh,Nandyal,1.0,1.0,High
Andhra Pradesh,Prakasam,0.525,1.0,Medium
Andhra Pradesh,Spsr Nellore,0.43,0.43,Medium
Andhra Pradesh,Sri Sathya Sai,0.81,0.81,High
Andhra Pradesh,Srikakulam,0.5,0.62,Medium
Andhra Pradesh,Tirupati,1.21,1.21,High
Andhra Pradesh,Visakhapatanam,0.83,1.82,High
Andhra Pradesh,West Godavari,0.38,0.58,Medium
Andhra Pradesh,Y.s.r.,0.3249999999999999,1.38,Low
Arunachal Pradesh,Anjaw,1.21,1.21,High
Arunachal Pradesh,Changlang,0.76,0.83,High
Arunachal Pradesh,Dibang Valley,0.63,0.63,Medium
Arunachal Pradesh,East Kameng,0.84,0.88,High
Arunachal Pradesh,East Siang,0.45,1.04,Medium
Arunachal Pradesh,Kamle,1.88,1.96,High
Arunachal Pradesh,Kra Daadi,0.1699999999999999,0.52,Low
Arunachal Pradesh,Kurung Kumey,0.33,0.5,Low
Arunachal Pradesh,Leparada,1.17,1.3,High
Arunachal Pradesh,Lohit,1.2,1.28,High
Arunachal Pradesh,Longding,0.63,0.79,Medium
Arunachal Pradesh,Lower Dibang Valley,0.9,0.95,High
Arunachal Pradesh,Lower Siang,0.37,0.83,Medium
Arunachal Pradesh,Lower Subansiri,1.01,1.02,High
Arunachal Pradesh,Namsai,1.04,1.42,High
Arunachal Pradesh,Pakke Kessang,0.86,0.96,High
Arunachal Pradesh,Papum Pare,1.12,1.23,High
Arunachal Pradesh,Shi Yomi,1.39,1.52,High
Arunachal Pradesh,Siang,0.95,1.05,High
Arunachal Pradesh,Tawang,1.35,1.44,High
Arunachal Pradesh,Tirap,1.31,1.33,High
Arunachal Pradesh,Upper Siang,0.85,0.92,High
Arunachal Pradesh,Upper Subansiri,1.62,1.64,High
Arunachal Pradesh,West Kameng,0.82,0.87,High
Arunachal Pradesh,West Siang,1.55,1.68,High
Bihar,Araria,0.55,0.59,Medium
Bihar,Arwal,0.53,1.0,Medium
Bihar,Aurangabad,0.75,1.0,High
Bihar,Banka,0.76,1.0,High
Bihar,Begusarai,0.74,1.0,High
Bihar,Bhagalpur,0.78,0.85,High
Bihar,Bhojpur,0.9,1.0,High
Bihar,Buxar,1.0,1.0,High
Bihar,Darbhanga,0.6799999999999999,0.83,Medium
Bihar,Gaya,0.7050000000000001,0.85,High
Bihar,Gopalganj,0.745,0.88,High
Bihar,Jamui,0.75,1.0,High
Bihar,Jehanabad,0.75,1.0,High
Bihar,Kaimur (Bhabua),0.67,0.76,Medium
Bihar,Katihar,0.67,2.3,Medium
Bihar,Khagaria,0.75,0.91,High
Bihar,Kishanganj,0.95,0.96,High
Bihar,Lakhisarai,0.75,0.77,High
Bihar,Madhepura,1.0,1.0,High
Bihar,Madhubani,0.67,1.0,Medium
Bihar,Munger,0.77,1.0,High
Bihar,Muzaffarpur,0.55,0.7,Medium
Bihar,Nalanda,0.6799999999999999,1.0,Medium
Bihar,Nawada,0.78,1.0,High
Bihar,Pashchim Champaran,0.76,0.82,High
Bihar,Patna,0.75,0.76,High
Bihar,Purbi Champaran,0.83,1.0,High
Bihar,Purnia,0.58,0.96,Medium
Bihar,Rohtas,0.76,1.0,High
Bihar,Saharsa,0.5,0.58,Medium
Bihar,Samastipur,0.76,0.95,High
Bihar,Saran,0.78,1.0,High
Bihar,Sheikhpura,1.0,1.0,High
Bihar,Sitamarhi,0.685,1.0,Medium
