State,District,Median,Max,Yield_Class
Bihar,Araria,1.17,1.6,Medium
Bihar,Arwal,1.12,1.74,Medium
Bihar,Aurangabad,1.04,2.14,Low
Bihar,Banka,1.03,2.42,Low
Bihar,Begusarai,1.05,2.0,Low
Bihar,Bhagalpur,0.91,1.86,Low
Bihar,Bhojpur,1.46,2.86,Medium
Bihar,Buxar,1.63,2.45,Medium
Bihar,Darbhanga,1.2,2.0,Medium
Bihar,Gaya,1.15,2.22,Medium
Bihar,Gopalganj,1.47,1.73,Medium
Bihar,Jamui,1.11,1.99,Medium
Bihar,Jehanabad,1.13,8.05,Medium
Bihar,Kaimur (Bhabua),1.29,1.73,Medium
Bihar,Katihar,1.31,2.27,Medium
Bihar,Khagaria,1.06,1.98,Low
Bihar,Kishanganj,1.17,2.28,Medium
Bihar,Lakhisarai,0.95,1.73,Low
Bihar,Madhepura,1.19,2.0,Medium
Bihar,Madhubani,1.3,2.0,Medium
Bihar,Munger,0.92,1.54,Low
Bihar,Muzaffarpur,1.5,2.06,Medium
Bihar,Nalanda,1.48,2.26,Medium
Bihar,Nawada,1.06,1.74,Low
Bihar,Pashchim Champaran,1.3,2.1,Medium
Bihar,Patna,1.65,2.26,Medium
Bihar,Purbi Champaran,1.14,2.64,Medium
Bihar,Purnia,1.09,1.25,Low
Bihar,Rohtas,1.63,2.39,Medium
Bihar,Saharsa,1.15,1.58,Medium
Bihar,Samastipur,1.3,2.0,Medium
Bihar,Saran,1.47,1.98,Medium
Bihar,Sheikhpura,1.0,1.67,Low
Bihar,Sheohar,1.235,2.05,Medium
Bihar,Sitamarhi,1.35,2.07,Medium
Bihar,Siwan,1.46,1.99,Medium
Bihar,Supaul,1.11,1.26,Medium
Bihar,Vaishali,1.35,2.06,Medium
Chhattisgarh,Balod,1.5,2.0,Medium
Chhattisgarh,Baloda Bazar,1.0,1.0,Low
Chhattisgarh,Balrampur,0.8,1.12,Low
Chhattisgarh,Bemetara,0.64,1.5,Low
Chhattisgarh,Bilaspur,1.0,1.42,Low
Chhattisgarh,Durg,0.85,2.69,Low
Chhattisgarh,Gariyaband,1.75,2.0,Medium
Chhattisgarh,Jashpur,0.915,1.27,Low
Chhattisgarh,Korba,0.82,2.0,Low
Chhattisgarh,Korea,0.72,1.46,Low
Chhattisgarh,Mahasamund,1.0,2.0,Low
Chhattisgarh,Manendragarh Chirimiri Bharatpur,0.84,0.84,Low
Chhattisgarh,Mungeli,2.0,2.0,Medium
Chhattisgarh,Raigarh,0.67,0.67,Low
Chhattisgarh,Raipur,1.5,2.0,Medium
Chhattisgarh,Rajnandgaon,1.0,2.75,Low
Chhattisgarh,Sukma,0.83,0.83,Low
Chhattisgarh,Surajpur,0.94,1.28,Low
Chhattisgarh,Surguja,0.83,1.75,Low
Delhi,Central,2.82,3.0,High
Haryana,Ambala,3.29,4.0,High
Haryana,Bhiwani,3.18,3.9,High
Haryana,Charki Dadri,3.505,4.36,High
Haryana,Faridabad,3.29,8.24,High
Haryana,Fatehabad,3.73,4.44,High
Haryana,Gurugram,3.72,4.95,High
Haryana,Hisar,3.39,3.88,High
Haryana,Jhajjar,3.5,4.42,High
Haryana,Jind,3.54,7.09,High
Haryana,Kaithal,3.33,4.0,High
Haryana,Karnal,3.3600000000000003,4.0,High
Haryana,Kurukshetra,3.5,4.0,High
Haryana,Mahendragarh,3.395,5.89,High
Haryana,Nuh,3.255,4.21,High
Haryana,Palwal,3.17,4.31,High
Haryana,Panchkula,4.0,4.0,High
Haryana,Panipat,3.785,4.0,High
Haryana,Rewari,3.89,5.04,High
Haryana,Rohtak,2.56,4.0,High
Haryana,Sirsa,3.62,4.2,High
Haryana,Sonipat,3.565,5.24,High
Haryana,Yamunanagar,4.0,4.0,High
Himachal Pradesh,Bilaspur,1.39,1.95,Medium
Himachal Pradesh,Chamba,1.34,2.16,Medium
Himachal Pradesh,Hamirpur,1.39,1.76,Medium
Himachal Pradesh,Kangra,1.44,2.14,Medium
Himachal Pradesh,Kinnaur,1.7,3.05,Medium
Himachal Pradesh,Kullu,1.43,2.0,Medium
Himachal Pradesh,Lahul And Spiti,1.3,1.78,Medium
Himachal Pradesh,Mandi,1.59,2.1,Medium
Himachal Pradesh,Shimla,1.17,2.55,Medium
Himachal Pradesh,Sirmaur,1.31,2.49,Medium
Himachal Pradesh,Solan,0.91,1.76,Low
Himachal Pradesh,Una,1.0,1.0,Low
Jammu & Kashmir,Bandipora,0.9,0.9,Low
Jammu & Kashmir,Doda,0.32,0.32,Low
Jammu & Kashmir,Ganderbal,0.35,0.41,Low
Jammu & Kashmir,Jammu,1.29,1.48,Medium
Jammu & Kashmir,Kathua,0.88,0.89,Low
Jammu & Kashmir,Kishtwar,0.32,0.35,Low
Jammu & Kashmir,Rajouri,0.35,3.0,Low
Jammu & Kashmir,Ramban,0.32,0.32,Low
Jammu & Kashmir,Reasi,0.895,0.92,Low
Jammu & Kashmir,Samba,0.5,0.5,Low
Jammu & Kashmir,Srinagar,0.25,0.25,Low
Jammu & Kashmir,Udhampur,0.92,0.92,Low
Jharkhand,Garhwa,0.61,0.61,Low
Jharkhand,Godda,1.19,1.19,Medium
Jharkhand,Hazaribagh,0.85,0.85,Low
Jharkhand,Palamu,0.79,0.79,Low
Ladakh,Kargil,0.87,0.87,Low
Ladakh,Leh Ladakh,0.88,0.91,Low
Madhya Pradesh,Agar Malwa,1.65,2.35,Medium
Madhya Pradesh,Alirajpur,1.2,3.0,Medium
Madhya Pradesh,Anuppur,0.795,2.0,Low
Madhya Pradesh,Ashoknagar,2.1900000000000004,3.33,High
Madhya Pradesh,Balaghat,1.82,2.0,Medium
Madhya Pradesh,Barwani,3.205,3.25,High
Madhya Pradesh,Betul,1.335,1.67,Medium
Madhya Pradesh,Bhind,2.035,3.95,Medium
Madhya Pradesh,Bhopal,1.25,2.5,Medium
Madhya Pradesh,Burhanpur,2.5,3.0,High
Madhya Pradesh,Chhatarpur,1.32,3.79,Medium
Madhya Pradesh,Chhindwara,0.19,0.19,Low
Madhya Pradesh,Damoh,1.515,2.9,Medium
Madhya Pradesh,Datia,2.2300000000000004,5.0,High
Madhya Pradesh,Dewas,2.0,3.33,Medium
Madhya Pradesh,Dhar,1.52,4.57,Medium
Madhya Pradesh,Dindori,0.82,2.63,Low
Madhya Pradesh,East Nimar,1.85,3.0,Medium
Madhya Pradesh,Guna,2.18,4.0,High
Madhya Pradesh,Gwalior,2.54,3.65,High
Madhya Pradesh,Harda,1.94,3.89,Medium
Madhya Pradesh,Indore,2.0,5.0,Medium
Madhya Pradesh,Jabalpur,1.825,2.5,Medium
Madhya Pradesh,Jhabua,0.935,4.67,Low
Madhya Pradesh,Katni,1.35,3.53,Medium
Madhya Pradesh,Khargone,2.47,3.2,High
Madhya Pradesh,Mandla,1.0,3.11,Low
Madhya Pradesh,Mandsaur,2.495,4.89,High
Madhya Pradesh,Morena,1.87,3.67,Medium
Madhya Pradesh,Narmadapuram,1.69,3.11,Medium
Madhya Pradesh,Narsinghpur,1.75,1.75,Medium
Madhya Pradesh,Neemuch,2.74,3.81,High
Madhya Pradesh,Niwari,2.215,2.35,High
Madhya Pradesh,Panna,1.375,3.17,Medium
Madhya Pradesh,Raisen,2.47,4.0,High
Madhya Pradesh,Rajgarh,1.53,3.33,Medium
Madhya Pradesh,Ratlam,3.06,5.32,High
Madhya Pradesh,Rewa,0.67,3.5,Low
Madhya Pradesh,Sagar,1.505,2.41,Medium
Madhya Pradesh,Satna,1.02,4.29,Low
Madhya Pradesh,Sehore,1.74,3.6,Medium
Madhya Pradesh,Seoni,1.14,2.0,Medium
Madhya Pradesh,Shahdol,0.78,2.9,Low
Madhya Pradesh,Shajapur,1.64,2.07,Medium
Madhya Pradesh,Sheopur,1.78,3.78,Medium
Madhya Pradesh,Shivpuri,1.57,3.04,Medium
Madhya Pradesh,Sidhi,1.015,3.25,Low
Madhya Pradesh,Singrauli,1.74,3.85,Medium
Madhya Pradesh,Tikamgarh,1.96,3.18,Medium
Madhya Pradesh,Ujjain,1.645,2.71,Medium
Madhya Pradesh,Umaria,0.72,2.33,Low
Madhya Pradesh,Vidisha,1.925,3.5,Medium
Nagaland,Dimapur,1.13,2.0,Medium
Nagaland,Kiphire,1.0,2.0,Low
Nagaland,Kohima,1.2,2.0,Medium
Nagaland,Longleng,1.0,1.67,Low
Nagaland,Mokokchung,1.0,1.97,Low
Nagaland,Mon,1.0,2.05,Low
Nagaland,Peren,1.0,1.5,Low
Nagaland,Phek,1.17,2.57,Medium
Nagaland,Tuensang,1.0,1.88,Low
Nagaland,Wokha,1.0,1.91,Low
Nagaland,Zunheboto,1.0,2.29,Low
Punjab,Barnala,3.33,4.0,High
Punjab,Bathinda,3.33,4.0,High
Punjab,Faridkot,3.5,4.0,High
Punjab,Fatehgarh Sahib,3.0,4.0,High
Punjab,Fazilka,3.73,4.05,High
Punjab,Ferozepur,3.4,4.0,High
Punjab,Jalandhar,4.0,4.0,High
Punjab,Ludhiana,3.5,4.36,High
Punjab,Malerkotla,3.625,4.0,High
Punjab,Mansa,3.0,4.0,High
Punjab,Moga,3.0,4.33,High
Punjab,Pathankot,3.0,3.0,High
Punjab,Patiala,4.0,5.4,High
Punjab,Rupnagar,4.0,5.0,High
Punjab,S.a.s Nagar,3.0,4.0,High
Punjab,Sangrur,4.0,4.5,High
Punjab,Sri Muktsar Sahib,3.4,4.0,High
Rajasthan,Ajmer,2.47,3.24,High
Rajasthan,Alwar,3.59,4.22,High
Rajasthan,Banswara,1.88,3.6,Medium
Rajasthan,Baran,2.85,3.59,High
Rajasthan,Barmer,2.86,3.59,High
Rajasthan,Bharatpur,3.18,3.69,High
Rajasthan,Bhilwara,2.48,3.48,High
Rajasthan,Bikaner,2.27,2.8,High
Rajasthan,Bundi,2.85,3.6,High
Rajasthan,Chittorgarh,2.89,3.71,High
Rajasthan,Churu,2.02,2.66,Medium
Rajasthan,Dausa,2.84,3.79,High
Rajasthan,Dholpur,2.85,3.6,High
Rajasthan,Dungarpur,2.85,3.6,High
Rajasthan,Ganganagar,3.51,4.66,High
Rajasthan,Hanumangarh,3.28,3.9,High
Rajasthan,Jaipur,3.04,3.9,High
Rajasthan,Jaisalmer,2.83,3.57,High
Rajasthan,Jalore,2.84,3.6,High
Rajasthan,Jhalawar,2.85,3.6,High
Rajasthan,Jhunjhunu,2.83,3.46,High
Rajasthan,Jodhpur,2.84,3.6,High
Rajasthan,Karauli,2.85,3.6,High
Rajasthan,Kota,2.85,3.6,High
Rajasthan,Nagaur,2.46,3.14,High
Rajasthan,Pali,2.53,3.29,High
Rajasthan,Pratapgarh,2.6,3.86,High
Rajasthan,Rajsamand,2.42,3.58,High
Rajasthan,Sawai Madhopur,2.84,3.6,High
Rajasthan,Sikar,2.83,3.95,High
Rajasthan,Sirohi,2.85,3.6,High
Rajasthan,Tonk,2.55,3.41,High
Rajasthan,Udaipur,2.21,2.77,High
Sikkim,Gangtok,1.09,1.29,Low
Sikkim,Gyalshing,0.99,1.49,Low
Sikkim,Mangan,1.07,1.2,Low
Sikkim,Namchi,0.93,1.6,Low
Sikkim,Pakyong,0.72,0.72,Low
Uttar Pradesh,Agra,3.09,3.72,High
Uttar Pradesh,Aligarh,3.37,4.28,High
Uttar Pradesh,Ambedkar Nagar,2.38,3.28,High
Uttar Pradesh,Amethi,2.85,3.22,High
Uttar Pradesh,Amroha,2.47,3.28,High
Uttar Pradesh,Auraiya,2.79,3.41,High
Uttar Pradesh,Ayodhya,2.38,3.22,High
Uttar Pradesh,Azamgarh,2.35,3.43,High
Uttar Pradesh,Baghpat,3.48,4.21,High
Uttar Pradesh,Bahraich,2.48,3.27,High
Uttar Pradesh,Ballia,2.35,3.35,High
Uttar Pradesh,Balrampur,2.515,3.27,High
Uttar Pradesh,Banda,1.6,3.01,Medium
Uttar Pradesh,Barabanki,2.38,3.14,High
Uttar Pradesh,Bareilly,2.6,3.28,High
Uttar Pradesh,Basti,2.63,3.29,High
Uttar Pradesh,Bhadohi,1.35,3.23,Medium
Uttar Pradesh,Bijnor,2.48,3.25,High
Uttar Pradesh,Budaun,2.59,3.28,High
Uttar Pradesh,Bulandshahr,3.49,4.21,High
Uttar Pradesh,Chandauli,1.81,3.07,Medium
Uttar Pradesh,Chitrakoot,1.72,3.29,Medium
Uttar Pradesh,Deoria,2.37,3.45,High
Uttar Pradesh,Etah,3.08,4.18,High
Uttar Pradesh,Etawah,2.79,3.67,High
Uttar Pradesh,Farrukhabad,2.79,3.42,High
Uttar Pradesh,Fatehpur,1.46,3.36,Medium
Uttar Pradesh,Firozabad,3.17,3.75,High
Uttar Pradesh,Gautam Buddha Nagar,3.48,4.21,High
Uttar Pradesh,Ghaziabad,3.435,4.22,High
Uttar Pradesh,Ghazipur,1.84,3.07,Medium
