State,District,Median,Max,Yield_Class
Andhra Pradesh,Anantapur,1.085,1.84,Medium
Andhra Pradesh,Annamayya,2.0,2.0,High
Andhra Pradesh,Bapatla,1.84,1.84,High
Andhra Pradesh,Chittoor,1.73,1.82,High
Andhra Pradesh,East Godavari,1.195,2.27,Medium
Andhra Pradesh,Guntur,1.6,2.91,High
Andhra Pradesh,Krishna,0.56,0.56,Low
Andhra Pradesh,Kurnool,1.61,1.96,High
Andhra Pradesh,Nandyal,1.84,1.84,High
Andhra Pradesh,Palnadu,1.84,1.84,High
Andhra Pradesh,Prakasam,1.62,2.29,High
Andhra Pradesh,Spsr Nellore,1.8,1.86,High
Andhra Pradesh,Sri Sathya Sai,1.85,1.85,High
Andhra Pradesh,Vizianagaram,2.0,2.0,High
Andhra Pradesh,Y.s.r.,1.56,2.0,High
Arunachal Pradesh,Anjaw,1.43,2.25,High
Arunachal Pradesh,Changlang,2.9,2.98,High
Arunachal Pradesh,Dibang Valley,0.73,1.23,Low
Arunachal Pradesh,East Kameng,1.05,1.64,Medium
Arunachal Pradesh,East Siang,1.04,1.56,Medium
Arunachal Pradesh,Kamle,0.91,1.44,Medium
Arunachal Pradesh,Kra Daadi,0.71,9.5,Low
Arunachal Pradesh,Kurung Kumey,1.23,2.91,Medium
Arunachal Pradesh,Leparada,1.6800000000000002,2.0,High
Arunachal Pradesh,Lohit,0.19,1.48,Low
Arunachal Pradesh,Longding,1.53,1.53,High
Arunachal Pradesh,Lower Dibang Valley,1.38,1.43,High
Arunachal Pradesh,Lower Siang,2.37,2.41,High
Arunachal Pradesh,Lower Subansiri,1.21,3.09,Medium
Arunachal Pradesh,Namsai,2.17,2.17,High
Arunachal Pradesh,Pakke Kessang,1.14,1.73,Medium
Arunachal Pradesh,Papum Pare,0.94,1.15,Medium
Arunachal Pradesh,Shi Yomi,1.0699999999999998,1.33,Medium
Arunachal Pradesh,Siang,5.37,5.5,High
Arunachal Pradesh,Tawang,1.51,1.78,High
Arunachal Pradesh,Tirap,1.48,2.69,High
Arunachal Pradesh,Upper Siang,1.3450000000000002,1.36,High
Arunachal Pradesh,Upper Subansiri,0.65,2.11,Low
Arunachal Pradesh,West Kameng,1.04,1.62,Medium
Arunachal Pradesh,West Siang,1.44,2.62,High
Bihar,Begusarai,0.76,0.91,Low
Bihar,Khagaria,0.575,1.05,Low
Bihar,Lakhisarai,0.75,0.78,Low
Bihar,Samastipur,0.825,2.43,Medium
Chhattisgarh,Balod,0.74,1.13,Low
Chhattisgarh,Baloda Bazar,0.955,1.93,Medium
Chhattisgarh,Balrampur,0.6599999999999999,7.92,Low
Chhattisgarh,Bastar,1.225,1.76,Medium
Chhattisgarh,Bemetara,0.62,1.02,Low
Chhattisgarh,Bijapur,1.0,1.0,Medium
Chhattisgarh,Bilaspur,1.025,1.52,Medium
Chhattisgarh,Dantewada,1.0,2.0,Medium
Chhattisgarh,Dhamtari,1.2,1.45,Medium
Chhattisgarh,Durg,0.81,1.17,Low
Chhattisgarh,Gariyaband,1.0,1.0,Medium
Chhattisgarh,Gaurella Pendra Marwahi,1.33,1.4,High
Chhattisgarh,Janjgir-Champa,1.07,1.63,Medium
Chhattisgarh,Jashpur,0.855,1.2,Medium
Chhattisgarh,Kabirdham,0.89,1.35,Medium
Chhattisgarh,Kanker,1.0,1.5,Medium
Chhattisgarh,Khairgarh Chhuikhadan Gandai,0.98,0.98,Medium
Chhattisgarh,Kondagaon,1.0,1.0,Medium
Chhattisgarh,Korba,1.0,1.33,Medium
Chhattisgarh,Korea,0.67,1.0,Low
Chhattisgarh,Mahasamund,1.2,2.0,Medium
Chhattisgarh,Mungeli,0.965,1.73,Medium
Chhattisgarh,Raigarh,0.94,1.23,Medium
Chhattisgarh,Raipur,1.15,1.93,Medium
Chhattisgarh,Rajnandgaon,0.85,1.32,Medium
Chhattisgarh,Sukma,1.0,2.0,Medium
Chhattisgarh,Surajpur,0.7,1.0,Low
Chhattisgarh,Surguja,0.74,1.13,Low
Gujarat,Ahmadabad,1.0,1.68,Medium
Gujarat,Amreli,1.36,1.95,High
Gujarat,Anand,1.0,1.8,Medium
Gujarat,Arvalli,1.37,8.48,High
Gujarat,Banas Kantha,1.6549999999999998,1.68,High
Gujarat,Bharuch,1.24,1.4,Medium
Gujarat,Bhavnagar,1.6749999999999998,1.68,High
Gujarat,Botad,1.63,1.68,High
Gujarat,Chhotaudepur,1.4,1.75,High
Gujarat,Dang,0.755,1.36,Low
Gujarat,Devbhumi Dwarka,1.68,1.75,High
Gujarat,Dohad,0.79,2.01,Low
Gujarat,Gandhinagar,1.495,1.68,High
Gujarat,Gir Somnath,1.61,1.91,High
Gujarat,Jamnagar,1.125,1.68,Medium
Gujarat,Junagadh,1.0,1.95,Medium
Gujarat,Kachchh,0.88,1.65,Medium
Gujarat,Kheda,0.8,1.6,Low
Gujarat,Mahesana,1.495,1.68,High
Gujarat,Mahisagar,1.13,1.51,Medium
Gujarat,Morbi,1.5,1.95,High
Gujarat,Narmada,0.88,1.51,Medium
Gujarat,Panch Mahals,1.11,1.8,Medium
Gujarat,Patan,1.255,1.61,Medium
Gujarat,Porbandar,1.6549999999999998,1.68,High
Gujarat,Rajkot,0.69,2.19,Low
Gujarat,Sabar Kantha,0.905,1.85,Medium
Gujarat,Surat,0.89,1.39,Medium
Gujarat,Surendranagar,1.63,1.68,High
Gujarat,Tapi,1.05,1.79,Medium
Gujarat,Vadodara,0.85,1.64,Medium
Haryana,Hisar,0.6,0.6,Low
Himachal Pradesh,Bilaspur,1.56,1.71,High
Himachal Pradesh,Chamba,1.5,1.5,High
Himachal Pradesh,Hamirpur,1.0,1.0,Medium
Himachal Pradesh,Kangra,1.38,1.68,High
Himachal Pradesh,Kullu,1.5,1.75,High
Himachal Pradesh,Mandi,1.64,1.91,High
Himachal Pradesh,Shimla,1.61,2.8,High
Himachal Pradesh,Sirmaur,1.44,1.73,High
Himachal Pradesh,Solan,1.36,1.7,High
Jharkhand,Bokaro,1.59,1.6,High
Jharkhand,Chatra,1.82,1.84,High
Jharkhand,Deoghar,1.0,1.0,Medium
Jharkhand,Dumka,0.63,0.69,Low
