State,District,Median,Max,Yield_Class
Gujarat,Ahmadabad,0.97,1.27,High
Gujarat,Amreli,1.225,3.2,High
Gujarat,Anand,1.04,1.33,High
Gujarat,Banas Kantha,0.94,1.34,High
Gujarat,Bharuch,0.965,3.0,High
Gujarat,Bhavnagar,0.595,1.36,Medium
Gujarat,Chhotaudepur,0.55,0.81,Medium
Gujarat,Dang,0.585,0.93,Medium
Gujarat,Devbhumi Dwarka,0.6,0.6,Medium
Gujarat,Dohad,0.8,1.36,Medium
Gujarat,Gandhinagar,0.5,1.5,Medium
Gujarat,Gir Somnath,0.62,0.67,Medium
Gujarat,Jamnagar,1.2000000000000002,1.28,High
Gujarat,Junagadh,1.31,1.75,High
Gujarat,Kachchh,1.11,1.11,High
Gujarat,Kheda,1.23,1.98,High
Gujarat,Mahesana,0.85,2.43,Medium
Gujarat,Mahisagar,0.64,0.81,Medium
Gujarat,Morbi,0.875,1.14,High
Gujarat,Narmada,0.7150000000000001,1.0,Medium
Gujarat,Navsari,0.97,3.0,High
Gujarat,Panch Mahals,0.72,2.5,Medium
Gujarat,Patan,0.71,1.0,Medium
Gujarat,Porbandar,1.0,1.33,High
Gujarat,Rajkot,0.84,1.0,Medium
Gujarat,Sabar Kantha,1.1,1.5,High
Gujarat,Surat,0.745,2.0,Medium
Gujarat,Surendranagar,1.06,1.23,High
Gujarat,Tapi,0.75,1.2,Medium
Gujarat,Vadodara,0.76,1.36,Medium
Gujarat,Valsad,0.6,1.0,Medium
Jammu & Kashmir,Anantnag,0.18,0.18,Low
Jammu & Kashmir,Bandipora,0.445,0.88,Low
Jammu & Kashmir,Baramulla,0.4,0.43,Low
Jammu & Kashmir,Budgam,0.6,0.6,Medium
Jammu & Kashmir,Doda,0.25,10.39,Low
Jammu & Kashmir,Ganderbal,0.4,0.4,Low
Jammu & Kashmir,Jammu,0.225,1.5,Low
Jammu & Kashmir,Kathua,0.45,0.7,Low
Jammu & Kashmir,Kishtwar,0.5,0.56,Medium
Jammu & Kashmir,Kulgam,0.335,0.5,Low
Jammu & Kashmir,Kupwara,5.505000000000001,10.38,High
Jammu & Kashmir,Rajouri,0.485,0.67,Medium
Jammu & Kashmir,Ramban,0.22,0.25,Low
Jammu & Kashmir,Reasi,0.5,0.73,Medium
Jammu & Kashmir,Samba,0.25,0.3,Low
Jammu & Kashmir,Srinagar,0.4,0.98,Low
Jammu & Kashmir,Udhampur,0.25,0.72,Low
Karnataka,Bagalkote,0.225,0.26,Low
Karnataka,Ballari,0.41,0.55,Low
Karnataka,Belagavi,0.3249999999999999,0.35,Low
Karnataka,Bengaluru Rural,1.16,1.18,High
Karnataka,Bengaluru Urban,0.955,1.0,High
Karnataka,Bidar,0.88,0.91,High
Karnataka,Chamarajanagara,0.51,0.57,Medium
Karnataka,Chikkaballapura,0.79,0.83,Medium
Karnataka,Chikkamagaluru,1.54,1.81,High
Karnataka,Chitradurga,0.77,0.84,Medium
Karnataka,Dakshina Kannada,0.5,0.5,Medium
Karnataka,Davangere,0.3899999999999999,0.57,Low
Karnataka,Dharwad,0.955,1.19,High
Karnataka,Gadag,0.58,0.85,Medium
Karnataka,Hassan,1.08,1.43,High
Karnataka,Haveri,0.53,0.67,Medium
