State,District,Median,Max,Yield_Class
Gujarat,Surat,72.38,81.83,High
Gujarat,Surendranagar,81.83,81.83,High
Gujarat,Tapi,73.16499999999999,90.0,High
Gujarat,Vadodara,70.19,91.96,High
Gujarat,Valsad,62.0,75.72,High
Karnataka,Bagalkote,16.8,36.82,Medium
Karnataka,Ballari,27.38,43.36,Medium
Karnataka,Belagavi,39.25,48.21,High
Karnataka,Bengaluru Rural,24.84,79.82,Medium
Karnataka,Bengaluru Urban,24.99,44.34,Medium
Karnataka,Bidar,19.96,40.84,Medium
Karnataka,Chamarajanagara,20.5,36.36,Medium
Karnataka,Chikkaballapura,18.26,23.27,Medium
Karnataka,Chikkamagaluru,4.85,18.67,Low
Karnataka,Chitradurga,11.68,36.32,Medium
Karnataka,Dakshina Kannada,2.92,22.3,Low
Karnataka,Davangere,15.77,27.85,Medium
Karnataka,Dharwad,18.38,38.23,Medium
Karnataka,Gadag,17.69,24.99,Medium
Karnataka,Hassan,15.74,21.04,Medium
Karnataka,Haveri,32.25,59.39,High
Karnataka,Kalaburagi,22.65,27.13,Medium
Karnataka,Kodagu,6.47,18.38,Low
Karnataka,Kolar,14.34,32.6,Medium
Karnataka,Koppal,18.41,68.42,Medium
Karnataka,Mandya,20.1,31.87,Medium
Karnataka,Mysuru,21.96,29.42,Medium
Karnataka,Raichur,17.69,24.99,Medium
Karnataka,Ramanagara,30.11,37.39,High
Karnataka,Shivamogga,12.37,19.43,Medium
Karnataka,Tumakuru,12.63,20.48,Medium
Karnataka,Udupi,8.39,21.02,Low
Karnataka,Uttara Kannada,4.83,18.37,Low
Karnataka,Vijayapura,22.52,34.8,Medium
Kerala,Alappuzha,7.17,9.49,Low
Kerala,Ernakulam,9.17,10.03,Low
Kerala,Idukki,8.75,10.9,Low
Kerala,Kannur,8.73,10.78,Low
Kerala,Kasaragod,9.6,11.39,Low
Kerala,Kollam,6.97,8.11,Low
Kerala,Kottayam,9.05,9.98,Low
Kerala,Kozhikode,8.2,12.79,Low
Kerala,Malappuram,7.71,9.29,Low
Kerala,Palakkad,8.86,11.2,Low
Kerala,Pathanamthitta,7.91,9.02,Low
Kerala,Thiruvananthapuram,6.91,9.13,Low
Kerala,Thrissur,8.62,11.05,Low
Kerala,Wayanad,8.41,9.91,Low
Madhya Pradesh,Anuppur,21.25,30.0,Medium
Madhya Pradesh,Balaghat,38.39,108.88,High
Madhya Pradesh,Barwani,31.715,75.0,High
Madhya Pradesh,Betul,12.0,19.0,Medium
Madhya Pradesh,Burhanpur,63.96,83.21,High
Madhya Pradesh,Chhatarpur,62.22,67.0,High
Madhya Pradesh,Chhindwara,40.165,88.5,High
Madhya Pradesh,Damoh,32.0,46.33,High
Madhya Pradesh,Dewas,32.5,32.6,High
Madhya Pradesh,Dhar,51.805,81.13,High
Madhya Pradesh,Dindori,33.0,33.0,High
Madhya Pradesh,East Nimar,42.385000000000005,86.08,High
Madhya Pradesh,Harda,49.0,60.5,High
Madhya Pradesh,Jabalpur,41.41,41.42,High
Madhya Pradesh,Jhabua,40.0,40.0,High
Madhya Pradesh,Katni,62.01,138.42,High
Madhya Pradesh,Khargone,37.69,74.0,High
Madhya Pradesh,Mandla,43.71,45.94,High
Madhya Pradesh,Narmadapuram,40.0,59.4,High
Madhya Pradesh,Narsinghpur,25.0,43.87,Medium
Madhya Pradesh,Panna,28.885,50.0,High
Madhya Pradesh,Ratlam,43.75,46.83,High
Madhya Pradesh,Rewa,29.0,35.3,High
Madhya Pradesh,Sagar,24.0,57.5,Medium
Madhya Pradesh,Satna,18.0,25.0,Medium
Madhya Pradesh,Sehore,39.33,39.33,High
Madhya Pradesh,Seoni,54.0,54.5,High
Madhya Pradesh,Shahdol,16.5,108.44,Medium
Madhya Pradesh,Sidhi,22.0,80.0,Medium
Madhya Pradesh,Singrauli,30.0,32.0,High
Madhya Pradesh,Tikamgarh,28.0,36.0,Medium
Madhya Pradesh,Ujjain,48.5,50.0,High
Madhya Pradesh,Umaria,35.0,35.0,High
Maharashtra,Ahmednagar,111.7,111.7,High
Maharashtra,Akola,52.5,52.5,High
Maharashtra,Amravati,69.98,69.98,High
Maharashtra,Aurangabad,42.95,42.95,High
Maharashtra,Beed,65.65,65.65,High
Maharashtra,Bhandara,24.2,24.2,Medium
Maharashtra,Buldhana,48.28,48.28,High
Maharashtra,Dhule,97.4,97.4,High
Maharashtra,Hingoli,53.05,53.05,High
Maharashtra,Jalgaon,66.6,66.6,High
Maharashtra,Jalna,59.87,59.87,High
Maharashtra,Kolhapur,47.06,47.06,High
Maharashtra,Latur,64.3,64.3,High
Maharashtra,Nanded,53.3,53.3,High
Maharashtra,Nandurbar,70.38,70.38,High
Maharashtra,Osmanabad,75.1,75.1,High
Maharashtra,Parbhani,53.15,53.15,High
Maharashtra,Pune,84.83,84.83,High
Maharashtra,Raigad,17.3,17.3,Medium
Maharashtra,Ratnagiri,23.3,23.3,Medium
