State,District,Median,Max,Yield_Class
A & N Islands,Nicobars,2.0,3.09,High
A & N Islands,North And Middle Andaman,0.43,0.61,Medium
A & N Islands,South Andamans,0.525,0.6,Medium
Andhra Pradesh,Alluri Sitharama Raju,0.75,0.75,High
Andhra Pradesh,Anakapalli,0.52,0.52,Medium
Andhra Pradesh,Anantapur,0.32,1.15,Low
Andhra Pradesh,Annamayya,0.71,0.71,High
Andhra Pradesh,Bapatla,1.42,1.42,High
Andhra Pradesh,Chittoor,0.49,1.05,Medium
Andhra Pradesh,East Godavari,0.31,1.29,Low
Andhra Pradesh,Eluru,1.45,1.45,High
Andhra Pradesh,Guntur,0.61,1.72,Medium
Andhra Pradesh,Kakinada,0.67,0.67,High
Andhra Pradesh,Konaseema,0.58,0.58,Medium
Andhra Pradesh,Krishna,0.64,1.45,Medium
Andhra Pradesh,Kurnool,0.66,1.01,High
Andhra Pradesh,Nandyal,1.16,1.16,High
Andhra Pradesh,Ntr,0.58,0.58,Medium
Andhra Pradesh,Palnadu,0.82,0.82,High
Andhra Pradesh,Parvathipuram Manyam,0.53,0.53,Medium
Andhra Pradesh,Prakasam,0.48,1.03,Medium
Andhra Pradesh,Spsr Nellore,0.52,0.88,Medium
Andhra Pradesh,Sri Sathya Sai,0.28,0.28,Low
Andhra Pradesh,Srikakulam,0.5,0.63,Medium
Andhra Pradesh,Tirupati,0.92,0.92,High
Andhra Pradesh,Visakhapatanam,0.41,0.97,Medium
Andhra Pradesh,Vizianagaram,0.44,0.72,Medium
Andhra Pradesh,West Godavari,0.61,1.3,Medium
Andhra Pradesh,Y.s.r.,0.54,0.99,Medium
Arunachal Pradesh,Anjaw,1.4,1.8,High
Arunachal Pradesh,Changlang,1.03,1.03,High
Arunachal Pradesh,Dibang Valley,1.21,1.21,High
Arunachal Pradesh,East Kameng,1.06,1.08,High
Arunachal Pradesh,East Siang,0.99,1.03,High
Arunachal Pradesh,Kamle,0.71,0.89,High
Arunachal Pradesh,Leparada,0.905,0.91,High
Arunachal Pradesh,Lohit,0.9,1.04,High
Arunachal Pradesh,Longding,1.1,1.1,High
Arunachal Pradesh,Lower Dibang Valley,1.06,1.07,High
Arunachal Pradesh,Lower Siang,0.56,1.1,Medium
Arunachal Pradesh,Lower Subansiri,1.31,1.57,High
Arunachal Pradesh,Namsai,0.59,0.97,Medium
Arunachal Pradesh,Pakke Kessang,1.0750000000000002,1.09,High
Arunachal Pradesh,Papum Pare,0.83,1.11,High
Arunachal Pradesh,Siang,1.08,2.28,High
Arunachal Pradesh,Tawang,1.58,1.59,High
Arunachal Pradesh,Tirap,1.36,1.36,High
Arunachal Pradesh,Upper Siang,1.14,1.31,High
Arunachal Pradesh,Upper Subansiri,1.46,1.72,High
Arunachal Pradesh,West Kameng,1.08,1.08,High
Arunachal Pradesh,West Siang,0.96,1.58,High
Assam,Baksa,0.575,0.89,Medium
Assam,Barpeta,0.53,0.72,Medium
Assam,Biswanath,1.0,1.0,High
Assam,Bongaigaon,0.435,0.72,Medium
Assam,Cachar,0.555,0.79,Medium
Assam,Charaideo,0.67,0.68,High
Assam,Chirang,0.485,0.9,Medium
Assam,Darrang,0.57,0.9,Medium
Assam,Dhemaji,0.575,0.94,Medium
Assam,Dhubri,0.655,1.11,High
Assam,Dibrugarh,0.48,0.74,Medium
Assam,Dima Hasao,0.47,0.65,Medium
Assam,Goalpara,0.475,0.93,Medium
Assam,Golaghat,0.4649999999999999,0.56,Medium
Assam,Hailakandi,0.485,0.84,Medium
Assam,Hojai,0.65,5.84,High
Assam,Jorhat,0.515,0.69,Medium
Assam,Kamrup,0.45,0.9,Medium
Assam,Kamrup Metro,0.45,1.2,Medium
Assam,Karbi Anglong,0.695,0.89,High
Assam,Karimganj,0.41,0.9,Medium
Assam,Kokrajhar,0.605,1.14,Medium
Assam,Lakhimpur,0.54,1.03,Medium
Assam,Majuli,0.69,0.69,High
Assam,Marigaon,0.32,1.2,Low
Assam,Nagaon,0.495,0.71,Medium
Assam,Nalbari,0.505,0.93,Medium
Assam,Sivasagar,0.44,0.91,Medium
Assam,Sonitpur,0.66,0.83,High
Assam,South Salmara Mancachar,1.0,1.0,High
Assam,Tinsukia,0.4449999999999999,0.82,Medium
Assam,Udalguri,0.69,0.85,High
Assam,West Karbi Anglong,0.78,0.79,High
Bihar,Araria,0.59,1.06,Medium
Bihar,Arwal,0.7,1.82,High
Bihar,Aurangabad,0.67,1.71,High
Bihar,Banka,0.62,0.83,Medium
Bihar,Begusarai,0.72,1.07,High
Bihar,Bhagalpur,0.61,2.17,Medium
Bihar,Bhojpur,0.675,1.1,High
Bihar,Buxar,0.65,1.13,High
Bihar,Darbhanga,0.58,1.23,Medium
Bihar,Gaya,0.65,1.33,High
Bihar,Gopalganj,0.61,1.55,Medium
Bihar,Jamui,0.65,1.24,High
Bihar,Jehanabad,0.67,1.81,High
Bihar,Kaimur (Bhabua),0.61,1.15,Medium
Bihar,Katihar,0.75,1.21,High
Bihar,Khagaria,0.67,1.09,High
Bihar,Kishanganj,0.64,1.47,Medium
Bihar,Lakhisarai,0.63,1.0,Medium
Bihar,Madhepura,0.605,0.94,Medium
Bihar,Madhubani,0.58,1.01,Medium
Bihar,Munger,0.71,1.01,High
Bihar,Muzaffarpur,0.53,0.84,Medium
Bihar,Nalanda,0.64,1.15,Medium
Bihar,Nawada,0.62,2.25,Medium
Bihar,Pashchim Champaran,0.58,1.14,Medium
Bihar,Patna,0.61,1.14,Medium
Bihar,Purbi Champaran,0.55,1.73,Medium
Bihar,Purnia,0.73,1.29,High
Bihar,Rohtas,0.61,1.15,Medium
Bihar,Saharsa,0.615,0.86,Medium
Bihar,Samastipur,0.61,1.6,Medium
Bihar,Saran,0.625,1.06,Medium
Bihar,Sheikhpura,0.65,1.18,High
Bihar,Sheohar,0.54,0.99,Medium
Bihar,Sitamarhi,0.58,1.09,Medium
Bihar,Siwan,0.65,1.08,High
Bihar,Supaul,0.51,0.84,Medium
Bihar,Vaishali,0.51,1.44,Medium
Chandigarh,Chandigarh,1.0,1.0,High
Chhattisgarh,Balod,0.285,0.47,Low
Chhattisgarh,Baloda Bazar,0.36,0.62,Low
Chhattisgarh,Balrampur,0.44,1.0,Medium
Chhattisgarh,Bastar,0.43,0.76,Medium
Chhattisgarh,Bemetara,0.29,0.46,Low
Chhattisgarh,Bijapur,0.405,0.55,Medium
Chhattisgarh,Bilaspur,0.24,0.32,Low
Chhattisgarh,Dantewada,0.34,0.56,Low
Chhattisgarh,Dhamtari,0.26,0.48,Low
Chhattisgarh,Durg,0.26,0.32,Low
Chhattisgarh,Gariyaband,0.185,0.22,Low
Chhattisgarh,Gaurella Pendra Marwahi,0.29,0.31,Low
Chhattisgarh,Janjgir-Champa,0.25,0.67,Low
Chhattisgarh,Jashpur,0.28,0.44,Low
Chhattisgarh,Kabirdham,0.2249999999999999,0.5,Low
Chhattisgarh,Kanker,0.42,0.65,Medium
Chhattisgarh,Khairgarh Chhuikhadan Gandai,0.32,0.32,Low
Chhattisgarh,Kondagaon,0.4649999999999999,0.56,Medium
Chhattisgarh,Korba,0.2,0.5,Low
Chhattisgarh,Korea,0.22,0.6,Low
Chhattisgarh,Mahasamund,0.24,0.28,Low
Chhattisgarh,Manendragarh Chirimiri Bharatpur,0.6,0.6,Medium
Chhattisgarh,Mohla Manpur Ambagarh Chouki,0.27,0.27,Low
Chhattisgarh,Mungeli,0.395,0.9,Medium
Chhattisgarh,Narayanpur,0.36,0.67,Low
Chhattisgarh,Raigarh,0.29,0.75,Low
Chhattisgarh,Raipur,0.22,0.47,Low
Chhattisgarh,Rajnandgaon,0.22,0.6,Low
Chhattisgarh,Sakti,0.45,0.45,Medium
Chhattisgarh,Sarangarh Bilaigarh,0.42,0.42,Medium
Chhattisgarh,Sukma,0.375,0.49,Medium
Chhattisgarh,Surajpur,0.21,0.25,Low
Chhattisgarh,Surguja,0.2,0.5,Low
Gujarat,Ahmadabad,0.52,0.78,Medium
Gujarat,Amreli,0.5,1.03,Medium
Gujarat,Anand,0.51,1.15,Medium
Gujarat,Arvalli,0.65,1.11,High
Gujarat,Banas Kantha,0.6,0.82,Medium
Gujarat,Bharuch,0.53,1.14,Medium
Gujarat,Bhavnagar,0.52,0.76,Medium
Gujarat,Botad,0.63,1.15,Medium
Gujarat,Chhotaudepur,0.87,1.32,High
Gujarat,Dang,0.535,1.32,Medium
Gujarat,Devbhumi Dwarka,0.66,1.48,High
Gujarat,Dohad,0.4649999999999999,1.15,Medium
Gujarat,Gandhinagar,0.67,1.03,High
Gujarat,Gir Somnath,0.57,1.55,Medium
Gujarat,Jamnagar,0.51,0.96,Medium
Gujarat,Junagadh,0.52,1.21,Medium
Gujarat,Kachchh,0.41,0.64,Medium
Gujarat,Kheda,0.53,1.05,Medium
Gujarat,Mahesana,0.46,0.62,Medium
Gujarat,Mahisagar,1.06,1.54,High
Gujarat,Morbi,1.16,1.47,High
Gujarat,Narmada,0.52,1.25,Medium
