State,District,Median,Max,Yield_Class
Andhra Pradesh,Anantapur,0.29,1.0,Low
Andhra Pradesh,Chittoor,0.255,0.5,Low
Andhra Pradesh,East Godavari,0.21,0.21,Low
Andhra Pradesh,Guntur,0.23,0.23,Low
Andhra Pradesh,Krishna,0.315,0.43,Low
Andhra Pradesh,Kurnool,0.25,0.5,Low
Andhra Pradesh,Y.s.r.,0.48,0.48,Medium
Assam,Baksa,0.645,0.76,High
Assam,Barpeta,0.59,0.77,Medium
Assam,Biswanath,0.77,0.78,High
Assam,Bongaigaon,0.49,0.63,Medium
Assam,Cachar,0.44,0.63,Medium
Assam,Chirang,0.59,0.73,Medium
Assam,Darrang,0.59,0.97,Medium
Assam,Dhemaji,0.53,0.78,Medium
Assam,Dhubri,0.55,0.81,Medium
Assam,Dibrugarh,0.5,1.0,Medium
Assam,Dima Hasao,0.5,0.5,Medium
Assam,Goalpara,0.55,1.02,Medium
Assam,Golaghat,0.57,0.59,Medium
Assam,Hailakandi,0.5,0.67,Medium
Assam,Hojai,0.51,0.51,Medium
Assam,Jorhat,0.71,1.0,High
Assam,Kamrup,0.51,0.64,Medium
Assam,Kamrup Metro,0.515,0.67,Medium
Assam,Karbi Anglong,0.43,0.57,Medium
Assam,Karimganj,0.43,0.59,Medium
Assam,Kokrajhar,0.54,0.79,Medium
Assam,Lakhimpur,0.37,0.7,Medium
Assam,Majuli,0.55,0.65,Medium
Assam,Marigaon,0.48,0.63,Medium
Assam,Nagaon,0.47,0.89,Medium
Assam,Nalbari,0.59,0.81,Medium
Assam,Sivasagar,1.0,1.0,High
Assam,Sonitpur,0.53,0.84,Medium
Assam,South Salmara Mancachar,0.75,0.75,High
Assam,Tinsukia,0.5,1.0,Medium
Assam,Udalguri,0.53,0.75,Medium
Assam,West Karbi Anglong,0.4,0.43,Medium
Bihar,Araria,0.85,0.87,High
Bihar,Arwal,0.85,0.87,High
Bihar,Aurangabad,0.85,0.87,High
Bihar,Banka,0.85,0.87,High
Bihar,Begusarai,1.0,1.0,High
Bihar,Bhagalpur,0.85,0.87,High
Bihar,Bhojpur,0.85,0.95,High
Bihar,Buxar,0.85,0.95,High
Bihar,Darbhanga,0.85,0.88,High
Bihar,Gaya,0.85,0.87,High
Bihar,Gopalganj,0.85,1.0,High
Bihar,Jamui,0.82,0.92,High
Bihar,Jehanabad,0.85,0.87,High
Bihar,Kaimur (Bhabua),0.85,0.91,High
Bihar,Katihar,0.85,0.87,High
Bihar,Khagaria,0.83,0.9,High
Bihar,Kishanganj,0.85,0.87,High
Bihar,Lakhisarai,0.83,1.0,High
Bihar,Madhepura,0.84,0.87,High
Bihar,Madhubani,0.85,0.87,High
Bihar,Munger,0.83,0.98,High
Bihar,Muzaffarpur,0.85,0.88,High
Bihar,Nalanda,0.84,0.95,High
Bihar,Nawada,0.85,0.87,High
Bihar,Pashchim Champaran,0.85,0.93,High
Bihar,Patna,0.85,0.95,High
Bihar,Purbi Champaran,0.855,0.88,High
Bihar,Purnia,0.85,0.87,High
Bihar,Rohtas,0.85,1.0,High
Bihar,Saharsa,0.85,0.87,High
Bihar,Samastipur,0.85,0.87,High
Bihar,Saran,0.85,1.0,High
Bihar,Sheikhpura,0.82,0.92,High
Bihar,Sheohar,0.85,0.88,High
Bihar,Sitamarhi,0.85,0.87,High
Bihar,Siwan,0.86,0.99,High
Bihar,Supaul,0.85,0.87,High
Bihar,Vaishali,0.84,0.88,High
Chhattisgarh,Balod,0.31,0.4,Low
Chhattisgarh,Baloda Bazar,0.38,0.48,Medium
Chhattisgarh,Balrampur,0.36,0.44,Low
Chhattisgarh,Bastar,0.31,0.52,Low
Chhattisgarh,Bemetara,0.35,0.38,Low
Chhattisgarh,Bilaspur,0.285,0.43,Low
Chhattisgarh,Dantewada,0.5,0.5,Medium
Chhattisgarh,Dhamtari,0.31,0.46,Low
Chhattisgarh,Durg,0.27,0.45,Low
Chhattisgarh,Gariyaband,0.37,0.5,Medium
Chhattisgarh,Gaurella Pendra Marwahi,0.285,0.33,Low
Chhattisgarh,Janjgir-Champa,0.3,0.48,Low
Chhattisgarh,Jashpur,0.3,0.44,Low
Chhattisgarh,Kabirdham,0.275,0.45,Low
Chhattisgarh,Kanker,0.365,0.53,Low
Chhattisgarh,Khairgarh Chhuikhadan Gandai,0.38,0.38,Medium
Chhattisgarh,Kondagaon,0.42,0.52,Medium
Chhattisgarh,Korba,0.245,0.37,Low
Chhattisgarh,Korea,0.24,0.38,Low
Chhattisgarh,Mahasamund,0.28,0.5,Low
Chhattisgarh,Manendragarh Chirimiri Bharatpur,0.21,0.21,Low
Chhattisgarh,Mohla Manpur Ambagarh Chouki,0.33,0.33,Low
Chhattisgarh,Mungeli,0.37,0.48,Medium
Chhattisgarh,Narayanpur,0.5,1.0,Medium
Chhattisgarh,Raigarh,0.315,0.5,Low
Chhattisgarh,Raipur,0.29,0.59,Low
Chhattisgarh,Rajnandgaon,0.29,0.44,Low
Chhattisgarh,Surajpur,0.4,0.48,Medium
Chhattisgarh,Surguja,0.295,0.48,Low
Haryana,Panchkula,8.0,8.0,High
Haryana,Yamunanagar,8.0,8.0,High
Himachal Pradesh,Chamba,0.18,0.2,Low
Himachal Pradesh,Hamirpur,0.61,1.0,Medium
Himachal Pradesh,Kangra,0.285,0.42,Low
Himachal Pradesh,Kullu,0.29,0.29,Low
Himachal Pradesh,Mandi,0.21,0.49,Low
Himachal Pradesh,Una,0.295,0.32,Low
Jammu & Kashmir,Bandipora,1.0,2.0,High
Jammu & Kashmir,Baramulla,0.44,1.0,Medium
Jammu & Kashmir,Budgam,0.96,1.2,High
Jammu & Kashmir,Doda,0.305,0.35,Low
Jammu & Kashmir,Jammu,0.53,1.3,Medium
Jammu & Kashmir,Kathua,0.3,2.48,Low
Jammu & Kashmir,Poonch,0.33,1.0,Low
Jammu & Kashmir,Pulwama,1.03,2.52,High
Jammu & Kashmir,Rajouri,0.415,1.22,Medium
Jammu & Kashmir,Reasi,0.35,0.35,Low
Jammu & Kashmir,Samba,0.7,1.1,High
Jammu & Kashmir,Srinagar,0.975,1.18,High
Jammu & Kashmir,Udhampur,0.3,0.43,Low
Jharkhand,Bokaro,0.59,0.6,Medium
Jharkhand,Chatra,0.795,0.8,High
Jharkhand,Deoghar,0.7,0.7,High
Jharkhand,Dhanbad,0.695,0.71,High
Jharkhand,Dumka,0.5700000000000001,0.7,Medium
Jharkhand,East Singhbum,0.65,0.66,High
Jharkhand,Garhwa,0.4649999999999999,0.65,Medium
Jharkhand,Giridih,0.5549999999999999,0.63,Medium
Jharkhand,Godda,0.655,0.7,High
Jharkhand,Gumla,0.795,0.81,High
Jharkhand,Hazaribagh,0.5,0.7,Medium
Jharkhand,Jamtara,0.6,0.65,Medium
Jharkhand,Khunti,0.7,1.0,High
Jharkhand,Koderma,0.7,0.7,High
Jharkhand,Latehar,0.53,0.53,Medium
Jharkhand,Lohardaga,0.49,0.53,Medium
Jharkhand,Pakur,0.85,0.9,High
Jharkhand,Palamu,0.48,0.49,Medium
Jharkhand,Ramgarh,0.53,0.71,Medium
Jharkhand,Ranchi,0.6,0.6,Medium
Jharkhand,Sahebganj,0.24,0.25,Low
Jharkhand,Saraikela Kharsawan,1.1,1.1,High
Jharkhand,Simdega,0.6,0.62,Medium
Jharkhand,West Singhbhum,0.515,0.57,Medium
Karnataka,Bagalkote,0.27,0.67,Low
Karnataka,Ballari,0.33,0.5,Low
Karnataka,Belagavi,0.33,0.56,Low
Karnataka,Bengaluru Rural,0.4,0.5,Medium
Karnataka,Bengaluru Urban,0.45,0.5,Medium
Karnataka,Bidar,0.33,0.5,Low
Karnataka,Chamarajanagara,0.3399999999999999,0.45,Low
Karnataka,Chikkaballapura,0.36,0.49,Low
Karnataka,Chikkamagaluru,0.375,0.5,Medium
Karnataka,Chitradurga,0.36,0.5,Low
Karnataka,Davangere,0.33,0.36,Low
Karnataka,Dharwad,0.305,0.5,Low
Karnataka,Gadag,0.32,0.61,Low
Karnataka,Hassan,0.35,0.35,Low
Karnataka,Haveri,0.33,0.5,Low
Karnataka,Kalaburagi,0.31,0.45,Low
Karnataka,Kolar,0.33,0.5,Low
Karnataka,Koppal,0.315,0.58,Low
Karnataka,Mandya,0.45,0.5,Medium
Karnataka,Mysuru,0.335,0.5,Low
Karnataka,Raichur,0.39,0.77,Medium
Karnataka,Ramanagara,0.385,0.44,Medium
Karnataka,Shivamogga,0.345,0.5,Low
Karnataka,Tumakuru,0.33,0.49,Low
Karnataka,Uttara Kannada,0.37,0.5,Medium
Karnataka,Vijayapura,0.33,0.47,Low
