State,District,Median,Max,Yield_Class
A & N Islands,North And Middle Andaman,0.6,1.5,Low
A & N Islands,South Andamans,0.5700000000000001,1.53,Low
Andhra Pradesh,Alluri Sitharama Raju,1.88,1.88,Medium
Andhra Pradesh,Anakapalli,1.74,1.74,Medium
Andhra Pradesh,Anantapur,0.44,1.26,Low
Andhra Pradesh,Annamayya,1.76,1.76,Medium
Andhra Pradesh,Bapatla,4.47,4.47,Medium
Andhra Pradesh,Chittoor,0.96,2.03,Low
Andhra Pradesh,East Godavari,2.28,3.32,Medium
Andhra Pradesh,Eluru,3.67,3.67,Medium
Andhra Pradesh,Guntur,2.85,4.78,Medium
Andhra Pradesh,Kakinada,3.72,3.72,Medium
Andhra Pradesh,Konaseema,2.38,2.38,Medium
Andhra Pradesh,Krishna,2.4,4.15,Medium
Andhra Pradesh,Kurnool,1.03,1.76,Low
Andhra Pradesh,Nandyal,1.06,1.06,Low
Andhra Pradesh,Ntr,3.37,3.37,Medium
Andhra Pradesh,Palnadu,2.92,2.92,Medium
Andhra Pradesh,Parvathipuram Manyam,3.65,3.65,Medium
Andhra Pradesh,Prakasam,2.38,3.89,Medium
Andhra Pradesh,Spsr Nellore,2.87,4.12,Medium
Andhra Pradesh,Sri Sathya Sai,0.47,0.47,Low
Andhra Pradesh,Srikakulam,1.36,2.61,Medium
Andhra Pradesh,Tirupati,3.15,3.15,Medium
Andhra Pradesh,Visakhapatanam,1.39,3.17,Medium
Andhra Pradesh,Vizianagaram,1.22,2.02,Low
Andhra Pradesh,West Godavari,2.42,3.75,Medium
Andhra Pradesh,Y.s.r.,0.86,2.42,Low
Arunachal Pradesh,Anjaw,1.16,1.17,Low
Arunachal Pradesh,Changlang,2.8,2.8,Medium
Arunachal Pradesh,Dibang Valley,0.87,0.87,Low
Arunachal Pradesh,East Siang,1.0,1.55,Low
Arunachal Pradesh,Kra Daadi,1.18,1.18,Low
Arunachal Pradesh,Kurung Kumey,1.22,1.22,Low
Arunachal Pradesh,Lohit,1.13,1.15,Low
Arunachal Pradesh,Lower Dibang Valley,0.55,1.8,Low
Arunachal Pradesh,Lower Subansiri,1.31,1.42,Low
Arunachal Pradesh,Namsai,0.22,2.13,Low
Arunachal Pradesh,Papum Pare,0.71,0.87,Low
Arunachal Pradesh,Siang,3.14,3.14,Medium
Arunachal Pradesh,Upper Subansiri,1.08,1.13,Low
Arunachal Pradesh,West Siang,1.33,1.4,Low
Bihar,Araria,0.49,1.02,Low
Bihar,Arwal,0.5,1.0,Low
Bihar,Aurangabad,1.0,1.0,Low
Bihar,Banka,0.6,0.71,Low
Bihar,Begusarai,1.0,1.0,Low
Bihar,Gaya,1.0,1.14,Low
Bihar,Gopalganj,0.5,0.53,Low
Bihar,Jehanabad,0.525,0.72,Low
Bihar,Katihar,0.75,0.75,Low
Bihar,Kishanganj,0.52,0.54,Low
Bihar,Madhepura,1.0,1.0,Low
Bihar,Munger,1.0,1.0,Low
Bihar,Nalanda,1.0,1.13,Low
Bihar,Nawada,1.02,1.08,Low
Bihar,Pashchim Champaran,1.02,1.03,Low
Bihar,Purnia,1.0,1.0,Low
Bihar,Rohtas,0.585,1.03,Low
Bihar,Sheikhpura,0.5,0.5,Low
Bihar,Sitamarhi,1.03,1.03,Low
Bihar,Supaul,1.0,1.12,Low
Chhattisgarh,Balod,1.4,1.71,Medium
Chhattisgarh,Baloda Bazar,1.29,1.94,Low
Chhattisgarh,Balrampur,1.25,1.57,Low
Chhattisgarh,Bastar,1.44,2.0,Medium
Chhattisgarh,Bemetara,1.58,1.88,Medium
Chhattisgarh,Bijapur,1.215,1.5,Low
Chhattisgarh,Bilaspur,1.32,1.92,Low
Chhattisgarh,Dantewada,1.01,8.0,Low
Chhattisgarh,Dhamtari,1.14,1.75,Low
Chhattisgarh,Durg,1.5,2.0,Medium
Chhattisgarh,Gariyaband,1.275,1.52,Low
Chhattisgarh,Gaurella Pendra Marwahi,1.715,1.83,Medium
Chhattisgarh,Janjgir-Champa,1.47,2.09,Medium
Chhattisgarh,Jashpur,1.47,2.08,Medium
Chhattisgarh,Kabirdham,1.59,2.25,Medium
Chhattisgarh,Kanker,1.52,2.0,Medium
Chhattisgarh,Khairgarh Chhuikhadan Gandai,2.0,2.0,Medium
Chhattisgarh,Kondagaon,1.5550000000000002,2.07,Medium
Chhattisgarh,Korba,1.14,1.47,Low
Chhattisgarh,Korea,0.99,1.29,Low
Chhattisgarh,Mahasamund,1.23,1.75,Low
Chhattisgarh,Manendragarh Chirimiri Bharatpur,1.0,1.0,Low
Chhattisgarh,Mohla Manpur Ambagarh Chouki,1.95,1.95,Medium
Chhattisgarh,Mungeli,1.495,1.83,Medium
Chhattisgarh,Raigarh,1.31,1.96,Low
Chhattisgarh,Raipur,1.31,2.04,Low
Chhattisgarh,Rajnandgaon,2.0,2.57,Medium
Chhattisgarh,Sakti,1.83,1.83,Medium
Chhattisgarh,Sarangarh Bilaigarh,1.67,1.67,Medium
Chhattisgarh,Sukma,1.2,2.0,Low
Chhattisgarh,Surajpur,1.34,1.69,Low
Chhattisgarh,Surguja,1.26,1.65,Low
DNHDD,Dadra And Nagar Haveli,1.0,1.5,Low
Goa,North Goa,2.26,2.87,Medium
Goa,South Goa,1.83,2.5,Medium
Gujarat,Ahmadabad,1.5,3.01,Medium
Gujarat,Amreli,1.45,3.15,Medium
Gujarat,Anand,1.84,2.4,Medium
Gujarat,Arvalli,2.07,2.74,Medium
Gujarat,Banas Kantha,1.81,2.85,Medium
Gujarat,Bharuch,1.79,2.67,Medium
Gujarat,Bhavnagar,1.71,3.29,Medium
Gujarat,Botad,1.47,2.6,Medium
Gujarat,Chhotaudepur,2.17,2.61,Medium
Gujarat,Dang,1.43,2.71,Medium
Gujarat,Devbhumi Dwarka,1.93,3.43,Medium
Gujarat,Dohad,1.795,2.53,Medium
Gujarat,Gandhinagar,1.91,4.49,Medium
Gujarat,Gir Somnath,2.38,4.13,Medium
