State,District,Median,Max,Yield_Class
Andhra Pradesh,Anakapalli,0.58,0.58,Medium
Andhra Pradesh,Anantapur,0.3,0.69,Low
Andhra Pradesh,Annamayya,0.56,0.56,Medium
Andhra Pradesh,Bapatla,1.0,1.0,High
Andhra Pradesh,Chittoor,0.51,0.69,Medium
Andhra Pradesh,East Godavari,0.5,1.0,Medium
Andhra Pradesh,Eluru,0.59,0.59,Medium
Andhra Pradesh,Guntur,0.4649999999999999,0.64,Medium
Andhra Pradesh,Krishna,0.52,0.92,Medium
Andhra Pradesh,Kurnool,0.54,1.0,Medium
Andhra Pradesh,Nandyal,0.54,0.54,Medium
Andhra Pradesh,Palnadu,0.3,0.3,Low
Andhra Pradesh,Parvathipuram Manyam,0.58,0.58,Medium
Andhra Pradesh,Prakasam,0.51,0.96,Medium
Andhra Pradesh,Spsr Nellore,0.46,0.71,Medium
Andhra Pradesh,Sri Sathya Sai,0.42,0.42,Medium
Andhra Pradesh,Srikakulam,0.55,0.83,Medium
Andhra Pradesh,Tirupati,0.47,0.47,Medium
Andhra Pradesh,Visakhapatanam,0.58,0.97,Medium
Andhra Pradesh,Vizianagaram,0.43,0.75,Medium
Andhra Pradesh,West Godavari,0.54,1.0,Medium
Andhra Pradesh,Y.s.r.,0.415,0.67,Medium
Bihar,Araria,0.95,1.01,High
Bihar,Arwal,0.925,1.0,High
Bihar,Aurangabad,0.835,1.0,High
Bihar,Banka,0.94,0.97,High
Bihar,Begusarai,0.88,0.97,High
Bihar,Bhagalpur,0.94,0.97,High
Bihar,Bhojpur,1.0,1.0,High
Bihar,Buxar,1.0,1.0,High
Bihar,Darbhanga,0.74,1.0,High
Bihar,Gaya,0.92,0.99,High
Bihar,Jamui,0.87,0.97,High
Bihar,Jehanabad,0.95,1.0,High
Bihar,Kaimur (Bhabua),0.785,0.9,High
Bihar,Katihar,0.94,0.97,High
Bihar,Khagaria,0.87,1.03,High
Bihar,Kishanganj,0.94,0.97,High
Bihar,Lakhisarai,0.8,1.0,High
Bihar,Madhepura,0.92,0.97,High
Bihar,Madhubani,0.925,0.97,High
Bihar,Munger,0.88,0.97,High
Bihar,Nalanda,0.8,0.8,High
Bihar,Nawada,0.92,0.99,High
Bihar,Pashchim Champaran,0.955,0.98,High
Bihar,Purnia,0.94,0.99,High
Bihar,Rohtas,0.89,0.97,High
Bihar,Saharsa,0.92,0.97,High
Bihar,Samastipur,1.0,1.0,High
Bihar,Sheikhpura,0.96,0.96,High
Bihar,Sitamarhi,0.795,0.82,High
Bihar,Siwan,1.0,1.0,High
Bihar,Supaul,0.92,0.97,High
Chhattisgarh,Balod,0.435,0.52,Medium
Chhattisgarh,Baloda Bazar,0.41,1.0,Medium
Chhattisgarh,Balrampur,0.6,0.65,Medium
Chhattisgarh,Bastar,0.37,0.45,Low
Chhattisgarh,Bemetara,0.375,1.0,Low
Chhattisgarh,Bijapur,0.3399999999999999,0.43,Low
Chhattisgarh,Bilaspur,0.33,0.42,Low
Chhattisgarh,Dantewada,0.33,0.43,Low
Chhattisgarh,Dhamtari,0.34,0.41,Low
Chhattisgarh,Durg,0.33,0.5,Low
Chhattisgarh,Gariyaband,0.365,0.44,Low
Chhattisgarh,Gaurella Pendra Marwahi,0.405,0.42,Medium
Chhattisgarh,Janjgir-Champa,0.35,2.58,Low
Chhattisgarh,Jashpur,0.28,0.33,Low
Chhattisgarh,Kabirdham,0.29,0.5,Low
Chhattisgarh,Kanker,0.32,0.44,Low
Chhattisgarh,Kondagaon,0.45,0.52,Medium
Chhattisgarh,Korba,0.3,0.38,Low
Chhattisgarh,Korea,0.28,0.45,Low
Chhattisgarh,Mahasamund,0.32,0.5,Low
Chhattisgarh,Manendragarh Chirimiri Bharatpur,0.45,0.45,Medium
Chhattisgarh,Mohla Manpur Ambagarh Chouki,0.44,0.44,Medium
Chhattisgarh,Mungeli,0.4,0.64,Medium
Chhattisgarh,Narayanpur,0.37,0.61,Low
Chhattisgarh,Raigarh,0.29,0.35,Low
Chhattisgarh,Raipur,0.29,1.0,Low
Chhattisgarh,Rajnandgaon,0.3,0.48,Low
Chhattisgarh,Sakti,0.56,0.56,Medium
Chhattisgarh,Sarangarh Bilaigarh,0.71,0.71,High
Chhattisgarh,Sukma,0.415,0.71,Medium
Chhattisgarh,Surajpur,0.575,0.68,Medium
Chhattisgarh,Surguja,0.29,0.34,Low
Haryana,Ambala,1.0,1.0,High
Haryana,Bhiwani,1.0,1.0,High
Haryana,Faridabad,0.27,0.67,Low
Haryana,Hisar,0.8,0.8,High
Haryana,Karnal,0.81,0.81,High
Haryana,Nuh,0.18,0.18,Low
Haryana,Panchkula,0.325,1.0,Low
Haryana,Yamunanagar,0.5,0.5,Medium
Himachal Pradesh,Bilaspur,0.535,0.75,Medium
Himachal Pradesh,Chamba,0.41,0.66,Medium
Himachal Pradesh,Hamirpur,0.33,0.5,Low
Himachal Pradesh,Kangra,0.5,1.0,Medium
Himachal Pradesh,Kullu,0.42,0.78,Medium
Himachal Pradesh,Lahul And Spiti,0.245,0.25,Low
Himachal Pradesh,Mandi,0.48,0.79,Medium
Himachal Pradesh,Shimla,0.43,0.67,Medium
Himachal Pradesh,Sirmaur,0.69,1.59,High
Himachal Pradesh,Solan,0.21,0.65,Low
Himachal Pradesh,Una,0.26,1.0,Low
Jammu & Kashmir,Doda,0.3,0.35,Low
Jammu & Kashmir,Jammu,0.285,0.7,Low
Jammu & Kashmir,Kathua,0.28,0.28,Low
Jammu & Kashmir,Kishtwar,0.33,0.36,Low
Jammu & Kashmir,Rajouri,0.42,0.54,Medium
Jammu & Kashmir,Reasi,0.47,0.47,Medium
Jammu & Kashmir,Samba,0.28,0.45,Low
Jammu & Kashmir,Udhampur,0.45,0.47,Medium
Jharkhand,Bokaro,0.8,0.9,High
Jharkhand,Chatra,0.79,0.81,High
Jharkhand,Deoghar,0.55,0.9,Medium
Jharkhand,Dhanbad,0.7,0.75,High
Jharkhand,Dumka,0.795,0.81,High
Jharkhand,East Singhbum,0.6000000000000001,0.67,Medium
Jharkhand,Garhwa,0.435,0.51,Medium
Jharkhand,Giridih,0.51,0.51,Medium
Jharkhand,Godda,0.71,0.74,High
Jharkhand,Gumla,0.7,0.81,High
Jharkhand,Hazaribagh,0.74,0.85,High
Jharkhand,Jamtara,0.595,0.8,Medium
Jharkhand,Khunti,0.7,0.8,High
Jharkhand,Koderma,0.6,0.8,Medium
Jharkhand,Latehar,0.625,0.74,Medium
Jharkhand,Lohardaga,0.6,0.6,Medium
Jharkhand,Pakur,0.6,0.6,Medium
Jharkhand,Palamu,0.68,0.8,High
Jharkhand,Ramgarh,0.74,0.74,High
Jharkhand,Ranchi,0.49,0.6,Medium
Jharkhand,Sahebganj,0.41,0.41,Medium
Jharkhand,Saraikela Kharsawan,0.6,0.65,Medium
Jharkhand,Simdega,0.85,0.9,High
Jharkhand,West Singhbhum,0.655,0.66,High
Karnataka,Bagalkote,0.48,0.87,Medium
Karnataka,Ballari,0.51,1.22,Medium
Karnataka,Belagavi,0.44,0.81,Medium
Karnataka,Bengaluru Rural,0.69,0.82,High
Karnataka,Bengaluru Urban,0.57,0.97,Medium
Karnataka,Bidar,0.53,0.76,Medium
